"kelime","anlam"
"terbiye-i medeniye","medeniyetin verdiği terbiye, medeniyetin eğitip yetiştirmesi"
"teşhir","sergileme"
"vazife-i hayat","hayat vazifesi, görevi"
"vücud","beden, varlık"
"alîm","herşeyi hakkıyla bilen, ilmi herşeyi kuşatan, sonsuz ilim sahibi Allah"
"arz-ı ubudiyet","kulluğun arz edilmesi, sunulması"
"bâni","bina eden, yapan"
"cilve","görüntü, iz"
"cüz’î","az; bireysel"
"derecat-ı tecelliyat","yansımaların dereceleri"
"dergâh-ı rububiyet","yarattığı bütün varlıkları terbiye edip egemenliği altında bulunduran Allah’ın yüce katı"
"emsal","benzerler, örnekler"
"envâ","çeşitler, türler"
"envâ-ı derecât","derecelerin çeşitliliği, çokluğu"
"esmâ","isimler; Allah’ın isimleri"
"fakr","fakirlik, ihtiyaç hâli"
"fehmetmek","anlamak"
"gınâ-yı İlâhiye","Allah’ın sınırsız zenginliği ve hiçbirşeye muhtaç olmaması"
"hakîm","herşeyi hikmetle belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan Allah"
"hâl","tavır, davranış"
"Hâlık","herşeyi yaratan Allah"
"ihtiyacat","ihtiyaçlar"
"iktidar","birşeyi yapıp sonuçlandırabilme gücü, kudreti"
"irade","dileme, seçim, tercih gücü"
"kadîr","herşeye gücü yeten, herşeyi yapabilen, sonsuz iktidar ve kudret sahibi Allah"
"kàl","söz"
"kasr-ı âlem","âlem sarayı"
"kelimat","kelimeler"
"kudret","güç, iktidar"
"kudret-i Sâni","herşeyi mükemmel ve san’atla yaratan Allah’ın herşeyi kuşatan sonsuz iktidar ve kudreti"
"lezzet-i taam","yiyeceğin lezzeti, yemeğin tadı"
"lisân","dil"
"mahsus","has, özel"
"mevcudat","varlıklar, var edilenler"
"mikyas ederek","ölçek yaparak, ölçü aleti yaparak"
"muntazam","düzenli, tertipli"
"murassaat","değerli mücevherler, süs eşyaları"
"müşahede etmek","gözlemlemek"
"nazar","bakış, göz"
"nazar-ı şuhud ve işhad","görmek ve başkalarına da göstermek isteyen bakış"
"nispetinde","oranında, ölçüsünde"
"nişan","madalya"
"nümune","örnek, misâl; birşeyin niteliğini tanıtmaya yarayan örnek parça"
"rububiyet-i Sâni","herşeyi mükemmel ve san’atlı bir şekilde yaratan Allah’ın bütün mahlûkatı besleyip terbiye etmesi, idaresi ve egemenliği altında bulundurması"
"rumuzât-ı hayat","hayat belirtileri, işaretleri"
"sıfât-ı mutlaka","sınırsız sıfatlar, nitelikler; Allah’ın sonsuz ilim ve kudreti gibi"
"Şâhid-i Ezelî","Ezelden beri bütün zamanları ve herşeyi gören ve herşeye şahit olan Allah"
"şuûn-u mukaddese","mukaddes hâller, işler, özellikler; Cenâb-ı Hakkın yüce sıfatlarının mahiyetlerinde bulunan ve onları tecelliye sevk eden Zâtına ait kutsal özellikler"
"tahiyyat","selâmlar ve dualar"
"tesbihat","Cenâb-ı Hakkın bütün noksan sıfatlardan uzak ve bütün kemâl sıfatlara sahip olduğunu ifade eden sözler"
"tevhid","birleme; herşeyi bir olan Allah’a verme, Ona ait kılma"
"tezahürat-ı hayat","hayat belirtileri ve görüntüleri"
"ubudiyet","Allah’a yapılan kulluk"
"Vâhibü’l-Hayat","hayatı bahşedip veren Allah"
"zevilhayat","hayat sahipleri, canlılar"
"acz","âcizlik, zayıflık"
"âfâkî","dış dünyaya ait"
"âlem-i kebîr","büyük âlem, kâinat"
"âsâr-ı esmâ-i İlâhiye","Allah’ın isimlerinin eserleri, varlıklardaki izleri, yansımaları"
"âyine","ayna"
"beyit","iki mısradan oluşan manzume"
"câmi","kapsamlı, büyük, geniş"
"hadîs-i kudsî","Peygamber Efendimiz (a.s.m.), Cenâb-ı Haktan “Allah Teâlâ şöyle buyurmuştur” diyerek rivayet ettiği (naklettiği) Kur’ân-ı Kerîm dışındaki sözler"
"kâfi","yeterli"
"mü’min","iman eden, Allah’a ve Onun gönderdiği şeylere inanan"
"müsavi","eşit"
"nazar et","göz at, bak"
"sair","diğer"
"zevilhayat","hayat sahipleri, canlılar"
"acz","âcizlik, zayıflık"
"âfâkî","dış dünyaya ait"
"âlem-i kebîr","büyük âlem, kâinat"
"âsâr-ı esmâ-i İlâhiye","Allah’ın isimlerinin eserleri, varlıklardaki izleri, yansımaları"
"âyine","ayna"
"defain","defineler, örtülü hazineler"
"delâlet etmek","delil olmak, işaret etmek"
"derecat","dereceler"
"enmuzec","örnek, model"
"esmâ-i İlâhiye","İlâhî isimler; Cenâb-ı Hakkın isimleri"
"esmâü’l-Hüsnâ","Cenâb-ı Hakkın güzel isimleri"
"fakr","fakirlik, ihtiyaç hâli"
"fehim","anlayış, kavrayış"
"fehmetmek","anlamak"
"fezleke","netice, özet"
"fihriste","liste, içindekiler"
"garaib","hayret verici şeyler"
"gayât","gayeler, amaçlar"
"gaye-i hayat","hayatın gayesi"
"gaye-i mevtleri","ölümlerinin gayesi"
"gayr-ı mütenâhi","sınırsız, sonsuz"
"gınâ","zenginlik"
"hakikat-i hayat","hayatın hakikati, gerçeği"
"hiç ender hiç","hiç içinde hiç"
"huzûzat-ı nefsaniye","nefsin hoşlandığı şeyler, zevkler ve hazlar"
"insaf","akıl ve vicdana dayanan adalet"
"kâinat","bütün yaratılmışlar, evren"
"kelime-i kudret","kudret kelimesi; kudret kalemiyle yazılmış varlık"
"kelime-i mektube","yazılmış kelime"
"kemâl","mükemmellik"
"kitab-ı kebîr","büyük kitap, kâinat"
"kudret","Allah’ın bütün varlığı kuşatan güç ve iktidarı"
"künûz-u mahfiye","gizli hazineler"
"mâhiyet-i hayat","hayatının mahiyeti, asıl yapısı, içyüzü"
"mahzen","depo"
"mesmua","işitilen ve duyulan"
"mikyas","ölçü"
"mizan","ölçü, terazi, tartı"
"muhabbet","sevgi"
"musannâ","san’atla yapılmış"
"müteveccih olma","yönelik olma"
"nebâtat","bitkiler"
"saadet","mutluluk"
"sair","diğer"
"sarf etmek","harcamak"
"sıfât-ı İlâhiye","Allah’ın sıfatları, mukaddes özellikleri, nitelikleri"
"sûret","biçim, görünüş"
"şerik","ortak"
"şevk","şiddetli arzu ve istek"
"şuûn","Cenâb-ı Hakkın yüce sıfatlarının mahiyetlerinde bulunan ve onları tecellîye sevk eden Zâtına ait kutsal özellikler"
"şuur","bilinç, anlayış"
"tecellî-i ehadiyet","Allah’ın birliğinin her bir varlıkta ayrı ayrı tecellisi, yansıması"
"temessül etmek","yansımak, görünmek"
"zevilhayat","hayat sahipleri, canlılar"
"âyine","ayna"
"defain","defineler, örtülü hazineler"
"delâlet etmek","delil olmak, işaret etmek"
"derecat","dereceler"
"enmuzec","örnek, model"
"esmâ-i İlâhiye","İlâhî isimler; Cenâb-ı Hakkın isimleri"
"esmâü’l-Hüsnâ","Cenâb-ı Hakkın güzel isimleri"
"fakr","fakirlik, ihtiyaç hâli"
"fehim","anlayış, kavrayış"
"fehmetmek","anlamak"
"fezleke","netice, özet"
"fihriste","liste, içindekiler"
"garaib","hayret verici şeyler"
"gayât","gayeler, amaçlar"
"gaye-i hayat","hayatın gayesi"
"gaye-i mevtleri","ölümlerinin gayesi"
"gayr-ı mütenâhi","sınırsız, sonsuz"
"gınâ","zenginlik"
"hakikat-i hayat","hayatın hakikati, gerçeği"
"hiç ender hiç","hiç içinde hiç"
"huzûzat-ı nefsaniye","nefsin hoşlandığı şeyler, zevkler ve hazlar"
"insaf","akıl ve vicdana dayanan adalet"
"kâinat","bütün yaratılmışlar, evren"
"kelime-i kudret","kudret kelimesi; kudret kalemiyle yazılmış varlık"
"kelime-i mektube","yazılmış kelime"
"kemâl","mükemmellik"
"kitab-ı kebîr","büyük kitap, kâinat"
"kudret","Allah’ın bütün varlığı kuşatan güç ve iktidarı"
"künûz-u mahfiye","gizli hazineler"
"mâhiyet-i hayat","hayatının mahiyeti, asıl yapısı, içyüzü"
"mahzen","depo"
"mesmua","işitilen ve duyulan"
"mikyas","ölçü"
"mizan","ölçü, terazi, tartı"
"muhabbet","sevgi"
"musannâ","san’atla yapılmış"
"müteveccih olma","yönelik olma"
"nebâtat","bitkiler"
"saadet","mutluluk"
"sair","diğer"
"sarf etmek","harcamak"
"sıfât-ı İlâhiye","Allah’ın sıfatları, mukaddes özellikleri, nitelikleri"
"sûret","biçim, görünüş"
"şerik","ortak"
"şevk","şiddetli arzu ve istek"
"şuûn","Cenâb-ı Hakkın yüce sıfatlarının mahiyetlerinde bulunan ve onları tecellîye sevk eden Zâtına ait kutsal özellikler"
"şuur","bilinç, anlayış"
"tecellî-i ehadiyet","Allah’ın birliğinin her bir varlıkta ayrı ayrı tecellisi, yansıması"
"temessül etmek","yansımak, görünmek"
"zevilhayat","hayat sahipleri, canlılar"
"âlâm","elemler, acılar"
"âmâl","emeller, beslenen ümitler"
"ayâ","acaba"
"âciz","güçsüz, savunmasız"
"ahmak","akılsız"
"âlâm-ı beşer","insanların elemleri ve acıları"
"gafil","gerçeklerin farkında olmayan"
"gàlip","daha kuvvetli, baskın"
"gasp etmek","zorla almak, haksız yere el koymak"
"gayet","son derece"
"hadsiz","sayısız, sınırsız"
"hâlet","hâl, durum"
"hane","ev"
"hariç","birşeyin dışında olan"
"hayvanat","hayvanlar"
"helâket","mahvolma, yok olma"
"hevesat","gelip geçici, nefsin hoşuna giden istek ve arzular"
"hodendiş","yalnız kendini düşünen, yalnız kendisi için endişe duyan"
"hüdâ-i Kur’ân","Kur’ân’ın insanlara sunduğu hak ve hidayet yolu"
"ifsad etmek","bozmak"
"insaniyet","insanlık"
"izah eden","açıklayan"
"kavî","güçlü, kuvvetli"
"lehviyat","nefsin hoşuna giden haram eğlenceler, fantaziler"
"matemhane-i umumî","herkesin yas tuttuğu yer"
"mazlum","zulme uğramış"
"muvakkaten","geçici olarak"
"müfsid","bozguncu, bozucu"
"müteellim olmak","üzülmek, acı duymak"
"müteessir etmek","etkilemek"
"ruh-u beşer","insan ruhu"
"selâmet","esenlik, rahatlık"
"semâ","gök"
"seyahat","yolculuk"
"sûret","biçim"
"şâmil","içine alan, kuşatıcı"
"taammüm etme","yayılma, yaygınlaşma"
"tahrip etme","yıkıp bozma"
"tecerrüd etmek","sıyrılmak, soyutlanmak"
"temsil","analoji, kıyaslama tarzında benzetme"
"tenezzüh","gezinti"
"tilmiz","talebe, öğrenci"
"vâveylâ","feryad"
"velvele","gürültü, bağrışma"
"beşer","insanlık"
"caiz","sakıncasız, geçerli"
"cennet-i kâzibe-i zâile","yok olup gidici olan yalancı cennet, geçici dünya mutluluğu"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"dâvâ etmek","iddia etmek"
"emel-i vehmî","temelsiz ümit, kuruntuya dayalı beklenti"
"emr-i cüz’î","bireysel, ferdî iş; küçük ve basit bir iş"
"hâdim","yok eden, yerle bir eden"
"hükmedilmek","karar verilmek"
"inkisar-ı hayal","hayal kırıklığı"
"menşe","esas, kaynak, kök"
"mes’ut","mutlu"
"meyus olmak","ümitsizliğe düşmek"
"musibet","belâ, sıkıntı"
"muzır","zararlı"
"nâşir-i küfr-ü küfran","küfür ve küfranı yayan; kutsal şeylere karşı inkarcılığı ve nimetlere karşı nankörlüğü yayan"
"refah","huzur, rahatlık"
"saadet","mutluluk"
"sakîm","hastalıklı, kötürüm"
"sefih (medeniyet)","yasak zevk ve eğlencelere aşırı düşkünlüğü, ahmaklığı esas alan"
"sevk etmek","yöneltmek"
"şeamet","uğursuzluk"
"yeis","ümitsizlik"
"zâhirî","görünüşte"
"ziynet","süs, zenginlik"
"ameliyat-ı cerrahiye","cerrahî müdahele, ameliyat işlemi"
"bâtınen","iç yüz açısından"
"bîçare","çaresiz"
"çendan","gerçi, her ne kadar"
"ehl-i gaflet ve dalâlet","gerçeklerden habersiz ve doğru yoldan sapmış kimseler"
"eşya","şeyler"
"âciz","güçsüz, savunmasız"
"ahmak","akılsız"
"âlâm-ı beşer","insanların elemleri ve acıları"
"gafil","gerçeklerin farkında olmayan"
"gàlip","daha kuvvetli, baskın"
"gasp etmek","zorla almak, haksız yere el koymak"
"gayet","son derece"
"hadsiz","sayısız, sınırsız"
"hâlet","hâl, durum"
"hane","ev"
"hariç","birşeyin dışında olan"
"hayvanat","hayvanlar"
"helâket","mahvolma, yok olma"
"hevesat","gelip geçici, nefsin hoşuna giden istek ve arzular"
"hodendiş","yalnız kendini düşünen, yalnız kendisi için endişe duyan"
"hüdâ-i Kur’ân","Kur’ân’ın insanlara sunduğu hak ve hidayet yolu"
"ifsad etmek","bozmak"
"insaniyet","insanlık"
"izah eden","açıklayan"
"kavî","güçlü, kuvvetli"
"lehviyat","nefsin hoşuna giden haram eğlenceler, fantaziler"
"matemhane-i umumî","herkesin yas tuttuğu yer"
"mazlum","zulme uğramış"
"muvakkaten","geçici olarak"
"müfsid","bozguncu, bozucu"
"müteellim olmak","üzülmek, acı duymak"
"müteessir etmek","etkilemek"
"ruh-u beşer","insan ruhu"
"selâmet","esenlik, rahatlık"
"semâ","gök"
"seyahat","yolculuk"
"sûret","biçim"
"şâmil","içine alan, kuşatıcı"
"taammüm etme","yayılma, yaygınlaşma"
"tahrip etme","yıkıp bozma"
"tecerrüd etmek","sıyrılmak, soyutlanmak"
"temsil","analoji, kıyaslama tarzında benzetme"
"tenezzüh","gezinti"
"tilmiz","talebe, öğrenci"
"vâveylâ","feryad"
"velvele","gürültü, bağrışma"
"haysiyet","itibar, şeref, değer"
"hayvanat","hayvanlar, canlılar"
"himaye","koruma"
"külfet","yük, ağırlık"
"libas","elbise"
"memur","görevli"
"menzil","yer, mekân, durak"
"mes’uliyet","sorumluluk, yükümlülük"
"mesrur","sevinçli, mutlu"
"mevt","ölüm"
"minval","biçim, yol, tarz"
"mîrî","devlete ait, devlet malı"
"muhafaza","koruma"
"mukabil","karşılık"
"musibet","belâ, sıkıntı, felâket"
"müdafaa etmek","savunmak"
"mükâfat","ödül"
"nazarında","gözünde, bakışında"
"nefer","asker, er"
"sada","ses"
"sürur","mutluluk, sevinç"
"tahşidat","yığınak yapma, birşeyin üzerinde fazla durma"
"tahşidat-ı askeriye","askerî yığınak"
"tehlil","“Allah’tan başka hiçbir ilah yoktur” mânâsındaki “lâ ilâhe illallah” sözünü söylemek"
"tekbir","“Allah en büyüktür, uludur” mânâsında “Allahu Ekber” demek"
"terhis olunan","görevi sona eren"
"terhis tezkeresi","vazifenin sona erdiğini gösteren belge"
"terhisat","görevlerin sona ermesi"
"terhisat-ı askeriye","görevi tamamlanan askerlere terhis tezkeresi vererek serbest bırakma işlemleri"
"tevellüdat","doğumlar"
"tilmiz-i Avrupa","Avrupa öğrencisi; Batı felsefesinden ders alan, hayata bu gözle bakan öğrenci"
"ülfet etmek","alışmak"
"vatan-ı aslî","asıl vatan"
"vefiyat","vefatlar, ölümler"
"velvele-i tekbir ve teşekkür","“Allahu Ekber” ve teşekkür sesleriyle yapılan şenlik"
"zâbit","subay"
"zahiren","dış görünüş itibariyle"
"zâlim","zulmeden, acımasız"
"zîhayat","canlı, hayat sahibi, canlılar"
"zira","çünkü"
"âkilüllâhm","etle beslenen, etobur"
"ber ve bahr","kara ve deniz"
"beşer","insan, insanlık"
"cehennemî","cehennem gibi azap ve sıkıntı veren"
"cennet-i mâneviye","mânevî cennet, dünya hayatının bir nev’i cennet gibi mutluluk kaynağı olması"
"ameliyat-ı cerrahiye","cerrahî müdahele, ameliyat işlemi"
"bâtınen","iç yüz açısından"
"bîçare","çaresiz"
"çendan","gerçi, her ne kadar"
"ehl-i gaflet ve dalâlet","gerçeklerden habersiz ve doğru yoldan sapmış kimseler"
"eşya","şeyler"
"haysiyet","itibar, şeref, değer"
"hayvanat","hayvanlar, canlılar"
"himaye","koruma"
"külfet","yük, ağırlık"
"libas","elbise"
"memur","görevli"
"menzil","yer, mekân, durak"
"mes’uliyet","sorumluluk, yükümlülük"
"mesrur","sevinçli, mutlu"
"mevt","ölüm"
"minval","biçim, yol, tarz"
"mîrî","devlete ait, devlet malı"
"muhafaza","koruma"
"mukabil","karşılık"
"musibet","belâ, sıkıntı, felâket"
"müdafaa etmek","savunmak"
"mükâfat","ödül"
"nazarında","gözünde, bakışında"
"nefer","asker, er"
"sada","ses"
"sürur","mutluluk, sevinç"
"tahşidat","yığınak yapma, birşeyin üzerinde fazla durma"
"tahşidat-ı askeriye","askerî yığınak"
"tehlil","“Allah’tan başka hiçbir ilah yoktur” mânâsındaki “lâ ilâhe illallah” sözünü söylemek"
"tekbir","“Allah en büyüktür, uludur” mânâsında “Allahu Ekber” demek"
"terhis olunan","görevi sona eren"
"terhis tezkeresi","vazifenin sona erdiğini gösteren belge"
"terhisat","görevlerin sona ermesi"
"terhisat-ı askeriye","görevi tamamlanan askerlere terhis tezkeresi vererek serbest bırakma işlemleri"
"tevellüdat","doğumlar"
"tilmiz-i Avrupa","Avrupa öğrencisi; Batı felsefesinden ders alan, hayata bu gözle bakan öğrenci"
"ülfet etmek","alışmak"
"vatan-ı aslî","asıl vatan"
"vefiyat","vefatlar, ölümler"
"velvele-i tekbir ve teşekkür","“Allahu Ekber” ve teşekkür sesleriyle yapılan şenlik"
"zâbit","subay"
"zahiren","dış görünüş itibariyle"
"zâlim","zulmeden, acımasız"
"zîhayat","canlı, hayat sahibi, canlılar"
"zira","çünkü"
"cidal","mücadele, kavga"
"desatir","prensipler, kurallar"
"düstur","kâide, kural"
"düstur-u cidal","kavga, savaş, mücadele prensibi; hayatın bir mücadeleden ibaret olduğunu ifade eden kural ve kanun"
"düstur-u cüz’î","bireysel kural; cüz’î ve sınırlı bir alanda geçerli olan kanun"
"düstur-u teavün","yardımlaşma kanunu; her varlığın birbirleriyle dayanışma ve yardımlaşma içinde olduğunu ifade eden kanun"
"esasat-ı bâtıla","batıl temeller"
"gayr-ı fıtrî","yaratılışa ait olmayan, doğallık dışı"
"gayr-ı meşrû","helâl olmayan"
"hakk-ı hayat","yaşama hakkı"
"havf ve perva etme","korkma ve çekinme"
"hayat-ı dünyevî","dünya hayatı"
"hayvanat","hayvanlar, canlılar"
"hayvanat-ı zâlime","güçsüz ve zayıflara zulmeden hayvanlar, zâlim hayvanlar"
"hıfz-ı bekà","kalıcılığı, devamlılığı koruma; varlığını koruyarak devam ettirme"
"hüceyrat-ı beden","beden hücreleri"
"hüzün etme","üzülme"
"imdat","yardım"
"istimal etmek","kullanmak"
"kamer","ay"
"kavî","güçlü, kuvvetli"
"kemâl-i intizam","mükemmel ve eşsiz bir şekilde işleyen düzen"
"kendi nefsi","kendi zâtı, kendisi"
"Kur’ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet, mu’cize ve faydalar bulunan Kur’ân"
"mâlik","sahip"
"medâr-ı hayat","hayat dayanağı, yaşamın dayanak noktası"
"mevadd-ı gıdaiye","gıda maddeleri"
"musahhariyet","boyun eğmişlik; emri altına girme"
"münhasır","sadece birşeyle sınırlı, yalnız birşeye ait"
"nazarında","gözünde"
"nebatat","bitkiler"
"neş’et eden","doğan, ortaya çıkan"
"netice-i himmet","ciddî bir gayret ve çalışmayla elde edilen netice, sonuç"
"Rabb-i Kerîm","her bir varlığı terbiye edip idaresi ve tasarrufu altında bulunduran, sonsuz cömertlik ve ikram sahibi olan Allah"
"say’ etmek","çalışmak"
"semerat","meyveler"
"sevk etmek","yöneltmek"
"sıhhiye neferi","sağlık görevlisi"
"sû-i istimal","birşeyi kötüye kullanma"
"sû-i istimal","kötüye kullanma"
"şems","güneş"
"taam","gıda, yiyecek"
"teavün","yardımlaşma"
"tegaddî","beslenme"
"temin-i hayat","hayatın devamını temin etme; yaşamı rahatlatacak vesileleri, araç ve gereçleri elde etme"
"uhuvvet","kardeşlik"
"vazife-i muavenet","yardımlaşma görevi"
"zahir","açık, görünen"
"zaife","zayıf"
"zerrat","zerreler, atomlar"
"zîhayat","canlı, hayat sahibi"
"zira","çünkü"
"âsâr-ı rahmet","Allah’ın sonsuz rahmet ve şefkatini gösteren eserler"
"beşer","insanlık"
"cemadat","cansızlar, cansız varlıklar"
"dalâlet","hak yoldan ayrılma, sapkınlık"
"dehâ","felsefeyle eğitilmiş olağanüstü zekâ ve akıl"
"dest-i ihtiyar","irade ve seçim gücünün eli"
"düstur","kaide, kural"
"abd","kul"
"abd-i aziz","izzetli kul; Allah’tan başkasına müracaat etmeyen ve minnet duymayan kul"
"âciz","güçsüz, zayıf"
"acz","âcizlik, güçsüzlük"
"âsân","kolay"
"asvât","sesler"
"âzam-ı mahlûkat","varlıkların en büyüğü"
"âzam-ı menfaat","en büyük çıkar, yarar, menfaat"
"bîçare","çaresiz"
"cebbar","zorba, zâlim"
"cebbar-ı hodfuruş","kendini beğendirmeye çalışan zorba"
"daire-i izni haricinde","izin verdiği dairenin dışında"
"elîm","acı ve sıkıntı veren"
"fakr","fakirlik"
"Fâtır","benzeri bulunmayan şeyi olağanüstü san’atıyla yaratan Allah"
"firak","ayrılık"
"firavun",""
"firavun-u zelil","alçak bir firavun"
"gaye-i ibadet","ibadetin gayesi"
"gayet","son derece"
"gayrına","başkasına"
"hadsiz","sayısız, sınırsız"
"hâlis","içten, samimî, ihlâslı"
"hasis","âdi, değersiz"
"heyyin","kolay"
"ibadet","kulluk etme"
"Kur’ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet, mu’cize ve faydalar bulunan Kur’ân"
"leyyin","yumuşak"
"mağrur","gururlu"
"mâruz","karşı karşıya kalan"
"matemhane","matem ve yas tutulan yer"
"matemhâne-i umumî","herkesin yas ve matem tuttuğu yer"
"menfaat","çıkar, yarar"
"menfaat-i hasise","küçük menfaat; değersiz çıkar"
"miskin-i zelil","zillete düşmüş sefil, hor görülüp aşağılanan sefil"
"muannid","inatçı, inanmamakta direnen"
"muvazene","karşılaştırma, kıyaslama"
"muzlim","karanlık"
"müstehzî","alaycı"
"mütemerrid","inatçı"
"mütevazi","alçak gönüllü"
"nâfi","faydalı, yararlı"
"nihayet","en son"
"nokta-i istinad","dayanak noktası"
"rab","tanrı, ilâh"
"tebdil etmek","değiştirmek"
"tenezzül etmek","inmek, alçalmak"
"tenvir etmek","aydınlatmak, ışıklandırmak"
"tesbihat","Allah’ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"tezellül","alçalma"
"tilmiz","talebe, öğrenci"
"vaveylâ","feryat"
"zaaf","zayıflık"
"zâtında","kendi bünyesinde, iç yapısında, özünde"
"zeval","geçip gitme, sona erme"
"zîhayat","canlı, hayat sahibi"
"zikirhane","Allah’ın anıldığı ve Ona lâyık ifadelerle övülüp şükredildiği yer"
"zillet","alçalma"
"edyân-ı semâvî","vahiyle gelen semâvî dinler"
"ef’âl-i ihtiyariye","kişinin kendi irade ve isteğiyle yaptığı işler"
"esasat","esaslar, temeller"
"esbap","sebepler"
"eşref","en şerefli, en üstün"
"hâcât","ihtiyaçlar"
"hadsiz","sayısız, sınırsız"
"Hâlık","herşeyi yaratan Allah"
"hayvanat","hayvanlar, canlı varlıklar"
"Hikmet-i san’at-ı Rabbaniye","bütün varlıkları yaratılış gayelerine göre terbiye edip idaresi ve egemenliği altında tutan Allah’ın san’atındaki hikmet, gaye, fayda, sır"
"ihtiyar","irade, dileme, en iyisini tercih etme duygusu"
"iktidar","güç, kuvvet"
"intifa","sönme"
"istimdat etmek","yardım istemek"
"istinad etmek","dayandırmak"
"kâfi","yeterli"
"küfran","inkârcılık"
"küfür","inkâr ve inançsızlık"
"lem’a","parıltı"
"mahiyet","esas, nitelik, içyüz"
"mahlûkat","Allah tarafından yaratılan varlıklar"
"mahlûk-u musahhar","emir altında bulunan ve kendinden istenilen şeyleri yerine getiren yaratık, varlık"
"mâlik","sahip"
"mâruz","karşı karşıya kalan"
"memlûk","köle, mülk olan şey"
"metalib","istekler, arzular"
"mevhum","gerçekte olmadığı hâlde var sayılan"
"musaraa etmek","mücadele vermek, karşı koymak"
"musibet","belâ, sıkıntı, felâket"
"muztar","mecbur, zorunlu"
"nam","ad, isim"
"nazarında","gözünde"
"nefsi","kendisi, kendi zâtı"
"nihayetsiz","sınırsız, sonsuz"
"nur","aydınlık, ışık"
"Rab","her bir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"sair","diğer"
"sarf etmek","kullanmak, harcamak"
"şule","ışık"
"şuur","bilinç; fark etme ve kavrama gücü"
"tabiat","materyalist düşünceye göre tabiat, “insan faaliyetlerinin dışında kendi kendini sürekli olarak yeniden yaratan ve değiştiren güç” şeklinde tarif edilmektedir."
"tâğut","ibadet edilen bâtıl şey, azgın put"
"tahsil","karşılama, çalışıp elde etme"
"tasarruf-u hakikî","gerçek anlamda dilediği gibi kullanma ve yönetme"
"yek-çeşm dehâ","tek gözlü olağanüstü zekâ ve akıl; Kur’ân’ın gösterdiği gerçekleri görmeyen ve sadece dünyevî maksatları gözeten zekâvet ve akıl"
"zâhir","açık, görünen"
"zerre","atom, en küçük madde parçası"
"zeval","geçici olma"
"zîhayat","canlı, hayat sahibi varlık"
"âciz","güçsüz"
"alâka-i şedide-i uhuvvetkârane","kardeşlik gibi çok sağlam ve güçlü ilgi, alâka"
"an-samimi’l-kalb","kalbin derinliklerinden gelen hislerle"
"arş","Allah’ın büyüklük ve yüceliğinin ve herşeyi kuşatan sınırsız egemenliğinin tecelli ettiği yer"
"batın","mide, karın"
"Cennet-i ebediye","sonsuz Cennet hayatı"
"cihetinde","yönünde"
"derece-i fark","birbirinden farklı olma derecesi, seviyesi"
"dünya-yı zaile","gelip geçici ve yokluğa mahkûm olan dünya"
"ehl-i beyt","kendi aile fertleri"
"ehl-i semâvât ve arz","göklerde ve yerde bulunan varlıklar; melekler gibi ruhanî varlıklar ve dünya üzerinde yaşayanlar"
"elem","acı, keder, sıkıntı"
"elhasıl","kısaca, özetle"
"fâni","gelip geçici, ölümlü"
"fazilet","güzel ahlâk, mânevî değer, erdem"
"gaye-i himmet","gayret ve çabanın gayesi"
"gaye-i ibadet","ibadetin gayesi"
"hakikî","asıl, gerçek"
"hâlis","içten, samimî"
"hevesat","gelip geçici, nefsin hoşuna giden istek ve arzular"
"himmet","ciddî gayret"
"hodendiş","yalnız kendini düşünen, kendisi için endişe eden"
"hubb-u cah","şöhret hırsı, makam mevki sevgisi"
"iddihar etmek","biriktirmek, depolamak"
"istinad etmek","dayanmak"
"kavî","güçlü, kuvvetli"
"kavim","aralarında gelenek, dil ve kültür ortaklığı bulunan, boy ve soy bakımından da birbirine bağlı olan insan topluluğu"
"kudret","güç ve iktidar"
"liveçhillah","Allah için"
"mahlûk","Allah tarafından yaratılmış varlık"
"Mâlik-i Kerîm","herşeyin sahibi olan, bol bol ihsan ve ikram eden Allah"
"menafi’","menfaatlar, faydalar"
"menfaat","çıkar, fayda, yarar"
"menfaat-i millet","kişinin mensup olduğu milletin menfaati, yarar ve çıkarı"
"menfaat-i nefs","kişinin kendi menfaati, yarar ve çıkarı"
"menfaat-i şahsiye","kişisel çıkar"
"menfaatperest","sadece kendi menfaat ve çıkarını düşünen"
"mes’ut","mutlu"
"mevcut","varlık"
"milliyetperverlik","milliyetçilik, kendi milletine düşkün olma"
"mugayir","aykırı, birbirinden farklı"
"muhabbet etmek","sevgi beslemek, sevmek"
"musahhar","emre uyan, boyun eğen"
"mürüvvet","insanlık, insanlığa uygun özellikler taşıma"
"müstağni","zengin, tok gönüllü"
"mütefavit","çeşitli, farklı"
"namıyla","adıyla"
"nefis","insanı daima kötülüğe, haram olan zevk ve isteklere sevk eden duygu"
"nihayetsiz","sınırsız, sonsuz"
"rıza-yı İlâhî","Allah’ın rızası"
"rikkat-i cinsiye","kendi cinsinden olana karşı duyulan acıma hissi"
"saadet","mutluluk"
"salih","Allah’ın rızasına uygun hareket eden"
