"kelime","anlam"
"menfaat-i şahsiye","kişisel çıkar"
"metin","sağlam, sarsılmaz"
"mihanikiyet","hareket kabiliyeti, mekanik özellik"
"mülâhaza","düşünme, dikkate alma"
"nefs","kişinin kendisi (bk. n-f-s)"
"nispet","oran"
"saadet","mutluluk"
"seciye","karakter, huy, tabiat"
"seciye-i milliye","millî huy ve karakter"
"sefihane","sefih bir şekilde, beyinsizce"
"sukut etme","alçalma, düşme"
"şahsî","kişisel"
"tecavüz etme","haddi aşma, başkasının hakkına saldırma (bk. c-v-z)"
"teellüm","kederlenme, tasalanma"
"teessüf","üzülme, hayıflanma"
"terakki","ilerleme"
"terakkiyat","ilerlemeler, kalkınmalar; teknoloji ve medeniyet alanlarında gerçekleştirilen ilerlemeler"
"âdâb-ı şer'iye","İslâmî kural ve kanunlar (bk. ş-r-a)"
"alâkadar","alâkalı, ilgili"
"beşeriyet","insanlık"
"câni","katil, cinayet işleyen"
"abd","kul"
"beşer","insanlık"
"Cenâb-ı Hakk","Hakkın ta kendisi olan, sonsuz şeref ve yücelik sahibi Allah (bk. ḥ-ḳ-ḳ)"
"hakikî","gerçek (bk. ḥ-ḳ-ḳ)"
"hassa","nitelik, özellik"
"hevâ","faydasız ve gelip geçici arzular"
"heves","gelip geçici arzu ve istek"
"hususan","bilhassa, özellikle"
"hüdâ","hidâyet, doğru yol olan hak din, İslâmiyet (bk. h-d-y)"
"hürriyet-i şer’iye","İslâmın sınırlarını belirlediği özgürlük (bk. ş-r-a)"
"ihsan","bağış, ikram, lütuf (bk. ḥ-s-n)"
"iktiza etmek","gerektirmek (bk. ḳ-ḍ-y)"
"istibdat","baskı ve despotluk"
"itâb","azarlama, tersleme, rencide etme"
"levm","kınama, kötü bir sıfatla sıfatlandırma"
"muhabbet","sevgi (bk. ḥ-b-b)"
"musallat etmek","belâ etmek, başına sarmak"
"nispet","oran"
"Rab","İlâh; varlıkların ihtiyaçlarını karşılayıp terbiye eden ve onlara egemen olan (bk. r-b-b)"
"Rahîm","sonsuz rahmetinin çok özel tecellîleri olan şefkat ve merhamet sahibi Allah (bk. r-ḥ-m)"
"Rahmân","yarattığı bütün varlıkları esirgeyip koruyan, şefkat eden ve rızıklandıran sonsuz rahmet sahibi Allah (bk. r-ḥ-m)"
"rububiyet","rablik, ilâhlık (bk. r-b-b)"
"selâm ve selâmet","esenlik, rahatlık (bk. s-l-m)"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"şûrâ","karşılıklı fikir alış-verişinde bulunma; işleri ehil olanlarla danışmak için toplanma"
"tâbi olma","katılma, takip etme"
"tahakküm","baskı, zorbalık (bk. ḥ-k-m)"
"tecellî","yansıma, İlâhî isimlerin varlıklarda eserini ve yansımasını göstermesi (bk. c-l-y)"
"terakki","ilerleme"
"tevehhüm etmek","asılsız düşünceye kapılma"
"tezellül etme","zillete, aşağılanmaya, hor ve hakir görülmeye katlanma, boyun eğme"
"tezlil etme","aşağılama, küçük görme, horlama"
"yeis","ümitsizlik"
"zillete düşürme","alçaltma, aşağılama"
"beşer","insanlık"
"cüz’î","az, küçük, ferdî (bk. c-z-e)"
"elif","Arap alfabesinin ilk harfi; tek ve düz çizgi “ا” olarak yazıldığı için “1” rakamı olarak da değerlendirilir"
"hâcet","ihtiyaç (bk. ḥ-v-c)"
"hadsiz","sınırsız"
"hakaik","asıl ve esaslar, hakikatler (bk. ḥ-ḳ-ḳ)"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hayat-ı içtimaiye","sosyal hayat (bk. ḥ-y-y; c-m-a)"
"hayat-ı şahsiye-i insaniye","insanın şahsî hayatı (bk. ḥ-y-y)"
"hususan","bilhassa, özellikle"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet (bk. ḫ-l-ṣ)"
"ihtiyacat","ihtiyaçlar (bk. ḥ-v-c)"
"izah","açıklama"
"Lem’a-i İhlâs","Yirmi Birinci Lem’a; İhlâs Risalesi (bk. ḫ-l-ṣ)"
"meşveret","işlerin istişâre (danışıp görüşme) yoluyla halledilmesi"
"muzır","zararlı"
"nihayetsiz","sonsuz"
"nokta-i istimdad","yardım isteme noktası"
"nokta-i istinad","dayanak noktası (bk. s-n-d)"
"şûrâ","karşılıklı fikir alış-verişinde bulunma; işleri ehil olanlarla danışmak için toplanma"
"şûrâ-yı şer'î","İslâma uygun olan meşveret; İslâma uygun olan istişare müessesesi (bk. ş-r-a)"
"tahribatçı","yıkıp, bozan, bozguncu"
"temin etme","sağlama (bk. e-m-n)"
"tesanüd","dayanışma (bk. s-n-d)"
"tesanüd-ü hakiki","gerçek dayanışma (bk. s-n-d; ḥ-ḳ-ḳ)"
"vukuat-ı tarihiye","tarihî olaylar"
"esas","temel"
"fert","birey"
"fıtrat","yaratılıştan gelen mizaç, karakter (bk. f-ṭ-r)"
"fıtraten","yaratılış itibariyle (bk. f-ṭ-r)"
"fünun","fenler, bilimler"
"garp medeniyet-i sefihanesi","Batının sefih medeniyeti, insanları kötü ahlâka ve israfa sevk eden uygarlığı"
"hakikî","gerçek (bk. ḥ-ḳ-ḳ)"
"hasr-ı nazar etme","tüm dikkatini ve yaklaşımını bir noktaya yoğunlaştırma (bk. n-ẓ-r)"
"hayat-ı içtimaiye-i İslâmiye","İslâmî sosyal hayat (bk. ḥ-y-y; c-m-a; s-l-m)"
"hayat-ı şahsiye","kişisel hayat (bk. ḥ-y-y)"
"hürriyet-i şer'iye","İslâmın sınırlarını belirlediği özgürlük (bk. ş-r-a)"
"istibdat","baskıcı ve despot yönetim"
"istikbal","gelecek"
"kayıt","hareketi engelleyen bağ ve engel"
"keşşaf","ortaya çıkaran (bk. k-ş-f)"
"kıt’a","dünya üzerindeki ana kara parçalarından her birisi"
"libas","elbise"
"mâsum","günahsız, suçsuz"
"medeniyetperver","medeniyeti seven; toplu yaşamanın gerektirdiği şartları dikkate alarak hareket eden"
"menfaat-i şahsiye","kişisel çıkar"
"meşveret","işlerin istişâre (danışıp görüşme) yoluyla halledilmesi; meclis"
"meşveret-i şer'iye","İslâmın temel özelliklerinden birisi olan bir meselede ehil olan insanlarla istişare ederek ve danışarak bir neticeye varma (bk. ş-r-a)"
"meşveret-i şer'iye","İslâmî olan meşveret, istişare ve danışma (bk. ş-r-a)"
"miftah","anahtar"
"mukabil","karşılık"
"müstesna","istisna olan, alışıldık ölçü ve sınırların dışında olan"
"nev-i beşer","insanlık"
"saadet","mutluluk"
"seyyiat","günahlar, kötülükler"
"şefkat-i imaniye","imandan gelen şefkat"
"şehamet","cesaret, kahramanlık"
"şûrâ","meşveret; meşveret (görüş alış verişi) için toplantı yapma"
"şûrâ-yı hakikiye","gerçek istişare; bütün şartlarıyla gerçekleştirilen istişare ve danışma (bk. ḥ-ḳ-ḳ)"
"taife","grup, topluluk"
"telâhuk-u efkâr","fikir ve düşüncelerin bir araya getirilmesi ve toplanması (bk. f-k-r)"
"terakkiyat","çeşitli alanlarda meydana gelen gelişmeler, ilerlemeler"
"tevellüd etme","doğma, meydana çıkma"
"unvan","ad, lâkab, isim"
"vasıta","aracı"
"ye’s","ümitsizlik"
"abd","kul"
"beşer","insanlık"
"Cenâb-ı Hakk","Hakkın ta kendisi olan, sonsuz şeref ve yücelik sahibi Allah (bk. ḥ-ḳ-ḳ)"
"hakikî","gerçek (bk. ḥ-ḳ-ḳ)"
"hassa","nitelik, özellik"
"hevâ","faydasız ve gelip geçici arzular"
"heves","gelip geçici arzu ve istek"
"hususan","bilhassa, özellikle"
"hüdâ","hidâyet, doğru yol olan hak din, İslâmiyet (bk. h-d-y)"
"hürriyet-i şer’iye","İslâmın sınırlarını belirlediği özgürlük (bk. ş-r-a)"
"ihsan","bağış, ikram, lütuf (bk. ḥ-s-n)"
"iktiza etmek","gerektirmek (bk. ḳ-ḍ-y)"
"istibdat","baskı ve despotluk"
"itâb","azarlama, tersleme, rencide etme"
"levm","kınama, kötü bir sıfatla sıfatlandırma"
"muhabbet","sevgi (bk. ḥ-b-b)"
"musallat etmek","belâ etmek, başına sarmak"
"nispet","oran"
"Rab","İlâh; varlıkların ihtiyaçlarını karşılayıp terbiye eden ve onlara egemen olan (bk. r-b-b)"
"Rahîm","sonsuz rahmetinin çok özel tecellîleri olan şefkat ve merhamet sahibi Allah (bk. r-ḥ-m)"
"Rahmân","yarattığı bütün varlıkları esirgeyip koruyan, şefkat eden ve rızıklandıran sonsuz rahmet sahibi Allah (bk. r-ḥ-m)"
"rububiyet","rablik, ilâhlık (bk. r-b-b)"
"selâm ve selâmet","esenlik, rahatlık (bk. s-l-m)"
"sıdk","doğruluk (bk. ṣ-d-ḳ)"
"şûrâ","karşılıklı fikir alış-verişinde bulunma; işleri ehil olanlarla danışmak için toplanma"
"tâbi olma","katılma, takip etme"
"tahakküm","baskı, zorbalık (bk. ḥ-k-m)"
"tecellî","yansıma, İlâhî isimlerin varlıklarda eserini ve yansımasını göstermesi (bk. c-l-y)"
"terakki","ilerleme"
"tevehhüm etmek","asılsız düşünceye kapılma"
"tezellül etme","zillete, aşağılanmaya, hor ve hakir görülmeye katlanma, boyun eğme"
"tezlil etme","aşağılama, küçük görme, horlama"
"yeis","ümitsizlik"
"zillete düşürme","alçaltma, aşağılama"
"beşer","insanlık"
"cüz’î","az, küçük, ferdî (bk. c-z-e)"
"elif","Arap alfabesinin ilk harfi; tek ve düz çizgi “ا” olarak yazıldığı için “1” rakamı olarak da değerlendirilir"
"hâcet","ihtiyaç (bk. ḥ-v-c)"
"hadsiz","sınırsız"
"hakaik","asıl ve esaslar, hakikatler (bk. ḥ-ḳ-ḳ)"
"hakikî","asıl, gerçek (bk. ḥ-ḳ-ḳ)"
"hayat-ı içtimaiye","sosyal hayat (bk. ḥ-y-y; c-m-a)"
"hayat-ı şahsiye-i insaniye","insanın şahsî hayatı (bk. ḥ-y-y)"
"hususan","bilhassa, özellikle"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet (bk. ḫ-l-ṣ)"
"ihtiyacat","ihtiyaçlar (bk. ḥ-v-c)"
"izah","açıklama"
"Lem’a-i İhlâs","Yirmi Birinci Lem’a; İhlâs Risalesi (bk. ḫ-l-ṣ)"
"meşveret","işlerin istişâre (danışıp görüşme) yoluyla halledilmesi"
"muzır","zararlı"
"nihayetsiz","sonsuz"
"nokta-i istimdad","yardım isteme noktası"
"nokta-i istinad","dayanak noktası (bk. s-n-d)"
"şûrâ","karşılıklı fikir alış-verişinde bulunma; işleri ehil olanlarla danışmak için toplanma"
"şûrâ-yı şer'î","İslâma uygun olan meşveret; İslâma uygun olan istişare müessesesi (bk. ş-r-a)"
"tahribatçı","yıkıp, bozan, bozguncu"
"temin etme","sağlama (bk. e-m-n)"
"tesanüd","dayanışma (bk. s-n-d)"
"tesanüd-ü hakiki","gerçek dayanışma (bk. s-n-d; ḥ-ḳ-ḳ)"
"vukuat-ı tarihiye","tarihî olaylar"
"Arabî","Arapça"
"ârızî","birşeyin aslen kendisinde olmayıp sonradan ona ilişen; ilinek"
"Asr-ı Saadet ve tâbiîn","mutluluk asrı olan sahabe dönemi ve sahabelere tâbi olan bir sonraki dönem"
"bizzat","özde"
"burhan-ı kat'î","kesin delil"
"ekser","pekçok, çoğunlukla (bk. k-s-r)"
"enbiya","nebiler, peygamberler (bk. n-b-e)"
"garp","batı"
"hâdim","hizmetçi, hizmet eden"
"hamiyet-i diniye","din gayreti; dini korumak ve yüceltmek maksadıyla çalışma"
"hamiyet-i milliye","millî gayret; millet ve millî gayeler için fedakârlıkta bulunma"
"has","özel, ait"
"havas","âlimler, bilginler, seçkinler sınıfı"
"hiss-i dinî","din hissi, dinî duygu"
"hukuk-u umumiye","umumun hak ve hukuku, kamu hakları (bk. ḥ-ḳ-ḳ)"
"hususan","bilhassa, özellikle"
"Hutbe-i Şâmiye","Şam Hutbesi (bk. bilgiler – Câmiü’l-Emevî)"
"hülâsa","kısaca, özet (bk. ḫ-l-ṣ)"
"Hürriyet","1908’de II. Meşrutiyet’in ilânı ile birlikte gerçekleşen yeni sistemin halk arasındaki ad (bk. bilgiler – Meşrutiyet)"
"indimiz","yanımız"
"istikbal","gelecek zaman"
"itibarî","var sayılan, farazî (bk. a-b-r)"
"kader-i ezelî","olmuş ve olacakların kaydedildiği ezelî program (bk. ḳ-d-r; e-z-l)"
"lâtif","hoş, şirin (bk. l-ṭ-f)"
"medrese-i seyyare","gezici medrese, hareket halinde olan okul"
"menâfi-i şahsiye","şahsî menfaatler"
"mubahase","karşılıklı konuşma, sohbet"
"mütefennin","bilgili, fen ilimlerini bilen"
"müttehid","birleşmiş, birleşik (bk. v-ḥ-d)"
"refakat","arkadaşlık, beraberlik"
"sevk etmek","yönlendirmek"
"sual etme","soru sorma"
"şâmil","kapsayan, içine alan, şümullü"
"Şark","doğu"
"şimendifer","tren"
"temsil","analoji; kıyaslama tarzında benzetme (bk. m-s-l)"
"terakki","ilerleme"
"teşhisü’l-illet","hastalığın teşhisi, tespiti"
"vilâyat-ı şarkiye","doğu illeri"
"zahirî","dışa ait, görünen, görünüşte (bk. ẓ-h-r)"
"zeyl","ilâve, ek"
"Arş","Allah’ın büyüklüğünün ve yüceliğinin tecelli ettiği yer, kâinatın egemenlik merkezi"
"berk","şimşek"
"dabbetü'l-arz","yeryüzünde yürüyen korkunç mahlûk; Hadis-i Şerifte âhir zamanda çıkacağı haber verilen ve âhir zaman alâmetlerinden olan bir yaratık"
"dâvâ","iddia (bk. d-a-v)"
"hakikat","esas, doğru gerçek (bk. ḥ-ḳ-ḳ)"
"hamiyet-i İslâmiye","İslâmiyet gayreti; İslâmı korumak ve yüceltmek için yapılan gayret, fedakârlık (bk. s-l-m)"
"Herkül / Herkül-ü Yunanî","cesaret ve kuvvetiyle efsaneleşmiş Yunan mitolojisi kahramanı (bk. bilgiler – Herkül)"
"hüccet","kanıt, delil"
"intizam","düzen, disiplin (bk. n-ẓ-m)"
"istibdad","baskı"
"istihfaf","hafife alma"
"itikad","inanç"
"kabil-i tefrik","ayrılabilir, ayrılması mümkün"
"kudsî","her türlü kusur ve noksandan uzak, mukaddes (bk. ḳ-d-s)"
"lisân-ı hâl","hâl ve beden dili"
"mâsum","günahsız çocuk"
"mektep","okul (bk. k-t-b)"
"metanet","sağlamlık, kararlılık"
"mezc olma","birleşip kaynaşma"
"muallim","öğretmen (bk. a-l-m)"
"münevver","aydın, aydınlanmış (bk. n-v-r; f-k-r)"
"nizam","düzen, kanun (bk. n-ẓ-m)"
"ra'd","gök gürültüsü"
"Rüstem / Rüstem-i İrânî","Şark edebiyatında kuvvet ve cesaret timsali olarak şöhret bulan Zaloğlu Rüstem, İran’ın efsanevî kahramanı (bk. bilgiler – Rüstem-i İranî)"
"sebat","kararlılık"
"seyyar medrese","hareket eden medrese, gezici okul"
"sual","soru"
"şimendifer","tren"
"tayy-ı zaman","çok uzun bir zamanı pek kısa olarak görmek ve yaşamak"
"tecavüz","haddi aşma, ileri gitme (bk. c-v-z)"
"üstad","hoca, öğretmen"
"zincir-i nuranî","nurlu zincir (bk. n-v-r)"
"aşiret","birçok boydan oluşan ve aileleri arasında ekonomi, din, kan veya evlilik bağları bulunan göçebe veya yerleşik nitelikteki topluluk, oymak"
"beşer","insan"
"câhilâne","cahilce"
"cereyan","akım, hareket"
"cesamet","büyüklük"
"dabbetü'l-arz","yeryüzünde yürüyen korkunç mahlûk; Hadis-i şerifte âhir zamanda çıkacağı haber verilen ve âhir zaman alâmetlerinden olan bir yaratık"
"fevkinde","üstünde"
"hadisat","hâdiseler, olaylar (bk. ḥ-d-s)"
"hâkim-i mutlak","mutlak hâkim; herşeyin üzerinde sınırsız egemenlik sahibi olan (bk. ḥ-k-m; ṭ-l-ḳ)"
"hâlet","durum, hâl"
"Herkül / Herkül-ü Yunanî","cesaret ve kuvvetiyle efsaneleşmiş Yunan mitolojisi kahramanı (bk. bilgiler – Herkül)"
"intizam","düzen, disiplin (bk. n-ẓ-m)"
"istidad","yetenek (bk. a-d-d)"
"istikbal","gelecek zaman"
"itikad","inanç, inanma"
"itminan","inanma, tatmin olma"
"kabile","aynı soydan gelen ve bir başa itaat eden insan topluluğu, boy"
"kader-i İlâhiye","İlâhi kader, Allah’ın kader kanunu (bk. ḳ-d-r; e-l-h)"
"kaza","olacağı Allah tarafından bilinen ve takdir olunan şeylerin zamanı gelince yaratılması (bk. ḳ-ḍ-y)"
"kemâlât-ı mâneviye","mânevî mükemmellikler, üstünlükler (bk. k-m-l; a-n-y)"
"küllî","umûmî; bireylerden meydana gelmiş olan tür, sınıf (bk. k-l-l)"
"mâsum","suçsuz, günahsız"
"merkep","binek"
"misl","kat, defa, kez, misil (bk. m-s-l)"
"mukabele","karşılık"
"mutî","emre uyan, itaatkâr"
"müteselsil","zincirleme, birbirine bağlı"
"müthiş","dehşet veren, korkutan"
"nev’i","çeşit, tür"
"rû-yi zemin","yeryüzü"
"saadet-i dünyeviye","dünya hayatındaki mutluluk"
"şimendifer","tren"
"taife","grup, topluluk"
"tehdit","korkutma"
"temsil","analoji, kıyaslama tarzında benzetme (bk. m-s-l)"
"teslimiyet","bağlılık, kendini Allah’ın iradesine bırakma (bk. s-l-m)"
"tevehhüm etme","sanma, zannetme"
"vaziyet","durum, hâl"
"vehim","kuruntu, varsayım"
"acip","acayip, tuhaf"
"adem-i itikad","itikatsızlık, inançsızlık"
"bahriye","denize ait, denizle ilgili"
"berriye","toprağa, karaya ait"
"beşer","insan"
"bîçare","çaresiz"
"câmi","kapsamlı, büyük, geniş (bk. c-m-a)"
"cehalet","cahillik"
"dalâlet","hak ve doğru yoldan ayrılma, sapıklık (bk. ḍ-l-l)"
"ehl-i dalâlet","doğru ve hak yoldan sapan kimseler (bk. ḍ-l-l)"
"elem","acı, keder, sıkıntı"
"elîm","acı ve sıkıntı veren"
"hadsiz","sınırsız"
"hakikat","asıl, esas; gerçek (bk. ḥ-ḳ-ḳ)"
"hakikat","gerçek (bk. ḥ-ḳ-ḳ)"
"halk etme","yaratma (bk. ḫ-l-ḳ)"
"havale etme","gönderme"
"Herkül","cesaret ve kuvvetiyle efsaneleşmiş Yunan mitolojisi kahramanı"
"hikmet","bir gaye ve faydaya yönelik olarak, tam yerli yerinde yaratma (bk. ḥ-k-m)"
"hüccet","kanıt, delil"
"idam-ı ebedî","dirilmemek üzere sonsuz yok oluş; herşeyden kopup sonsuza dek ayrılma (bk. e-b-d)"
"ihtiyacat","ihtiyaçlar (bk. ḥ-v-c)"
"iptal-i his","duyguyu etkisizleştirme, uyuşturma"
"istidadat","istidatlar, yetenekler (bk. a-d-d)"
"istinad etme","dayanma (bk. s-n-d)"
"kâinat","evren, yaratılan herşey (bk. k-v-n)"
"kat'î","kesin"
"kudret-i Ezeliye","Allah’ın ezelî kudreti, güç ve iktidarı (bk. ḳ-d-r; e-z-l)"
"küfür","Allah’ı veya Allah’ın bildirdiği kesin olan birşeyi inkâr; inanmama, kabul etmeme (bk. k-f-r)"
"küllî","umumî, genel (bk. k-l-l)"
"mahiyet","asıl, esas, nitelik"
"manzume-i şemsiye","güneş sistemi (bk. n-ẓ-m)"
"misâl","örnek (bk. m-s-l)"
"misilli","benzeri, gibi, aynısı (bk. m-s-l)"
"mukaddeme","önsöz, başlangıç (bk. ḳ-d-m)"
"muvakkaten","geçici olarak"
"muvazene","karşılaştırma, mukayese (bk. v-z-n)"
"mütemadiyen","sürekli"
"nev'i","çeşit, tür"
"nihayetsiz","sonsuz"
"nizam","düzen, kanun (bk. n-ẓ-m)"
"Rüstem","Şark edebiyatında kuvvet ve cesaret timsali olarak şöhret bulan Zaloğlu Rüstem, İran’ın efsanevî kahramanı (bk. bilgiler – Rüstem-i İranî)"
"saadet-i beşeriye","insanlığın mutluluğu"
"sefahet","helâl olmayan zevk ve eğlenceye düşkünlük, zararı yararı fark edememe"
"silsile","zincir"
"şimendifer","tren"
"şuhud","görme, şahit olma (bk. ş-h-d)"
"taife","grup, topluluk"
"tayyare","uçak"
"temsil","analoji, kıyaslama tarzında benzetme (bk. m-s-l)"
"terakkiyat-ı beşeriye","insanlığın terakkileri, ilerlemeleri"
"terhis","göreve son verme"
"tesadüf","rastgele"
"tezkere","görevin bittiğini gösteren belge"
"zakkum","Cehennemde yetişen ve acı meyvesi olan ağaç, zakkum ağacı"
"acip","acayip, şaşırtıcı"
"âlem-i ruhanî","gözle görülemeyen ruh âlemi, ruhanîlerin yaşadığı dünya (bk. a-l-m; r-v-ḥ)"
"âlem-i şehadet","görünen âlem, dünya (bk. a-l-m; ş-h-d)"
"cismanî","cismen var olan, maddî vücuda sahip"
"ecram","büyük cisimler, gök cisimleri"
"ehl-i dalâlet","doğru ve hak yoldan sapan kimseler (bk. ḍ-l-l)"
"ehl-i iman","mü’minler, inananlar (bk. e-m-n)"
"elem","acı, keder"
"evham","kuruntular, şüpheler"
"gaflet","umursamazlık; âhirete, Allah’ın emir ve yasaklarına duyarsız davranma hâli (bk. ğ-f-l)"
"hâdisat","hâdiseler, olaylar (bk. ḥ-d-s)"
"hadsiz","sınırsız"
"hayat-ı dünyeviye","dünya hayatı (bk. ḥ-y-y)"
"hikmet","gaye ve faydaya yönelik olarak, tam yerli yerinde olma (bk. ḥ-k-m)"
"intizam","disiplin, düzen (bk. n-ẓ-m)"
"kâinat","evren (bk. k-v-n)"
"kemâlât-ı san'at","san’attaki mükemmellikler (bk. k-m-l; ṣ-n-a)"
"kemâl-i emniyet","tam bir güvenlilik (bk. k-m-l; e-m-n)"
"kudret-i ezeliye","Allah’ın ezelî kudreti, güç ve iktidarı (bk. ḳ-d-r; e-z-l)"
"kuvve-i mâneviye","mânevî güç, imandan gelen moral gücü (bk. a-n-y)"
"mâneviyat (âlem-i)","mâneviyat âlemi, mânâ dünyası (bk. a-n-y)"
"mâsum","günahsız, suçsuz"
"mazhar olma","ayna olma; yansıma ve görünme yeri (bk. ẓ-h-r)"
"metanet","metinlik, sağlamlık, kararlılık"
"muvakkat","geçici"
"müşahede","görme, gözlem (bk. ş-h-d)"
"müteselsil","zincirleme; birbirine bağlı, peşpeşe gelen"
"nazîre","benzeri, misli, denk (bk. n-ẓ-r)"
"nümune","örnek, misâl"
"saadet","mutluluk"
"saadet-i ebediye","sonsuz mutluluk (bk. e-b-d)"
"Sâni-i Hakîm","herşeyi hikmetle ve san’atlı bir şekilde yaratan Allah (bk. ṣ-n-a; ḥ-k-m)"
"sevk etme","yönlendirme"
"seyyar","gezen, dolaşan, hareket halinde olan"
"silsile","zincir, zincirleme olan şey; art arda gelen şeylerin meydana getirdiği sıra"
"şimendifer","tren"
"tasdik","doğrulama, kabul etme (bk. ṣ-d-ḳ)"
"tecavüz","haddi aşma, saldırma (bk. c-v-z)"
"tecelliyât-ı cemâliye","Allah’ın sonsuz güzelliğinin yansımaları (bk. c-l-y; c-m-l)"
"tedbir","idare etme"
"temsil","analoji, kıyaslama tarzında benzetme (bk. m-s-l)"
"terakkiyât-ı beşeriye","insanlığın terakkileri, ilerlemeleri"
"ünsiyet","dostluk, yakınlık"
"vakıat","meydana gelmiş olaylar"
"zerre miktar","en ufak, çok az miktar"
"zîr ü zeber","alt üst"
"beşer","insan"
"bilbedahe","açıkça"
"binaen","-dayanarak"
"dalâlet","hak yoldan ayrılma, sapkınlık (bk. ḍ-l-l)"
"din-i hak","hak din, İslâm (bk. ḥ-ḳ-ḳ)"
"garplılaşmak","batılılaşmak"
"hadisat","hâdiseler, olaylar (bk. ḥ-d-s)"
"hakaik-i imaniye","iman hakikatleri, gerçekleri (bk. ḥ-ḳ-ḳ; e-m-n)"
"hakaik-i İslâmiye","İslâmın gerçekleri, esasları (bk. ḥ-ḳ-ḳ; s-l-m)"
"hakikat","gerçek (bk. ḥ-ḳ-ḳ)"
"Herkül","cesaret ve kuvvetiyle efsaneleşmiş Yunan mitolojisi kahramanı"
"hüccet","güçlü delil, kanıt"
"Hürriyet","1908’de II. Meşrutiyet’in ilânı ile birlikte gerçekleşen yeni sistemin halk arasındaki adı (bk. bilgiler – Meşrutiyet)"
"intibaha gelme","uyanma"
"kâinat","evren (bk. k-v-n)"
"kat'î","kesin"
"kuvve-i mâneviye","mânevî güç, imandan gelen moral gücü (bk. a-n-y)"
"maslahat-ı beşeriye","insanlığın yararı (bk. ṣ-l-ḥ)"
"mazhar olma","nâil olma, şereflenme (bk. ẓ-h-r)"
"mebus","milletvekili"
"menfaat-i insaniye","insana ait fayda, yarar"
"meşruiyet","meşruluk, meşru olma, kanuna, şeriata uygun olma (bk. ş-r-a)"
"meşrutiyet","başında hükümdar bulunmakla birlikte, yasama yetkisi kısmen meclis tarafından kullanılan, kısmen de olsa kuvvetler ayrılığına dayanan idare şekli (bk. bilgiler)"
"metanet","sağlamlık, kararlılık"
"millet-i İslâmiye","İslâm milleti, Müslümanlar (bk. s-l-m)"
"muzmahil olma","ezilme, yerle bir olma"
"nokta-i istinad","dayanak noktası (bk. s-n-d)"
"Rüstem","Şark edebiyatında kuvvet ve cesaret timsali olarak şöhret bulan Zaloğlu Rüstem, İran’ın efsanevî kahramanı (bk. bilgiler – Rüstem-i İranî)"
"saadet","mutluluk"
"sabık","daha önce adı geçen, zikredilen"
"sebeb-i saadet","mutluluk sebebi"
"sefahet","helâl olmayan zevk ve eğlenceye düşkünlük; zararı yararı fark edememe, beyinsizlik"
"sırr-ı hakikat","gerçeğin sırrı, iç yüzü (bk. ḥ-ḳ-ḳ)"
"sûret","biçim, şekil (bk. ṣ-v-r)"
"şekâvet-i dünyeviye","dünyanın nihayetsiz belâ, sıkıntı ve ıztırabı"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet (bk. ş-r-a)"
"tefessüh","bozulma, çürüme"
"temin etme","sağlama (bk. e-m-n)"
"temsil","analoji, kıyaslama tarzında benzetme (bk. m-s-l)"
"tesellî","avunma, acıyı dindirme"
"acip","acayip, şaşırtıcı"
"adâlet-i şer'iye","şeriatın öngördüğü adâlet (bk. a-d-l; ş-r-a)"
"arş-ı İlâhî","Cenâb-ı Hakkın büyüklük ve yüceliğinin tecelli ettiği yer (kâinatın egemenlik ve yönetim merkezi)"
"bedevî","çölde yaşayan, göçebe"
"cereyan","akım, hareket"
"dalkavuk","yağcı; kendisine çıkar sağlayacak olanlara aşırı bir saygı ve hayranlık göstererek yaranmak isteyen kimse"
"ehl-i hakikat","gerçekleri bilen, doğru ve hak yolda olan kimse (bk. ḥ-ḳ-ḳ)"
"emr-i İlâhî","Allah’ın emri (bk. a-d-l; e-l-h)"
"gaflet","gâfillik, vurdumduymazlık (bk. ğ-f-l)"
"galebe etme","üstün gelme"
"garaz","kötü kasıt"
"hadd-i şer'î","işlenen suçlar için İslâmiyette miktarı kesin olarak bildirilen ceza (bk. ş-r-a)"
"hakikat","gerçek (bk. ḥ-ḳ-ḳ)"
"hane","ev"
"haslet","huy, karakter"
"hassa","özel haslet, meziyet; ayırt edici özellik"
"hayat-ı içtimaye","sosyal hayat (bk. ḥ-y-y"
"hüccet","güçlü delil, kanıt"
"icra","yapılma, yerine getirilme, bir işin yürütülmesi"
"kelâm-ı ezelî","ezelî söz, Allah’ın kelâmı olan Kur’ân-ı Kerim (bk. k-l-m; e-z-l)"
"maslahat-ı beşeriye","insanlığın yararı (bk. ṣ-l-ḥ)"
"muhafaza","koruma, saklama (bk. ḥ-f-ẓ)"
"müdahale","karışma, araya girme"
"nazar-ı dikkat","dikkatli bakış, görüş (bk. n-ẓ-r)"
"nâzil olan","inen (bk. n-z-l)"
"nümune","örnek, misâl"
"saadet-i dünyeviye","dünya hayatına ait mutluluk"
"sahrâ","çöl"
