"kelime","anlam"
"mazhar","erişme, nail olma"
"muhabbetullah","Allah sevgisi"
"mukaddime","başlangıç, giriş"
"müptelâ","düşkün, bağımlı"
"nev-i beşer","insanlık"
"nihayetsiz","sonsuz"
"rahmet","İlâhî şefkat ve merhamet"
"ruh-u beşer","insan ruhu"
"semeresiz","meyvesiz, sonuçsuz"
"sergerdan","şaşkın, başıboş"
"sürur","sevinç"
"şekavet","mutsuzluk"
"tenezzühgâh","gezinti yeri"
"ticaretgâh","alışveriş yeri"
"vahşetgâh","ürkütücü yer"
"âciz","güçsüz, zayıf"
"âli","yüksek"
"alîl","hasta"
"amel-mande","iş yapamaz durumda olan"
"âyet-i kerime","şerefli âyet, Kur’ân’ın herbir cümlesi"
"celb etme","çekme"
"gafil","duyarsız, umursamaz"
"hakikat","gerçek"
"hâlisâne","ihlâslı bir şekilde, karşılık beklemeksizin"
"hane","ev"
"inkılâp etme","dönüşme"
"kemâl-i lezzetle","tam bir lezzet alarak"
"muhterem","saygıdeğer"
"mukabil","karşılık"
"sadık","bağlı"
"sarf etme","harcama"
"sukut etme","düşme, kaybetme"
"suret","biçim, şekil"
"şefkat","karşılıksız sevgi ve merhamet"
"tahsil etmek","kazanmak"
"valideyn","anne ve baba"
"veled","çocuk"
"bahîl","cimri"
"dâfia","def eden, uzaklaştıran"
"derd-i maişet","geçim derdi, sıkıntısı"
"dıyk-ı maişet","geçim darlığı"
"envâ-ı mahlûk","varlık türleri"
"gayet","son derece"
"hakikat","gerçek, doğru"
"hakikat-i kerîmâne","ikram sahibi olana yakışırcasına olan gerçek ve doğru"
"Hâlık-ı Zülcelâli ve’l-İkram","haşmeti sonsuz, lütuf ve ikramları sınırsız yaratıcı, Allah"
"hane","ev"
"iaşe","besleme, yedirip içirme"
"istiskal etme","ağır bulup hoşlanmama"
"kâinat","evren, bütün yaratılmışlar"
"kasem","yemin"
"kat’î","kesin"
"Kerîm","sonsuz cömertlik ve ikram sahibi olan Allah"
"Lâtif","çok lütuf ve ihsanda bulunan ve bütün incelikleri bilen Allah"
"lâtif","güzel, hoş"
"lisan-ı hal","hal dili, beden dili"
"mahlûk","yaratılmış, varlık"
"maişet","geçim"
"musibet","belâ, felâket, sıkıntı"
"mübarek","hayırlı, bereketli"
"müptelâ","düşkün, tutkun"
"nefis","insanı eğlenceye, zevkli ve lezzetli şeylere ve bencilliğe sevk eden duygu"
"nihayet derecede","sonsuz derece"
"Rahîm","her bir varlığa şefkat ve merhamet gösteren Allah"
"Rahmân","rahmeti herşeyi kuşatan ve şefkatle bütün yaratıkların rızkını veren Allah"
"rahmet","şefkat, merhamet"
"suret","şekil, tarz"
"şehadet","tanıklık"
"tamahkâr","açgözlü"
"zevâl-i hayat","hayatın bitmesi, ölüm"
"zîhayat","canlı"
"ziyade","çok, fazla"
"aceze","güçsüzler, yaşlılar"
"alîl","hasta"
"bâr","yük"
"ehl-i iman","iman edenler, mü’minler"
"hakikî","gerçek, doğru"
"hürmet etme","saygı gösterme"
"ihtiyare","yaşlı kadın"
"istifade etmek","yararlanmak"
"istiskal etme","ağır bulup hoşlanmama, değer vermeme"
"kâfi","yeterli"
"kat’î","kesin"
"mahlûkât","yaratılmışlar, varlıklar"
"mazhar olma","erişme, nail olma"
"medar olma","sebep olma"
"minnet alma","iyilik karşısında kendini borçlu hissetme"
"muayyen","belirli"
"muhib","seven"
"mükerrem","ikram edilmiş, saygı gösterilen"
"müstehak","lâyık, hak etmiş"
"rencide etme","incitme"
"sadık","bağlı, doğru"
"sebeb-i def-i musibet","belâyı uzaklaştırma sebebi"
"seriütteessür","hemen üzülen, çabuk etkilenen"
"suret","biçim, şekil"
"şâyân","lâyık"
"tahsil etme","kazanma, elde etme"
"tayın","erzak, yiyecek"
"tekerrür etmek","tekrarlanmak"
"teyid","doğrulama"
"valideyn","anne ve baba"
"vasıta-i rahmet","rahmet aracı"
"vesile-i bereket","bereket sebebi"
"ziyade","fazla, çok"
"bahtiyar","talihli, mutlu"
"muvaffakiyet","başarı"
"Rahmân","rahmeti herşeyi kaplayan ve şefkatle bütün yaratıkların rızkını veren Allah"
"rahmet-i Rahmân","şefkat ve merhameti herşeyi kuşatan Allah’ın rahmeti"
"riayet etme","uyma, gözetme"
"vedîa","emanet, ödünç"
"adâvet","düşmanlık"
"ehl-i iman","iman edenler, mü’minler"
"gayet","son derece"
"hakikat","gerçek, doğru"
"haset","çekememe, başkasında olan nimeti kıskanma"
"hayat-ı beşeriye","insanlık hayatı"
"hayat-ı içtimaiye","sosyal hayat"
"hayat-ı mâneviye","mânevî hayat"
"hayat-ı şahsiye","kişisel, özel hayat"
"hikmetçe","hikmet yönünden"
"insaniyet-i kübrâ","en büyük insanlık, İslâmiyet"
"mebhas","bölüm, kısım"
"merdut","reddedilmiş"
"muhabbet","sevgi"
"muzır","zararlı"
"nifak","ikiyüzlülük, bozgunculuk"
"şikak","ayrılık, parçalanma"
"tarafgirlik","taraf tutma"
"uhuvvet","kardeşlik"
"vücuh","yönler"
"adâvet","düşmanlık"
"câni","suçlu"
"cem’ olmak","bir araya gelmek"
"esbab-ı adâvet","düşmanlığı gerektiren sebepler"
"esbap","sebepler"
"gaddar","acımasız, zâlim"
"galebe çalmak","üstün gelmek"
"gark etmek","batırmak"
"hakikat nazarında","gerçek nezdinde, yanında"
"hakikat","gerçek"
"hakikî","gerçekten, doğru bir şekilde"
"hane-i mâneviye-i vücut","mânevî vücut evi"
"hane-i Rabbâniye","Allah’a ait olan ev"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"ıslah","iyileştirme, düzeltme"
"ihrak etmek","yakmak"
"inkılâp etmek","dönüşmek"
"kanun-u adalet","adalet kanunu"
"kat-ı mükâleme","konuşmayı kesme, küsme"
"lütuf","iyilik, ihsan, bağış"
"malûm","bilinen"
"mânâ-yı hakikî","gerçek anlam"
"mânen","mânevî yönden"
"mâsum","suçsuz, günahsız"
"mecazî","gerçek anlamın dışında olan"
"muhabbet","sevgi"
"muzır","zararlı"
"nass-ı hadis","hadis hükmü"
"nur","ışık"
"rüçhaniyet","üstünlük, öncelik"
"sefine-i İlâhiye","Allah’a ait bir gemi"
"semâvât","gökler"
"sıfat-ı mâsume","masum nitelik, temiz özellik"
"suret","görünüş, şekil"
"şenî","çirkin"
"tahakküm","baskı, zorlama"
"tahrip","harap etme, yok etme"
"tasannu","yapmacık hareket"
"temelluk","dalkavukluk"
"teşebbüs etme","bir işe girişme"
"vecih","şekil, yön"
"zâlim","zulmeden, acımasız"
"zulmetmek","haksızlık yapmak, işkence ve eziyet etmek"
"adalet-i mahzâ","tam ve mükemmel adalet; “ferdin hukuku asla fedâ edilemez” diyen adalet"
"adâvet","düşmanlık"
"azamet","büyüklük, yücelik"
"cânî","acımasız, gaddar"
"ehemmiyetsiz","önemsiz"
"esbab-ı muhabbet","sevgiyi gerektiren sebepler"
"esmâ-i İlâhiye","Allah’ın isimleri"
"evsâf-ı İslâmiye","İslâmî özellikler"
"hakikî","gerçek, doğru"
"Hâlık","herşeyi yaratan Allah"
"iktiza etmek","gerektirmek"
"istihfaf","hafife alma, küçümseme"
"i’tisaf","zulüm, haksızlık"
"ittifak","birlik, anlaşma"
"kâinat","evren"
"kusurât","kusurlar"
"Mâbud","kendisine ibadet edilen Allah"
"mahkum etme","hükmetme, cezalandırma"
"Mâlik","herşeyin hakiki sahibi olan Allah"
"muhabbet","sevgi"
"münasebet","ilişki"
"münasebet-i uhuvvet","kardeşlik ilişkileri"
"nifâk","ikiyüzlülük, bozgunculuk"
"rabıta","bağ"
"rabıta-i vahdet","birlik bağı"
"Râzık","bütün mahlukatın rızkını veren Allah"
"sebatsız","değişken"
"sıfat","özellik, nitelik"
"suret","görünüş, şekil"
"şikak","ayrılık"
"şuur","bilinç"
"telâkki etmek","bir görüşle bakmak, anlamak, kabul etmek"
"tevhid","birleme, birlik"
"tevhid-i imanî","imandan gelen birlik, inanç birliği"
"tevhid-i kulûb","kalblerin birliği"
"uhuvvet","kardeşlik"
"uhuvvetkârâne","kardeşçe"
"vahdet","birlik"
"vahdet-i içtimaiye","sosyal birlik"
"vahdet-i itikad","inanç birliği"
"vecih","yön, taraf"
"vifak","uyum"
"adâvet","düşmanlık"
"azîm","büyük"
"bahusus","özellikle"
"durub-u emsal","atasözleri, meşhur sözler"
"düstur","kural, prensip"
"efkâr","fikirler, düşünceler"
"esbab","sebepler"
"fena","kötü"
"hadsiz","sınırsız"
"hak","doğru"
"hakikat","doğru, gerçek"
"hakikatbîn","hakikati gören"
"hayat-ı şahsiye","özel, kişisel hayat"
"hikmet-i İslâmiye","İslâmî hikmet, ilim ve bilgi"
"hilâf-ı hakikat","gerçek dışı, gerçeğe aykırı"
"ihtar","hatırlatma, ikaz"
"in’ikâs etmek","yansımak"
"insafsız","vicdansız"
"kesif","yoğun, katı"
"lisan","dil"
"mahkûm","hükümlü, tutuklu"
"mâsum","günahsız, suçsuz"
"muhabbet","sevgi"
"mü’min","iman etmiş, Allah’a inanan"
"nazar","bakış, görüş"
"nur","aydınlık, ışık"
"sebeb-i adâvet","düşmanlık sebebi"
"sîga-i mübalâğa","mübalağa sigası; birşeyin pek mühim veya çok fazla olduğunu ifade eden kelime hâli, kip"
"sirayet","bulaşma, geçme"
"şe’n","hâl, özellik, nitelik"
"şer","kötülük"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"taallûkat","yakınlar, akrabalar"
"teşmil etme","yayma, genişletme"
"umum","herkes, genel"
"vecih","yön"
"adâvet","düşmanlık"
"aksülâmel","ters tepki"
"cihet","yön, taraf"
"desâtir-i kudsiye-i Kur’âniye","Kur’ân’ın kutsal prensipleri"
"düstur","kural, prensip"
"ehl-i kin","kin güdenler"
"fenalık","kötülük"
"hâlis","içten, samimi"
"hasım","düşman"
"hevâ-i nefs","nefsin gelip geçici arzu ve istekleri"
"husûmet","düşmanlık"
"ıslah","düzeltme, iyileştirme"
"idame etme","devam etme, ettirme"
"ikram","bağış, iyilik"
"kâfir","Allah’ı veya Allah’ın kesin olarak bildirdiği birşeyi inkâr eden kimse"
"kerîm","şerefli, cömert, ikram sahibi"
"leîm","mayası bozuk, kötü, kınayıcı"
"mağlûp etme","yenme, galip gelme"
"muhabbet","sevgi"
"mukabele etme","karşılık verme"
"musahhar","boyun eğen, emre uyan"
"muzır","zararlı"
"mü’min","iman etmiş, Allah’tan gelen herşeye inanan"
"nasihat","öğüt"
"nedâmet","pişmanlık"
"nefis","insanı eğlenceye,  zevkli ve lezzetli şeylere sevk eden güç, duygu"
"nefs","kişinin kendisi"
"nefs-i emmâre","insanı daima kötülüğe, yasak zevk ve isteklere sevk eden duygu"
"rahmet-i İlâhiye","Allah’ın herşeyi kuşatan sonsuz rahmeti"
"ref’","kaldırma"
"saadet","mutluluk"
"selâmet","esenlik, güven"
"şe’n","özellik, belirleyici nitelik"
"tecavüz etme","haddi aşma, ileri gitme"
"tezayüd etme","ziyadeleşme, artma"
"vuku bulma","meydana gelme"
"zâhiren","görünürde"
"zındık","dinsiz"
"ziyade","çok, fazla"
"adâvet","düşmanlık"
"âhiret","öldükten sonraki sonsuz hayat"
"âkıbet","netice, son"
"azab","eziyet, büyük sıkıntı"
"azab-ı elîm","acı veren azap"
"bâki","geriye kalan"
"divane","akılsız, deli"
"dünyevî","dünya ile ilgili"
"fâide","fayda"
"fâni","geçici"
"fenalık","kötülük"
"haset","çekememe, başkasında olan nimeti kıskanma"
"hasım","düşman"
"hâsid","çekemeyen, başkalarının elindeki nimeti kıskanan"
"hüsün","güzellik"
"insaf","vicdana uygun davranış, hakkı teslim esasına dayanan düşünce ve davranış"
"kader","Allah’ın meydana gelecek herşeyi olmadan önce takdir etmesi, plânlaması"
"kazâ","olacağı Cenâb-ı Hak tarafından bilinen ve takdir olunan şeylerin zamanı gelince yaratılması"
"mağlûp olma","yenilme"
"mahrum","yoksun"
"mahsûd","kendisine hased edilen, kıskanılan"
"mahzun","hüzünlü"
"mertebe","derece, makam"
"meziyet","üstün özellik"
"mukabele etme","karşılık verme"
"musibet","belâ, büyük sıkıntı"
"muvakkat","gelip geçici"
"mü’min","iman etmiş, Allah’tan gelen herşeye inanan"
"nedâmet","pişmanlık"
"nefis","kişinin kendisi; insanı zevkli ve lezzetli şeylere sevk eden güç"
"örs","üzerinde demir gibi madenlerin dövüldüğü çelik yüzeyli, kalın ve bir tarafı sivri alet"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"rahmet-i İlâhiye","Allah’ın herşeyi kuşatan sonsuz rahmeti"
"rıza","hoşnutluk"
"riyakâr","gösterişçi, ikiyüzlü"
"safh","suç bağışlama, affetme"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"selâmet","esenlik, güven"
"servet","zenginlik"
"tenkit","eleştiri"
"uhrevî","ahirete ait"
"ulüvvücenaplık","âlicenaplık, kerem ve cömertlik"
"zâil","gelip geçici"
"adâvet","düşmanlık"
"amel etmek","hareket etmek, iş yapmak"
"cihan","dünya"
"cüz’î","küçük, ferdî"
"daimî","devamlı, sürekli"
"divanelik","delilik, akılsızlık"
"ebedî","sonsuz"
"ehemmiyetsiz","önemsiz"
"fâni","geçici, yok olucu"
"fıtrat","yaratılış, mizaç"
"fikr-i intikam","intikam düşüncesi"
"gıybet","birinin ardından hoşlanmayacağı şekilde çekiştirmek veya konuşmak"
"hak","doğru, gerçek"
"hakikatbîn","hakikati gören"
"hasım","düşman"
"haslet","huy, karakter"
"hayat-ı şahsiye","kişisel, özel hayat"
"hırs","aç gözlülük, aşırı isteklilik"
"hükm","yargı, karar"
"ihtiyar","irade, dileme, tercih"
"istiğfar","af dileme"
"mebhas","bahis, konu"
"metâ","kıymetli eşya, mal"
"muaşeret","birlikte yaşayıp, geçinme"
"mukabele etmek","karşılık vermek"
"mukteza","birşeyin gereği"
"muvakkat","gelip geçici"
"muzır","zararlı"
"mürüvvetkârâne","iyilikle, iyilikseverlikle"
"mütemadiyen","sürekli olarak"
"nedâmet","pişmanlık"
"nevi","tür, çeşit"
"nizâ","kavga, çekişme"
"selâmet","esenlik, güven"
"sîga-i mübalâğa","mübalağa sigası; birşeyin pek mühim veya çok fazla olduğunu ifade eden kelime hâli"
"sû-i hulk","kötü ahlâk"
"sulhkârâne","barışık, barış içinde"
"şedit","şiddetli"
"şer","kötülük, fenalık"
"tefsir etme","açıklama, yorumlama"
"teşhir","ilân etme, duyurma"
"tevbe etmek","pişmanlık duyup bağışlanma dilemek"
"umûr-u dünyeviye","dünya işleri"
"zalûmiyet","şiddetli zalimlik"
"zımnî","gizli, örtülü"
"adâvetkârâne","düşmanca"
"âlim-i sâlih","dinin emirlerine uyan, ilmiyle amel eden, âlim"
"avâm","halk tabakası, sıradan insanlar"
"beyan etme","açıklama"
"câ-yı dikkat","dikkat çekici"
"ehl-i ilm","ilim ehli, âlimler"
"fikr-i siyâsî","siyâsî düşünce"
"garazkârâne","kötü niyet sahibi, art niyetli olarak"
"hadîs","Peygamberimize ait söz, fiil, davranış veya onun onayladığı başkasına ait söz, fiil ve davranışlar"
"hak","doğru, gerçek"
"hakikat","doğru, gerçek"
"havass","seçkin insanlar, yöneticiler"
"hayat-ı içtimaiye","sosyal hayat"
"hayat-ı siyasiye","siyaset hayatı"
"hürmetkârâne","hürmet ederek"
"ıslah","düzeltme, iyileştirme"
"ihtilâf","ayrılık, uyuşmazlık"
"iktiza","gerektirme"
"ilticâ","sığınma"
"ittifak","birlik, birleşme"
"maraz","hastalık"
"mazlum","zulme uğramış"
"medih","övme"
"melce","sığınak"
"menfi","olumsuz"
"merdut","reddolunmuş"
"muhalif","aykırı, zıt"
"muzır","zararlı"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen kişi"
"müsbet","olumlu, pozitif"
"mütedeyyin","dindar"
"nam","ad"
"nazar","bakış, görüş"
"nefis","insanı daima kötülüğe, haram olan zevk ve isteklere sevk eden duygu"
"revaç","yaygınlaşma"
"sa’y","çalışma"
"şer","kötülük, fenalık"
"tahrip","bozma, yıkma"
"tarafgirlik","taraftarlık"
"tehâlüf-ü ukul","düşüncelerin farklı oluşu"
"tekfir","küfürle itham etmek"
"tekmil","tamamlama"
"tesâdüm-ü efkâr","fikirlerin çarpışması"
"tezahür etmek","ortaya çıkmak"
"tezyif etme","hakaret etme, küçük düşürme"
"vecih","yön, şekil"
"bârika-i hakikat","hakikat parıltısı"
"cây-ı ibret","ibret verici"
"desâtir-i âliye","yüce prensipler"
"düstur","kural, prensip"
"düstur-u harekât","hareket kuralları"
"efkâr","fikirler, düşünceler"
"elhasıl","sonuç olarak"
"firavunlaşmak","kendisini Firavun gibi ilâh seviyesine çıkaracak derecede büyük görmek"
"fitne","bozgunculuk"
"garazkârâne","kötü bir niyetle, art niyetle"
"hâdise","olay"
"hak","doğru, gerçek"
"hâl-i âlem","dünyanın şimdiki hâl ve vaziyeti"
"hâlis","içten, katıksız"
"hâşâ","asla, kesinlikle öyle değil"
"hiddet","öfke"
"hodfuruşluk","kendi kendini beğenme"
"ihlâs","ibadet ve davranışlarda sadece Allah’ın rızasını gözetme; samimiyet"
"ihtilâf","anlaşmazlık"
"inşikak","parçalanma"
"ittifak","birlik"
"izhar","gösterme, açığa çıkarma"
"kàbil-i iltiyâm","biraraya gelebilir"
"kâfir","Allah’ı veya Allah’ın bildirdiği kesin olan birşeyi inkâr eden kimse"
"küre-i arz","yerküre, dünya"
"maksat","amaç"
"melce","sığınak"
"mukàbil","karşılık"
"müfritâne","çok aşırıya kaçarak"
"nazar","bakış, dikkat"
"nefis","insanı zevkli ve lezzetli şeylere ve bencilliğe sevk eden duygu"
"nefs-i emmâre","insanı daima kötülüğe, yasak zevk ve isteklere teşvik eden duygu"
"nifak","münafıklık, ikiyüzlülük"
"nihayetsiz","sonsuz, sınırsız"
"nokta-i istinad","dayanak noktası"
"nokta-i telâkî","buluşma noktası"
"radıyallahü anh","“Allah ondan razı olsun”"
"rahmet okumak","merhamet ve şefkat etme"
"sâfi","arınmış, temiz"
"şikak","ayrılık, parçalanma"
"şöhretperverâne","şöhretliliği severek"
"tarafgirâne","taraf tutarak"
"tarafgirlik","taraftarlık"
"tesâdüm-ü efkâr","fikirlerin çarpışması"
"teşkil etme","oluşturma"
"vesâil","vesileler, araçlar, sebepler"
"adâvet","düşmanlık"
"adâvetkârâne","düşmanca"
"âdil","adaletli"
"âlem","dünya"
"âmir","emreden"
"aşiret","kabile"
"azletmek","ayırmak, uzaklaştırmak"
"bedevî","çölde yaşayan, göçebe"
"cây-ı teessüf","üzüntü noktası"
"cemaat-i İslâmiye","İslâm toplumu"
"cihet","yön, taraf"
"cüz’î","ferdî, küçük, bireysel"
"dahilî","içteki"
"def etme","uzaklaştırma, ortadan kaldırma"
"ehl-i dalâlet","doğru ve hak yoldan sapanlar"
"ehl-i iman","Allah’a inananlar, mü’minler"
"ehl-i küfür","inançsızlar"
"ehvâl","korkular"
"eser-i hiddet","hiddet belirtisi, öfkeli hâl"
"garazkârâne","kötü bir niyetle"
"hadsiz","sınırsız"
"hâkim","yargıç"
"hâlet-i içtimâiye","sosyal durum"
"haricî","dıştaki, dış"
"harîm-i İslâm","İslâmın mukaddes merkezi"
"hayat-ı içtimâiye-i İslâmiye","İslâmın sosyal hayatı"
"hıyanet","hainlik"
"hiddet","öfke"
"ilhâd","dinsizlik"
"kabile","topluluk"
"kalb-i İslâm","islâm’ın kalbi"
"kanun-u İlahî","Allah’ın koyduğu kanun"
"maraz-ı hayat-ı içtimaî","toplumsal hayattaki hastalık"
"maslahat-ı içtimâiye","toplumsal fayda"
"medâr-ı dikkat","dikkat edilmesi gereken yer"
"medar-ı ibret","ibret verici"
"merhamet","acıma, şefkat"
"mü’min","Allah’a inanan"
"nam","ad"
"nefs","kişinin kendisi"
"Sipkan aşireti",""
"sukut","alçalma, düşüş"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"taife","topluluk"
"tarafgirlik","taraftarlık"
"tecavüz","saldırı"
"tehacüm","hücum etme"
"tesanüd etme","dayanışma"
"teshil etme","kolaylaştırma"
"vahşet","ürküntü, yalnızlık"
"vakıa","olay"
"zuhur","görünme, ortaya çıkma"
"adâvet","düşmanlık"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"alâka","bağlantı"
"âlem-i İslâm","İslâm dünyası"
"beşer","insanlık"
"düstur-u âliye","yüce kanun, kural"
"düstur-u hayat","hayat kanunu"
"ehâdis-i şerife","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketleri veya onun onayladığı başkasına ait söz, iş veya davranışlar"
"ehl-i iman","Allah’a ve Allah’ın bildirdiklerine inanan"
"esaret","esirlik, kölelik"
"eşhâs-ı müthişe-i muzırra","müthiş zararlı kişiler"
"hayat-ı içtimaiye","sosyal hayat"
"hercümerc","darmadağın, alt-üst"
"hırs","aç gözlülük"
"hilâf-ı maslahat-ı İslâmiye","İslâmın yararına ters, aykırı"
"hilâf-ı vicdan","vicdana aykırı"
"husumetkârâne","düşmanca"
"ihtilâf","anlaşmazlık"
"ihtiras","bir şeyi aşırı isteme"
"istifade etme","faydalanma"
"kal’a-i İslâmiye","İslâm kalesi"
"kal’a-i kudsiye","kutsal kale"
"malûm","bilinen"
"mesâib","musibetler, zorluklar"
"mizan","terazi, denge"
"muhafaza","koruma, saklama"
"muvazene etme","dengeye getirme, ölçme, karşılaştırma"
"müdafaa etme","savunma"
"nev-i beşer","insanlık"
"nevi","tür"
"nifak","münafıklık, ikiyüzlülük"
"sefâlet-i dünyeviye","dünyada sıkıntılar içinde olma"
"Süfyan","âhirzamanda gelip İslâm dinini yıkmak için çalışacak olan dinsiz ve münafık şahıs"
"şekavet-i uhreviye","âhiretteki sıkıntılar"
"şikak","ayrılık, parçalanma"
"tahassun etmek","sığınmak"
"tarafgir","taraftar"
"uhuvvet-i İslâmiye","İslâm kardeşliği"
"zâlim","zulmeden, haksızlık eden"
"zındıka","dinsizlik, inançsızlık"
"zillet","alçaklık, aşağılık"
"a’mâl-i hayriye","hayırlı işler, davranışlar"
"adalet","her hak sahibine hakkının tam ve eksiksiz verilmesi"
"adâvet","düşmanlık"
"ef’âl","fiiler, işler"
"hâlisen livechillâh","sadece Allah için"
"hasım","düşman"
"hayat-ı mâneviye","mânevî hayat"
"husûmet","düşmanlık"
"hüküm","yargı, kesin bir karara varma"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"kàbiliyet-i makam","konunun kaldırabileceği kapasite"
"muamelât","davranışlar"
"muannid","inatçı, direnen"
"muvaffak olma","başarılı olma"
"sıhhat-i ubudiyet","kulluğu sağlıklı bir şekilde yapma"
"tefevvuk","üstünlük, üstün gelme"
"vâsıta-i halâs","kurtuluş aracı"
"vesîle-i necat","kurtuluş aracı"
"âhiret","öldükten sonraki sonsuz hayat"
"aziz","izzetli, değerli"
"bâki","kalıcı, daimî"
"dirayet","bilgi ve kuvvetli tecrübe sahibi olma"
"garp","batı"
"hakikat","gerçek"
"hâlis","içten, samimi"
"hususan","özellikle"
"hüküm","kesin bir karara varma"
"ihtilâf-ı zaman ve mekân","yer ve zaman farklılığı"
"inşaallah","Allah’ın izniyle"
"maksat","amaç"
"mâni","engel"
"mazi","geçmiş zaman"
"musibet","belâ"
"müstakbel","gelecek zaman"
"müşkülât","zorluklar, sorunlar"
"müteessir","etkilenen, etkilenmiş"
"nevi","tür, çeşit"
"sülüs","üçte bir"
"şark","doğu"
"tasavvur etme","düşünme, hayal etme"
"teşkil etme","oluşturma"
"ünsiyet","dostluk, alışkanlık"
"abd","kul"
"âhir","son"
"aziz","izzetli, değerli"
"câmi","kapsamlı"
"Cenâb-ı Hak","Hakkın tâ kendisi olan şeref ve yücelik sahibi Allah"
"def’î","birden bire, âni"
"esbâb-ı kabul","kabul edilme sebepleri"
"ezcümle","meselâ"
"gıyaben","hazır ve mevcut olmaksızın, bir kişinin ardından"
"hadîs","Peygamber Efendimize (a.s.m.) ait mübarek söz, fiil ve davranış veya onun onayladığı başkasına ait söz, fiil ve davranış"
"içtima","toplanma"
"ihtiyar","irade, dileme"
"ihtiyarsız","irade dışı"
"inşaallah","Allah’ın izniyle"
"istiğfar","af dileme"
"kesretli","çok sayıda"
"kuvve-i ilmiye","ilmî güç"
"makbul","kabul gören"
"makbuliyet","kabul edilmiş olma"
"mazhar olma","erişme, nail olma"
"me’sur","tesirli"
"muhtasar","kısa, özet"
"mü’min","Allah’a inanan"
"müteessir etme","üzme, etkileme"
"neşr","yayma"
"nisbet","oran, ölçü"
"rahmet","merhamet ve şefkat"
"salâvat-ı şerife/salâvat","Peygamberimize edilen rahmet ve esenlik duaları"
"suret","biçim, şekil"
"şefaat","günahlarımızın bağışlanması için peygamberlerin ve Allah katında makbul kişilerin, Allah’ın izniyle aracılık yapması"
"şerâit","şartlar"
"şerâit-i kabul","kabul şartları"
"tevakkuf etme","duraklama"
"tulûât-ı kalbiye","kalbe gelen ilham ve mânâlar"
"zikretme","anma"
"aktab","kutuplar, büyük velilerden zamanının en büyük mürşidi olan kimseler"
"aleyhissalâtü vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"efdal","en faziletli, en üstün"
"Eimme-i Erbaa","dört imam; İmâm-ı Azam Ebu Hanife, İmâm-ı Şâfii, İmâm-ı Mâlik, İmâm-ı Ahmed ibni Hanbel"
"evliya","veliler, Allah dostları"
"gaferahullah","Allah onu bağışlasın"
"hayat-ı ebediye","sonsuz âhiret hayatı"
"hazerat","hazretler; saygıdeğer olanlar"
"hulûs","samimiyet"
"huşû","Allah’a karşı korku ve saygı ile boyun eğme"
"huzûr-u kalb","kalb huzuru"
"karîn","birşeyin beraberinde, eşiğinde olan"
"kaviyen","kuvvetle"
"kuddise sırruhu","İlâhî hikmetten öğrendiği şeyler pak ve mübarek olsun"
"leyâli-i meşhûre","meşhur, mübarek geceler"
"Leyle-i Kadir","Kadir Gecesi"
"makâm-ı rızâ","Allah’tan gelen herşeye razı olma derecesi"
"makbul","kabul gören"
"me’mul","beklenilen, ümid edilen"
"mescid","namaz kılınan yer"
"mevâki-i mübâreke","mübarek yerler"
"muvafık","uygun"
"müçtehidîn-i izâm","büyük müçtehidler"
"örf-ü ulemâ","âlimler arasında geçerli olan, âlimler arasındaki gelenek"
"radiyallahü anh","Allah ondan razı olsun"
"rahimehullah","Allah ona merhamet eylesin, rahmet eylesin"
"rahmet-i İlâhiye","Allah’ın herşeyi kuşatan sonsuz rahmeti"
"Resul-i Ekrem","Allah’ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"saat-i icabe","duaların kabul edildiği saat"
"Sahabe-i Kirâm/Sahabe","yüksek şeref sahibi Sahabeler; Peygamberimizi (a.s.m.) dünya gözüyle görüp onun yolundan gidenler"
"suret","biçim, şekil"
"şiâr","işaret; İslâma sembol olmuş iş ve ibadetler"
"şuhûr-u selâse","üç aylar; Receb, Şaban ve Ramazan ayları"
"Tâbiîn","Sahabeden sonra gelen ve onlardan ders alan müslümanlar"
"tarikat","tasavvufta Allah’a ulaştıran yol"
"Tebe-i Tabiîn","Tabiîni görmüş veya onlardan ders almış Müslümanlar"
"terkip","birleşim, sentez"
"velâyet-i kübrâ","en büyük velîlik; tarikat berzahına uğramadan, zahirden hakikate geçen ve peygamber varisliğinden gelen velîlik"
"veraset-i nübüvvet","Peygamber Efendimizin varisi durumunda olan, büyük âlim ve velîlerin yolu"
"aktab","kutuplar, büyük velilerden zamanının en büyük mürşidi olan kimseler"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"cihet","şekil, yön"
"dam","tavan, hedef"
"durub-u emsal","atasözleri"
