"kelime","anlam"
"münasebettar","alâkalı, ilgili"
"münhasır","ait, mahsus, sınırlı"
"mütefavit","farklı"
"nakış","işleme, dokuma"
"nazmetme","dizme, tertip edip düzenleme; Kur'ân-ı Kerîmin Allah Teâlâ tarafından dizilen mübârek sözleri, ifadeleri"
"nihayet","son"
"sırat-ı müstakim","dosdoğru, istikametli yol"
"ta’til","Cenâb-ı Hakkın sıfat ve isimlerini kabul etmeme, reddetme"
"tefrit","tersine aşırılık, normalden aşağı olma"
"tenasüp","uygunluk, uyum"
"tesir","etki"
"teşbih","Cenâb-ı Hakkı yaratıklara benzetme, maddi olarak tasavvur etme"
"tevhid","birleme; herşeyin bir olan Allah’a ait olduğunu bilme ve inanma"
"vasat","orta; denge, adalet"
"zuhurca","açık mânâsı itibarıyla"
"alâka","bağlantı"
"alâkadar","ilgili, alâkalı"
"cem’ sîgası","gr. çoğul kipi"
"enbiya","nebiler, peygamberler"
"esmâ-i mevsûle","mânâsı kapalı isimler; yalnız başına müstakil bir mânâ taşımayan ancak kendinden sonra gelen cümle ile (sıla cümlesi) birlikte bir mânâ içeren isimler, ellezîne gibi"
"hidayet","doğru ve hak olan yola girme; İslâmiyet"
"iane","yardım"
"iktida","uyma"
"irade etme","isteme, kastetme"
"ittihaz etmek","edinmek, kabullenmek"
"mahdut","sınırlanmış, sınırlı"
"mahut","belli olan"
"mâlik","sahip"
"malûm","bilinen, belli"
"mazhar","erişme, kavuşma"
"muktedâbih","iktida edilen, uyulan"
"nimet-i kâmile","noksansız, eksiksiz tam bir nimet ve lütuf"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"suleha","salih kimseler, Allah’ın sevgili kulları"
"şüheda","şehitler, Allah yolunda ölenler"
"tâbi olmak","izleme, takip etme, uymak"
"tabir","ifade"
"taharrî","araştırma, arama"
"teâkub","birbirini takip etme, izleme"
"temin etmek","güvence verme, garanti etme"
"tevâli","devam etme, peşpeşe gelme"
"tevfik","başarı, yardım"
"ulema","âimler"
"ulüvv-ü şân","şanı yüce, şerefi büyük"
"zulümat-ı beşeriye","insanlığın zulümleri, karanlıkları"
"ahkâm-ı esasiye","temel esaslar, prensipler"
"amel","dinin emirlerini yerine getirme"
"âyet-ı celîle","yüce âyet"
"âyet-i kerime","şerefli âyet, Kur’ân’ın herbir cümlesi"
"beyan etmek","açıklamak"
"butlan","batıl olma, yalan, gerçek dışılık"
"enbiya","nebiler, peygamberler"
"esbab","sebepler"
"ferdî","kişisel, şahsî"
"feyizlendirmek","bereketlendirmek"
"füruat","şubeler, dallar"
"ihtar","hatırlatma, ikaz"
"ihtilâf","farklılık"
"in’am","nimet verme"
"istihkak","lâyık olma, hak etme"
"itikad","inanç"
"mâruz kalma","tesirinde kalma, uğrama"
"mâzi sigası","gr. geçmiş zaman kalıbı, kipi"
"mevcudiyet","var olma"
"muhalif","aykırı, zıt"
"müttehit","ittifak halinde olma, aynı görüşte birleşme"
"râci","ait, dönük"
"risalet","elçilik, peygamberlik"
"sahra","çöl"
"şe’n","özellik, durum, hal"
"şedaid","şiddetli haller, zorluklar, sıkıntılar"
"şefaatçi","günahların bağışlanması için vesile olan, Allah’ın izniyle aracı olan"
"tabiî","doğal"
"tebeddül","başkalaşma, değişme"
"tefavüt","farklı olma, farklılık gösterme"
"tefsir etmek","açıklamak, yorumlamak"
"tegayyür","değişme"
"teklif","yükümlü tutma"
"tevatür","yalan üzere birleşmeleri mümkün olmayan bir topluluğun bir hadisi veya haberi aktarması"
"usul","temel prensipler"
"ümmet","Peygambere inanıp onun yolundan gidenler"
"zamir","gr. ismin yerini tutan kelime"
"âciz","güçsüz, zavallı"
"acz","acizlik, güçsüzlük"
"ahkâm-ı diniye","dinin hükümleri, esasları"
"celâl","büyüklük, azamet, haşmet"
"cemâl","güzellik"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"cüz’iyet","küçüklük, ferdîlik"
"dalâlet","hak yoldan sapkınlık, inkârcılık"
"dehalet","girme, dâhil olma, sığınma"
"dehşet","korku, ürkme"
"firar","kaçma"
"füruat","şubeler, dallar"
"Ganiyy-i Mutlak","hiçbir şeye hiçbir şekilde muhtaç olmayan ve bütün varlıkların her türlü ihtiyaçlarını sınırsız gayb hazinelerinde bulunduran Allah"
"hakaik-i nisbiye","göreceli hakikatler, bir diğerine göre hakikat olan şeyler"
"havf","korku"
"hayır","iyilik"
"hikmet","amaç, gaye"
"hüsün","güzellik"
"iltica","sığınma"
"itibarıyla","bakımından, özelliğiyle"
"kabilinden","gibisinden, türünden"
"kâinat","evren, bütün yaratılmışlar"
"kemâl","kusursuzluk, mükemmellik"
"kezâlik","bunun gibi, böylece"
"kubuh","çirkinlik"
"küllî","büyük, kapsamlı"
"mâkabli","öncesi"
"makam-ı recâ","ümit makamı"
"makam-ı rububiyet","rububiyet makamı"
"makam-ı ubudiyet","Allah’a kulluk yeri, kulluk makamı"
"maksud-u bizzat","asıl gaye, temel hedef"
"mertebe","derece"
"mevâsim-i erbaa","dört mevsim"
"meyletmek","eğilim gösterme"
"mukaddeme","başlangıç, hazırlık"
"muttasıf","vasıflanmış, nitelendirilmiş"
"münasebat","bağlantılar, ilişkiler"
"nazar","bakış açısı"
"nevi","çeşit, tür"
"ömr-ü beşer","insan ömrü"
"refik-ı daimî","daimî arkadaş"
"sıfat","özellik, vasıf"
"şer","kötülük"
"şümûl","kapsamlılık, kuşatıcılık"
"tebeddül","başkalaşma, değişme"
"tebeî","dolaylı, başka bir şeye tabi olarak"
"telebbüs","giyinme, giyim"
"tevekkül","Allah’a dayanma ve güvenme"
"vahid-i kıyasî","ölçü birimi"
"vücud","varlık, var oluş"
"zuhur","ortaya çıkma, görünme"
"ahkâm","hükümler, esaslar"
"akıbet","netice, son"
"beyan etmek","açıklamak"
"binaenaleyh","bundan dolayı"
"cihâd","mücadele, din uğrunda gayret gösterme"
"ecza","kısımlar, parçalar"
"envâ","çeşitler, türler"
"fırka","topluluk, grup"
"fısk","günah, günahkârlık"
"fiil-i mâzi","gr. geçmiş zaman fiil kalıbı, kipi"
"galebe","üstün gelme"
"gayr-ı mütenâhi","sınırsız, sonsuz"
"hakaik-i hakikiye","göreceli olmayan, asıl mahiyeti ve zatı itibariyle hakikat, gerçek olan şeyler"
"hakaik-i nisbiye","göreceli hakikatler, bir diğerine göre hakikat olan şeyler"
"hasis","âdi, değersiz"
"hayr-ı kesir","çok hayır, iyilik"
"hikmet","amaç, gaye"
"hüsün","güzellik"
"ihtiyar etme","seçme, tercih etme"
"in’ikâs","yansıma, aksetme"
"ism-i fâil","gr. bir iş, oluş veya durumu yüklenen şahsı bildiren kelimedir, meselâ; kâtip"
"ism-i mef’ul","gr. bir iş, oluş ve hareketin kendisine yapıldığı veya tesir ettiği şeyi gösteren kelimedir, meselâ"
"istihsan","beğenme, güzel bulma"
"kalil","az"
"kaziye","hüküm, önerme"
"kezâ","bunun gibi"
"kubuh","çirkinlik, kötülük"
"kuvve-i gadabiye","öfke duygusu"
"malûm","bilinen, belli"
"meyletmek","eğilim göstermek"
"nefis","insanı daima kötülüğe, maddî zevk ve isteklere sevk eden duygu"
"nizam","düzen, kanun"
"rabıta","bağ, alâka"
"şer","kötülük"
"şerr-i kalîl","az kötülük, az şer"
"şerr-i kesir","çok kötülük"
"temerrüd","inat etme, karşı gelme, isyanda direnme"
"terettüp etmek","gerekmek, sonuç olarak ortaya çıkmak"
"tezahür etmek","görünmek, ortaya çıkmak"
"ünvan-ı sıfat","sıfat ünvanı, sıfat isim"
"vücud","varlık, var oluş"
"vücud-u vâhid","tek bir vücut, varlık"
"zuhur","ortaya çıkma, görünme"
"adem","hiçlik, yokluk"
"akıbet","netice, son"
"anâsır","unsurlar, elementler"
"bâtıl","gerçek dışı, sahte, yalan"
"cihet","taraf, yön"
"dalâlet","hak yoldan sapkınlık"
"ecram","gök cisimleri, gezegenler, yıldızlar"
"ecrâm-ı semâviye","gök cisimleri"
"elem","acı, keder, sıkıntı"
"emanî","temenniler, arzular, istekler"
"fırka","topluluk, grup"
"fısk","günah, günahkârlık"
"gadab-ı İlâhî","Allah’ın hiddeti ve gazabı"
"galebe","üstün gelme"
"hacet","ihtiyaç"
"haşr","yeniden diriliş; insanların öldükten sonra tekrar diriltilip Allah‘ın huzurunda toplanması"
"heva-yı nefis","nefsin hoşuna giden, gelip geçici yasak arzu ve istekleri"
"iltica etmek","sığınmak"
"inkıta","kesilme, sona erme"
"ism-i fâil","gr. bir iş, oluş veya durumu yüklenen şahsı bildiren kelimedir, meselâ; kâtip"
"ism-i mef’ul","gr. bir iş, oluş ve hareketin kendisine yapıldığı veya tesir ettiği şeyi gösteren kelimedir, meselâ"
"istimdad etmek","yardım istemek"
"istimrar","devamlılık"
"itikad etme","inanma, iman etme"
"itikad","inanç"
"kasavet-i kalb","kalb katılığı"
"kat’îleşmek","kesinleşmek"
"kudret-i ezeliye","başlangıcı olmayan, ezelden beri var olan Allah’ın sınırsız güç ve iktidarı"
"lütuf","iyilik, ikram, bağış"
"meâd","dönülecek yer; ölümden sonraki yaratılış, haşir"
"mebde’","başlangıç; ilk yaradılış"
"medet","yardım"
"müsterhimâne","yalvararak, merhamet dileyerek"
"mütevakkıf","bağlı"
"nefis","insanı daima kötülüğe, maddî zevk ve isteklere sevk eden duygu"
"nifak","münafıklık, ikiyüzlülük"
"Sâni","her şeyi mükemmel ve san’atlı bir şekilde yaratan Allah"
"şe’n","iş, özellik"
"şer","kötülük"
"tabi olmak","uymak"
"teneffür etmek","nefret etmek"
"tenfir","nefret ettirme"
"tevahhuş etmek","korkmak, ürkmek"
"tevbe","pişmanlık duyarak günahtan dönüş"
"vehim","kuruntu, varsayım"
"zulümat","karanlıklar"
"âciz","güçsüz, kuvvetsiz"
"acz","acizlik, güçsüzlük"
"âlâm-ı şedide","şiddetli elemler, acılar"
"bîçare","çaresiz"
"Cenâb-ı Hak","Hakkın ta kendisi olan şeref ve yücelik sahibi Allah"
"cirm","cisim"
"def etmek","gidermek, uzaklaştırmak"
"ebed","sonu olmayan, sonsuz"
"ecram","gök cisimleri, yıldızlar"
"ecrâm-ı ulviye","gök cisimleri, gökteki büyük cisimler"
"emniyet peydâ etmek","güven kazanmak"
"emniyet","güven"
"hacet","ihtiyaç"
"hâlet","durum, hâl"
"Hâlık","her şeyi yaratan Allah"
"havf","korku"
"hülâsa","kısaca, özet"
"ihsas etmek","hissettirmek"
"inkılâp etmek","dönüşmek"
"istidat","kabiliyet, yetenek"
"istinad etmek","dayanmak"
"kesb-i muarefe etme","tanışma"
"kudret","güç, iktidar"
"mâü’l-hayat","hayat suyu"
"me’nus","cana yakın, sevimli"
"meyusiyet","ümitsizlik"
"musibet","belâ, felaket, sıkıntı"
"mürekkep","oluşmuş, birleşik"
"müsterih olma","rahatlama, huzura kavuşma"
"nâkıs","eksik, noksan"
"nedamet etmek","pişman olmak"
"nur-u iman","iman nuru, aydınlığı"
"peydâ etmek","kazanmak"
"ra’şet","titreyiş, ürperme"
"saadet","mutluluk"
"saadet-i ebediye","sonu olmayan, sonsuz mutluluk"
"semâ","gökyüzü"
"sırât-ı müstakîm","dinin belirlediği dosdoğru yol"
"tahrik etmek","harekete geçirmek"
"tasavvur etmek","düşünmek, hayal etmek"
"tefekkür etmek","düşünmek"
"teskin","sakinleştirme, rahatlatma"
"tevahhuş etmek","ürkmek, kormak"
"ünsiyet etmek","alışmak, dostluk kurmak"
"vahşet","ürküntü, yalnızlık"
"vahşetli","ürkütücü"
"ziyadeleşmek","artmak, çoğalmak"
"zulmetli","karanlıklı"
"addedilme","sayılma"
"belâğat","sözün düzgün, kusursuz, hâlin ve makamın icabına göre yerinde söylenmesi"
"binaen","bundan dolayı"
"hakikat","gerçek mahiyet, asıl, esas"
"halâvet","tatlılık, hoşluk"
"hâvi","ihtiva eden, içine alan"
"hey’et-i mecmua","fertlerinin hepsi; harf, kelime, âyet ve sûre gibi parçaların oluşturduğu birlik"
"i’câz","mu’cizelik, bir benzerini yapma konusunda başkalarını acze düşürecek derecede olağanüstü olma"
"îcâz","sözü kısaltmak; maksadı açık ve net bir şekilde ifade etmek suretiyle, az sözle çok mânâları ifade etme"
"istihsan","güzel bulma, beğenme"
"kabilinden","türünden, çeşidinden"
"kelâm","söz, ifade"
"kezalik","öyle de, bunun gibi"
"Kur’ân-ı Azîmüşşan","şan ve şerefi yüce olan Kur’ân"
"kut","yaşamak için gıda, azık"
"makbul","kabul gören iyi şey"
"münafi","aykırı"
"ruh","hayat kaynağı, can, cevher"
"sıfat","özellik, nitelik"
"şâmil","kapsayan, içine alan"
"teceddüd","yenilenme"
"tekerrür","tekrarlanma"
"umumî","genel, bütüne ait"
"zahirî","görünüşte"
"ziya","ışık"
"ziyade","çok, fazla"
"adalet","İslâmiyetin gösterdiği doğru yol, orta ve dengeli yol; hak sahibine hakkını verme, haksızı terbiye etme ve cezalandırma"
"ayn-ı belâgat","belâgatın ta kendisi"
"belâğat","sözün düzgün, kusursuz, hâlin ve makamın icabına göre yerinde söylenmesi"
"besmele","Bismillâhirrahmânirrahîm (Rahman ve Rahim olan olan Allah’ın adıyla) cümlesinin kısaltılmış şekli"
"celâl","haşmet, büyüklük, yücelik,"
"cemâl","sonsuz güzellik"
"ehl-i belâgat","belâgatçılar"
"ezcümle","örneğin, meselâ"
"hakikatte","gerçekte"
"haşr","öldükten sonra âhirette tekrar diriltilip Allah’ın huzurunda toplanma"
"hâvi","içeren"
"hikmet","İlâhî gaye, maksat ve sır"
"ibare","yazılı metin, ifade"
"ifrağ","bir kalıba dökme, şekil verme"
"ihsan","lütuf, bağış, ikram"
"istiane","yardım dileme"
"istitradî","asli mevzudan olmayan, parantez içi"
"iştiha","istek, arzu"
"itibarıyla","özelliğiyle, bakımından"
"kabilinden","türünden, çeşidinden"
"kasdedilme","istenilme"
"kelâm","söz, ifade"
"keza","yine, bunun gibi"
"kıssa-i meşhure","meşhur kıssa"
"kıssa-i Mûsâ (a.s.)","Hz. Mûsâ’nın (a.s.) kıssası"
"Kur’ân-ı Azimüşşân","şânı yüce olan Kur’ân"
"lâfız","söz, kelime"
"maahâza","bununla beraber, böyle olmakla birlikte"
"makam","mevki, derece, konum"
"makasıd-ı erbaa","dört maksat ve gaye; tevhid, nübüvvet, haşir ve adalet olmak üzere Kur’ân’ın gözettiği dört temel maksat"
"mazhar etme","eriştirme, kavuşturma"
"meziyet","üstün özellik"
"misk","güzel koku"
"münafi","aykırı"
"müştemil","kapsayan, içine alan"
"nakş-ı belâgat","belâgat nakşı"
"nuranî","nurlu, parlak"
"nübüvvet","peygamberlik, elçilik"
"ruh","hayat kaynağı, cevher"
"senâ","övme, yüceltme"
"sûre","Kur’ân’ın yüz on dört bölümünden herbiri"
"tazammun","içerme, kapsama"
"tebeî","dolaylı, tabi olan"
"teberrük","bereketli ve mübarek addetme"
"tekerrür","tekrarlanma"
"tenzih","her türlü noksan ve çirkinliklerden arındırarak yüce tutma"
"tevhid","birleme; herşeyin bir olan Allah’a ait olduğunu bilme ve inanma"
"teyemmün","saadet ve huzur vesilesi sayma, bereket dileme"
"ukde-i hayatiye","hayat düğümü, çekirdeği"
"vecih","yön"
"yed-i beyzâ","beyaz, parlak el; burada mecaz olarak Kur’ân’ın mu’cizeli yapısı kastedilmiştir"
"âzâde","hariç, serbest, hür"
"beşeriyet","insanlık"
"beyanat","açıklamalar, izahlar"
"butlan","bâtıl, geçersiz, asılsız olma"
"cemiyet","toplum, topluluk"
"cihet","taraf, yön"
"destgâh-ı Kudret","Allah’ın kudret eli, kudret tasarrufu"
"dimağ","akıl, beyin"
"ecnebî","yabancı"
"filozof","felsefe ile uğraşan, felsefeci"
"garaz","kötü maksat ve istek"
"hikmet","fayda, gaye; ilim, yüksek bilgi"
"hülâsa","öz, özet"
"ihtimal","olasılık"
"imkân","varlık âlemi, kâinat; bir şeyin var veya yok olabilme ihtimallerini içine alan daire"
"inkâr etme","reddetme, kabul etmeme"
"kàbil-i telif","bağdaşabilir, uyuşması mümkün"
"kemal-i hürmet","tam bir saygı, hürmet"
"kudret","güç ve iktidar"
"lâhutî","İlâhî; Allah tarafından olan"
"lâkin","ama, fakat"
"mahiyet","temel nitelik, esas özellik"
"mecmua","belli konuların toplanmasından oluşan derleme eser, kitap"
"mevzu ilimler","hali hazırda bulunan beşerî ilimler"
"muallim","öğretici, terbiye edici"
"muasır","çağdaş, aynı dönemde yaşayan"
"Muhammedîler","Müslümanlar; Muhammed Aleyhisselâma tabi olanlar"
"muhtelif","farklı, değişik"
"mümtaz","seçkin, üstün"
"münzel","indirilmiş, indirilen"
"müteessir","üzgün, üzüntülü"
"mütekâmil","olgun, mükemmel"
"nâşir","neşreden, yayan"
"Nur Çeşmesi","Bediüzzaman’ın eserlerinden biri"
"Prens Bismarck","(bk. bilgiler – Bismarck)"
"saadet","mutluluk"
"semâvî","vahiyle gelen, İlâhî"
"senâ","övme, medih"
"şehadet","şahidlik, tanıklık"
"tahrif olunma","değiştirilme, bozulma"
"taraf-ı Lâhutî","Allah tarafı, İlâhî taraf"
"tasdik","doğrulama, onaylama"
"temin etme","sağlama, güvence altına alma"
"tetkik","inceleme, araştırma"
"vücut olma","bulunma, var olma"
"zâde-i tâb","bir kimsenin düşünce mahsûlü olarak kaleminden çıkan, doğan"
"zuhur","ortaya çıkma"
"âhenk","uygunluk"
"ahkâm","hükümler, esaslar"
"alâkadar","alâkalı, ilgili"
"arz","yeryüzü, dünya"
"azamet","büyüklük"
"belâğat","düzgün, kusursuz, hâlin ve makamın icabına göre söz söyleme"
"beşeriyet","insanlık"
"beyanat","açıklamalar, izahlar"
"Davud (a.s.)",""
"Doktor Maurice",""
"elfaz","lâfızlar, sözler"
"ezelî","başlangıcı olmayan sonsuz"
"fesahat","dilin doğru, düzgün, açık ve akıcı şekilde kullanılması"
"fevkinde","üstünde"
"fıkıh","İslâm hukuku"
"haiz","sahip olma"
"hakikat","gerçek, doğru"
"Hâlık","her şeyi yaratan Allah"
"hamd","şükür, övgü"
"hürmet","saygı"
"hüsn-ü ifâde","güzel anlatım, maksadını güzelce dile getirme"
"ifâdât","ifadeler"
"inayet","ihsan, lütuf, yardım"
"inkişaf","açığa çıkma"
"irşad","doğru yol gösterme"
"kitab-ı edeb","edebiyat kitabı"
"kudret-i ezeliye","Allah’ın ezelden beri var olan sınırsız güç ve kudreti"
"kütüb-ü semâviye","vahye dayanan kutsal kitaplar; Tevrat, Zebur, İncil ve Kur’ân-ı Kerîm"
"lisan","dil"
"menba","kaynak"
"meziyet","üstün özellik"
"mu’cize","benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şey"
"muhit-i maarif","ilim okyanusu, bilgi denizi, ilim ansiklopedisi"
"muvaffakiyet","başarı"
"mündemiç","yerleştirilmiş, konulmuş"
"münzel","indirilmiş, indirilen"
"mütehassıs","ihtisas sahibi, uzman"
"mütercim","tercüme eden, bir dilden bir diğerine çeviren"
"namına","adına"
"nokta-i nazar","bakış noktası, açısı"
"refah","huzur, rahatlık"
"semâ","gökyüzü"
"addetmek","saymak, kabul etmek"
"arz-ı ihtiyaç etme","muhtaç olma, ihtiyacını bildirme"
"asrî","zamanla ilgili, o döneme ait, modern, yeni tarz"
"âyet","Kur’ân’ın her bir cümlesi"
"belâğat","düzgün, kusursuz, hâlin ve makamın icabına göre söz söyleme"
"daima","sürekli"
"dehâ","olağanüstü zekâ ve akıl sahibi kimse"
"edebî","edebiyatla ilgili"
"ehemmiyet","değer, önem"
"esrar","sırlar, gizemler"
"evamir-i ahlâkiye","ahlâkla ilgili emirler"
"fasih","güzel, açık ve düzgün"
"fesahat","dilin doğru, düzgün, açık ve akıcı şekilde kullanılması"
"fevkalâde","olağanüstü, çok güzel"
"filhakika","gerçekten, doğrusu"
"hâiz","sahip"
"hürmet","saygı"
"iftihar","övünme"
"iktibas","alıntı"
"istinad ettirme","dayandırma"
"kütüb-ü İlâhiye","İlâhî kitaplar, Allah tarafından gönderilen semavî kitaplar; Tevrat, Zebur, İncil ve Kur’ân-ı Kerîm"
"mektep","okul"
"muharrir","yazar, gazete yazarı"
"mukaddes","kutsal, yüce"
"mülhem","ilham olunmuş, ilham almış"
"mümtâziyet","mümtazlık, seçkinlik, üstünlük"
"münevver","aydın, bilgin"
"müstehziyâne","alay edercesine"
"nâil","erişen"
"nesir","düz yazı"
"nezahet","nezihlik, temizlik, mukaddes olma"
"nisbet","kıyas, oran"
"pâyidâr olma","devamlı, sürekli olma"
"perverde etmek","beslemek"
"rakik","ince, derin"
"riayetkâr","riâyet eden, gözeten, emir dinleyen"
"rûz-u haşr","insanların öldükten sonra âhirette yeniden diriltilip Allah’ın huzurunda toplanacağı gün"
"tahammül","dayanma, katlanma"
"tahsil","ilim öğrenme, öğrenim"
"tecellî","açığa çıkma, belirme, görünme"
"âhenk","uygunluk"
"amelî","uygulama ile ilgili, tatbikata dair, davranışla ilgili"
"Arapça","Arap dili"
"âyât","âyetler, deliler, Kur’ân’ın cümleleri"
"bâtıl itikad","gerçek dışı, boş inanç"
"beşerî","insanla ilgili, insana ait"
"bilhassa","özellikle"
"binaenaleyh","bundan dolayı"
"Doktor Maurice",""
"esasat-ı diniye","dinin esasları, temelleri"
"fevkalâde","olağanüstü"
"filozof","felsefe ile uğraşan, felsefeci"
"gayr-ı ahlâkî","ahlâk dışı, ahlâka uygun olmayan"
"gayr-i beliğ","belağatlı olmayan, güzel ve yerinde söylenmeyen söz"
"hâdim","hizmetçi, hizmet eden"
"Hıristiyan","(bk. bilgiler – Hıristiyanlık)"
"hudut","sınır"
"hususiyet","özellik"
"İncil",""
"isnad","dayandırma"
"Kitab-ı Mukaddes","Mukaddes Kitap; Tevrat, Zebur ve İncil"
"kudsî","her türlü kusur ve noksandan uzak"
"mahiyet","asıl nitelik, esas, özellik"
"mebzuliyetle","bolca, çoklukla"
"menba","kaynak"
"muavenet","yardım, yardımlaşma"
"muhafız","koruyucu, bekçi"
"muhalif","aykırı, zıt"
"muharref","aslı tahrif edilmiş, bozulmuş"
"münezzeh","arınmış, kusur ve eksiklikten yüce"
"nakîsa","kusur, noksan, eksiklik"
"nevi","çeşit, tür"
"nezâhet","nezihlik, temizlik"
"Nur Çeşmesi","Bediüzzaman’ın eserlerinden biri"
"tarümar","darmadağınık etme, parçalama"
"tashih","düzeltme"
"telâkki","anlama, kabul etme"
"tenvir","nurlandırma, aydınlatma, parlatma"
"tercüme","bir sözü bir dilden başka bir dile çevirme"
"Tevrat",""
"ulviyet","yücelik, yükseklik"
"zaaf","zayıflık, güçsüzlük"
"Zât-ı Kibriyâ","sonsuz büyüklük ve yücelik sahibi olan Allah"
"tedâvül","elden ele gezmek, dolaşmak"
"tezâyüd etme","artma"
"ulviyet","yücelik, yükseklik"
"üslûp","ifade ve söyleşi tarzı"
"üstad","hoca, öğretmen"
"vâkıa","gerçek, realite"
"vâreste kılma","uzak kılma, kurtarma"
"sevk etme","yönlendirme, gönderme"
"şükran","minnettarlık, teşekkür"
"tazim","hürmet, saygı gösterme"
"tenevvür","nurlanma, aydınlanma"
"tenkid","eleştiri"
"tenkidat","tenkitler, eleştiriler"
"ulvî","yüce, yüksek"
"Zât-ı Kibriyâ","sonsuz büyüklük ve yücelik sahibi olan Allah"
"ziyade","çok"
"a’mâl-i saliha","dinin emir ve yasaklarına uygun iyi iş ve davranışlar"
"akide","inanç"
"Arabistan",""
"aziz","değerli, izzetli, saygın; Hıristiyan din adamı, rahip"
"bâtıl","gerçek dışı, boş"
"Bizans","(bk. bilgiler – Roma Medeniyeti)"
"Doktor Maurice",""
"edebiyat-ı Arabiye","Arap Edebiyatı"
"esnâm","putlar, tapılan heykeller"
"fâzıl","faziletli, üstün, değerli"
"girîve","çıkmaz yol, sokak"
"Gundö Firey Hesin",""
"Hıra Dağı",""
"Hıristiyan","(bk. bilgiler – Hıristiyanlık)"
"huzur-u mehâbetinde","büyüklük ve ihtişamının karşısında"
"İlâhî","Allah tarafından olan"
"itikat","inanç"
"kemal-i hürmet","tam bir saygı, hürmet (bk. k-m-l; ḥ-r-m)"
"kudret","güç ve iktidar"
"muhakkik","gerçekleri araştıran ve delilleriyle bilen kimse"
"muharrir","yazar, gazete yazarı"
"mukaddes","her türlü çirkinlik ve eksiklikten yüce, kutsal"
"mücerred","soyutlanmış"
"müfid","faydalı, yararlı"
"mümtaz","seçkin, üstün"
"müsteşrik","Oryantalist; Avrupalı olduğu halde, Doğu milletlerinin tarih, dil, din ve edebiyatıyla ilgili araştırma yapan kimse"
"mütehassıs","ihtisas sahibi, uzman"
"mütercim","tercüman; bir dilden bir dile çeviri yapan"
"nedamet","pişmanlık"
"niyaz","dua, yakarış"
"Prens Bısmarck","(bk. bilgiler – Bismarck)"
"Rum","(bk. bilgiler – Roma Medeniyeti)"
"sekerat-ı mevt","ölüm sarhoşluğu, can çekişme anı"
"şâyân-ı teberrük","bereketli ve mübarek olmaya lâyık"
"talim etme","öğretme"
"ulvî","yüce, yüksek"
"vuku","gerçekleşme, meydana gelme"
"âhenk","uygunluk"
"amelî","uygulama ile ilgili, tatbikata dair, davranışla ilgili"
"Arapça","Arap dili"
"âyât","âyetler, deliler, Kur’ân’ın cümleleri"
"bâtıl itikad","gerçek dışı, boş inanç"
"beşerî","insanla ilgili, insana ait"
"bilhassa","özellikle"
"binaenaleyh","bundan dolayı"
"Doktor Maurice",""
"esasat-ı diniye","dinin esasları, temelleri"
"fevkalâde","olağanüstü"
"filozof","felsefe ile uğraşan, felsefeci"
"gayr-ı ahlâkî","ahlâk dışı, ahlâka uygun olmayan"
"gayr-i beliğ","belağatlı olmayan, güzel ve yerinde söylenmeyen söz"
"hâdim","hizmetçi, hizmet eden"
"Hıristiyan","(bk. bilgiler – Hıristiyanlık)"
"hudut","sınır"
"hususiyet","özellik"
"İncil",""
"isnad","dayandırma"
"Kitab-ı Mukaddes","Mukaddes Kitap; Tevrat, Zebur ve İncil"
"kudsî","her türlü kusur ve noksandan uzak"
"mahiyet","asıl nitelik, esas, özellik"
"mebzuliyetle","bolca, çoklukla"
"menba","kaynak"
"muavenet","yardım, yardımlaşma"
"muhafız","koruyucu, bekçi"
"muhalif","aykırı, zıt"
"muharref","aslı tahrif edilmiş, bozulmuş"
"münezzeh","arınmış, kusur ve eksiklikten yüce"
"nakîsa","kusur, noksan, eksiklik"
"nevi","çeşit, tür"
"nezâhet","nezihlik, temizlik"
"Nur Çeşmesi","Bediüzzaman’ın eserlerinden biri"
"tarümar","darmadağınık etme, parçalama"
"tashih","düzeltme"
"telâkki","anlama, kabul etme"
"tenvir","nurlandırma, aydınlatma, parlatma"
"tercüme","bir sözü bir dilden başka bir dile çevirme"
"Tevrat",""
"ulviyet","yücelik, yükseklik"
"zaaf","zayıflık, güçsüzlük"
"Zât-ı Kibriyâ","sonsuz büyüklük ve yücelik sahibi olan Allah"
"akide","inanç"
"âzâde","uzak, beri"
"Bahr-i Muhit-i Atlasî","Atlas Okyanusu"
"cihan","dünya"
"dimağ","akıl, beyin"
"edebî","edebiyatla ilgili"
"esasat","esaslar, prensipler"
"filozofane","filozof gibi, felsefeci gibi"
"Ganj Nehri",""
"hakkaniyet","hak oluş, doğruluk, gerçekçilik"
"hâşâ","asla öyle değil"
"Hıristiyan",""
"hususiyet","hususîlik, özellik"
"İngiltere",""
"inkişaf-ı fikr","fikrin, düşüncenin gelişmesi, ilerlemesi"
"ipham","kapalılık, anlaşılmazlık"
"izhar","gösterme, açığa çıkarma"
"kabil-i temyiz","ayırt edilebilir"
"kanaat","görüş, fikir"
"kanun-u esâsî","anayasa, temel kanun"
"mâlik","sahip"
"mevcudiyet","var olma hali"
"mutaassıp","tutucu"
