"kelime","anlam"
"mutmainne","huzur ve sükûna ermiş, tatmin olmuş"
"mülk (canibi)","varlıkların maddî yönü; bedenleri, şekilleri vs."
"mümkin","yaratılmış olan varlıkların her biri; varlığı da yokluğu da eşit olan ve varlığı Allah’ın var etmesine bağlı olan varlıklardan her biri"
"mümteziç","birleşik, karışık"
"mündemiç","birşeyin içinde yer alan"
"müsavi","eşit"
"müşahede","gözlemleme, görme"
"mütenâhî","sonlu"
"nâkıs","eksik"
"nazar etme","bakma"
"nefis","bir kimsenin kendisi; insanı daima kötülüğe, maddî zevk ve isteklere sevk eden duygu"
"nisbeten","oranla, kıyasla"
"ona mahsus","ona özel"
"tecellî","yansıma, görüntü"
"temsilât-ı sitte","altı temsil"
"ukûl","akıllar"
"vücut","varlık"
"zaif","zayıf, güçsüz"
"zâil (olma)","yok olma"
"zerre","atom, maddenin en küçük parçası"
"avâik","engeller"
"cihet","taraf, yön"
"cihet-i melekûtiyet","birşeyin iç yüzü, aslı, hakikati; varlıklara hükmeden İlâhî fiil, isim, sıfat ve şuûnâta bakan yön"
"cüz-ü asğar","en küçük varlık, en küçük parça"
"fâil","işi yapan, özne"
"gayr-ı mütenâhiye","sonu olmayan, sonsuz"
"hak","doğru"
"hakikat","gerçek"
"haşir","insanın öldükten sonra âhirette tekrar diriltilerek Allah’ın huzurunda toplanması"
"hususiyât-ı mütenevvia","çeşitli özel şeyler, birbirinden farklı hususî şeyler"
"ihyâ","hayat verme, diriltme"
"imkân","varlığı da yokluğu da eşit olan ve var olmak için Allah’ın yaratmasına muhtaç olan; kâinattaki varlıkların her biri"
"in’âş","yeniden yaşatma, hayatlandırma"
"kudret","Allah’ın sonsuz güç ve iktidarı"
"Kudret-i Ezeliye","Ezelî Kudret; Cenâb-ı Hakkın başlangıcı olmayan sonsuz kudreti, güç ve iktidarı"
"küll-i âzam","en büyük varlık; bütünlük arz eden en büyük şey"
"lâzime-i zaruriye","birşeyin bizzat kendi zâtında zorunlu olarak bulunan özellik; meselâ tam olmasa da “Sıcaklık ateşin zorunlu özelliğidir.” diyebiliriz"
"mâni","engel, zorluk"
"mevt-âlûd","ölümlü; ölüme benzer"
"mezkûr","adı geçen, anılan"
"mukabildir","karşı karşıyadır, karşısındadır"
"mukavemet etme","direnme, karşı koyma"
"muktedir","kudretli; işi yapıp sonuçlandırmaya güç yetiren"
"mutî","itaat eden, emre uyan"
"mübâlağa","abartı"
"mücâzefe","ölçüp tartmadan söyleme; aldatma"
"mücerred","soyut; maddeden soyutlanmış"
"müddeâ","iddia edilen şey"
"mütevazinü’t-tarafeyn","varlığı da yokluğu da birbirine denk, birbirinin seviyesinde"
"müteveccih","yönelik, yönelmiş"
"nevm","uyku"
"nisbeten","oranla"
"nizam","düzen, sistem"
"şeriat-ı fıtriye-i kübrâ","büyük fıtrî şeriat; Allah’ın kâinata koyduğu büyük kanunlar manzumesi"
"tahakkuk","gerçekleşme, ortaya çıkma"
"tesavî-i tarafeyn olan","iki tarafı birbirine eşit olan; varlığı ve yokluğu eşit olan"
"zevi’l-ervâh","ruh sahibi canlılar"
"ziyâde","fazla"
"acip","şaşırtıcı, dehşetli, korkunç"
"âlem","dünya; evren, kâinat"
"âlemin imkân-ı mevti","dünyanın ölümünün mümkün olması, ihtimal dahilinde olması; kıyametin kopması"
"ecel-i fıtrî","Allah tarafından belirlenmiş ölüm müddeti, zamanı"
"fennî","bilimsel"
"feza","uzay, gök"
"hâdise-i muharrib","tahrip edici, yıkıcı olay"
"hırhıra","hırıltı"
"ihyâ","hayat verme, diriltme"
"imkân","olabilirlik, olasılık, ihtimal"
"inhilâl","dağılma, yıkılma"
"İrade-i Ezeliye","Ezelî İrade; Allah’ın bütün varlığı kuşatan ve dilediğini dilediği gibi yaratan ve başlangıcı olmayan sonsuz iradesi"
"istikrâ","tümevarım, dedüksiyon; cüz’î olaylardan küllî kanunlara varma, eserden müessire, yani eserden eseri yapana ulaşma metodu; dumandan ateşe varmak gibi"
"kabil","uygun, elverişli"
"Kadîr-i Ezelî","ezelî kudret ve iktidar sahibi; varlığının başlangıcı olmayan ve herşeyi yapmaya ve sonuçlandırmaya gücü yeten Allah"
"kâinat","bütün yaratılmışlar, evren"
"kâinatın imkân-ı mevti","kâinatın ölümünün mümkün olması, ihtimal dahilinde olması; kıyametin kopması ihtimâli"
"kanun-u tekâmül","olgunlaşma, mükemmeleşme kanunu"
"mahal","yer, konum"
"maraz-ı haricî","dıştan gelen, dış ile ilgili hastalık"
"neşvünemâ","büyüme ve gelişme"
"nüsha-i musağğara","küçültülmüş örnek"
"ömr-ü tabiî","tabiî ömür, normal yaşama müddeti"
"pençe-i mevt","ölüm pençesi"
"Sâni","herşeyi mükemmel ve san’atlı bir şekilde yaratan Allah"
"savt","ses"
"sekerat","ölüm sarhoşluğu, can çekişme hâli"
"silsile-i kâinat","kâinattaki varlıklar zinciri"
"subh-u haşir","haşir sabahı"
"şecer","ağaç"
"şecere-i hilkat","yaratılış ağacı"
"tahrip","yıkılma, harap olma"
"tecdid","yenileme, yenilenme"
"tezahür etme","belirme, ortaya çıkma"
"vâsi","geniş"
"vuku","vaki olma, gerçekleşme"
"âlem-i kesif","katı ve yoğun olan madde âlemi, dünya"
"âlem-i lâtif","nurlu ve şeffaf olan âhiret âlemi"
"âlem-i şehâdet","görünen âlem, maddî âlem, kâinatın görünen yüzü"
"cemî’-i edyan-ı semâviye","semâvî dinlerin tamamı; Allah tarafından gönderilmiş olan bütün hak dinler"
"cesed","beden"
"cirim","cisim, yıldız"
"dakik","ince, derin"
"ecrâm-ı ulviye","gök cisimleri, yıldızlar"
"ecza-i meyyite-i hâmide-i camide-i kesife","ölü, hissiz, camit ve kesif parçalar"
"eşya","varlıklar"
"fıtrat-ı selîme","bozulmamış karakter; bozulmamış yaratılışı olan"
"hafi","gizli"
"hakikat","gerçek"
"hakikat-i uzmâ-yı kâinat","kâinattaki en büyük hakikat"
"hitab","sesleniş"
"hummalı","hararetli, yoğun"
"icma","görüş birliği"
"incimad","donma, katılaşma"
"inkişaf","açığa çıkma, gelişme"
"iş’âl-i nur-u hayat","hayat nurunu parlatmak, alevlendirmek"
"kâinat","evren, bütün yaratılmışlar"
"kanun-u tekâmül","olgunlaşma, mükemmelleşme kanunu"
"kışır","kabuk"
"Kudret-i Fâtıra","Yaratıcı Kudret, Allah"
"kün","Allah’ın birşeye “Ol” deyince onu hemen olduruveren emri"
"lâfz","ifade, söz"
"lâtif","ince, güzel, hoş"
"lübb","öz, iç"
"mâkûsen mütenasip","ters orantılı"
"mazhar olma","ayna olma"
"mevt","ölüm"
"mihver","eksen, yörünge"
"nâzik","zarif, ince, narin"
"nizam","düzen"
"nükte","ince ve derin mânâ"
"remz-i kudret","kudret işareti; Allah’ın güç ve iktidarını gösteren işaret"
"sekerat","ölüm sarhoşluğu, can çekişme hâli"
"seyr ü sefer etme","dolaşma, yolculuk yapma"
"sûret","şekil, görüntü"
"şâmil","kapsayan"
"şehâdet","tanıklık, şahitlik"
"tâbir caizse","ifadesi, açıklanması uygunsa"
"tağayyür","değişme"
"tahakkuk","gerçekleşme"
"tahavvül","değişim, halden hale dönüşme"
"tebeddül","başkalaşma"
"temessül etmek","şekillendirmek, canlandırmak"
"temeyyü’","mâyi hâle gelme, sıvılaşma"
"teşahhusat","varlıkların belirginleşmesi, somutlaşması; varlıkların belirdiği, meydana çıktığı yerler; bedenler, cisimler gibi…"
"ulvî","yüce, yüksek"
"vuku","vâki olma, meydana gelme"
"ziyâde","çok, fazla"
"âhiret","öteki dünya, öldükten sonraki sonsuz hayat"
"anâsır","unsurlar, esaslar, maddeler"
"aşiret","kabile, topluluk"
"cereyan eden","akıp giden"
"dest-i kudret","kudret eli; Allah’ın sonsuz güç ve iktidarının tecellisi"
"ebed","sonu olmayan sonsuzluk"
"ebedîleşme","sonsuzlaşma"
"ecram","cisimler, yıldızlar"
"fezâ-yı gayr-ı mütenâhî","sonsuz uzay boşluğu, uçsuz bucaksız gök"
"hakaik-i hakikiye","gerçek hakikatler"
"hakaik-i nisbiye","göreceli olan hakikatler, bir diğerine göre hakikat olan şeyler"
"Hakîm-i Ezelî","her işini hikmetle yapan ve varlığının başlangıcı olmayan Allah"
"hareket-i şedide","şiddetli hareket"
"havz","havuz"
"hikmet-i ezeliye","Allah’ın, herşeyi bir gaye ve faydaya yönelik olarak san’atlı ve yerli yerinde yaratan ezelî sıfatı"
"iktizâ","gerektirme"
"inayet","bütün yararların, hikmetlerin ve faydaların kaynağı olan düzen, sistem"
"inkılâb","dönüşme, değişme"
"inkişaf","gelişme"
"istidadat","yetenekler"
"kabiliyat","kabiliyetler, istidatların gelişmesine vesile olan yetenekler"
"kahr","şiddetli azap, ceza"
"kavî","güçlü, sağlam"
"kudret","güç ve iktidar"
"küre","yuvarlak cisim"
"letâif","hoşluklar, güzellikler, incelikler"
"lütuf","mükâfat, iyilik, ihsan, bağış"
"mahzen","depo"
"meratib-i nisbiye","göreceli olan mertebeler, başkalarına oranla ortaya çıkan dereceler"
"mevadd-ı münâsib","uygun maddeler"
"mevcudat","varlıklar"
"mevt","ölüm"
"muhassal","toplam ortaya çıkan, meydana gelen"
"muktazî","gerekçe, gerektirici sebep"
"mümkinat","varlığı ile yokluğu eşit, olabilirlilik sınırları içinde olan şeyler"
"mütemevvic","dalgalanan, dalgalı"
"neşvünemâ","büyüme ve gelişme"
"nücûm","yıldızlar"
"revabıt","bağlar"
"sada","ses"
"sekerat","ölüm sarhoşluğu, can çekişme hali"
"seyl-i şuûnât","akıp giden işler, olay ve hâdiseler"
"silsile-i kâinat","kâinattaki varlıklar zinciri"
"şecere-i hilkat","yaratılış ağacı"
"tahassul","hasıl olma, ortaya çıkma, meydana gelme"
"takarrur","karar bulma, yerleşme"
"tasaffî","saflaşma, arınma"
"tecellî etme","yansıma"
"tecelligâh","yansıma ve görünme yeri"
"tedellî etmek","sarkmak"
"telâtum","çarpışma, vuruşma"
"temerküz","bir noktada toplanma, odaklanma"
"tesadüm","çarpışma, vuruşma"
"tezahür","görünme, ortaya çıkma"
"unsur-u esasî","temel unsur, temel madde"
"vâveylâya başlama","feryada başlama"
"zuhur","ortaya çıkma, görünme"
"aşiret","kabile, topluluk"
"cevahir-i âliye","değeri yüksek olan cevherler, ruhlar"
"cism-i muhkem","sağlam cisim, yapı"
"cism-i müebbed-i müşeyyed","ebedleştirilmiş, sonsuzlaştırılmış sağlam cisim"
"darrı nef’a derc","zararlıyı yararlının içine koyma"
"dest-i kudret","kudret eli"
"esasat","temeller"
"esbab-ı tagayyür","değişim sebepleri"
"ezdâd","zıtlar"
"Hakîm-i Ezelî","her işini hikmetle yapan ve varlığının başlangıcı olmayıp sonsuz olan, Allah"
"hayrat","hayırlar, iyilikler"
"hâzefât-ı sâfile","kıymetsiz şeyler; çamurdan, topraktan yapılmış kiremit, tuğla, çanak, çömlek gibi değersiz şeyler"
"hikem-i dakika","ince hikmetler, maksat ve gayeler"
"hitab-ı teşrifîye","şereflendiren hitap; Allah’ın “ebedî kalmak üzere Cennete girin” şeklinde şereflendiren hitabı"
"hulûd","devamlılık, sonsuzluk"
"inâyet-i ezeliye","başlangıcı olmayan sonsuz inayet; bütün hikmetlerin ve faydaların kaynağı olan ezelî nizam, düzen"
"inhilâl","dağılma, yıkılma"
"intizam","düzenlilik"
"irade","dileme, istek, kast etme"
"kâinat","evren, bütün yaratılmışlar"
"kanun-u tebeddül ve tagayyür","başkalaşım ve değişim kanunu"
"kudret-i kâmile","Allah’ın mükemmel güç ve iktidarı"
"mazarrat","zararlar, zararlı şeyler"
"mazarratı menafia mezc","zararları yararlara katma, karıştırma"
"mazhar olma","nail olma, ayna olma"
"meclis-i imtihan","imtihan meclisi, dünya"
"mekàbihi mehasinle müçtemi halk etmek","kötülüğü iyilikle birlikte yaratmak; onları cem ederek, birleştirerek yaratmak"
"menafi","menfaatler, yararlı şeyler"
"menzil","mekân, yer"
"meşhun","dolu, doldurulmuş"
"mevadd-ı ihtilâf","ihtilâfa sebep olan maddeler; parçalanma, değişim, başkalaşım ve uyuşmazlık gibi sonuçlara sebep olan maddeler"
"mezc","katma, karıştırma"
"münasebet","birbirine olan uygunluk, münasiplik"
"mütedahil","iç içe, birbiri içinde"
"namus-u tahavvül ve tekâmül","dönüşüm ve mükemmelleşme kanunu, yasası"
"sâkin","duran, oturan, ikamet eden"
"sebeb-i devam","davamın sebebi; sürekli olmanın nedeni"
"sırr-ı imtihan","imtihan sırrı"
"sırr-ı teklif","yükümlülük sırrı, esprisi; imtihan sırrı, kulluk görevi esprisi"
"sûret","şekil, görüntü"
"şart-ı intizam","intizamın, düzenliliğin şartı"
"şurûr","şerler, kötülükler"
"tâbi","bağlı"
"tagayyür","başkalaşma, değişim"
"tahavvül","halden hale dönüşme, dönüşüm"
"taife","grup, topluluk"
"tasaffi","saflaşma, arınma"
"tasfiye","arıtma, saflaştırma"
"te’bid","ebedîleştirme, sonsuz kılma"
"tebeddül","başkalaşım"
"tecellî","görünme, yansıma"
"tefrik etme","ayırma"
"tekamül","olgunlaşma, mükemmelleşme"
"vakta ki","ne vakit ki, ne zaman ki"
"vakt-i tecrübe","deneme vakti, imtihan dönemi"
"vücud-u müstakar","istikrar kazanmış ve sabitleşmiş vücud, değişmez varlık"
"delâlet etme","delil olma, ifade etme"
"esbab","sebepler"
"esbab-ı tagayyür","değişim sebepleri, nedenleri"
"evsâf-ı celâliye ve cemâliye","Cenâb-ı Hakkın sonsuz güzellik ve haşmetini bildiren sıfatları"
"inkıraza müncer olma","dağılıp yok olmaya gitme, dağılıp yok olmakla sonuçlanma"
"istikrarsız","sabit olmayan; değişken"
"kütüb-ü semâviye","İlâhi vahye dayanan mukaddes kitaplar; Tevrat, Zebur, İncil ve Kur’ân-ı Kerim"
"mabeyninde","arasında"
"mümkin","olabilir hakikat"
"müstekar","yerleşmiş, sabit, istikrarlı; değişmez"
"müttefik","ittifak etmiş, söz birliği etmiş"
"nisbet","oran, ölçü"
"tagayyür","başkalaşma, değişme"
"tahlil","dağılma, ayrışma"
"tecelliyat","yansımalar, görünümler"
"terekküp","birleşme, bir araya gelerek oluşma"
"vaki olma","gerçekleşme, meydana gelme"
"varidat ve masârif","gelirler ve giderler"
"vuku","gerçekleşme, meydana gelme"
"Zât-ı Zülcelâl","sonsuz büyüklük, yücelik ve haşmet sahibi olan Zât, Allah"
"abes","anlamsız, faydasız"
"âfâkî","dış dünyaya ait, birey dışında olan bütün varlıklarla ilgili"
"âhiret","öteki dünya, öldükten sonraki sonsuz hayat"
"âlem-i berzah","öldükten sonra ruhların kıyamete kadar kalacakları âlem, kabir âlemi"
"âlem-i ervâh","ruhlar âlemi"
"ba’delmevt","ölümden sonra"
"bâkî kalmak","kalıcı ve sürekli olmak"
"bâki","devamlı, kalıcı"
"bekâ","devamlılık, kalıcılık"
"beyan","açıklama, izah"
"bilbedâhe","ap açık bir şekilde"
"binefsihi","kendi kendine"
"burhan","güçlü ve sarsılmaz delil, kesin kanıt"
"cesed","beden"
"dakik","ince"
"efrad","bireyler"
"enfüsî","kişinin kendisi ile ilgili, nefis ve beden dairesine ait"
"ervâh-ı bakiye","varlığı devamlı olan, ölümsüz ruhlar"
"ferd","birey"
"gılâf-ı latîf","ince, soyut kılıf, örtü"
"hads","güçlü sezgi, seziş"
"hads-i kalbî","kalbe gelen sezgi"
"hadsiz","sayısız, sınırsız"
"hâkim","hükmeden"
"hane","ev"
"hükmetmek","karar vermek"
"hükm-ü tecrübî","tecrübeyle elde edilmiş hüküm"
"istiklâliyet","bağımsızlık, birşeye bağlı olmayış"
"istilzam etme","gerektirme"
"izâle etmek","gidermek, ortadan kaldırmak"
"kâfile","grup, topluluk"
"kaim","ayakta duran ve varlığını devam ettiren"
"kat’î","kesin, şüphesiz"
"kat’iyen","kesin olarak"
"külliyetiyle","bütün fertleriyle, bireyleriyle"
"letâfet","incelik ve soyutluk; maddî yapıda olmama"
"libas","elbise"
"mabeyn","ara"
"maden","kaynak"
"menâbi","kaynaklar"
"mevt","ölüm"
"münasip","uygun"
"müşâhedât-ı mükerrereye incirar etme","mükerrer müşahedelere, defalarca yapılan gözlemlere dayanma"
"nev’i","çeşit, tür"
"tedricî","derece derece, yavaş yavaş"
"tesir","etki"
"vesvese","şüphe, tereddüt"
"vücud","varlık"
"zâtî/zâtî hassa","bireyin kendi zâtında bulunan ve ondan asla ayrılmayan zorunlu özellik (Meselâ sıcaklık ateşin zâtî hassasıdır.)"
"âlem-i melekût ve ervâhda","madde ötesi ve ruhlar âleminde"
"ârız olma","birşeyin aslından olmayıp sonradan ortaya çıkma, ilişme"
"âsâr","eserler, varlıklar"
"ba’delmevt","ölümden sonra"
"bâki kalmak","kalıcı ve sürekli olmak"
"bâkî","devamlı, kalıcı"
"basit","birden fazla unsur içermeyen ve karmaşık bir yapıya sahip olmayan şey, birleşik olmama"
"besatet","basitlik, karmaşık bir yapıya sahip olmama, birleşik olmama"
"beyan","açıklama, izah"
"Celle Celâlühû","Allah’ın şânı yücedir"
"Cevâd-ı Mutlak","sınırsız cömertlik ve ikram sahibi Allah"
"cihet","yön"
"cûd","cömertlik, ikram ve ihsan etme"
"envâ","türler, çeşitler"
"ervâhlar","ruhlar"
"etvar","tavırlar, evreler"
"fenâ","geçicilik, ölümlülük"
"ferd","birey"
"hads-i kat’î","doğru ve kesin sezgi"
"hadsiz","sınırsız"
"hakikat-i sâbite","sabit ve değişmez gerçek"
"hakikat-i zîşuur","şuur, bilinç sahibi gerçek"
"hasra gelmez","sınırlandırılamaz, hadde hesaba gelmez"
"hükümran olan","egemen olan"
"idam","yok etme"
"inhilâl","yıkılıp dağılma"
"istilzam etme","gerektirme"
"istinad","dayanma, dayanak"
"kat’î","kesin bir şekilde"
"kavânin","kanunlar"
"kesret","çokluk"
"maden","kaynak"
"mâruz-u tagayyür olan","değişim etkisine kapılmış olan"
"masdar","birşeyin kökü, çıkış yeri; kaynak"
"merhamet","şefkat, acıma, iyilik etme"
"mucibe-i cüz’iye (kaziye)","tikel olumlu önerme; önermenin konusu bir türün bazı fertlerini alır ve yüklemle bildirilen nitelik konuda onaylanırsa önerme “tikel olumlu önerme” olur; “Ali ölümlüdür” gibi"
"mucibe-i külliye (kaziye)","tümel olumlu önerme; önermenin konusu bir türün bütün fertlerini alır ve yüklemle bildirilen nitelik konuda onaylanırsa önerme “tümel olumlu önerme” olur; “Bütün insanlar ölümlüdür.” gibi"
"müşabih","benzeyen, benzer"
"müşahedât","gözlemler"
"nev’","tür"
"nimet-i vücud","varlık nimeti"
"sabıkan","bundan önce"
"sûret","biçim, şekil"
"şahs-ı insânî","insana ait fert, birey"
"şe’n","özellik, nitelik"
"şuur","bilinç, anlayış, idrak"
"şuur-u küllî","kapsamlı şuur, bilinç"
"tagayyürat","başkalaşmalar, değişimler"
"tahrip","yıkım"
"tasavvurat","tasavvurlar, hayalî tasarımlar"
"temin etmek","sağlamak"
"terkip","bileşik ve birleşik, bileşerek oluşum"
"unsur-u zîhayat","hayat sahibi gerçek"
"vahdet","birlik, teklik"
"vehim","kuruntu"
"vesvese","şüphe, tereddüt"
"vücudlarına","varlıklarına dair"
"vücud-u hâricî giymek","nurânî lâtif beden veya lâtif kılıf giymek"
"vücud-u hissî olmayan","duyu organları ile kavranılan bir varlık olmayan"
"ziyâ","ışık"
"a’sârnişîn olan","asırlar içinde oturmuş olan"
"ahvâl","haller, vaziyetler"
"âlem-i emir","Cenâb-ı Hakkın emirler âlemi; emirler ve kanunlar dünyası"
"bâki kalmak","kalıcı ve sürekli olmak"
"bâki","devamlı, kalıcı"
"bekâ","devamlılık, kalıcılık"
"beyân","açıklama, izah"
"beyân-ı mu’ciz","mu’cizevî açıklama; açıklamaları mu’cize olan ve bir benzer açıklamayı yapmaktan başkalarını âciz bırakan Kur’ân’ın beyanı"
"birader","kardeş"
"dâimî","devamlı, sürekli"
"ecyâl","nesiller"
"fehmetmek","anlamak"
"Furkân-ı Hakîm","doğru ile yanlışı birbirinden ayıran hikmetli Kur’ân"
"haddi yok","yetkisi yok; yetki sınırları müsait değil"
"haşr-i cismânî","âhirette tekrar bedenlerin ve vücudların dirilişi"
"hayy","diri, canlı"
"hitaben","hitap ederek, seslenerek"
"hutbe-i ezeliye","ezelî hutbe; insanlara ve cinlere hitap eden ezelî hutbe, Kur’ân-ı Kerim"
"ihzar etme","hazırlama"
"iz’ân","şüphesiz ve kesin şekilde inanma"
"kâinat","evren, bütün yaratılmışlar"
"kanun-u zîşuur","şuur sahibi kanun"
"kavânin","kanunlar"
"kavî","kuvvetli, güçlü"
"kemâl-i vuzuh","tam bir açıklık"
"Kudret-i Ezeliye","Ezelî Kudret; varlığının başlangıcı olmayan ve ezelden beri var olan Allah’ın kudreti"
"maksad","gaye, amaç"
"mazhar olma","erişme, nail olma"
"menzilgâh-ı dünya","dünya durağı, dünya hanı"
"müstemir","devamlı, sürekli"
"nâmus-u zîhayat","hayat sahibi yasa"
"nükât","nükteler; ince mânâlar"
"sıfat-ı irade","Cenâb-ı Hakkın irade sıfatı"
"sufûf","saflar"
"şuur","bilinç, anlayış, idrak"
"tagayyürat","başkalaşmalar"
"tecellî","görünme, yansıma"
"vahdet","birlik, teklik"
"vücud-u hâricî giydirmek","nurânî lâtif beden veya lâtif kılıf giydirmek"
"zelzeleye getirmek","sarsmak"
"zîhakikat-i hâriciye","dış dünyaya ait gerçeklik sahibi"
"zîhayat","hayat sahibi"
"zîşuur","şuur sahibi, bilinçli"
"zîvücut","varlık sahibi"
"ziyâde","çok, fazla"
