"kelime","anlam"
"lâakal","en azından"
"mu’cize-i gaybiye-i Nebeviye","Peygamberimizin (a.s.m.) gayba ve geleceğe ait mu’cizesi"
"mu’cize-i Nebeviye","Peygambere ait mu’cize"
"mu’cize-i Peygamberiye","Peygambere ait mu’cize"
"mûcib","icap ettiren, gerektiren"
"mukavemet","direnç, dayanıklılık"
"münasebet","bağlantı, ilgi"
"nısf-ı yevm","yarım gün"
"nüsha","kopya"
"sünnet-i seniye","Peygamberimizin (a.s.m.) söz, fiil ve hareketlerine dayanan yüce prensipler"
"zahir","açık, görünen"
"âdil","adaletli, herşeye hakkını veren"
"âhir","son"
"âlem-i İslâm","İslam dünyası"
"bil-istihkak","hakkıyla, hak ederek"
"ecnebi","yabancı"
"fetret","kesinti; peygamber gelmediği dönem, buhran zamanı"
"hadis/hadis-i şerif","Peygamberimize (a.s.m.) ait veya Onun onayladığı söz, emir veya davranış"
"haşiye","dipnot, açıklayıcı not"
"hâtime","son"
"hilafet-i Arabiye","Arap halifeliği"
"hilafet-i İslâmiye","İslâm halifeliği"
"hükümet-i Arabiye","Arap hükümeti"
"idame","devam etme"
"ihzar","hazırlama"
"inkiraz","bitme, yok olma"
"istikâmet","doğru yolda olma"
"ittihad","birleşme, birlik"
"mazhar","nail olma, erişme"
"mazhariyet","nail olma, bir nimete erişme"
"merkez-i hükümet","yönetim merkezi"
"mu’cize-i Nebeviye","Peygambere ait mu’cize"
"muhafaza","koruma"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"sena-i Nebevîye","Peygamberin övmesi"
"suret","biçim, dış görünüş"
"şer’i şerif","şerefli İslâm şeriatı"
"tahakkuk","gerçekleşme"
"tahakküm","baskı ve zorbalık"
"takarrur","karar bulma, yerleşme"
"tayyedilmek","atlanmak, çıkarılmak"
"tezahür","belirme, görünme, ortaya çıkma"
"umum","bütün"
"ümmet","Hz. Peygambere (a.s.m.) inanıp onun yolundan giden mü’minler"
"vaziyet","durum, hal"
"zaleme","zulüm etmiş kimse, zâlim"
"zaman-ı fetret","fetret zamanı, buhran dönemi, cahiliyet zamanı"
"zemin","yer"
"âlem-i İslâm","İslam dünyası"
"âmi","avamdan, sıradan kimse"
"celbetmek","çekmek"
"cüz’î","küçük, sınırlı"
"hadisat","hadiseler, olaylar"
"haşmet","büyüklük, görkem"
"hususi","özel"
"iltifat","yönelme, önem ve değer verme"
"istikbal","gelecek"
"işaret-i gaybiye","geleceğe veya bilinmeyen bir olaya işaret"
"kamer","ay"
"külli","genel ve kapsamlı"
"mazhar","nail olma, erişme"
"medar-ı nazar","bakışları üzerinde toplayan"
"menfaat","çıkar, yarar"
"misal","benzer, örnek"
"misalî","görüntüye dayalı"
"münasebettar","alâkalı, ilgili"
"nazar","bakış, düşünce"
"nokta-i nazar","bakış noktası, açısı"
"ruhanî","ruhlardan olan"
"rüya-yı sadıka","doğru olan ve şeytanın karışmadığı rüya"
"sema","gök"
"Sultan-ı Semavî","Yüce âlemlerin sultanı olan Allah"
"şakirt","öğrenci, talebe"
"temessül","görünme, belirme"
"veraset-i Nübüvvet","Peygamber Efendimizin (a.s.m.) varisi durumunda olan, büyük âlim ve velîlerin yolu"
"zerre","atom, en küçük madde parçası"
"zevat-ı kudsiye","kutsal kimseler"
"bedihî","çok açık"
"binaen","dayanarak"
"cihet","yön"
"delâlet","delil olma, işaret etme"
"ehl-i iman","Allah’a ve Ondan gelen her şeye inanan kimseler, mü’minler"
"esaret","esirlik"
"gaybî","bilinmeyen âleme, geleceğe ait"
"haşiye","dipnot, açıklayıcı not"
"hisse-i şeref","elde edilen şereften pay"
"hizmet-i Kur’âniye","Kur’ân’daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"hodfuruşâne","kendini beğendirmeye çalışma"
"hubb-u cah","makam ve mevki düşkünlüğü"
"hüccet","delil"
"ihtar","hatırlatma"
"istihrac","bilgi, mânâ çıkarma"
"işârât","işaretler"
"işârât-ı gaybiye","gelecekte olacak olan hâdiseleri işaret şeklinde haber verme"
"iştirak","katılma"
"kaside-i gaybiye","Gavs-ı Âzam Abdülkadir-i Geylânî’nin gayba dair haberler verdiği kasidesi"
"kat’î","kesin"
"keramet","Allah’ın bir ikramı olarak görülen olağanüstü haller"
"keramet-i gaybiye","gelecek ve gaybla ilgili keramet; Allah’ın bir ikramı olarak gösterilen olağanüstü şey"
"muannid","inatçı"
"mukaddem","önce"
"naşir","neşreden, yayınlayan"
"nefs-i emare","insanları kötülüğe yönelten duygu"
"neşir","yayma, yayınlama"
"nev’inden","türünden"
"risale","küçük çaplı kitap"
"sarihan","açıkça"
"suret","şekil, görünüm"
"sükut","sessiz kalma, konuşmama"
"şükr-ü mânevî","manevî şükür; dilden başka duygularla yapılan şükür"
"tahdis-i nimet","Allah'ın verdiği nimetleri güzel ifadelerle anma"
"tasvip","onaylama, uygun görme"
"zâhirî","dış görünüş itibariyle"
"avâik","zorluklar"
"esbap","sebepler"
"esrar-ı Kur’âniye","Kur'an-ı Kerime ait sırlar"
"fütur","usanç, gevşeklik"
"hizmet-i Kur’âniye","Kur’ân'daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"hodfuruşluk","kendini beğendirmeye çalışma"
"inkısam","bölümlere ayırma"
"iskât etme","susturma"
"istihraç","bir meselenin bilinmeyen yönlerini ortaya çıkarma"
"ittifak","birlik, beraberlik"
"izale etmek","gidermek, ortadan kaldırmak"
"izhar","açığa çıkarma, gösterme"
"keramat-ı evliya","Allah’ın bir ikramı olarak, Onun sevgili kullarına sunduğu olağanüstü haller"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal"
"Keramet-i Gavsiye Risalesi","Abdülkadir-i Geylânî’nin kerametlerinden bahseden risale, Sekizinci Lem’a"
"kudsî Üstad","kutsal, kusur ve eksikliği olmayan Üstad"
"kuvve-i mâneviye","manevi güç, moral"
"makbuliyet","kabul edilme"
"mâruz kalma","tesiri altında kalma"
"mülhid","dinsiz, Allah'ı inkâr eden"
"nev’inden","türünden"
"peyda etme","ortaya çıkarma"
"sair","diğer"
"takviye","güçlendirme, kuvvetlendirme"
"tedricen","aşamalı olarak"
"tenvir ve teyid","bir meseleyi aydınlatma ve destekleyici unsurlar ortaya koyma"
"tetimme","tamamlayıcı unsur, ek"
"tezyid","artırma"
"vuzuh","açıklık"
"zaaf","zayıflık"
"beyit","taşıdığı mânâ bakımından birbirine bağlı iki dizeler halinde yazılan şiirlerin her bir bölümü"
"burhan","güçlü delil"
"fıkra","bir konu hakkında yazılan yazı, makale"
"ihbar-ı gaybî","bilinmeyen gayb âleminden ve gelecekten haber verme"
"kafiye","şiirde dizelerin sonunda tekrarlanan ve aynı sesi veren hecelerin benzeşmesi"
"kitabullah","Allah’ın kitabı"
"lâfız","kelime, cümle"
"lâtif","güzel, hoş, şirin"
"Sözler","Risale-i Nur Külliyatı"
"şayan-ı hayret","hayret verici, şaşırtıcı"
"şefaat","günahların bağışlanması için, peygamberlerin ve Allah katında makbul kişilerin, Allah’ın izniyle aracılık yapması"
"tefe’ül","kapalı bir kitabı, belirli dualar okuyarak rastgele açma ve gelen sayfayı ibret alma maksadıyla okuma işlemi"
"âhir","son"
"bihakkın","hakkıyla, gerçek mânâsıyla"
"fıkra","ifade, cümle"
"gayb-âşinâ","gaybı bilen, görünmeyenden haberi olan"
"hâdise-i Kur’âniye","Kur’ân’la alâkalı olay"
"heyet","topluluk, meclis"
"hizmet-i Kur’âniye","Kur’ân'daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"ihbar-ı gaybî","bilinmeyen gayb âleminden ve gelecekten haber verme"
"iştihar etme","şöhret bulma, tanınma"
"kaside","övgü şiiri"
"kerametkârane","kerâmetli bir şekilde"
"kudsiyet","kusur ve noksandan uzak oluş, kutsallık"
"Kur’ân-ı Mu’cizü’l-Beyân","açıklamalarıyla benzerini yapmaktan akılları aciz bırakan Kur’ân"
"mühim","önemli"
"vecih","yön, cihet"
"“Vaktin Abdülkadirî’si”","yaşanan zaman diliminde tıpkı Abdülkadir-i Geylânî gibi mânevî derecelere yükselen"
"âhirde","sonunda"
"dal","Arap alfabesinin sekizinci harfi"
"delâlet etme","delil olma, işaret etme"
"elf’","Arapça 1000 (bin)"
"elif","Arap alfabesinin ilk harfi"
"evvelki","önceki"
"fakr-i hal","fakirlik, muhtaçlık"
"fıkra","ifade, cümle"
"hakikat-ı Kur’âniye","Kur'an'da bulunan hakikat"
"hâtime-i kaside","kasidenin son kısmı"
"hizmet-i Kur’âniye","Kur’ân'daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"Hürriyetin ikinci senesi","1908 yılında ilan edilen İkinci Meşrutiyetten iki sene sonrası"
"istiğnâ-yı tam","hiçbir yönden başkasına ihtiyaç duymama hâli"
"izzet","itibar, şeref, yücelik"
"kelimat","kelimeler, sözler"
"maişet","geçim"
"makam-ı ebcedî","bir şeyin ebced hesabına göre bulunduğu konumu"
"mecmu","bir şeyin tamamı"
"mücahede-i mâneviye","mânevî mücadele, çaba, gayret, nefis ile savaşma"
"müdafaa","savunma"
"mürid","Allah’ın rızâsına kavuşmayı isteyen, bir mürşidin talebesi"
"remzetme","işaret etme"
"saadet","mutluluk, huzur"
"sarahetle","çok açık olarak"
"şedde","Arapça’da, üzerinde bulunduğu harfi iki defa okutan işaret"
"tevafuk","uygunluk, denk gelme"
"vecih","yön"
"acîp","şaşkınlık veren, tuhaf, şaşırtıcı"
"ahali","halk"
"elif-lâm","Arap alfabesinde yer alan iki harf ve kelimelerin başına konan bir takı"
"esaret","esirlik"
"esbab-ı âdiye","sıradan, alışıldık sebepler"
"Fatiha","Kur'an-ı Kerim'in ilk suresi"
"fevkalâde","olağanüstü"
"fevkalme’mûl","alışılmadık"
"fevkinde","üzerinde"
"fıkra","ifade, cümle"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuğun çıkması"
"garb","batı"
"gurbet diyarı","asıl vatanın dışındaki yerler"
"hıfz-ı gaybî","gizli ve manevî yönden koruma altında bulunma"
"hizmet-i Kur’âniye","Kur’ân'daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"inâyât","inâyetler, İlâhî yardımlar"
"inayet","Allah’tan gelen yardım, ihsan, iyilik"
"istikbal","gelecek zaman"
"istimdat etme","yardım dileme"
"kaideten","kural gereği"
"mahfuz kalma","korunma, muhafaza edilme"
"mazhariyet","ayna olma, bir nimete erişme"
"meâl","kısa açıklama"
"mehâlik-i azîme","büyük tehlikeler"
"muhalif","karşıt"
"muzafun ileyh","Arapça gramerine göre kendisine bir sıfatın izafe edildiği kelime"
"mücahede","cihad etme"
"mürid","Allah’ın rızâsına kavuşmayı isteyen, bir mürşidin talebesi"
"müsavi","eşit"
"nahiye","kazadan küçük, köyden büyük olan yerleşim yeri; bucak"
"namıyla","adıyla"
"risale","küçük çaplı kitap"
"Sözler","Risale-i Nur Külliyatı"
"şark","doğu"
"şer","kötülük"
"tâdâd","sayım, sayma işlemi"
"teminat verme","güvence ve garanti verme"
"umum","bir şeyin tamamı, bütünü"
"vecih","yön"
"zarfında","içinde"
"ameliyat-ı cerrahiye","cerrahî ameliyat"
"âzâ","üye"
"beyan edilme","açıklanma"
"biçare","çaresiz"
"cihet","yön"
"cihetiyle","yönüyle"
"ehl-i İslâm","İslâm dinine mensup olanlar, Müslümanlar"
"elhak","doğru, gerçek"
"elhamdü lillâh","Allah’a hamd olsun ki"
"evvel","önce"
"Eyyühe’l-münafık",""Ey münafık" mânâsında bir seslenme ifadesi"
"ezkâr","zikirler, Allah’ı anmalar"
"Fatiha","Kur'ân-ı Kerimin ilk sûresi"
"fıkra","ifade, cümle"
"gaflet","duyarsızlık, sorumsuzluk"
"gulâm","çocuk"
"hekim","doktor"
"himmet","mânevî yardım"
"hitap etme","konuşma, seslenme"
"hüsn-ü tesadüf","güzel bir tesadüf"
"ihtiyar","dileme, istek, irade"
"inayet-i İlâhiye","Allah’ın yardımı"
"inkılâp etme","dönüşme"
"irşad","doğru yol gösterme"
"iştigal","meşgul olma"
"iştiyak","aşırı düşkünlük"
"kat’iyen","kesin olarak"
"mâni","engel"
"muhabbet","sevgi"
"Nakşî","Nakşibendîlik tarikatine mensup olan"
"namında","adında"
"risale","küçük çaplı kitap"
"riyakâr","iki yüzlü"
"sulfato","kinin, ilâç olarak kullanılan bir tür kimyasal madde"
"tabib","doktor"
"tâbir","ifade"
"talebe","öğrenci"
"tarikat","tasavvufa dayalı, mânevî derecelere ulaşmayı esas alan yol ve yöntemler"
"tefe’ül","kapalı bir kitabı, belirli dualar okuyarak rastgele açma ve gelen sayfayı ibret alma maksadıyla okuma işlemi"
"tiryak","ilâç"
"vaz etme","koyma"
"Yâ gulâm!",""Ey çocuk!" mânâsında bir hitap cümlesi"
"zât-ı Risalet (a.s.m.)","kendisine kitap gönderilmiş olan zât; Peygamberimiz Hz. Muhammed (a.s.m.)"
"ziyade","fazla"
"âzam","büyük"
"ba’delmemat","öldükten sonra"
"ehemmiyetli","önemli"
"ehl-i velâyet","velâyet makamında olanlar, velî kullar, Allah dostları"
"evliya-yı azime","büyük velîler"
"fıkra","ifade, cümle"
"himayegerde","himayesi altında olan, korunmuş"
"himmet","mânevî yardım"
"hizmet-i Kur’âniye","Kur’ân'daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"ima","işaret"
"istikbal","gelecek zaman"
"keramet-i acibe","şaşırtıcı bir şekilde gerçekleşen keramet"
"kıymettar","değerli"
"macera-yı hayatiye","hayat hikâyesi, yaşanan olaylar"
"mürid","Allah’ın rızâsına kavuşmayı isteyen, bir mürşidin talebesi"
"müteveccih olan","yönelen"
"şe’n","bir zâtın kendine yakışan hâl, özellik"
"tasarruf","iş görme, faaliyet gösterme"
"Arabî","Arapça"
"âşikâr","açıkça"
"dellâl-ı Kur’ân","Kur'ân-ı Kerimdeki hakikatleri insanlara duyuran"
"elfün","“bin”"
"elhasıl","özet olarak"
"elif","Arap alfabesinin ilk harfi"
"el-Kürdî",""Kürt milletinden olan" mânâsında bir lâkab"
"fıkra","ifade, cümle"
"haber-i gaybî","gayba, geleceğe dair verilen haber"
"hâdim-i Furkan","hak ile batılı birbirinden ayıran Kur'ân-ı Kerimin hizmetkârı"
"hâlis","samimi, ihlâslı"
"hizmet-i Kur’âniye","Kur’ân'daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"kaide-i sarfiye","Arapça gramerinde yer alan bir kural"
"kerametkârane","kerametli bir şekilde; Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal  şeklinde"
"lâfız","ifade, kelime"
"lâm","Arap alfabesinde bir harf"
"murad","istenen, kastedilen"
"mühim","önemli"
"mürid","Allah’ın rızâsına kavuşmayı isteyen, bir mürşidin talebesi"
"mütebaki","geride kalan kısım"
"talebe","öğrenci"
"tarih-i velâdet","doğum tarihi"
"tetimme","tamamlayıcı bölüm, ek"
"tevafuk etme","uygun düşme"
"zâhir","açıkta olan, rahatlıkla görülebilen"
"âhir","son"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"beyit","iki satırlık manzume"
"celb etmek","çekmek"
"elhasıl","özet olarak"
"fazilet","güzel ahlâk, mânevî değer, erdem"
"fevkinde","üzerinde"
"fıkra","bölüm, cümle"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuğun çıkması"
"hâli","uzak"
"himmet","manevî yardım"
"hizmet-i Kur’âniye","Kur’ân'daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"hodfuruşluk","kendini beğendirmeye çalışma"
"ihtar","hatırlatma, uyarma"
"istidat","kabiliyet"
"izhar","açığa çıkarma, gösterme"
"izn-i İlâhî","Allah’ın izni"
"keramet-i Gavsiye","Abdülkadir-i Geylânî’nin kerameti"
"kerametkârane","kerametli bir şekilde; Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal şeklinde"
"liyakat","lâyık olma"
"mahfuz kalma","koruma altında bulunma"
"mübeyyiz","müsveddeyi temize çeken"
"mürid","Allah’ın rızâsına kavuşmayı isteyen, bir mürşidin talebesi"
"müsevvid","müsvedde yapan, ilk nüshaları yazan"
"nazar-ı dikkat","dikkatli bakış açısı"
"pâye","pay, hisse"
"sebkatiyet","daha önceden olma"
"şâhika","zirve"
"şakirt","talebe, öğrenci"
"terettüp etme","sonuç olarak ortaya çıkma, neticelenme"
"tevakkuf etme","duraklama"
"beyit","iki satırlık manzume"
"beyt-i âhir","son beyit"
"ednâ","küçük"
"efrâd","fertler, üyeler"
"elhâsıl","kısaca, özetle"
"fakir","muhtaç anlamında, tevazu ifadesi olarak “ben” yerine kullanılan bir söz"
"haşiye","dipnot"
"hesab-ı ebced","ebced hesabı"
"heyet","topluluk; genel yapı"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"hizmet-i sadıkane","sadakatle hizmette bulunma"
"ihbar etme","haber verme"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"imâ etme","gizlice işaret etme"
"istihsan","beğenme, güzel bulma"
"işârât-ı Gavsiye","Abdulkadir-i Geylânî’nin verdiği haber"
"izhâr","açığa vurma, meydana çıkarma"
"izn-i İlâhî","Allah’ın izni"
"kanaat verme","inandırma, razı etme"
"me’zun","izinli"
"medar-ı imtiyaz","farklılık sebebi, ayırt edici özellik"
"murad","kast edilen"
"mümtaz","seçkin, üstün"
"sâir","diğer, başka"
"sarâhat","açıklık, açık bir tarzda işaret etme"
"sebkat etmek","devam etmek, ilerlemek"
"takdir","beğeniyi dile getiren ifade"
"tenvin","Arapça gramerde bir kelimenin sonunu nun gibi okutmak üzere konulan işaret; kelimenin sonuna iki üstün (en), iki esre (in), iki ötre (ün) gelmesi hali"
"tevafuk","uygunluk, anlamlı denklik"
"vecih","yön, şekil"
"zâhir","ortaya çıkma, görünmek"
"acip","şaşırtıcı"
"âhirinde","sonunda"
"âşikâr","çok açık bir şekilde"
"beyit","taşıdığı mânâ bakımından birbirine bağlı iki dizeler halinde yazılan şiirlerin her bir bölümü"
"elhasıl","özet olarak"
"el-Kürdî","Üstad Bediüzzaman'ın hayatının ilk dönemlerindeyken, yaşadığı bölgeyle bağlantılı olarak kullandığı lakab"
"fıkra","ifade, cümle"
"kaside","on beş beyitten az olmayan ve büyük bir şahsı övmek için yazılan şiir"
"lâfız","söz, ifade"
"lâm","Arap alfabesinde yer alan bir harf"
"mahall-i hitab-ı Gavsî","Abdülkadir-i Geylânî’nin (k.s.) hitap yeri"
"makam-ı ebced","bir şeyin ebced hesabına göre bulunduğu konum"
"meal-i gaybî","gaybla ilgili mânâ verme"
"medar-ı nazar-ı Şeyh","Abdülkadir-i Geylânî’nin baktığı nokta"
"medar-ı teveccüh ve hitap","ilgi ve hitap hedefi"
"medde","Arapça kelimelerde, harfleri uzatarak okumayı sağlayan harf"
"mezkûr","önceden anılan"
"muvaffakıyet","başarılı olma"
"suret","şekil, görünüm"
"şedde","Arapça’da, üzerinde bulunduğu harfi iki defa okutan işaret"
"teminat","güvence"
"teşci etme","cesaretlendirme"
"âhirlerinde","sonlarında"
"câ-yı dikkat","dikkat çekici"
"elîm","çok acı, sıkıntı veren"
"emvat","ölüler"
"envâr-ı Kur’âniye","Kur'ân-ı Kerimden etrafa yayılan nurlar"
"fıkra","ifade, cümle"
"filhakika","gerçekten, doğrusu"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuğun çıkması"
"gafil","gerçeklere karşı duyarsız"
"Hürriyetten sonra","1908 yılında, İkinci Meşrutiyetin ilan edilmesinden sonra"
"imtisal etme","emre uyma, boyun eğme"
"kaide","kural"
"kubûr","kabirler, mezarlar"
"lillâhilhamd","bütün minnet, şükür ve övgüler Allah’a mahsustur"
"makam-ı ebcedî","bir şeyin ebced hesabına göre konumu, sayısal değeri"
"meâl-i gaybî","işarî mânâsı"
"mücahede","cihad etme"
"mücahede-i mâneviye","mânevî mücadeleler, çabalar, gayretler, nefis ile savaşma"
"neşir","yayma"
"Risaletü’n-Nur","Risale-i Nur"
"Sözler","Risale-i Nur’un tamamını ifade için kullanılan isim"
"suretinde","şeklinde"
"şâyân-ı hayret","hayret verici, şaşırtıcı"
"telif","bir kitabı kaleme alma, yazma"
"tevafuk","uygunluk, denk gelme"
"tevakkuf etme","duraklama"
"acip","şaşırtıcı"
"bâhir","çok açık"
"beliğ","belâğatli; maksada ve hâle uygun olan"
"beyan etme","açıklama"
"burhan","kesin delil"
"dâvâ-yı iftiharkârâne","iftiharla yapılan iddia, dâvâ"
"eczalar","parçalar, bölümler"
"ehl-i tarikat ve hakikat","tasavvuf yolunun yanı sıra çeşitli vesilelerle iman hakikatlerine ulaşan büyük şahsiyetler"
"enaniyet","benlik"
"ezvâk-ı fevkalâde","olağanüstü zevkler"
"fenâfillâh","Allah'a, Onda fâni olacak seviyede bağlanma"
"fenâfirresûl","Resûlullaha (a.s.m.), onda fâni olacak seviyede bağlanma"
"fenâfişşeyh","tarikatlerde müridin şeyhine, onda fâni olacak şekilde bağlanması"
"hâkeza","böylece, bu şekilde"
"hakkaniyet","doğruluk, gerçeklik"
"hasr-ı nazar","dikkati sadece bir yere yöneltme"
"hissiyat","hisler, duygular"
"hüccet-i katıa","kesin delil"
"ihbar-ı gaybî","bilinmeyen gayb âleminden ve gelecekten haber verme"
"ilâm","bildirme"
"irsiyet","miras olarak kalma"
"izhar etme","gösterme, ortaya koyma"
"kaside","on beş beyitten az olmayan ve büyük bir şahsı övmek için yazılan şiir"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal"
"keramet-i bâhire","çok açık bir şekilde gerçekleşen keramet"
"keramet-i Gavsiye","Abdülkadir-i Geylânî’nin kerameti"
"münasebet","bağlantı, ilişki"
"müttefekun aleyh","üzerinde görüş birliği olan"
"nazarını nefsinden kaldırma","dikkatini kendisinden ayırma"
"nazdârâne","nazlı bir şekilde"
"nefs-i emare","hazır zevke düşkün ve insanı devamlı kötülüğe sevk eden duygu"
"serkeşlik","başıboş davranma"
"seyyid","efendi"
"sırr-ı azîm-i Ehl-i Beyt","Hz. Peygamber'in (a.s.m.) neslinden gelenlerin gizli olan büyük sırrı"
"Sözler","Risale-i Nur"
"suretinde","şeklinde"
"sülûk etme","manevî mertebelere yükselme, ilerleme"
"şahs-ı mânevî","mânevî şahıs; belli bir ideal ve gaye etrafında bir araya gelen topluluğun oluşturduğu mânevî şahsiyet ve ortak kimlik; tüzel kişilik"
"tafsilât","ayrıntılar"
"tahdis-i nimet","şükür maksadıyla Allah’ın verdiği nimetleri anlatma, sevincini ve şükrünü dile getirme"
"tarik-i hak","hak ve doğru yol; Kur’ân ve sünnet yolu"
"tazammun etme","içerme, içinde bulundurma"
"ulviyet","yücelik"
"üstad","hoca, öğretmen"
"yaver","özel görevli"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"âli","yüce"
"beşer","insan"
"bihakkın","hakkıyla, gerçek mânâsıyla"
"enaniyet","benlik"
"evliya","Allah dostları, velîler"
"fenâ-yı mutlak","kendinden tamamiyle geçme"
"hakikat-ı Muhammediye","Hz. Muhammed'in (a.s.m.) hakikati"
"hizmet-i Kur’âniye","Kur’ân'daki hakikatleri insanlara ulaştırma ve yayma hizmeti"
"iftihar","övünme"
"ihsan","bağış, ikram, lütuf"
"ihtiyar","irade ve istek"
"ikram-ı İlâhî","Allah’ın ikramı, bağışı"
"ilâm-ı Rabbanî","herşeyin Rabbi olan Allah‘ın bildirmesi"
"izn-i İlâhî","Allah’ın izni"
"kablelvuku","bir şeyin gerçekleşmesinden önce"
"kadem","ayak"
"kadem-i mübarek","mübarek ayak"
"kaside","on beş beyitten az olmayan ve büyük bir şahsı övmek için yazılan şiir"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal"
"kesb etme","kazanma"
"kudsiyet","kusur ve noksandan uzak oluş, kutsallık"
"mahbubiyet","en sevgili olma"
"makam-ı niyaz","dua etme, yalvarıp yakarma makamı"
"mazhar olma","erişme, nail olma"
"mes’ul","sorumlu"
"meşhud olmak","görünmek"
"meşreb-i aşk ve istiğrak","Allah aşkıyla kendinden geçme yolu"
"mu’cize","Allah’ın izniyle peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını aciz ve hayrette bırakan olağanüstü hâl ve hareket"
"muhibbiyet","son derece sevmek"
"müftehirane","övünerek"
"müşahede etme","görme, gözlemleme"
"nazar-ı şefkat","şefkatli bakış"
"nazdarlık","nazlı olma"
"niam-ı azime-i İlâhiye","Allah'tan gelen büyük nimetler"
"Resul-i Ekrem","Allah’ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"tafsilat","ayrıntılar"
"tahdis-i nimet","şükür maksadıyla Allah’ın verdiği nimetleri anlatma, sevincini ve şükrünü dile getirme"
"tarik-i acz ve fakr","âcizlik ve fakirlik yolu"
"tecelli-i Zâtîsine mazhariyeti","sebepler perdesinin kalkmasıyla Cenâb-ı Hakkın doğrudan tecellîsine mazhar olma, Ona yakın olma nimetine erişme"
"tecerrüd etme","soyutlanma, arınma"
"temeddüh","övünme"
"tevfik-i hareket","uygun hareket"
"veraset","varislik, mirasçılık"
"veraset-i mutlaka","mutlak vârislik"
"vuku'","gerçekleşme, meydana gelme"
"yâd etme","anma"
"zahir","açıkça görülen"
"zât-ı Ahmediye","Hz. Peygamber efendimizin (a.s.m.) velî kişiliği"
"Aleyhissalâtü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"bârika-i İslâmiyet","İslâmın parlak ışığı"
"biçare","çaresiz"
"dekaik-ı harekât","hareketlerdeki incelikler"
"dekaik-i tasavvurat","düşünce incelikleri"
"derece-i celâlet","görkem, heybet derecesi"
"derk","anlama, idrak etme"
"ednâ","en aşağı seviyede olan, sıradan"
"ehl-i tarikat","tasavvuf yoluyla mânevî mertebeleri aşan kişiler"
"evliya","Allah’ın sevgili kulları, veliler"
"fevkinde","üzerinde"
"gayb-âşinâ","gaybı bilen, görünmeyenden haberi olan"
"hâdim","hizmetkâr"
"hamiyet-i İslâmiye","İslâmın mukaddes değerlerini koruma duygusu ve gayreti"
"harekât","hareketler"
"ihâta etme","kuşatma"
"ihraz etme","kazanma, erişme"
"ihtiyar","irade ve istek"
"ikram-ı İlâhî","Allah’ın ikramı, ihsanı"
"intak","konuşturma"
"intak-ı bilhak","Allah’ın doğru bir şekilde konuşturması"
"irade ve ihtiyar","dileme ve seçme"
"irade-i şeyh","şeyhin dilemesi"
"izhar","bir şeyi açığa çıkarma, gösterme"
"izn-i İlâhî","Allah’ın izni"
"kahraman-ı velâyet","velîlik alanında kahraman"
"kat-ı nazar","bakmama, dikkate almama"
"kelâm","ifade, söz"
"kemal-i acz ve zaaf","tam bir acizlik ve zayıflık hâli"
"keramet","Allah’ın bir ikramı olarak, Onun sevgili kullarında görünen olağanüstü hal"
"kudret-i beşer","insan gücü"
"kuvve-i kudsiye","kutsal bir kaynaktan gelen kuvvet"
"lâkayt","kayıtsız, duyarsız"
"lisan","dil"
"mâlik","sahip"
"mâruz kalma","tesirinde kalma, uğrama"
"mazhar olma","kavuşma, erişme"
"mazi ve müstakbel","geçmiş ve gelecek"
"memat","ölüm"
"mu’cize-i Muhammediye","Hz. Muhammed'in (a.s.m.) gösterdiği mu'cize"
"mu’cizevârî","mu'cize şeklinde"
"müfrit","aşırıya giden"
"münasebettar","bağlantılı olan"
"nazar","bakış"
"ruh-u kudsî","kutsal ruh"
"Sultanü’l-Evliya","bütün velilerin sultanı Abdülkadir-i Geylânî"
"sun’î","uydurma, yapmacık"
"şe’n","hâl, özellik, nitelik"
"tasarruf","bir işle ilgili müdahelede bulunma"
