"kelime","anlam"
"ihtiyat","önlem alma, tedbirli hareket etme"
"inşaallah","Allah dilerse, izin verirse"
"istilâ","kuşatma, basma"
"kat’î","kesin olarak"
"kavî","güçlü, kuvvetli"
"mâsum","günahsız, suçsuz"
"medar","sebep, vesile"
"mensup","bağlı, üye"
"muhafaza","koruma"
"musibet-i âmme","herkesi içine alan felâket"
"mükellef","yükümlü"
"münasebet","ilgi, bağlantı"
"münasebettar","alâkalı, ilgili"
"rahmet-i İlâhiye","Allah’ın rahmeti, şefkat ve ihsanı"
"sürur","mutluluk, sevinç"
"şerait","şartlar"
"şuur","bilinç, anlayış"
"tâat","ibadet"
"tâun","veba, bulaşıcı ve ölümcül hastalık"
"tedennî-i mutlaka","sınırsız dinsizlik, alçalma"
"teessür","üzüntü"
"tefekkür-ü imaniye","imanî meselelerin düşünülmesi, tefekkür edilmesi"
"tereddî","gerileme, soysuzlaşma"
"tufan","büyük su baskını"
"tuğyan","azgınlık, taşkınlık"
"yegâne","tek, eşsiz"
"zaaf-ı iman","iman zayıflığı"
"zarfında","içinde"
"zelzele","deprem, sarsıntı"
"âhir","son"
"âmin","“Allah’ım kabul eyle”"
"asr","yüzyıl"
"aziz","çok değerli, izzetli, saygın"
"bilhassa","özellikle"
"binaen","-dayanarak"
"celb","çekme"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"dehşetli","korkunç, ürkütücü"
"ehemmiyetli","önemli"
"faal","çalışkan, hareketli"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"ihtar","hatırlatma, uyarı"
"keramet","Allah’ın bir ikramı olarak, görünen olağanüstü hal ve fiil"
"kudret","güç, iktidar"
"mâsum","günahsız"
"medar","kaynak, sebep"
"medrese-i Nûriye","nur medresesi; Risale-i Nur’un okunduğu yer"
"muhtelif","çeşitli, değişik"
"musibetzede","belâya, sıkıntıya düşmüş olan kimse"
"muvaffak olma","başarılı olma, erişme"
"mübarek","bereketli, hayırlı"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen kimse"
"nam","ad"
"nazar","bakış, görüş"
"sebatkâr","sabit duran, kararlı"
"sıddık","çok doğru ve sadık"
"tâbir","yorum"
"tevakkuf","durma, duraklama"
"umum","genel, bütün"
"vuku","gerçekleşme, meydana gelme"
"zarfında","içinde"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"ebeden","sonsuza kadar"
"ehl-i İslâm","İslâma tabi olan, Müslümanlar"
"evrad","virdler; zikirler"
"evrad-ı Kur’âniye","Kur’ân’ın virdleri, zikirleri"
"gusl","boy abdesti; dinin gerekli gördüğü hallerde maddî, mânevî temizlik için şartları dahilinde yıkanma"
"gül-ü Muhammedî","Muhammed gülü denilen kırmızı renkli bir gül çeşidi"
"hadsiz","sonsuz, sınırsız"
"hâfız","Kur’ân-ı Kerimin tamamını ezberleyen kişi"
"haram nazar","haram bakış"
"hârikulâde","olağanüstü, şaşırtıcı derecede"
"haşiye","dipnot, açıklayıcı not"
"havali","çevre, civar"
"Hazret-i İsâ",""
"hevesât-ı nefsaniye","nefsin hevesleri, arzu ve istekleri"
"Hizbü’l-Kur’ân","Kur’ân hizmetkârları, taraftarları"
"ikrâm-ı İlâhî","Allah’ın lütfu, ikramı ve ihsanı"
"iltihak","katılma"
"imdat","yardım"
"İsevî","Hz. İsâ’nın (a.s.) dinine mensup olan"
"itikad","inanç"
"keramet-i inâyet-i Rabbaniye","Allah’ın inayetinin kerameti, ikramı"
"kuvve-i hafıza","hafıza gücü, bellek"
"Marangoz Ahmed",""
"medrese-i Nûriye","nur medresesi; Risale-i Nur’un okunduğu yer"
"mucize-i rahmet","rahmet mu’cizesi"
"mübarek","bereketli, hayırlı"
"nâmahrem","mahrem olmayan, nikâh düşen, evlenmeleri şer’an mümkün olan"
"nazar","bakma"
"nazar-ı haram","harama bakma"
"nisyan","unutma"
"rivâyet","Peygamberimizden duyulan ve görülen şeylerin nakledilmesi"
"sada","ses"
"sadberk","yüz yapraklı, katmerli"
"su-i istimalât","kötüye kullanmalar"
"sürur","mutluluk, sevinç"
"şecere","ağaç"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tahassür","özlem, hasret çekme"
"tezayüt","ziyadeleşme, artma"
"umum","genel, bütün"
"vücud","beden"
"yâd","anma, hatırlama"
"zaaf","zayıflık, güçsüzlük"
"ziyadeleşmek","artmak, çoğalmak"
"a’mâl-i saliha","dinin emir ve yasaklarına uygun davranışlar"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"alâkadar","alâkalı, ilgili"
"amel-i sâlih","salih amel, başta farz ibadetler olmak üzere her türlü iyi ve faydalı iş"
"asabî","sinirli"
"asır","yüzyıl"
"bâki","devamlı, kalıcı, ölümsüz"
"berzah","kabir"
"beyan","açıklama, izah"
"cüz’î","az, küçük, ferdî"
"darü’l-hizmet","hizmet yeri"
"ehl-i salâhat","takva sahipleri, sâlih kimseler"
"evrad","virdler; zikirler"
"ezvâk","zevkler, lezzetler"
"ferman","buyruk, emir"
"galebe","üstün gelme"
"hadis-i şerif","Peygamber Efendimizin (a.s.m.) mübarek söz, fiil ve hareketi veya onun onayladığı başkasına ait söz, iş veya davranış"
"hâfız","Kur’ân-ı Kerimin tamamını ezberleyen kişi"
"hayat-ı dünyeviye","dünya hayatı"
"hayat-ı uhreviye","âhiret hayatı"
"hıfz-ı Kur’ân","Kur’ân’ın ezberlenmesi, hıfzedilmesi"
"hususan","bilhassa, özellikle"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"inkıbaz","tutukluk, durgunluk"
"küllî","bütün, genel, kapsamlı"
"medet","yardım"
"memâlik-i hârre","sıcak memleketler"
"mübarek","bereketli, hayırlı"
"müteessifâne","esef duyarak, üzülerek"
"nevi","tür, çeşit"
"nez’etmek","çekip koparmak, ayırmak"
"su-i istimalât","kötü kullanmalar"
"sû-i nazar","kötü nazar, başka"
"şekvâ","şikâyet"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"tâbi","bağlı, uyan"
"tarikat","İlâhî hakikatlere ulaşmak için, şeyhin gözetiminde takip edilen yol"
"tevil","yorum"
"tezâyüd","artma"
"umumî","genel"
"zevk-i hayat","hayat zevki"
"a’mâl-i sâliha","salih ameller, başta farz ibadetler olmak üzere her türlü iyi ve faydalı işler"
"âlem-i İslâm","İslam dünyası"
"asır","yüzyıl"
"biçare","çaresiz"
"dalâlet","hak yoldan sapkınlık, inkâr"
"derd-i maişet","geçim derdi, sıkıntısı"
"ehl-i iman","Allah’a ve Allah’tan gelen herşeye inanan kimseler, mü’minler"
"ehl-i İslâm","İslâma tabi olan, Müslümanlar"
"evrad","virdler; zikirler"
"fütur","usanç, gevşeklik"
"havali","etraf, civar"
"hayat-ı dünyeviye","dünya hayatı"
"hayat-ı uhreviye","âhiret hayatı"
"hevesat","hevesler, gelip geçici arzu ve istekler"
"hevesât-ı nefsâniye","nefsin gelip geçici arzu ve istekleri"
"hususan","bilhassa, özellikle"
"inkişaf","açığa çıkma, gelişme"
"intibah","uyanış"
"iştiyak","çok kuvvetli arzu ve istek"
"iştiyâk-ı uhreviye","âhiret sevgisi, arzusu, coşkusu"
"kudsî","kutsal, her türlü kusur ve eksiklikten yüce"
"külfetli","zor, güç"
"maişet","geçim, yaşayış"
"makbuliyet","kabul edilmişlik"
"mâneviyat","mânevî âleme ait olan şeyler"
"mesrurâne","sevinçli bir şekilde"
"meşakkat","güçlük, sıkıntı"
"muhabbet","sevgi"
"mübarek","bereketli, hayırlı"
"müştehiyat-ı nefsaniye","nefsin hoşuna giden lezzetli şeyler"
"müteessir etme","üzme, etkileme"
"noksaniyet","noksanlık, eksiklik"
"suhulet","kolaylık"
"şuhur","aylar"
"şuhur-u muharreme","haram aylar; Recep, Zilkâde, Zilhicce, Muharrem"
"şuhur-u mübareke","mübarek aylar"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"taallûk","münasebet, bağlılık"
"taammüm","yayılma, genelleşme"
"tasallut","sataşma, baskı kurma, hâkim olma"
"tasfiye","safileştirme, arındırma"
"tazyikat","baskılar, sıkışmalar"
"tesir","etki"
"tevakkuf","durma, duraklama"
"teveccüh-ü umûmi","umumun alâkası, teveccühü"
"umûr-u hayriye","hayırlı işler"
"yabanîleşme","yabancılaşma, uzaklaşma"
"ziyade","çok"
"ziyadeleşmek","artmak, çoğalmak"
"âciz","güçsüz, elinden bir şey gelmeyen"
"âhir","son"
"aziz","çok değerli, izzetli, saygın"
"biçare","çaresiz"
"câzibedar","çekici"
"ehemmiyetli","önemli"
"fevkalâde","olağanüstü, çok yüksek derecede"
"fütuhat","fetihler, zaferler"
"hâdise-i elîme","acı bir hâdise, olay"
"hâysiyet","itibar, şeref, kıymet"
"inayet","lütuf, yardım, bağış"
"istihrac","çıkarma"
"itikad","inanç"
"kâfi","yeterli"
"mâsum","günahsız; çocuk"
"medrese-i Nûriye","nur medresesi; Risale-i Nur’un okunduğu yer"
"meslek-i acz","aczini Allah’a bildirme mesleği, yolu"
"mesrur","sevinçli, mutlu"
"metanet","sağlamlık, kararlılık"
"meziyet","üstün özellik"
"Mu’cizât-ı Kur’ân","Kur’ân’ın mu’cizeleri, Yirmi Beşinci Söz"
"muhabere","haberleşme, konuşma"
"müştak","arzulu, çok istekli"
"nam","ad"
"rahmet","ihsan, bağış"
"rey","görüş"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"sair","diğer, başka"
"salisen","üçüncü olarak"
"saniyen","ikinci olarak"
"sebatkâr","sabit duran, kararlı"
"sıddık","çok doğru ve sadık"
"şahs-ı mânevî","mânevî şahıs, tüzel kişilik; belli bir ideal ve gaye etrafında bir araya gelen topluluğun oluşturduğu mânevî şahsiyet ve ortak kimlik"
"şakirt","talebe, öğrenci"
"şâşaalı","parlak, göz alıcı"
"taarruz","saldırı"
"tedarik","elde etme"
"teshil-i muhâbere","haberleşmenin kolaylaşması"
"teşcî","cesaretlendirme"
"tevafuk","denk gelme, uygunluk"
"tevkif","tutuklama"
"ümmî","tahsil görmemiş, okuma yazma bilmeyen"
"vâris","mirasçı"
"âhir","son"
"Âyetü’l-Kübrâ","en büyük delil anlamına gelen Risale-i Nur’da bir bölüm; Yedinci Şua"
"bitamam","tam olarak"
"derece-i sadakat","bağlılık derecesi"
"elhak","gerçekten"
"ezcümle","bu cümleden, meselâ"
"Fihriste","özet, içindekiler; Risale-i Nur’un Sözler, Mektubat ve On Dördüncü Lem’aya kadar olan kısmın içindekileri; On Beşinci Lem’a"
"fütuhat","fetihler, zaferler"
"hakikî","asıl, gerçek"
"hâmisen","beşinci olarak"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"i’câz-ı Kur’ân","Kur’ân’ın mu’cize oluşu; Kur’ân’ın mu’cizelik yönlerinin anlatıldığı Yirmi Beşinci Söz"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"ihtiyat","önlem alma, tedbirli hareket etme"
"ilhak etmek","eklemek, ilave etmek"
"inşaallah","Allah dilerse, izin verirse"
"irtibat","bağ, ilişki"
"mânen","mânevî yönden"
"mebâhis","bahisler, konular"
"memnu","yasaklanmış"
"merhum","rahmete kavuşmuş, vefat etmiş"
"Mu’cizat-ı Ahmediye","Hz. Muhammed’in mu’cizeleri; On Dokuzuncu Mektup"
"Mu’cizat-ı Kur’âniye","Kur’ân’ın mu’cizeleri; Yirmi Beşinci Söz"
"mu’cize","bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şey"
"muavenet","yardımlaşma"
"musahhah","tashih edilmiş, düzeltilmiş"
"mübarek","bereketli, hayırlı"
"münasebet","bağlantı, vesile"
"müstemir","devamlı, sürekli"
"nükte","ince ve derin mânâ"
"nüsha","kopya"
"Rabian","dördüncü olarak"
"sadisen","altıncı olarak"
"Sûre-i Feth","Fetih Sûresi, Kur’ân’ın 48. sûresi"
"suret","biçim, şekil"
"taarruz","saldırma"
"taksimü’l-a’mâl","işbölümü"
"tashih","düzeltme"
"tashihat","düzeltmeler"
"teessür","üzüntü"
"tevakkuf","durma, duraklama"
"vâris","mirasçı"
"yad etme","anma"
"yadigâr","hediye, armağan"
"zahiren","görünürde"
"zeyil","ilâve, ek"
"alâkadar","alâkalı, ilgili"
"âsâyiş","güven, huzur"
"bâki","devamlı, kalıcı, ölümsüz"
"bilâkis","aksine, tersine"
"binaen","-dayanarak"
"cereyan","hareket, akım"
"cihan","dünya"
"dalâlet","hak yoldan sapkınlık, inkâr"
"ehl-i gaflet","âhirete, Allah’ın emir ve yasaklarına karşı duyarsız olan kimseler"
"ehl-i siyaset ve hükûmet","siyasetle uğraşıp devleti idare edenler"
"emniyet","güven"
"evham","kuruntular; olmayan şeyi varmış gibi gösteren düşünceler"
"fevkinde","üstünde"
"gafil","duyarsız, sorumsuz; âhiretten ve Allah’ın emir ve yasaklarından habersiz davranan kimse"
"hadise-i hazıra","şimdiki hadise, olay"
"hakaik","gerçek mahiyetler, asıl ve esaslar"
"hakikî","gerçek"
"hayat-ı içtimaiye","toplumsal hayat"
"hitaben","hitap ederek, seslenerek"
"hizmet-i imaniye","iman hizmeti"
"hürmet","saygı"
"inkişafat","inkişaflar, gelişmeler"
"inzibat","âsayiş, düzen"
"kâinat","evren"
"kat’î","kesin olarak"
"kudsî","kutsal, her türlü kusur ve eksiklikten yüce"
"Kur’ân-ı Hakîm","hikmetli Kur’ân; her âyet ve sûresinde sayısız hikmetler bulunan Kur’ân"
"lem’a-i keramet","keramet parıltısı"
"merhamet","acıma, şefkat etme"
"nazar","bakış, görüş"
"nezaret","gözetim altında tutma"
"sâbian","yedincisi"
"sadakat","bağlılık, doğruluk"
"suret","biçim, şekil"
"tâbi","bağlı, uyan"
"takviye","kuvvetlendirme"
"tebdil","değiştirme"
"telâkki","anlama, kabul etme"
"tenzil","indirme, alçaltma"
"terviç","kıymet ve değerini artırma"
"tesbit","sağlamca yerleştirme"
"teshilât","kolaylıklar"
"tesis","kurma, yerleştirme"
"tevakkuf","durma, duraklama"
"teyid","sağlamlaştırma, kuvvetlendirme"
"tezahür","meydana çıkma, görünme"
"umum","genel, bütün"
"vukubulma","meydana gelme"
"ziyade","çok, fazla"
"âfât-ı mâneviye ve maddiye","maddî ve mânevî âfetler, belâlar"
"âhir","son"
"akabinde","devamında"
"alâkadarlık","ilgili olma"
"Aleyhissalatü Vesselâm","Allah’ın salât ve selâmı onun üzerine olsun"
"âmin","“Allah’ım kabul eyle”"
"aziz","çok değerli, izzetli, saygın"
"beşaretli","müjdeli"
"beyan","açıklama, izah"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"cihet","yön, taraf"
"ehemmiyetli","önemli"
"faal","çalışkan, hareketli"
"hemşire","kız kardeş"
"hikâye","anlatma"
"hilâfet","bir kimsenin yerine geçme; halifelik, Peygamberimizin vekili olarak Müslümanların din ve dünya işlerinin tedbirini gören genel başkanlık makamı"
"hizmet-i Kur’âniye ve imaniye","iman ve Kur’ân hizmeti"
"hususan","bilhassa, özellikle"
"ihya","hayat verme, diriltme"
"malûm","bilinen, belli"
"medar","dayanak, sebep, vesile"
"medrese-i Nûriye","nur medresesi; Risale-i Nur’un okunduğu yer"
"memur-u siyasî","siyasette görevli memur"
"misafirhane-i dünya","dünya misafirhanesi"
"muavin","yardımcı"
"muhafaza","koruma"
"musibet","belâ, felaket, sıkıntı"
"musibetzede","belâya, sıkıntıya düşmüş olan kimse"
"mübarek","bereketli, hayırlı"
"münasebet","ilgi, bağlantı"
"reis","başkan"
"rütbe","derece, makam"
"rüya-yı sadıka","doğru olan ve şeytanın karışmadığı rüya"
"sebatkâr","sabit duran, kararlı"
"sıddık","çok doğru ve sadık"
"suret","biçim, şekil"
"Sünnet-i Seniye","Peygamberimizin söz, fiil ve hareketlerine dayanan yüce prensipler"
"sürurlu","mutlu, sevinçli"
"şefkatkâr","şefkatli, merhametli"
"tâbir","yorum"
"tatbik","uygulama"
"tevilsiz","yorumsuz"
"umum","genel, bütün"
"vefâdar","vefâlı"
"âdâb-ı İslâmiye","İslamî edepler, İslamî terbiye"
"Allahü a’lem","Allah en iyisini bilir"
"beyanat","açıklamalar, izahlar"
"bilmecburiye","zorunlu olarak"
"Dahiliye Vekili","İçişleri Bakanı"
"derece-i kuvvet","kuvvet derecesi"
"ehemmiyetli","önemli"
"ehl-i dalâlet","doğru ve hak yoldan sapanlar"
"emare","belirti, işaret"
"fenalık","kötülük"
"galibiyet","üstünlük"
"hakikat","gerçek, doğru"
"hal-i âlem","dünyanın şu andaki hali, insanların durumu"
"hatâ-yı azîme","büyük hata"
"hatîât","hatalar"
"hikmet","fayda, gaye; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"ihsas","hissettirme, hatırlatma"
"ihtar","hatırlatma, ikaz"
"Maarif Nazırı","Milli Eğitim Bakanı"
"mağlûbiyet","yenilgi"
"mahiyet","asıl, esas, nitelik"
"makamat-ı resmiye","resmî makamlar"
"medâr-ı bahis","bahis konusu, söz konusu"
"memur-u siyasiye","siyaset görevi"
"mesâil-i İslâmiye","İslâm dininin meseleleri"
"metin","sağlam, kuvvetli"
"muhalif","aykırı, zıt"
"musalahâ","barıştırma"
"musibet","belâ, felaket, sıkıntı"
"müşterek","ortak"
"netice-i karar","kararın sonucu"
"nevi","tür, çeşit"
"reis","başkan"
"rükn-ü mühimme","önemli temel; Risale-i Nur hizmetinin önde gelen zâtlarından biri"
"rüya-yı sadıka","doğru olan ve şeytanın karışmadığı rüya"
"sadakat","bağlılık, doğruluk"
"taarruz","saldırma"
"tefsir","Kur’ân’ı mânâ bakımından açıklayan kitap"
"teşkil","oluşturma, meydana getirme"
"zemin","yer"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"azâb","ceza"
"aziz","çok değerli, izzetli, saygın"
"biçare","çaresiz"
"cihet","yön, taraf"
"derd-i maişet","geçim derdi"
"ehemmiyetli","önemli"
"ehl-i dalâlet","doğru ve hak yoldan sapanlar"
"ehl-i iman","Allah’a ve Allah’tan gelen herşeye inanan kimseler, mü’minler"
"ekser","pek çok"
"elcevap","cevap olarak"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuk"
"gayr-ı matbu","basılmamış"
"hakikî","asıl, gerçek"
"hissiyat-ı diniye","din ile ilgili hissi"
"hususan","bilhassa, özellikle"
"i’câz","mu’cizelik, bir benzerini yapma konusunda başkalarını acze düşürecek derecede olağanüstü olma"
"îcâz-ı harika","harika bir icâz, vecizli bir ifade"
"icmalen","kısaca, özetle"
"ihtar","hatırlatma, ikaz"
"ilm-i mantık","mantık ilmi"
"istifade","faydalanma, yararlanma"
"kader-i İlâhî","Allah’ın meydana gelecek hâdiseleri olmadan önce takdir etmesi, plânlaması"
"kaht","kıtlık, kuraklık, kıtlık sebebiyle meydana gelen açlık"
"Kızıl İcaz","Bediüzzaman’ın mantıkla ilgili bir Arapça eseri"
"küfran-ı nimet","nimete karşı nankörlük, nimete saygısızlık"
"lisan-ı hal","hal dili"
"mâsum","günahsız, suçsuz"
"matbu","basılmış, basılan"
"mukavemet","direnç, dayanıklılık"
"musibet","belâ, felaket, sıkıntı"
"müdakkik","dikkatli, inceden inceye araştıran"
"nam","ad"
"nazar","bakış, görüş"
"nimet-i İlâhiye","Allah’ın nimeti"
"risale-i mantıkiye","mantıkla ilgili risale"
"rivâyet","Peygamberimizden duyulan ve görülen şeylerin nakledilmesi"
"sebatkâr","sabit duran, kararlılık gösteren"
"sıddık","çok doğru ve sadık"
"sual-i manevî","mânevî bir soru"
"şakirt","talebe, öğrenci"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"Ta’lîkat","Bediüzzaman’ın mantık ilmi üzerine yazdığı bir Arapça eseri"
"tahsin","övgü, güzel bulma"
"takdir etme","beğendiğini dile getirme"
"ulema","âlimler"
"vâris","mirasçı"
"vech-i rahmet","rahmet yönü"
"Arabî","Arapça"
"âzâ","üyeler"
"aziz","çok değerli, izzetli, saygın"
"ecza","kısımlar, bölümler"
"fena","kötü"
"Habbe","dane, tohum; Mesnevî-i Nuriye’de yer alan bir bölüm"
"hakikat","gerçek, doğru"
"hakikî","asıl, gerçek"
"harekât-ı kalbiye","kalbî hareketler"
"hiddet","öfke, kızgınlık"
"Hubab","taneler, tohumlar; Mesnevî-i Nuriye’de yer alan bir bölüm"
"hüsn-ü âkıbet","güzel bir sonuç"
"ıslah","düzeltme, iyileştirme"
"ibare","metin, cümle"
"ihtiyar","dileme, istek, irade"
"iki hilâl ortası","Ramazan ayı; Ramazan ile Şevval aylarının hilâllerinin ortası"
"iki Said","Eski Said ve Yeni Said"
"iştirak","katılma"
"Katre","damla; Mesnevî-i Nuriye’de yer alan bir bölüm"
"kıt’a","bölüm, parça"
"Lemeât","parıltılar anlamına gelen ve Sözler’de yer  alan bir bölüm"
"maatteessüf","üzülerek, ne yazık ki"
"manzum","vezinli, şiir şeklinde"
"Medresetü'z-Zehra","Bediüzzaman’ın, 1914’te Van Edremit’te temelini attığı, din ilimleri ile fen ilimlerinin birlikte okutulmasını istediği üniversite; Risale-i Nur hizmeti"
"mevki","yer, makam"
"müşahede","gözleme"
"nam","ad"
"nazara almak","dikkate almak"
"nefs","insanın kendisi"
"nüsha","kopya"
"risale","küçük çaplı kitap; Risale-i Nur’un her bir bölümü"
"saniyen","ikinci olarak"
"sebatkâr","sabit duran, kararlılık gösteren"
"sıddık","çok doğru ve sadık"
"Şemme","en küçük miktar; bir defacık koklama; Mesnevî-i Nuriye’de yer alan bir bölüm"
"Şeyhülislâm","Osmanlı Devleti zamanında dinî meselelerle şerîat mahkemelerine bakan en yüksek dereceli din adamı"
"Şule","parıltı; Mesnevî-i Nuriye’de yer alan bir bölüm"
"tahsin","övgü, güzel bulma"
"telif edilen","yazılan, kaleme alınan"
"vâris","mirasçı"
"Yâ Rab","ey herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye eden ve idaresi ve egemenliği altında bulunduran Allah"
"Zühre","Çoban Yıldızı; Mesnevî-i Nuriye’de yer alan bir bölüm"
"ârıza","aksama"
"arz-ı hürmet","hürmet etme, saygı sunma"
"aziz","çok değerli, izzetli, saygın"
"cihet","yön, taraf"
"ehemmiyetli","önemli"
"esbab","sebebler"
"fevkalâde","olağanüstü"
"Fihriste","özet, içindekiler; Risale-i Nur’un Sözler, Mektubat ve On Dördüncü Lem’aya kadar olan kısmın içindekileri; On Beşinci Lem’a"
"gayyûr","gayretli, çalışkan"
"havali","çevre, civar"
"hemşire","kız kardeş"
"hikmet","sebep, sır, gaye"
"ihtiyar","irade, istek, tercih"
"inşaallah","Allah dilerse, izin verirse"
"isabet-i fikr","fikrin isâbeti, doğruluğu"
"keramet","Allah’ın bir ikramı olarak, görünen olağanüstü hal ve fiil"
"mâni","mani, engel"
"medrese-i Nûriye","nur medresesi; Risale-i Nur’ların okunduğu yer"
"mesrur","sevinçli, mutlu"
"metanet","sağlamlık, kararlılık"
"muhabere","haberleşme, konuşma"
"mukabil","karşılık"
"müftehirane","iftihar ederek, övünerek"
"münasip","uygun"
"nam","ad"
"refika","eş"
"sıddık","çok doğru ve sadık"
"şakirt","talebe, öğrenci"
"taahhüt","garanti"
"tahkikat","araştırmalar"
"telif","yazma, kaleme alma"
"teşcî","cesaretlendirme"
"tevakkuf","durma, duraklama"
"tevkil","vekil tayin etme"
"umum","bütün, hepsi"
"zarfında","içinde"
"zâyi olan","elden çıkan"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"âhirzaman","dünya hayatının kıyamete yakın son devresi"
"azâb","ceza"
"aziz","çok değerli, izzetli, saygın"
"biçare","çaresiz"
"cihet","yön, taraf"
"derd-i maişet","geçim derdi"
"ehemmiyetli","önemli"
"ehl-i dalâlet","doğru ve hak yoldan sapanlar"
"ehl-i iman","Allah’a ve Allah’tan gelen herşeye inanan kimseler, mü’minler"
"ekser","pek çok"
"elcevap","cevap olarak"
"fitne","ahlâkta ve toplum düzeninde azgınlık ve bozgunculuk"
"gayr-ı matbu","basılmamış"
"hakikî","asıl, gerçek"
"hissiyat-ı diniye","din ile ilgili hissi"
"hususan","bilhassa, özellikle"
"i’câz","mu’cizelik, bir benzerini yapma konusunda başkalarını acze düşürecek derecede olağanüstü olma"
"îcâz-ı harika","harika bir icâz, vecizli bir ifade"
"icmalen","kısaca, özetle"
"ihtar","hatırlatma, ikaz"
"ilm-i mantık","mantık ilmi"
"istifade","faydalanma, yararlanma"
"kader-i İlâhî","Allah’ın meydana gelecek hâdiseleri olmadan önce takdir etmesi, plânlaması"
"kaht","kıtlık, kuraklık, kıtlık sebebiyle meydana gelen açlık"
"Kızıl İcaz","Bediüzzaman’ın mantıkla ilgili bir Arapça eseri"
"küfran-ı nimet","nimete karşı nankörlük, nimete saygısızlık"
"lisan-ı hal","hal dili"
"mâsum","günahsız, suçsuz"
"matbu","basılmış, basılan"
"mukavemet","direnç, dayanıklılık"
"musibet","belâ, felaket, sıkıntı"
"müdakkik","dikkatli, inceden inceye araştıran"
"nam","ad"
"nazar","bakış, görüş"
"nimet-i İlâhiye","Allah’ın nimeti"
"risale-i mantıkiye","mantıkla ilgili risale"
"rivâyet","Peygamberimizden duyulan ve görülen şeylerin nakledilmesi"
"sebatkâr","sabit duran, kararlılık gösteren"
"sıddık","çok doğru ve sadık"
"sual-i manevî","mânevî bir soru"
"şakirt","talebe, öğrenci"
"şükür","nimetlere karşı memnunluk gösterme, Allah’a teşekkür etme"
"Ta’lîkat","Bediüzzaman’ın mantık ilmi üzerine yazdığı bir Arapça eseri"
"tahsin","övgü, güzel bulma"
"takdir etme","beğendiğini dile getirme"
"ulema","âlimler"
"vâris","mirasçı"
"vech-i rahmet","rahmet yönü"
"Âdil-i Hakîm","herşeyi hikmetle yapan, sonsuz adalet sahibi Allah"
"ehemmiyetli","önemli"
"ehl-i hakikat","hakikat ehli, doğru ve hak yolda olanlar"
"ehl-i ibadet","ibadet edenler"
"ehl-i iman","Allah’a ve Allah’tan gelen herşeye inanan kimseler, mü’minler"
"ehl-i maaş","maaşla geçinenler"
"ekser","pek çok"
"erzak-ı umumiye","umumî, herkese ait erzaklar, rızıklar"
"fevkalâde","olağanüstü, çok güzel"
"fuhşiyat","çok çirkin, aşağılık, helâl olmayan işler"
"galeyan","coşup taşma, azgınlık"
"hakikî","asıl, gerçek"
"hayrat","hayırlar, iyilikler"
"hevesât-ı rezile","rezilce hevesler, günah ve çirkin olan arzular"
"hikmet","sebep, gaye, maksat"
"hususan","bilhassa, özellikle"
"irşad","doğru yolu gösterme, uyarma"
"istifade","faydalanma, yararlanma"
"istimâl","kullanma"
"kader-i İlâhiye","Allah’ın meydana gelecek hâdiseleri olmadan önce takdir etmesi, plânlaması"
"mânen","mânevî yönden"
"merdâne","mertçe"
"merhamete gelme","acıma duygusuna kapılma"
"miktar-ı zaruret","zarurî olan miktar"
"musibet","belâ, felaket, sıkıntı"
"musibetzede","belâya, sıkıntıya düşmüş olan kimse"
"müşterek","ortak"
"nazar","bakış, görüş"
"nedamet","pişmanlık"
"nefis","insanı kötülüğe, hazır zevk ve isteklere sevk eden duygu"
"nimet","iyilik, lütuf, ihsan"
"nimetiyet","nimet olma"
"riayet etme","uyma, boğun eyme"
"riyazet-i diniye","dinî riyazet, az gıda almak suretiyle nefsi terbiyeye çalışma"
