"kelime","anlam"
"âdât","âdetler, alışkanlıklar"
"âdi","normal, sıradan"
"ahval","haller, durumlar"
"bazı umur-u mermuze-i gayr-ı mesmua","daha önceden işitilmemiş ve îma ve işaret yoluyla belirtilmiş bazı işler"
"bedihî","çok açık olan"
"besatat","basitlikler, karmaşık olmama"
"beşer","insanlık"
"birader-i vicdan","vicdan kardeş"
"cehl","cahillik, bilgisizlik"
"delâlet etme","delil olma, işaret etme, gösterme"
"desais","desiseler, hileler"
"ehl-i meder ve medeniyet","yerleşik hayat tarzı ile yaşayan şehirliler"
"ehl-i veber ve bâdiyet","çölde sürekli hareket halinde yaşayan insanlar"
"fezleke","özet"
"fünun","fenler, fen ilimleri"
"hârikulâde","olağanüstü"
"hayalen","hayal aracılığıyla"
"ıttıla-ı tam","tam olarak görme ve farkında olma"
"ibârât","ibareler, sözler"
"inkıta etme","kesilme, ayrılma"
"kelâm","söz, ifade"
"kelâm-ı vâhid","tek söz"
"kıyas-ı hâdi-i müsebbit","aldatıcı kıyas"
"levâhik","sonra ilâve olan, peşine eklenen"
"mahsus","özel"
"mavera","arka, arka taraf"
"mâzi","geçmiş zaman"
"mebadi","ilkeler"
"meclis-i âliye","yüksek meclis"
"meleke","tecrübe ve tekrarla elde edilen beceri, maharet, iktidar, ustalık"
"muhakeme etmek","hüküm vermek için delilleri incelemek; yargılamak"
"muhit-i zaman ve mekân","zaman ve yer bakımından yaşanan çevre, ortam"
"muvazene","dengeli ve ölçülü bir şekilde karşılaştırma"
"mürûr-u zaman","zamanın geçmesi"
"müstakbel","gelecek zaman"
"müşavere etme","danışma, görüş alışverişinde bulunma"
"mütefâvit","birbirinden farklı"
"mütehammil değil","dayanıklı değil, tahammül edemez"
"mütehassıs","uzman"
"mütekellim","konuşan"
"nazar","bakış, görüş"
"nazarî","teorik"
"nefs-i beşer","insanın kendisi"
"nur-u nazar","görüş aydınlığı"
"nüfus","bireyler, insanlar"
"nüfuz etme","birşeyin içine girme, sızma"
"ömr-ü tabii","tabiî ömür, doğal ömür"
"safvetkâr","saf ve temiz"
"sevabik","daha önceden geçmiş olan"
"seyr ü sefer eden","yolculuk yapan"
"tağyir etme","değiştirme"
"tekemmül etme","mükemmelleşme, zamanla olgun hâle gelme"
"telâhuk-u efkâr","düşünce ve tecrübelerin birikimi"
"telkinat","telkinler"
"tesettür etme","üzerini örtme, bir örtünün ardına gizlenme"
"teşekkül etme","şekillenip meydana gelme"
"teşkil etme","meydana getirme, kurma"
"ulûm","ilimler"
"vukuat","meydana gelmiş olan şeyler, hâdiseler, olaylar"
"ziyade","fazla"
"adalet","hak sahibine hakkını verme, haksızı terbiye etme ve cezalandırma; doğru ve hak yol, orta yol"
"ahvâl-i beşer","insanların ortak halleri ve özellikleri"
"asr-ı saadet","mutluluk çağı; Peygamber Efendimizin (a.s.m.) peygamber olarak dünyada bulunduğu devir"
"bahr-ı bîkeran-i zaman","uçsuz bucaksız olan zaman denizi"
"beşer","insanlık"
"birader","kardeş"
"çendan","gerçi"
"dünya-yı fâniye","geçici ve ölümlü dünya"
"ebed","sonu olmayan sonsuzluk"
"ebedin yolu","sonsuzluğun yolu"
"evham-ı zamaniye","içinde yaşanılan zaman ve dönemin meydana getirdiği vehimler, kuruntular"
"evvel","önce"
"fen","bilim, ilim dalı"
"fünun-u hakikiye","gerçek fenler, ilimler"
"gıda-yı rûhanî","ruhanî gıda; ruhun gıdası"
"hakikat","gerçek mahiyet, asıl, esas"
"hayalat-ı muhitiye","içinde yaşanılan zaman, mekân ve çevreye ait hayaller"
"irtibat","bağlantı"
"istidad-ı beşer","insanoğlunun bütün yetenekleri, becerileri"
"kâfi","yeterli"
"Kelâm-ı Ezelî","ezelî söz, bütün zamanları kapsayan Allah’ın sözü; Kur’ân"
"kifayet etme","yeterli olma"
"küre-i zemin","yeryüzü"
"mâneviyat","mânevî yönler"
"meclis-i vâhid","tek bir meclis"
"mefkud","kayıp, yok"
"mübareze etme","karşı koyma, çarpışma"
"müfettiş","teftiş eden, denetleyici"
"müşavere","danışma, istişarede bulunma"
"nâsır","yardımcı"
"nazar","bakış, görüş"
"nefis","bir kimsenin kendisi; insanı hazır zevk ve isteklere sevk eden duygu"
"nevâmis","kanunlar, anayasa kanunları"
"nev-i beşer","insan türü, insanlık"
"nümüvv","büyüme, gelişme"
"refakat","arkadaşlık etmek"
"saadet","mutluluk"
"saltanat","egemenlik, hâkimiyet"
"selâmet","kurtuluş, maddî ve mânevî tehlikelerden kurtulma"
"semere","meyve, netice"
"sûrî","görüntüden ibaret"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi; İslâmiyet"
"tanzim etme","düzenleme"
"tecellî etme","yansıma"
"tecrid etme","soyutlama"
"tekeffül etme","kefil olma, garanti verme"
"tekmil","tamamlama"
"tesis etme","kurma"
"tevessü etme","genişleme"
"ulûm-u İlâhiye","İlâhî ilimler"
"umum","genel"
"vahîd","tek başına"
"zaman-ı vâhid","tek bir zaman"
"zübde","öz"
"anasır-ı erbaa","dört unsur"
"ferd","kişi"
"fıtraten","yaratılış gereği"
"gâyâtü’l-gâyât","gayelerin gayesi, asıl gaye ve hedef"
"hakâik-i tarihiye","tarihî gerçekler"
"havass","hassalar, güçler, hasletler"
"hikmet","fayda, gaye; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı şekilde tam yerli yerine konması, yerleştirilmesi"
"ibadet-i kâmile","tam ve mükemmel ibadet"
"ibadetullah","Allah’a ibadet etmek"
"iffet","haya, ar; yalnızca helâle ilgi duyma haramdan kaçınma"
"ifrat","aşırılık, ileri gitme"
"irade","insanın elindeki çok az seçme gücü"
"itidal","orta derecede olma, dengeli olma"
"kuva-ı selâse","üç kuvve; akıl, gazap ve şehvet duygusu"
"lâtife","varlığın maddî ve mânevî yönlerine bakıp kavramaya vesile olan ruhun penceresi; burada kalb kasdediliyor"
"lâtife-i Rabbâniye","kalb"
"mârifetullah","Allah’ı tanımak ve bilmek"
"medeniyet-i hazıra","şimdiki medeniyet"
"menfi","olumsuz, negatif"
"muhabbetullah","Allah sevgisi, Allah’ı sevmek"
"muhafaza","koruma"
"muvazene","karşılaştırma"
"muvazenet","ölçü, denge"
"müşehadetullah","Cenâb-ı Hakkı mânen, kalp gözüyle görmek"
"nefis","hayat; hazır lezzet ve menfaatlerden hoşlanma duygusu"
"nev","tür"
"nokta-ı istinad","dayanak noktası"
"nükte","ince ve derin mânâ, sır"
"şe’n","fonksiyon, özellik, karakteristik yapı"
"şeceât","cesaret, kahramanlık"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"şeriat-ı İslâmiye","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"tazammun etme","içine alma"
"tecavüz","haddi aşma, zulüm"
"tedenni","alçalma, düşme"
"teessüs etme","kurulma, oluşma, bina edilme"
"tefrit","tersine aşırılık; normalden, orta halden aşağı olma"
"temessük","sarılma, yapışma, tutunma"
"terakki","ilerleme, yükselme"
"tesahül","kolaya kaçma, gevşeme, gaflette bulunma ve ihmal etme"
"ümmet","millet, topluluk; Hz. Peygambere inanıp onun yolundan giden mü’minler"
"vicdan","kalbe ait hislerin mazharı, aynası"
"zihin","anlama, bilme, hatırlama kuvveti; anlama kuvvet ve kabiliyeti"
"aher","diğer, başka"
"câzibedar","çekici"
"cidâl","mücadele, kavga, çarpışma"
"cihetü’l-vahdet","birlik yönü"
"derece-i melekiye","meleklik derecesi, seviyesi"
"dereke-i kelbiyet","köpeklik derecesi, seviyesi"
"dimağ","beyin"
"düstur","prensip, kural"
"düstur-u cidal","çarpışma, kavga prensibi"
"düstur-u teavün","yardımlaşma düsturu, ilkesi"
"fazilet","güzel ahlâk, üstün nitelik, erdem"
"hedef-i kasd","kastettiği hedef, maksat"
"hevâ","nefsin arzu ve istekleri"
"hevesat-ı sefîle","nefsin gayr-ı meşru alçak istekleri"
"hissiyat-ı ulviye","yüksek duygular"
"hitabe","konuşma, nutuk, sesleniş"
"hüdâ","hidayet, doğru yol olan hak din, İslâmiyet"
"ittihad","birleşme, birlik, bütünlük"
"mabeyninde","arasında"
"mebahis","bahisler, konular"
"menfaat","çıkar, yarar"
"menfi milliyet","ırkçılık"
"menfi","olumsuz; yıkıcı"
"mesail","meseleler"
"mesh-i mânevî","mânevî yönün silinmesi, insanî özelliğin hayvanî özelliğe dönüşerek mânen reenkarne olması"
"metalib","istekler"
"muhabbet","sevgi"
"müsâlemet","karşılıklı barış içinde olma"
"müsbet","olumlu; yapıcı"
"müthiş","korkunç, dehşetli"
"nefis","insanı daima kötülüğe, maddî zevk ve isteklere sevk eden kuvvet"
"nokta-yı istinad","dayanak noktası"
"rabıta","bağ"
"rabıta-yı dinî, vatanî, sınıfî","din, vatan ve sınıf bağı"
"şe’n","özellik, fonksiyon, karakteristik yapı"
"Şeriat-ı İslâmiye","Allah tarafından bildirilen hükümlerin hepsi, İslâm’ın hükümleri"
"tahayyül etme","hayal etme"
"tahdid","sınırlama, sınır koyma"
"tecavüz","haddi aşma, ileri gitme; saldırma"
"tecazüb","birbirini çekme; birbirine sevgi duyma, sevgiyle yakınlaşma"
"tedafü","savunma"
"tekamül","kemâle erme, olgunlaşma, gelişme"
"tenazu","nizalaşma, çekişme, anlaşmazlık"
"terakki","yükselme, ilerleme"
"tesadüm","çarpışma"
"tesanüd","dayanışma"
"teshil","kolaylaştırma"
"teşcî","teşvik etme, kışkırtma"
"tevazün","ölçü, denge, terazi"
"tezahum","sosyal hayatta bir noktada birikip birbirine sıkıntı verme, sıkıştırma, zahmet verme"
"uhuvvet","kardeşlik"
"unsuriyet","negatif milliyetçilik, ırkçılık"
"vaz etme","koyma, yerleştirme"
"âlem-i İslâm","İslâm âlemi, dünyası"
"bedevî","köylü, kırlarda yaşayan, kırsal bölge insanı"
"cây-ı dikkat","dikkat çekici"
"cemaat","toplum"
"deha","olağanüstü zekâ ve akıl sahibi"
"ekser","çoğunluk"
"ekseriyet","çoğunluk"
"hassa","özellik, ayırıcı vasıf"
"haşmet","yücelik, heybet"
"havâic-i gayr-ı zaruriye","zorunlu olmayan ihtiyaçlar"
"havâic-i zaruriye","zorunlu ihtiyaçlar; yiyecek, içecek gibi"
"hevâ","nefsin arzu ve istekleri"
"hidayet","doğru ve hak yol, İslâmiyet"
"ifsad etme","bozma"
"istiğna","muhtaç olmama, ihtiyaç duymama"
"istiklâliyet","müstakil olma, bağımsızlık"
"istinkâf","çekimserlik, uzak durma"
"kâfi gelme","yeterli gelme"
"kurûn-u ûlâ","İlk çağlar"
"lâakal","en azından"
"mecmu-u vahşet","vahşetin toplamı, tamamı"
"medeniyet-i hazıra","şimdiki medeniyet"
"meşakkat","sıkıntı, zorluk"
"mümtaz","üstün olan, seçkin"
"müzahref","aldatıcı, sahte, sözde yaldızlanmış"
"nev’","tür"
"nev-i beşer","insanlık türü, insanlık"
"rahmet","şefkat, merhamet ve ihsan"
"Roma felsefesi",""
"sa’y","çalışma, emek"
"saadet","mutluluk"
"sefalet","sefillik, yoksulluk, fakirlik"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"tahakküm","baskı, emre zorla boyun eğdirme"
"tazammun etme","içine alma, içerme"
"umum","genel, herkes"
"a’da","düşmanlar"
"âmî","câhil, sıradan, okuma yazma bilmeyen"
"âmme","herkes, umum"
"arzu-yu muaraza","muaraza isteği, karşı koyma arzusu"
"aşk-ı şedid","büyük aşk, şiddetli aşk"
"battal","son derece yanlış, batıl, saçma sapan"
"belâgat-ı nazm","nazmın belâgati; tertip ve dizilişteki kusursuzluk"
"câzibedar","çekici"
"cem’-i hakâik","hakikatleri toplayıp bir araya getirme"
"fevkinde","üstünde"
"galeyana getirme","kaynatma, coşturma, arzuyu şiddetlendirme"
"garabet-i üslûb","üslûptaki şaşırtıcılık, hârikulâdelik"
"hükümrân olma","egemen olma"
"i’câz","mu’cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülük"
"ihbar-ı guyub","gelecekten, bilinmeyen gizli şeylerden haber verme"
"ihtiyac-ı şedîd","şiddetli ihtiyaç"
"ittifak","görüş birliği, oy birliği"
"ittifak","oy birliği"
"Kur’ân-ı mu’ciz","kendisinde olan niteliklerden bir benzerini getirme hususunda insanları âciz bırakan Kur’ân"
"kütüb-ü Arabiye","Arapça yazılan kitaplar"
"letâfet","hoşluk, tatlılık"
"men’-i İlâhî","Allah’ın men etmesi"
"misl","benzer"
"misli","benzeri"
"mu’cizat-ı hissiye","duygu ile bilinen, duyu ve duygulara hitap eden mu’cizeler; su, ağaç, taş, hayvan gibi varlıklar üzerinde Peygamber’in (a.s.m.) gösterdiği mu’cizeler"
"mu’cize","kendisinde olan niteliklerden bir benzerini getirme hususunda insanları âciz bırakan şey"
"muaraza","karşı koyma, karşı durma"
"muvazene edilme","karşılaştırılma"
"mütemadiyen","aralıksız, sürekli"
"mütenafi olmama","birbirine zıt ve aykırı olmama"
"sarf-ı kuvâ","kuvvetlerin geri çevrilmesi, karşı tarafın gücünü etkisiz bırakma"
"şevk-i taklid","taklit etme şevki, isteği"
"şuâ","ışık kaynağından çıkan ışık telleri, ışın"
"şuâât-ı istişhad","istişhad ışınları; şahit ve delil gösterme ışığının hüzmeleri, ışınları"
"tahaddi","meydan okuma"
"takat-ı beşer","insan gücü"
"ümmet","millet, topluluk; Hz. Peygambere inanıp onun yolundan giden mü’minler"
"ümmî","okuma yazma bilmeyen, tahsil görmemiş"
"vücuh-u i’caz","i’câz yönleri"
"zuhur","ortaya çıkma"
"ahkâm","hükümler"
"anasır","unsurlar"
"bedâat","benzersizlik, eşsiz güzellik, orijinallik"
"belâgat","sözün düzgün, kusursuz, yerinde, hâlin ve makamın icabına uygun olması"
"beraat","üstünlük, mükemmellik, kusursuzluk"
"beyan etme","açıklama"
"câmiiyet-i hârikulâde","olağanüstü kapsamlılık"
"cezalet","akıcı ve güçlü ifade, güzel anlatım"
"cihet","yön, taraf"
"desâtir-i fıtrat","yaratılış prensipleri"
"desatir-i saadet-i dareyn","dünya ve âhiret mutluluğunun düsturları, kanunları"
"ezvak-ı ârifîn","Cenâb-ı Hakkı hakkıyla tanıyıp bilen irfan sahibi kulların zevkleri, zevk alma yolları"
"fesahat","sözün doğruluk, düzgünlük, açıklık ve akıcılık yönlerinden kusursuz olması"
"garabet","alışılmışın dışında olma, başkasına benzememe"
"gayb","bilinmeyen, gizli, görünmeyen, belirsiz"
"hakaik-i ahval","hallerin, olayların hakikatleri, gerçekleri"
"hakaik-i İlahiye","İlâhî hakikatler"
"hikmet-i teşri’iye","yasamadaki hikmet, kanun koymadaki gaye, fayda"
"ıttırad","düzenlilik, aynı seviyede süreklilik, biteviye"
"i’câz-ı Kur’ân","Kur’ân’ın, bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülüğü, mu’cizeliği"
"îcaz","özlü söz; geniş mânâyı özlü sözle ifade"
"ihata","kuşatma"
"ihtimâlât","ihtimaller, olasılıklar"
"ilmü’l-guyub","gizli, bilinmeyen şeylere dair ilimler"
"istiab","içine alma"
"istiğrak","birşeyi baştan başa kaplamak, içine almak"
"lâfız","söz"
"makasıd","maksatlar, gayeler"
"mâzi","geçmiş zaman"
"mazmun","muhteva, mânâ"
"mefhum","bir sözden çıkarılan mânâ, terim, kavram"
"menabi’-i külliye","kapsamlı kaynaklar"
"menba","kaynak"
"mesâlik-i fukehâ","fıkıhçıların, İslâm hukuku âlimlerinin meslekleri, metot ve yolları"
"meşarib-i evliya","Allah’ın velî kullarının mânevî feyiz alma meşrepleri, metot ve yolları"
"mezâhib-i sâlikîn","mutasavvıfların, tasavvuf erbabının mezhepleri, metot ve yolları"
"mutabakat","uygunluk"
"muvazenet","ölçülülük, denge"
"müstahsen","güzel bulunan, hoş görülen"
"müstakbel","gelecek zaman"
"nakş-ı acîb","şaşırtıcı, eşsiz nakış"
"nazar-ı belâgat","belâgat ilmine göre"
"nazm","diziliş, tertip; Allahü Teâlâ tarafından Kur’ân-ı Kerimin mübârek ifadelerinin dizilişi, tertibi"
"neş’et etme","meydana gelme, doğma"
"revabıt-ı hayat-ı içtimaiye","sosyal hayatın bağları"
"Rumuz","bu kitapta yer alan ve Kur’ân’ın mu’cize oluşunu açıklayan bir risalenin adı"
"sahih","doğru"
"sail-i misâlî","rüyada, misâl âleminde soru soran kimse"
"şümul","kapsamlılık, kuşatıcılık"
"tecellî","yansıma"
"terekküb etme","birleşerek meydana gelme, oluşma"
"terekküb","oluşma, meydana gelme"
"tevellüd","doğma, meydana gelme"
"turuk-u mütekellimîn","kelâm âlimlerinin yolları, metotları"
"ulûm-u İlâhiye","İlâhî ilimler"
"ulûm-u kevniye","kevnî ilimler, pozitif ilimler"
"umur-u kevniye","kâinatta meydan gelen işler, olaylar"
"usûl-ü Arabiye","Arap dili kural ve kaideleri"
"vâsi","geniş"
"vesail-i terbiye","terbiye vasıtaları, eğitim araçları"
"vücûh","yönler, taraflar"
"ahbar-ı evvelîn ve âhirin","öncekilerin ve sonrakilerin, gelmişlerin ve geleceklerin haberleri"
"akvam","kavimler"
"bedevî","çölde yaşayan, köylü"
"belâgat","sözün düzgün, kusursuz, yerinde, hâlin ve makamın icabına uygun olması"
"belâgat-i nazm","nazmın belâgati; tertip ve dizilişteki kusursuzluk"
"cevelân-ı zihn","düşünce turu, fikir faaliyeti"
"cihet","yön, taraf"
"cüz’","parça, kısım"
"derece-i fehim","anlama derecesi"
"derece-i istidat ve kabiliyet","yetenek ve kabiliyet derecesi, seviyesi"
"din-i İslâm","İslâm dini"
"divan","şairlerin şiirlerinin toplandığı kitap"
"duhât-ı belâgat","belâgat ilminin dahileri"
"envar-ı sitte","altı nur, ışık"
"fesahat","dilin doğru, düzgün, açık ve akıcı şekilde kullanılması"
"hads","zihnin sonuca hemen intikal etmesi, hemen sonucu kavraması"
"hakâik-i gayb ve şehâdet","görünen ve görünmeyen âlemlere ait hakikatler, gerçekler"
"hârikulâde","olağanüstü"
"hasıl olma","ortaya çıkma, meydana gelme"
"hikâyât","hikâyeler"
"hüsn-ü hakiki","gerçek güzellik"
"i’câz","mu’cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülük"
"ifaze-i nur","nur saçma, aydınlatma"
"ihata","kuşatıcılık"
"ihbârât-ı sâdıka","verilen doğru haberler"
"ihtilâf","uyuşmazlık, farklılık"
"imtizac","birleşme, kaynaşma"
"inkılâbat-ı azîme","büyük köklü değişimler"
"irzâ etmek","razı etmek, hoşnut etmek"
"ittifak","oy birliği, görüş birliği"
"kâsır","eksik, kısa, yetersiz"
"katiyyen","kesinlikle"
"kavm-i Arab","Arap kavmi"
"küşâde","açık"
"kütüb-ü sabıka","Kur’ân’dan önce gönderilmiş olan İlâhî kitaplar"
"mâzi","geçmiş zaman insanları"
"medar-ı müfaharet","karşılıklı övünç vesilesi, gurur sebebi"
"menabi","kaynaklar"
"menba","kaynak"
"mevsim-i bahar","bahar mevsimi"
"misl","benzer, eş"
"muhit-i acib","acayip, tuhaf çevre"
"muktedir olma","güç yetirme, yapabilme"
"musaddıkâne","tasdik eder tarzda, doğrulayıcı şekilde"
"musahhihane","düzelterek"
"münasib","uygun"
"müstakbel","gelecek"
"nakil","bir haber, hadis vs. aktarma, aktarılan şey"
"neş’et etme","doğma, meydana gelme"
"revabıt-ı kevniye","yaratılışa dair bağlar"
"serair-i İlâhiye","İlâhî sırlar, gizemler"
"tabaka","sınıf"
"tabakât","sosyal sınıflar"
"tarik","yol"
"tazammun etme","içine alma"
"tekzib","yalanlama"
"tevellüd etme","doğma, meydana gelme"
"ümmî","okuma yazma bilmeyen; beşerî ilimleri tahsil etmemiş olan"
"vaki’","realite, gerçek"
"vücud","varlık"
"zevk-i i’câz","mu’cizelik tadı"
"âsâb","sinirler, damarlar"
"ashabı","sahipleri"
"aşır","on âyetten oluşan bölüm"
"âşinâ","alışkın, alışık"
"bilittifak","oy birliğiyle, görüş birliğiyle"
"bizzarure","zorunlu olarak"
"büleğa","belâgatçiler; beliğ konuşan ve belâgat ilminde ehil olanlar"
"cadde-i tetkik","inceleme yolu"
"câmi","kapsayan, içine alan, kuşatıcı"
"cidâr-ı Kâbe","Kâbe’nin duvarı"
"damar-ı asabiyet","ırkçılık damarı"
"delâlet etme","işaret etme, gösterme"
"diyanet-i vâsiayı tesis etme","dini geniş bir alana yayıp yerleştirme"
"ehl-i tetkik ve tenkid","inceden inceye araştıran ve kritik eden uzmanlar"
"evliya","veliler; Allah’ın veli kulları"
"hakâik","hakikatler, doğru gerçekler"
"hâkimiyet","egemenlik, üstünlük"
"haşmet-i belâgat","belâgatin ihtişamı, söz ve ifadedeki muhatabın hâline uygun mükemmellik, kusursuzluk"
"havas","özellikler, vasıflar, nitelikler"
"hiss-i mezhebî","mezhebî his, metot ve öğretiye ait duygu"
"hükkâm-ı fesahat","fesahat ilminin hâkimleri, önderleri"
"i’câz","mu’cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülük"
"i’câz-ı Kur’ân","Kur’ân’ın bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülüğü, mu’cizeliği"
"îka’","meydana getirmek, gerçekleştirmek"
"iktidar","güç, kudret"
"inkılâb-ı cesîm","büyük inkılâp, köklü dönüşüm"
"insan-ı kâmil","olgun, kemâl sahibi insan"
"izzet-i nefis","onur, haysiyet, şeref"
"kelâm","ifade, söz"
"kelâm-ı beşer","beşer kelâmı, insan sözü"
"Kureyş meşrıkı","(mcz.) Resul-i Ekrem Efendimizin (a.s.m.) mensup olduğu kabile olan Kureyş ufku"
"letâif","incelikler, güzellikler"
"levm","kınama, yerme"
"mağrur","gururlu, kibirli"
"menba","kaynak"
"mezâyâ","meziyetler, üstün özellikler"
"Muallâkat-ı Seb’a","yedi askı; Kur’ân nâzil olmadan önce, meşhur Arap şâirlerinin en beğenilmiş şiirlerinden, Kâbe’nin duvarına asılmış olanları"
"muaraza","karşı koyma, karşı durma"
"mürur-u zaman","zamanın geçmesi"
"mütekebbir","büyüklenen, kibir sahibi"
"semerât","meyveler, neticeler"
"sıdk","doğruluk"
"sükût","susma"
"şâhid","delil, tanık"
"şedîdü’ş-şekîme","sert mizaçlı, sert tabiatlı, cesaretli"
"şehâdet verme","tanıklık etme, delil getirme"
"tadlil","sapık demek, sapıklığını göstermek"
"tahaddî","meydan okumak"
"tahavvül-ü azîm","büyük değişim"
"tarik","yol"
"tekerrür","tekrarlanma"
"temasil-i belâgat","belâgat abideleri"
"terzil","rezil etme, küçük düşürme"
"tesfih","sefihlikle itham etme, ahmak ve cahil sayma"
"tulû etme","doğma"
"ulûm","ilimler"
"umera-yı belâgat","belâgat ilminin emirleri, ileri gelenleri"
"vicdan","kalbe ait hislerin mazharı, aynası"
"âciz","çaresiz, zavallı, güçsüz"
"akıbet","son, sonuç"
"ba’de’l-İslâm","İslâmdan sonra"
"büleğâ-yı muânidîn, hâsidîn","inatçı, kıskanç belâgatçiler"
"çendan","gerçi"
"fenâ","kötü"
"hezeyânât","saçmalıklar"
"ıztırârî olarak","çaresizce, zorunlu olarak"
"iltizam","taraftar olma, kabul etme, bağlanma"
"iptâl-i dâvâ-yı Nebî","Peygamberin davasını iptal etme, iddiasını çürütme"
"iştihar","şöhret bulma"
"kat’iyen","kesinlikle"
"kavim","toplum, millet"
"Kelâmullah","Allah kelâmı, Allah sözü"
"kesret-i esbâb","sebeplerin çokluğu"
"lâkin","fakat, ama"
"mâlik","sahip"
"mehleke","tehlikeli yer"
"meşkûk","şüpheli"
"mezheb","tutulan yol, metot"
"mu’ciz","mu’cize; benzerini yapmaktan başkalarını âciz bırakan"
"muaraza","karşı koyma, karşı durma"
"mutaassıb","tutucu, bağnaz, körü körüne bağlanan"
"müdafaa","savunma"
"müdâfî","savunan"
"mültezim","kabul edip bağlanan"
"nâhoş","hoş olmayan"
"nâs","insanlar"
"sefih","yasak zevk ve eğlencelere aşırı düşkün, beyinsiz, zararı yararı fark edemeyen"
"sehl","kolay"
"selîm","sağlam, selâmetli"
"siyaset-i âlem","dünya siyaseti"
"sülûk etmek","bir yola girmek, gitmek"
"şiddet-i ihtiyaç","şiddetli ihtiyaç"
"şiddet-i rağbet","şiddetli arzu, istek"
"taassup","aşırı derecede, körükörüne bağlılık"
"tarîk","yol"
"tarîk-ı evvel","birinci yol"
"tevarih","tarihler"
"tezâhür etme","ortaya çıkma"
"zekâ-yı siyasî","siyasî zekâ"
"zuhur","ortaya çıkma, görünme"
"avam","halk tabakası, sıradan insanlar"
"belâgat","sözün düzgün, kusursuz, yerinde, hâlin ve makamın icabına uygun olması"
"bilâkis","özellikle"
"cumhur-u avam","halkın çoğunluğu"
"delil-i aklî","aklî delil"
"ehl-i rayb","şüpheciler, şüphe edenler"
"ekall","en az, azınlık"
"ekser","en çok, çoğunluk"
"fehmetme","anlama"
"fünûn-u ekvan","kevnî ilimler; fen ilimleri"
"hakâik-ı mücerrede","soyut gerçekler"
"havas","aydın kesim, seçkin âlim sınıfı"
"hidayet","doğru ve hak yol"
"hilâf","aksi, zıt"
"hilâf-ı vâkıa","gerçeğin aksine, realite dışı"
"hitab","sesleniş, konuşma"
"ıtlâkat","mutlak bırakmalar; işaret ettiği fertlerden teklik, çokluk gibi belli bir mânâ ile kayıtlamama, serbest bırakma"
"i’câz-ı Kur’ân","Kur’ân’ın, bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülüğü, mu’cizeliği"
"ibham","kapalılık; üstü kapalı anlatım"
"imâle","eğmek, çevirmek, meylettirmek"
"irşad ve talim","doğru yolu gösterme ve eğitim ve öğretim"
"mâbihi’l-imtiyaz","başkalarından ayıran üstünlük ve ayırt edici vasıf"
"maksud-u hakiki","hakiki gaye, hedef"
"mâkulât-ı sırfe","sırf akla dayanan, akılla kavranan soyut şeyler"
"melûf","alışılmış olan"
"muhalif","aykırı, zıt"
"muteriz","itiraz eden"
"müesses","kurulu, bina edilen"
"münâfî","aykırı, zıt"
"mütehayyelat","hayal edilen şeyler"
"mütehayyelât","hayal edilen şeyler"
"müvecceh","yönelik"
"nâs","insanlar"
"nazar-ı Şari’","kanun koyucu olan Allah’ın nazarı"
"râcî","dönen, dayanan"
"sâdık","doğru"
"sebeb-i noksan","eksiklik sebebi"
"serîr-i saltanat","saltanat tahtı"
"şahid","delil, tanık"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi, İslâmiyet"
"şübehat","şüpheler"
"tâbi","bağlı, birşeye uyan"
"tahkik","kesinlik, şüphesizlik"
"tarîk-ı Kur’ân","Kur’ân yolu"
"tasarruf","faaliyet, icraat"
"tasarruf-u İlâhî","Allah’ın tasarruf ve icraatı"
"tecerrüd","sıyrılma, soyutlanma"
"temaşa","seyretme"
"tevehhüm","olmayan şeyi var sayma"
"tevsît etme","vasıta kılma, vesile yapma"
"vuzuh-u ifade","ifadedeki açıklık"
"vücud-u müteşâbihat ve müşkilât","sözün hangi mânâya geldiği kapalı ve zor anlaşılır ifadelerin varlığı"
"zevâhir","zâhirî, görünen açık mânâlar"
"zeyl","ek, ilâve"
"ağmaz","en kapalı; anlaşılması en zor"
"avam","halk"
"bahusus","özellikle"
"belâgat","sözün düzgün, kusursuz, yerinde, hâlin ve makamın icabına uygun olması"
"cumhur","halk"
"dikkat","incelik"
"efkâr","fikirler"
"fikr-i beşer","insan düşüncesi"
"fünun-u müterettibe","düzenlenmiş, belli bir sisteme oturtulmuş fenler, ilimler"
"hafî","gizli"
"hakaik","hakikatler, gerçekler"
"hakaik-ı mücerrede","soyut hakikatler, gerçekler"
"hayal-âlud","hayalle karışık"
"hissiyat","hisler, duygular"
"hissiyat-ı cumhur","çoğunluğun düşünceleri, hisleri"
"iğlâk","kapalılık"
