"kelime","anlam"
"müşahedat","gözlemlemeler"
"müştak","arzulu, istekli, düşkün"
"mütalâa","dikkatle okuma, inceleme"
"müteaddit","bir çok, çeşitli"
"mütecavizane","haddini aşarak"
"mütehakkimâne","zorbaca"
"müteveccih","yönelik"
"nebâtât","bitkiler"
"nebean etme","çıkma, kaynama"
"neşr","yayımlama"
"nihayetsiz","sınırsız, sonsuz"
"rahmet","İlâhî şefkat, merhamet ve ihsan"
"san’at-ı İlâhiye","Allah’ın san’atı"
"sikke","damga, mühür"
"tashih","düzeltme"
"tefekkür","Allah’ı tanımayı sonuç verecek şekilde varlıklar üzerinde düşünme"
"telif","yazma, kaleme alma"
"temaşa","ibretle seyretme, hoşlanarak bakma"
"temin","sağlama, elde etme"
"teşhir","sergileme"
"tevhid","birleme; her şeyin bir olan Allah’a ait olduğuna inanma ve ilân etme"
"vüs’at","genişlik"
"zemin","yer"
"ziyade","çok, fazla"
"azîm","büyük"
"biiznillâh","Allah’ın izniyle"
"bilâhare","daha sonra"
"cereyan","akıp gitme, meydana gelme"
"dergâh-ı İlâhiye","Allah’ın yüce katı"
"ekser","çok, çoğunlukla"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"beyan","açıklama, anlatma"
"cemiyet","topluluk, dernek"
"derece-i fehm ve idrak","anlayış ve kavrayış derecesi"
"ehl-i ilim","ilim ehli, âlimler"
"ekser","çoğunluk"
"elzem","en gerekli"
"fedakârâne","fedakârca"
"hakikat","gerçek, doğru"
"hasr-ı nazar","dikkati sadece bir yere yöneltme"
"himaye","koruma"
"hizmet-i imâniye","iman hizmeti"
"ihlâs","içtenlik, samimiyet; ibadet ve davranışlarda sadece Allah’ın rızasını gözetme"
"ilâ âhir","sonuna kadar"
"inayet ve rahmet-i İlâhî","Allah’ın rahmeti, şefkat ve merhameti, lütuf ve yardımı"
"intibah","uyanış"
"istidat","kabiliyet, yetenek"
"işhad","şahid gösterme"
"ittihaz","edinme, kabullenme"
"kâfi","yeterli"
"lillâh","Allah için"
"maddeten","maddî olarak"
"mânen","mânevî yönden"
"mâni","engel"
"menba-ı istinad","dayanak noktası, dayanılan kaynak"
"menfaat","yarar, fayda"
"muhabbet","sevgi"
"muhtelif","çeşitli, değişik"
"müspet","olumlu, pozitif"
"nazar","bakış, görüş, düşünce"
"rıza-i İlahî","Allah’ın rızası"
"tahrik","harekete geçirme, kışkırtma"
"temin","sağlama"
"uhuvvet","kardeşlik"
"umumiyetle","genellikle"
"vesile-i necat","kurtuluş vesilesi"
"yegâne","tek"
"elîm","acı ve sıkıntı veren"
"evrad-ı kudsiye","kudsî virdler, devamlı tekrarlanan kudsî zikirler"
"feyz","lütuf, bereket"
"ifa","yerine getirme"
"iğfal","gaflete düşürerek kandırma, aldatma"
"ikamet","oturma, yerleşme"
"imha","yok etme, ortadan kaldırma"
"inkişaf","yayılma, gelişme"
"iştigal","meşgul olma, uğraşma"
"iştirak","katılma"
"kemâl-i sadakat","tam ve mükemmel bağlılık; sağlam ve sarsılmaz kalbî bağlılık"
"men","yasaklama"
"muamele","davranma, davranış"
"muhafaza","koruma"
"muvaffak olma","başarılı olma, maksada ulaşma"
"münhasır","sadece bir iki şeye ait, mahsus"
"müstefid","faydalanan, yararlanan"
"selâmet","esenlik, rahatlık"
"tahammülü gayr-i kabil","dayanılmaz, katlanılması mümkün olmayan"
"tarassut","gözetleme, gözetim altında tutma"
"tashihat","düzeltmeler"
"ziyade","çok, fazla"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"beyan","açıklama, anlatma"
"cemiyet","topluluk, dernek"
"derece-i fehm ve idrak","anlayış ve kavrayış derecesi"
"ehl-i ilim","ilim ehli, âlimler"
"ekser","çoğunluk"
"elzem","en gerekli"
"fedakârâne","fedakârca"
"hakikat","gerçek, doğru"
"hasr-ı nazar","dikkati sadece bir yere yöneltme"
"himaye","koruma"
"hizmet-i imâniye","iman hizmeti"
"ihlâs","içtenlik, samimiyet; ibadet ve davranışlarda sadece Allah’ın rızasını gözetme"
"ilâ âhir","sonuna kadar"
"inayet ve rahmet-i İlâhî","Allah’ın rahmeti, şefkat ve merhameti, lütuf ve yardımı"
"intibah","uyanış"
"istidat","kabiliyet, yetenek"
"işhad","şahid gösterme"
"ittihaz","edinme, kabullenme"
"kâfi","yeterli"
"lillâh","Allah için"
"maddeten","maddî olarak"
"mânen","mânevî yönden"
"mâni","engel"
"menba-ı istinad","dayanak noktası, dayanılan kaynak"
"menfaat","yarar, fayda"
"muhabbet","sevgi"
"muhtelif","çeşitli, değişik"
"müspet","olumlu, pozitif"
"nazar","bakış, görüş, düşünce"
"rıza-i İlahî","Allah’ın rızası"
"tahrik","harekete geçirme, kışkırtma"
"temin","sağlama"
"uhuvvet","kardeşlik"
"umumiyetle","genellikle"
"vesile-i necat","kurtuluş vesilesi"
"yegâne","tek"
"asr","yüzyıl"
"bilhassa","özellikle"
"Cenâb-ı Hak","Hakkın ta kendisi olan, sonsuz şeref ve azamet sahibi yüce Allah"
"ekseriyet","çoğunluk"
"hadsiz","sonsuz, sınırsız"
"hâl-i âlem","âlemin durumu"
"halis","samimi, içten"
"hüsn-ü hat","güzel yazı"
"ifa","yerine getirme"
"iştirak","ortak olma, katılma"
"izale","yok olma, sona erme"
"kat’iyen","kesin olarak"
"kemiyet","sayıca çokluk, nicelik"
"keyfiyet","durum, nitelik, özellik"
"makbul","kabul gören, sevaplı"
"mâlik","sahip"
"mecmua","yazılı eser, kitap"
"mele-i âlâ","melekler âlemi, en yüce meclis"
"mu’cize-i Kur’âniye","Kur’ân’a ait mu’cize"
"mukabil","karşılık"
"muvaffak","başarılı"
"mükellef","yükümlü, sorumlu"
"müteaddit","bir çok, çeşitli"
"refakat","beraberlik, arkadaşlık"
"tarassut","gözetleme, gözetim altında tutma"
"tashih","düzeltme"
"tashihat","düzeltmeler"
"teksir","çoğaltma"
"tenvir","nurlandırma, aydınlatma"
"ye’s","ümitsizlik"
"ziyade","çok, fazla"
"zulmet","karanlık"
"addetmek","saymak, kabul etmek"
"ahali","halk"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"alâkadarlık","ilgili olma"
"âşinâ olma","tanıma, bilme"
"belâgat","sözün düzgün, kusursuz, hâlin ve makamın icabına göre söylenmesi"
"bilhassa","özellikle"
"bilmüşahede","gözle görüldüğü gibi"
"cemaat","topluluk, grup"
"emsalsiz","benzersiz, eşsiz"
"evlâd ü iyâl","çoluk çocuk"
"faraza","varsayalım ki"
"fevkalâde","olağanüstü"
"fıtrî","yaratılıştan gelen, doğal"
"gayr-ı kabil","mümkün olmayan, imkânsız"
"halâvet","tatlılık, hoşluk"
"hayat-ı içtimaiye","toplumsal hayat"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"hudutsuz","sınırsız"
"içtinap","kaçınma, sakınma"
"iffet","namus, temiz ahlâk"
"ihsan","bağış, ikram, lütuf"
"irşad","doğru yolu gösterme"
"istidat","kabiliyet, yetenek"
"istikamet","doğru yolda olma"
"küllî","büyük, kapsamlı"
"mâsum","günahsız, suçsuz"
"medar-ı tesellî","teselli sebebi"
"men","yasaklama"
"meşgale","meşguliyet, iş"
"muazzam","azametli, büyük"
"muhabere","haberleşme"
"müessir","tesirli, etkili"
"münhasır","yalnız belirli bir şeye ait, mahsus"
"müşahede","gözlem, gözlemleme"
"müteveccih","yönelik"
"nazar","bakış, görüş"
"neşr","yayma, yayımlama"
"nümune-i misâl","örnek alınacak model"
"rahmet-i İlâhiye","Allah’ın sonsuz rahmeti, şefkat ve merhameti"
"sarf-ı nazar","görmezlikten gelme"
"taallüm","öğrenme"
"taht-ı temellük","mülkü altında, sahipliği altında, kendisine ait"
"uhrevî","âhirete dair, yönelik"
"ünsiyet","dostluk"
"ziraat","çiftçilik, tarım"
"zirve-i münteha","en yüksek nokta"
"ziyade","çok, fazla"
"âhiret","öteki dünya, öldükten sonraki ebedî hayat"
"bilâkis","aksine, tersine"
"bilhassa","özellikle"
"ebedî","sonsuz, sonu olmayan"
"ehl-i hak","hak ve doğru yolda olan kimseler"
"elzem","mutlaka gerekli"
"fedakârane","fedakârca"
"gafil","âhiretten ve Allah’ın emir ve yasaklarından habersiz davranan kimse"
"gayr-ı ihtiyarî","elinde olmayarak, istemeden"
"hakikat","gerçek, doğru"
"hasebiyle","özelliğiyle"
"hezeyan","boş söz, saçmalama"
"hissedar","ortak, pay sahibi"
"ihtar","hatırlatma, uyarma"
"imdad","yardım"
"intibah","uyanma, uyanış"
"istikamet","doğru yolda olma"
"istikbal","gelecek"
"iştiyak","çok güçlü arzu ve istek"
"makbul","kabul gören, kabule lâyık, kabul edilir"
"mâni","engel"
"mâsum","günahsız, suçsuz"
"mazhar","ayna olma, erişme"
"menfaat","yarar, fayda"
"mes’ul","sorumlu"
"meşgale","meşguliyet, iş, uğraş"
"muhabbet","sevgi"
"muhavere","karşılıklı konuşma, sohbet"
"mübarek","bereketli, hayırlı"
"münasip","uygun"
"müteveccih","yönelik"
"nevi","çeşit, tür"
"saadet","mutluluk"
"safvet","safilik, temizlik"
"şefkat","içten ve karşılıksız sevgi, merhamet"
"taife-i nisâ","kadınlar topluluğu"
"telkin","bir fikir ve düşünceyi anlatma, zihinde yer ettirme"
"terakki","ilerleme, yükselme"
"teveccüh","ilgi, yönelme"
"uhrevî","âhirete dair, yönelik"
"ziyade","çok, fazla"
"âmin","“Allah’ım kabul eyle”"
"aziz","çok değerli, izzetli, saygın"
"bahis açma","söz etme"
"bahtiyar","talihli, mutlu"
"derd-i maişet","geçim derdi"
"elem","acı, keder, sıkıntı"
"erkân","ileri gelenler"
"evvelâ","ilk önce, birinci olarak"
"fedakârane","fedakar şekilde"
"galebe etme","üstün gelme"
"hakikat","doğru, gerçek"
"hâkim","hükmeden, idareci"
"hâlis","içten, katıksız, samimî"
"halt etme","karıştırma, uygunsuz iş yapma"
"hissedar","ortak, pay sahibi"
"hiss-i nefs-i cisim","bedene ait duygu"
"ihlâs","ibadet ve davranışlarda sadece Allah rızasını gözetme; samimiyet"
"inşaallah","Allah’ın izniyle"
"itaat","emre uyma"
"izhar","gösterme, açığa çıkarma"
"mazhar","nail olma, erişme"
"mecburiyet","zorunlu olma"
"meşveret","işlerin istişâre (danışıp görüşme) yoluyla halledilmesi"
"mukaddesat","mukaddes olan şeyler, kutsal değerler"
"müstebit","diktatör, baskıcı"
"nazar","bakış, görüş"
"nefis","insanı daima kötülüğe, maddî zevk ve isteklere sevk eden duygu"
"nüsha","yazılı bir şeyden çıkarılan kopya"
"Ramazan-ı mübarek","bereketli Ramazan ayı"
"sadık","bağlı, doğru"
"sıddık","çok doğru, sadakatli, gönülden bağlı"
"şan ü şeref","şan ve şeref"
"şiddet-i ihtiyac","ihtiyacın şiddeti, şiddetli ihtiyaç"
"şirket-i mânevî","mânevî şirket"
"şirket-i mâneviye","dine ve imana yapılan toplu hizmetlerle ortaya çıkan mânevî şirket, ortaklık"
"tahakkuk etme","gerçekleşme, anlaşılma"
"tamah","açgözlülük, hırs"
"telkin","fikir aşılama, öğüt verme"
"zaruret","zorunluluk, gereklilik"
"cüz","parça"
"derya","deniz"
"ebedî","sonu olmayan sonsuz"
"eda etme","yapma, işleme; bir işi zamanında yerine getirme"
"esnaf","ticaret vb. meslek sahipleri"
"farz","Allah ve Peygamber tarafından yapılması kesinlikle emredilen şeyler"
"feraiz","farzlar"
"hakikat","gerçek, doğru"
"haşiye","dipnot, açıklayıcı not"
"hissedar olma","pay alma, pay sahibi olma"
"ifa etme","ödeme, yapma, yerine getirme"
"irtica","gericilik"
"ittihaz","edinme, kabul etme"
"katre","damla"
"kaza etme","vaktinde yerine getirilemeyen bir şeyi daha sonra yapma"
"kebair","büyük günahlar"
"medar olma","sebep olma"
"menfaattar","faydalı, yararlı"
"mü’minler","Allah'a ve Allah'ın kesin olarak bildirdiği herşeye inanıp iman eden kimseler"
"mübarek","hayırlı, bereketli"
"mürteci","gerici, gericiliği savunan"
"nev’","tür"
"nümune","örnek, misal"
"Rehber","kılavuz; burada Risale-i Nur'da yer alan Kur'ân ve iman meselelerinden bazı bölümlerin derlemesinden oluşan Gençlik Rehberi isimli kitap kastediliyor"
"sa’y","çalışma, emek"
"san’atkâr","san’at eseri ortaya koyan kimse"
"suret","şekil, biçim"
"tayyare","uçak"
"telkin","bir fikir ve düşünceyi anlatma, zihinde yer ettirme"
"temin etme","elde etme, sağlama"
"uhrevî","âhiretle ilgili, âhirete ait"
"umum","genel, bütün"
"vesile olma","aracı olma, sebep olma"
"zarurî","zorunlu, mecbur olarak"
"allâme-i asır","asrın en büyük âlimi"
"arz","dünya"
"ayn-ı hakikat","gerçeğin ta kendisi"
"Bediüzzaman el-Fahrüddevranî","asrın iftihar vesilesi ve zamanın eşsiz güzelliği"
"Habibullah","Allah’ın en sevdiği kul olan Peygamber Efendimiz Hz. Muhammed (a.s.m.)"
"hak tarik","doğru yol"
"hakikat","gerçek, doğru"
"hâlis","samimi, içten"
"irşad","doğru yolu gösterme"
"kıymettar","kıymetli, değerli"
"mahbub-u Hüdâ","Allah’ın sevgilisi"
"mâhiyet","nitelik, özellik, iç yüz"
"medar-ı iftihar","övünç kaynağı"
"medar-ı nazar","bakışları üzerinde toplayan"
"medar-ı sürur","sevinç ve neşe vesilesi"
"mele-i âlâ","melekler âlemi, en yüce meclis"
"mele-i âlâ","melekler âlemi, en yüce meclis"
"Molla Saidü’n-Nursî","Bediüzzaman Said Nursî"
"sebkat","geçme, ilerleme"
"sekene-i arz","dünyalılar, yeryüzü sakinleri"
"serdar-ı hidayet","doğru yol kumandanı"
"sertac","baş tacı"
"zulmet","karanlık"
"âdem","insanlık"
"âlem","dünya, evren"
"asır","yüzyıl"
"cilve","görüntü, yansıma"
"cilve-i rahmet-i âlem","Cenâb-ı Allah'ın bütün âlemleri kuşatan rahmetinin yansıması"
"cüz’î","sınırlı, küçük"
"evsaf","vasıflar, özellikler"
"gam","sıkıntı, üzüntü"
"hakikat-i Ahmediye","Hz. Muhammed’in (a.s.m.) risalet yönünün gerçek mahiyeti"
"hakikat-i Kur’âniye","Kur’ân hakikati, özü, gerçek mânâsı"
"hakikat-i Muhammediye","Hz. Muhammed’in (a.s.m.) hakikati, mânevî şahsiyeti"
"hakikî","asıl, gerçek"
"kaside","büyük kimseleri veya herhangi bir şeyi öven bir manzum eser"
"küllî","büyük, geniş"
"mahbub-u zişan","şanlı sevgili; Risale-i Nur"
"mânâ-yı işarî","bir ifadede farklı bir mânâya yönelik işarette bulunma"
"mânâ-yı mecâzî","bir ifadede, kendi mânâsının dışında başka bir mânânın kastedilmesi"
"nişan","alâmet, işaret"
"nümune","örnek"
"rahmet","merhamet, şefkat, ihsan"
"Rahmeten li’l-Âlemîn","âlemlere rahmet olarak gönderilen Peygamberimiz (a.s.m.)"
"rahmet-i âlem","bütün âlemleri kuşatan İlâhî rahmet"
"sürur","mutluluk, sevinç"
"tefsir","açıklama, yorum; Kur’ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"vâris","mirasçı"
"veraset-i Ahmediye","Peygamberimizin (a.s.m.) risaleti yani, Allah'ın insanlara elçiliği yönüne varis olma özelliği"
"zâr","ağlama, inleme"
"“Ağisnâ yâ Gıyâse’l-Müstağîsîn”","“Bize yardım eyle ey yardım isteyenleri yardımsız bırakmayan" mânâsına gelen bir dua cümlesi"
"âlem","dünya, evren"
"Arş","göğün en yüksek katı; Cenâb-ı Allah’ın büyüklük ve yüceliğinin tecellî ettiği yer"
"bid’a","aslen dinde olmayıp sonradan ortaya çıkan ve dine zarar verici yeni âdet ve uygulamalar"
"câmiü’l-esmâ ve’l-Kur’ân","Allah’ın isimlerini ve Kur’ân’ın özelliklerini üzerinde toplayan"
"cilve","görüntü, yansıma"
"derman","ilâç"
"Düldül","Hz. Muhammed (a.s.m.) tarafından Hz. Ali’ye hediye edilen binek hayvanının ismi"
"Fahr-i Âlem","bütün varlık âleminin kendisiyle övündüğü Peygamberimiz (a.s.m.)"
"ihsan","bağış, ikram, lütuf"
"mahbub-u can","bütün insanların ve derece olarak yüksek makamlarda olan zâtların sevgilisi"
"meyil","eğilim"
"misal-i rahmet-i âlem","kâinatı kuşatan İlâhî rahmetin misali, örneği"
"nur-u Hak","Hakkın ta kendisi olan, şeref ve yücelik sahibi Allah'ın nuru"
"Rahmeten li’l-Âlemin","âlemlere rahmet olarak gönderilen Peygamber Efendimiz (a.s.m.)"
"rahmet-i âlem","bütün âlemleri kuşatan İlâhî rahmet"
"revaç bulmak","yaygınlaşmak, genel kabul görmek"
"riya","gösteriş"
"Şâh-ı Velâyet","velîlik makamlarının şâhı, lideri; Hz. Ali"
"Şefiü’l-Müznibînin vârisi","âhiret âleminde günahkârların bağışlanması için şefaatte bulunacak olan Hz. Muhammed’in (a.s.m.) mirasçısı"
"şule-i rahmet-i âlem","kâinatı kuşatan İlâhî rahmetin bir parıltısı"
"zerre","en küçük madde parçası, atom"
"ziya-yı rahmet-i âlem","kâinatı kuşatan İlâhî rahmetin bu asrı aydınlatan ışığı"
"Zülfikar","Hz. Muhammed’in (a.s.m.) Uhud Harbinde Hz. Ali’ye (r.a.) hediye ettiği, ucu iki çatallı kılıç; inkârcılığa karşı keskin bir kılıç hükmünde olan Risale-i Nur"
"âfâk","ufuklar"
"âlem","dünya, evren"
"Arş","göğün en yüksek katı; Cenab-ı Allah’ın büyüklük ve yüceliğinin tecelli ettiği yer"
"asır","yüzyıl"
"belâ","musibet, sıkıntı"
"beşer","insanlık"
"biçare","çaresiz, zavallı"
"cilve-i rahmet-i âlem","bütün âlemleri kuşatan İlâhî rahmetin yansıması"
"derya","deniz, okyanus"
"ecdad","atalar, cedler"
"fena","göçüp gitme, kaybolma"
"gınâ","zenginlik"
"imdad","yardıma koşma"
"keder","sıkıntı, üzüntü"
"küfür","inkâr"
"medih","övgü"
"nur-u Mevlâ","Cenâb-ı Hakkın nuru"
"nümune-i rahmet-i âlem","Cenâb-ı Allah'ın kâinatı kuşatan rahmetinin nümunesi, örneği"
"pâk","temiz"
"rahmet","İlâhî şefkat ve merhamet"
"rahmet-i âlem","kâinatı kuşatan İlâhî rahmet"
"senâ","övme, yüceltme"
"şâh-ı evliya","Allah'ın sevgili kulu olan velîlerin reisi, lideri"
"şeydâ","divane, tutkun"
"vaveylâ","feryad, çığlık"
"zındıka","dinsizlik, inançsızlığı yaşamaya çalışan inkarcılar"
"âlem","dünya, evren"
"asır","yüzyıl"
"atâ-yı rahmet","rahmet ve merhametin ihsanı, vergisi"
"devr-i mes’ud","saadet, mutluluk devri"
"ehl-i Kur’ân","Kur’ân ilmiyle uğraşanlar; Kur’ân’a bağlı olan mü’minler"
"emel","arzu, istek"
"haşr","insanların öldükten sonra âhirette diriltilip muhakeme için Allah‘ın huzurunda toplanması"
"hüccet-i rahmet-i âlem","kâinatı kuşatan İlâhî rahmeti gösteren kesin ve güçlü delil"
"îd","bayram"
"kızıl alev","insanlığı inkarcılığa yönelterek dünyada da, âhirette de ateşe atan dinsizlik rejimi"
"Kızıl Ejder","insanlığı inkarcılığa yönelten dinsizlik rejimi"
"rahmet-i âlem","kâinatı kuşatan İlâhî rahmet"
"seyf-i rahmet-i âlem","Cenâb-ı Allah'ın kâinatı kuşatan rahmet kılıcı"
"tufan-ı şedid","şiddetli fırtına"
"uşak","hizmetçi, asker"
"ziya-i rahmet-i âlem","kâinatı kuşatan İlâhî rahmetin aydınlatan ışığı"
"zulmet","karanlık; inançsızlığın yaygınlaşması"
"zülfikar-ı rahmet-i âlem","kâinatı kuşatan İlâhî rahmetin bu asırdaki zülfikârı, kılıcı"
"al","kırmızı"
"âyine-i rahmet-i âlem","kâinatı kuşatan İlâhî rahmeti yansıtan bir ayna"
"cilve-i rahmet-i âlem","Cenâb-ı Allah'ın kâinatı kuşatan rahmetinin görüntüsü"
"eczahane-i rahmet-i âlem","kâinatı kuşatan İlâhî rahmetin bir neticesi olarak bütün mânevî hastalıkları tedavi edecek ilâçların bulunduğu eczahane"
"fatih","fetheden"
"garb","batı"
"Hak","her şeyi hakkıyla yaratan, varlığı hak olan ve her hakkın sahibi olan Allah"
"mâsum","günahsız, suçsuz"
"misal-i rahmet-i âlem","Cenâb-ı Allah'ın kâinatı kuşatan rahmetinin yansıması ve örneği"
"misk","erkek ceylânın karın derisi altındaki bir bezden çıkarılan güzel kokulu madde"
"nâş","kefenlenip tabuta konmuş ölü"
"nümune-i rahmet-i âlem","Cenâb-ı Allah'ın kâinatı kuşatan rahmetinin nümunesi, örneği"
"rahmet-i âlem","kâinatı kuşatan İlâhî rahmet"
"savlet","saldırı, hücum"
"server","reis, baş"
"seyyid","Hz. Muhammed’in (a.s.m.) torunu Hz. Hasan’ın soyundan olan kimse"
"şark","doğu"
"telvis etmek","kirletmek"
"türbe","kabir, büyük bir zât için yapılan mezar"
"zillet","alçaklık, aşağılık"
"ziya salmak","aydınlatmak"
"asır","yüzyıl"
"bîçare","çaresiz, zavallı"
"hak","doğru, gerçek"
"huzur-u irfan","çok geniş irfan ve ilim sahibinin yüksek makamı"
"kemter","eksik, değersiz; “ben” mânasına gelen tevazu sözü"
"rahmet-i âlem","kâinatı kuşatan İlâhî rahmet"
"rahmetullahî aleyhi ebeden dâimâ","Allah’ın rahmeti sonsuza kadar devamlı onun üzerine olsun"
"zerre","çok az, küçük bir parça"
"atlas","ipekten yapılmış kumaş"
"beka","devamlılık, süreklilik"
"cilve","görüntü, yansıma"
"derya","deniz"
"eda","üslup, ifade"
"gam","sıkıntı, üzüntü"
"gına","mânevî zenginlik"
"hakikat","gerçek, doğru"
"hüner","beceri, ustalık"
"Lâhika","iman ve Kur'ân hizmetinde bulunan Nur talebelerinin Üstad Bediüzzaman'a yazdığı mektuplardan ve Bediüzzaman’ın onlara yazdığı cevaplardan oluşan yazılar; Yirmi Yedinci Mektup olan Barla, Kastamonu ve Emirdağ Lâhikalarından oluşan kitaplar"
"manzume","vezinli ve kafiyeli söz, şiir"
"merhum","rahmete kavuşmuş, vefat etmiş"
"nida","sesleniş"
"Rab","herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"reha","bolluk, zenginlik"
"safa","huzur, keyif"
"sermaye-i servet","mal varlığı, sermaye"
"şefkat","içten ve karşılık beklemeden duyulan merhamet, sevgi"
"tanzim","düzenleme, düzene koyma"
"tufan","büyük su baskını"
"yârı ağyar eylemek","dost ve sevgiliyi aldatarak, araya fitne sokarak yabancılaştırmak"
"zerre","atom, maddenin en küçük parçası"
"ziya","ışık, parlaklık"
"atâ","bağış, bahşiş, ihsan"
"cihan","dünya"
"Hak","varlığı doğru ve gerçek olan, her şeyi hakkıyla yaratan ve her hakkın sahibi olan Allah"
"hâkim","hükmeden, hükümdâr"
"hüda","hidâyet, doğruluk"
"keşfetmek","bilinmeyen bir gerçeği bulmak, açığa çıkarmak"
"merhum","rahmete kavuşmuş, vefat etmiş"
"zira","çünkü"
"âb-ı hayat","hayat suyu"
"bab-ı feyz","bereket kapısı"
"bende","köle, kul"
"derd-i elem","elem derdi"
"dûr","uzak"
"efgan","ızdırap ile haykırma, feryat ile inleme"
"envar","nurlar, aydınlıklar"
"firkat","ayrılık"
"gül-ü tevhid","tevhit gülü (burada her şeyin bir olan Allah’a ait olması güle benzetilmiş"
"hakir","küçük, ehemmiyetsiz"
"handan","mesrur, mutlu, gülen, huzurlu"
"hasret","özleyiş"
"hazret","saygıdeğer (saygı ve yüceltme maksadıyla kullanılan bir ifade)"
"hicran","ayrılık acısı"
"hüsran","kayıp"
"ırak","uzak"
"kâbe-i irfan","irfan kâbesi"
"kalb-i hazîn","üzülen kalp, hüzünlü gönül"
"keremkâr","cömertlik ve ikram sahibi"
"lütufkâr","lütfeden, bağışta bulunan"
"matem","yas"
"meh-i tâbân","parlayan ay"
"mekteb-i fünun ve ulûm-u İslâmiye","fen ve İslâmî ilimler okulu"
"muallim","öğretmen"
"müdakkik","dikkatli, inceden inceye araştıran"
"nâlân","inleme, sızlama"
"nâle","feryat"
"nazar","bakış, görüş, düşünce"
"nezr","adak"
"nur-u hidayet","doğru ve hak yolu gösteren nuru"
"nur-u Hüdâ","hidayet verici olan Allah’ın nuru"
"nur-u şerif","şerefli nur, ışık"
"reyyân","suya kanma, doyma"
"şekvâ","şikayet"
"şifa-bahş","şifa veren"
"umman","derya, büyük deniz"
"viran","harap"
"yad","hatırlama, anma"
"yâr","dost, sevgili"
"yâre","yara"
"zâri","ağlayıp sızlanma"
"anasır","unsurlar; bir şeyin meydana gelmesine sebep olan temel esaslar, elementler"
"ayân","aşikâr, açık"
"bahs","söz, konu"
"biçare","çaresiz"
"Feyzi-i biçare","biçare, çaresiz Feyzi"
"giryan","ağlayan"
"hak","doğru, gerçek"
"hicab","perde"
"Kab-ı Kavseyn","Cenab-ı Hakka en yakın olan makam; Peygamberimiz (a.s.m.) Mirac’da bu makamda bizzat Cenab-ı Hak ile görüşmüştür"
"nur-u bedi","eşsiz nur"
"şeyda","aşktan aklını yitirmiş, divane"
"acip","acayip, tuhaf"
"âşinâ","bilme, yakından tanıma"
"bedbaht","kötü bahtlı, talihsiz"
"celb edilme","çekilme; götürülme"
"cemiyet","topluluk, örgüt"
"evham verdirme","şüphe ve kuruntu uyandırma; olmayan bir şeyi varmış gibi görmelerini sağlama"
"fayton","tek körüklü, dört tekerlekli, atlı binek arabası"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"hükûmet","idare, yönetim"
"icat","yeni ir şey bulma, ortaya koyma; üretme"
"inkişaf","gelişme, açılıp yayılma"
"intişar","yayılma"
"komite","kötü bir maksat için kurulmuş gizli cemiyet, örgüt"
"medrese-i Yusufiye","Hz. Yusuf’un (a.s.) hapiste kalmasına benzetilerek, iman ve Kur’ân hizmetinden dolayı tutuklananların hapsedildiği yer mânâsında olan hapishane"
"muvaffak","başarılı olma, başarma"
"müteakip","takip eden"
"nümune","örnek, misal"
"tahrikât","tahrikler, kışkırtmalar"
"tayyare","uçak"
"teksir makinesi","yazılı kâğıtları çoğaltma makinesi"
"tevessül","başvurma, sarılma"
"tevkif","tutuklama"
"uhrevî","âhirete ait, âhiretle ilgili"
"Üstad","Bediüzzaman Said Nursî"
"vilâyet","il"
"âlem-i İslâm","İslâm dünyası"
"beşerî","insanla ilgili, insana ait"
"beşeriyet","insanlık"
"câni","cinayet işleyen"
"cefa","sıkıntı, işkence"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"duçar","tutulma, yakalanma"
"ebedî","sonsuz"
"eza","eziyet, zulüm"
"feragat","fedakarlık, özveri, kişisel hakkından vazgeçme"
"fütur","usanç, ümitsizlik"
"hakikat","asıl, gerçek, doğru"
"halis","saf, temiz, samimi"
"hizmet-i Kur’âniye","Kur’ân hizmeti"
"ıslahat","iyileştirme, düzelme"
"iftihar","övünç, övünme"
"ihlâs","samimiyet, ibadet ve davranışlarda sadece Allah’ın rızasını gözetme"
"irşad","doğru ve hak yolu gösterme"
"istibdad-ı mutlak","hiçbir hak ve hürriyet tanımayan tam ve sınırsız bir baskı, mutlak diktatörlük"
"istinad","dayanak"
"mahiyet","temel esas, asıl nitelik, özellik"
"mâni","engel"
"mâsum","günahsız, suçsuz"
"mazlum","zulme, haksızlığa uğrayan"
"medrese-i Yusufiye","Hz. Yusuf’un (a.s.) hapiste kalmasına benzetilerek, iman ve Kur’ân hizmetinden dolayı tutuklananların hapsedildiği yer mânâsında olan hapishane"
"mektep","okul"
"Meyve Risalesi","Risale-i Nur Külliyatında Şuâlar isimli eserde yer alan On Birinci Şuâ"
