"kelime","anlam"
"nur","aydınlık"
"cihet","yönüyle"
"vehmî","varsayılan, olmadığı halde var kabul edilen"
"mertebe","derece"
"vücud-u harici","ortaya çıkmış olan, görünen varlık"
"Sâbit","yerinde duran, varlık dünyasındaki yerine yerleşmiş"
"müstakar","yerleşmiş, karar kılmış"
"mümkinat","varlığı ile yokluğu eşit olan, varlığı ancak Allah'ın var etmesine bağlı olanlar"
"vücud","varlık"
"bizzat","doğrudan"
"hakikî","asıl, gerçek"
"vücud-u haricî","ortaya çıkmış olan, görünen varlık"
"vehmî","varsayılan, olmadığı halde var kabul edilen"
"zâil","geçip gidici, yok olucu"
"zıll","gölge"
"Vâcibü'l-Vücud","varlığı zorunlu olan, var olmak için hiçbir şey ve sebebe ihtiyacı bulunmayan Allah"
"icad","var etme"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"âlem","dünya, evren"
"mâlik","sahip; görünen ve görünmeyen her şeyin gerçek sahibi olan Allah"
"muhal","olması imkânsız olan şey"
"târif","bildirmek, tanıtmak"
"muhal","olması imkânsız olan şey"
"Mâlik","sahip; görünen ve görünmeyen her şeyin gerçek sahibi olan Allah"
"kemâlat","mükemellikler, kusursuzluklar"
"delâlet","işaret etme, gösterme"
"âlem","dünya, evren"
"hüsn","güzellik"
"küre-i arz","yerküre"
"tasarruf","irade ve seçim gücüyle dilediği gibi hareket etme, yönetme, kullanma"
"halife","yeryüzünde Allah'ın emirlerini yerine getirip Onun namına tasarrufta bulunan ve varlıklar üzerinde Onun adına egemen olan insan"
"semâ-i dünya","dünya semâsı, gökyüzü, uzay"
"zâfiyet","zayıflık, güçsüzlük"
"tasarrufat-ı acibe","hayret verici tasarruflar, işler"
"eşref-i mahlukat","yaratıkların en şereflisi"
"ünvan","isim"
"cüz-ü ihtiyarî","insanda bulunan sınırlı irade, seçme gücü"
"esbab","sebepler"
"salâhiyet","yetki"
"Binaenaleyh","bundan dolayı"
"Mâlik-i Hakikî","görünen ve görünmeyen herşeyin gerçek sahibi olan Allah"
"rusül","peygamberler"
"vasıta","aracı"
"gafil","habersiz, vurdumduymaz, umursamaz; Allah'ı düşünmeyen ve sorumluluklarından habersiz"
"abd","kul"
"târif","bildirmek, tanıtmak"
"zarurî","zorunlu"
"Mâlik","sahip; görünen ve görünmeyen her şeyin gerçek sahibi olan Allah"
"evâmir","emirler"
"marziyat","Allah'ın rızasına vesile olan şeyler"
"vakıf","bilgi sahibi, farkında olan, haberdar"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"vehim","kuruntu, olmayan şeyi varmış gibi gösteren düşünce"
"farz","var sayma, düşünme"
"hassa","duyular"
"bilâhare","daha sonra"
"rücû","dönmek"
"bilittifak","oy birliği"
"Hak","herşeyi hakkıyla yaratan, varlığı hak olan ve her hakkın sahibi olan Allah"
"iltica","sığınmak"
"bâtıl","hak olmayan, boş, faydasız"
"imkân","olasılık, olabilirlik"
"kâinat","evren, bütün yaratılmışlar"
"izah","açıklamak"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"Âlem-i ziya","ışık âlemi"
"âlem-i hararet","sıcaklık âlemi"
"âlem-i hava","hava âlemi"
"âlem-i kehrüba","elektrik âlemi"
"âlem-i elektrik","elektrik âlemi"
"âlem-i cezb","çekim âlemi, dünyası"
"âlem-i esir","bütün kâinatı kapladığı farz edilen ince ve lâtif maddenin bulunduğu âlem"
"âlem-i misal","bütün varlıkların ve olayların görüntülerinin yansıdığı madde ötesi âlem"
"âlem-i berzah","öldükten sonra ruhların kıyamete kadar kalacakları mânevî âlem, kabir âlemi"
"âlem","dünya, evren"
"müzahame","sıkışma, sürtüşme, birbirine zahmet verme"
"âlem","dünya, evren"
"ihtilâl","karışıklık, kargaşa"
"müsademe","çarpışma"
"içtima","toplanma, bir araya gelme"
"Kezalik","bunun gibi"
"gaybî","bilinmeyen, gayba ait olan"
"âlem","dünya, evren"
"arz","dünya"
"içtimâ","toplanma, bir araya gelme"
"ziya","ışık"
"şuâ","ince ışık hüzmesi, parıltısı"
"kesif","katı, yoğun"
"nüfuz","etki, tesir"
"nur","aydınlık"
"ruh","hayat kaynağı, can, cevher"
"hararet","ısı, sıcaklık"
"cereyan","akma, akım, dolaşım"
"mâni","engel"
"Kezalik","bunun gibi"
"kesif","katı, yoğun"
"âlem","dünya, evren"
"ruhânî","maddî yapısı olmayan, lâtif varlık"
"deveran","dönüp dolaşma"
"cinnî","cin taifesinden olan, cinler"
"cevelan","dolaşma, gezme"
"cereyan","akma, akım, dolaşım"
"seyeran","seyahat, gezinme"
"men","yasaklamak"
"mâni","engel"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"şems","güneş"
"nur","aydınlık"
"nurânî","nurlu, nura ait"
"cüz'î-küllî","ferd-tür; birey-sınıf"
"cüz-küll","parça-bütün"
"müsavi","eşit, denk"
"şems","güneş"
"timsal","görüntü"
"seyyârat","gezegenler"
"katre","damla"
"kemâl-i suhulet","tam bir kolaylık"
"temessül","belirmek, görünmek"
"Kezâlik","bunun gibi"
"Şems-i Ezelî","Ezelî Güneş; bütün varlıkları yokluk karanlığından varlık aydınlığına çıkaran ve onlara hayat veren Allah"
"kâinat","evren"
"bab","ana bölüm, bahis"
"fasıl","ara bölüm"
"def'aten","birden bire, bir defada, bir anda"
"bilâ-külfet","zorluksuz"
"ba'sü ba'delmevt","ölümden sonra yeniden dirilme"
"suhulet","kolaylık"
"Hilkat","yaratılış, yaratma"
"ba's","diriltme"
"nefs","can, hayat, hayat sahibi bir canlı"
"hilkat","yaratılış, yaratma"
"ba's","diriltme"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"tahrik","harekete geçirme"
"zerrât-ı müteharrike","hareketli zerreler, atomlar"
"muayyen","belirlenmiş, kararlaştırılmış"
"had","sınır"
"tevakkuf","durma, duraklama"
"hudud","sınırlar"
"zerrat","zerreler; maddenin en küçük parçaları, atomlar"
"zerrat","zerreler; maddenin en küçük parçaları, atomlar"
"muhit","kuşatıcı, kapsamlı, geniş"
"tecellî","yansıma"
"tecellî","yansıma"
"kader","Allah'ın ezelî ilmi ile kâinatta olmuş ve olacak herşeyi bilip takdir etmesi, plânlaması"
"kader","Allah'ın ezelî ilmi ile kâinatta olmuş ve olacak herşeyi bilip takdir etmesi, plânlaması"
"tahavvül","değişmek, dönüşmek"
"zerrat","zerreler; maddenin en küçük parçaları, atomlar"
"kalıp","ölçek"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir deyim"
"tefsir","açıklamak, izah etmek"
"kitab-ı âlem","âlem kitabı, kâinat"
"izah","açıklamak"
"maddiyat","maddi şeyler"
"âlem","dünya, evren"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, sonsuz şeref ve yücelik sahibi Allah"
"envar-ı nimet","nimet nurları"
"cezb","kendine doğru çekmek"
"hakikî","gerçek"
"şems","güneş"
"âlem-i mâneviyat","mânevî, madde ötesi dünya"
"rahmet-i İlâhiye","Allah'ın herşeyi kuşatan sonsuz rahmeti"
"ziya","ışık"
"şems-i nübüvvet","peygamberlik güneşi"
"Binaenaleyh","bundan dolayı"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"nübüvvet","peygamberlik"
"şems","güneş"
"kat'i","kesin, şüphesiz"
"vuzuh","açıklık"
"kat'î","kesin, şüphesiz"
"vâzıh","açık, aşikâr"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"Zîhayat","canlı, hayat sahibi"
"vücud","varlık"
"terettüp","sonuç olarak meydana gelen, ortaya çıkan"
"semere","meyve, netice, sonuç"
"beka","devamlılık, kalıcılık"
"kemâl","olgunluk, mükemmellik"
"mahsus","has, bir şeye ait"
"semere","meyve, netice, sonuç"
"Bâki kalan","geri kalan"
"kısm-ı âzam","büyük kısım"
"Hâlık","her şeyi yaratan Allah"
"râci","dönen, ait olan"
"Zîhayat","canlı, hayat sahibi"
"husule","meydana gelmek"
"Hâlık","her şeyi yaratan Allah"
"râci","dönen, ait olan"
"husule","meydana gelmek"
"zîhayat","canlı, hayat sahibi"
"Esmâ-i Hüsnâ","Allah'ın en güzel isimleri"
"tecelliyat","tecellîler; yansımalar, görüntüler"
"mazhariyet","ayna olma, nâil olma"
"Hâlık","her şeyi yaratan Allah"
"evsaf-ı kemâliye","mükemmel, kusursuz sıfatlar, nitelikler, özellikler"
"tavsif","vasıflandırma, nitelendirme, tanıtma, bildirme"
"lisan-ı hal","hâl ve beden dili"
"hamd","şükür ve övgülerini sunmak"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"ihata-i fikriye","fikir ve düşüncenin genişliği, kapsayıcılığı, kuşatıcılığı"
"vüs'at","genişlik, kapasite"
"nevi","çeşit"
"külliyet","kapsamlılık, bütün fertleri kapsama"
"kesb","kazanmak, elde etmek"
"keza","bunun gibi"
"hilâfet","halifelik, yeryüzünde Allah'ın izni dairesinde ve Onun adına icraatta bulunma şeklinde, insana verilen görev"
"âlem","dünya, evren"
"eczâ","parçalar, kısımlar"
"alâkadar","alâkalı, ilgili"
"nebatî","bitkisel"
"hayvanî","hayvansal"
"nevi","çeşit"
"tasarruf","dilediği gibi kullanma ve yönetme"
"nevi","çeşit"
"nevi","çeşit"
"Binaenaleyh","bundan dolayı"
"hayvanat","hayvanlar"
"semerat","semereler, meyveler"
"nevi","çeşit"
"vukua","meydana gelmek"
"mükerrer","tekrarlanan, devamlı"
"kıyamet","bütün kâinatın sonu, varlığın bozulup dağılması"
"hevâm","böcekler"
"haşerat","zararlı, zehirli böcekler"
"vücuda","var olma"
"senevî","yıllık"
"haşir ve neşir","yeniden dirilip toplanma ve yayılma; kıştan sonra bahar mevsiminde bitkilerin ve hayvanların dirilip yayılması gibi"
"câri","geçerli"
"Hülâsa","özet"
"ebnâ-yı beşer","insan oğulları, insanlar"
"kıyamet","bütün kâinatın sonu, varlığın bozulup dağılması"
"kat'î","kesin, şüphesiz"
"delâlet","işaret etme, gösterme"
"kitab-ı âlem","âlem kitabı, kâinat kitabı"
"âyât-ı tekviniye","Allah'ın yaratılışa dair koyduğu kanun ve emirleri gösteren bu dünyadaki âyetler, deliller"
"kıyamet-i kübrâ","büyük kıyâmet; varlığın bozulup dağılması, dünyanın sonu"
"kat'î","kesin, şüphesiz"
"delâlet","işaret etme, gösterme"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"istimâ","dinleme"
"muhtelif","farklı"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"nübüvvet","peygamberlik"
"nev-i beşer","insanlar"
"hitaben","hitap ederek"
"tebliğ","bildirmek"
"kıraat","okuma"
"hayalen","hayal ederek"
"fem-i mübareki","mübarek ağzı"
"Cebrail","Allah tarafından peygamberlere vahiy getirmekle görevli melek; bk Cebrail (a.s.)"
"tebliğ","bildirmek"
"hazret","saygıdeğer"
"tebliğ-tebellüğ","bildirme-bilme, tebliğ etme - tebliği alma"
"vaziyet","durum, hâl"
"Kab-ı Kavseyn","Cenâb-ı Hakka en yakın olan makam; Peygamberimiz (a.s.m.) Miraçta bu makamda bizzat Cenâb-ı Hak ile görüşmüştür"
"makam","derece, mevki"
"Mütekellim-i Ezelî","ezelî kelâm sıfatına sahip olan ve konuşması, hiçbir varlığın konuşmasına benzemeyen Allah"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"tekellüm","konuşma"
"hayalî","hayale dayalı"
"vaziyet","durum, hâl"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"şuur","bilinç"
"taallûk","bağlı olma, ilgili olma, ait olma"
"ahval","durumlar"
"levâzımât-ı ihtiyâcât","ihtiyaç duyulan şeyler, lüzumlu görülen ihtiyaçlar"
"nisbet","oran, kıyas"
"müsebbep","sebeple meydana gelen, sebebin sonucu"
"amel","iş, fiil"
"münasebet","ilişki, ilgi"
"şuur","bilinç"
"nisbet","oran, kıyas"
"Hâlık","her şeyi yaratan Allah"
"nazar","bakış"
"nisbet","oran, kıyas"
"Binaenaleyh","bundan dolayı"
"cüz'î","az, sınırlı, ferdî"
"şuur","bilinç"
"Şems-i Ezelî","Ezelî Güneş; bütün varlıkları yokluk karanlığından varlık aydınlığına çıkaran ve onlara hayat veren Allah"
"nazar","bakış"
"mukabele","karşılık vermek, karşılaştırmak"
"ziya","ışık"
"mübareze","karşılıklı mücadele, meydan okuma"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, sonsuz şeref ve yücelik sahibi Allah"
"ef'âl","fiiler, işler"
"münasip","uyumlu, uygun"
"âsâr","eserler, varlıklar, neticeler"
"müşâbih","benzeyen, benzer"
"esmâ","Allah'ın isimleri"
"mâkes","yansıma yeri"
"sıfât","nitelikler, özellikler"
"mütedahil","iç içe, birbiri içinde"
"şuûnat","Cenâb-ı Hakkın yüce sıfatlarının mahiyetlerinde bulunan ve onları tecelliye sevk eden Zâtına ait mukaddes özellikler"
"memzuc","kaynaşmış, birbiri içine girmiş, karışmış"
"hususî","özel"
"maksud-u bizzat","asıl gaye"
"hususî","özel"
"Sair","başka, diğer"
"tebeî","başka birşeye bağlı olarak, ikinci derecede, dolaylı olarak"
"Binaenaleyh","bundan dolayı"
"Hâlık","her şeyi yaratan Allah"
"âsâr","eserler, varlıklar, neticeler"
"cemâdat","cansız varlıklar"
"azamet","büyüklük, yücelik, haşmet"
"kudret","güç, iktidar"
"kast","bir şeye hedef ve gaye edinerek bizzat yönelmek"
"tecelliyat","tecellîler; yansımalar, görüntüler"
"teb'an","bir şeye bağlı olarak; bir şeye bağlı olduğu şeyi dikkate alarak ikinci derecede bakmak"
"Hayvanat","hayvanlar"
"merhamet","acıma, şefkat"
"kasd","bir şeye hedef ve gaye edinerek bizzat yönelmek"
"sair","başka"
"tecelliyat","tecellîler; yansımalar, görüntüler"
"tebeî","başka birşeye tabi olarak, dolaylı, ikinci derecede"
"nazar","bakış"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"rahmet","şefkat, merhamet, bağış"
"hakikî","gerçek"
"âlem","dünya, evren"
"hayalî","hayale dayalı"
"âlem","dünya, evren"
"meşreb","yol, hareket tarzı, metot"
"fehim","anlayış, anlama, kavrama"
"iktibas","alıntı yapmak"
"terbiye","eğitim, yetiştirme"
"keza","bunun gibi"
"meziyet","üstün nitelik, özellik"
"ulemâ","âimler"
"ehl-i meşrep","bir hareket tarzı ve yol takip edenler, bir metoda sahip olanlar"
"hidayet","doğru ve hak yola ulaşma"
"müteaddit","bir çok"
"sûre","Kur'ân-ı Kerim'in ayrıldığı 114 bölümden her biri"
"ahz","almak; rehber, yol gösterici vs. edinmek"
"sair","başka"
"âyât-ı Kur'âniye","Kur'ân âyetleri"
"münasebet","irtibat, ilişki, ilgi"
"ittisal","bitişmek, birleşmek"
"cihet","taraf, yön"
"vahşet","yalnızlık, yabancılık"
"müteaddit","bir çok"
"sûre","Kur'ân-ı Kerim'in ayrıldığı 114 bölümden her biri"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"cümle-i mukaddese","kusur ve eksiklikten uzak, yüce cümle"
"zerre","en küçük parça, hücre, atom"
"vaziyet","durum, hal"
"insan-ı mü'min","Allah'a inanan insan"
"suret","görünüm, şekil"
"camidiyet","cansızlık"
"nebatiyet","bitkilere âit, bitkisel"
"hayvaniyet","hayvana âit, hayvansal"
"insaniyet","insanlık"
"etvar","tavırlar, aşamalar"
"ahval","haller, davranışlar"
"nâzır","bakar, yönelik"
"menzil","durak, yer"
"letâif","insanın mânevi yapısında bulunan ince duygular, duyular"
"elem","acı, keder"
"emel","istek, beklenti"
"mâruz","hedef olma, yüz yüze gelme, uğrama, tesirinde kalma"
"Maahaza","bununla beraber, bununla birlikte"
"havl","güç, iktidar"
"müteallik","alâkalı, ilgili olan şeyler"
"zikredilme","belirtilmek, anılmak"
"mutlak","sınırsız"
"Binaenaleyh","bundan dolayı"
"tesellî-bahş","tesellî bahşeden"
"şümûl","kapsam"
"makam","konum, yer, derece"
"tefsir","açıklamak, yorumlamak"
"Adem","yokluk, hiçlik"
"vücuda","var olmak, yaratılmak"
"Zeval","yokluk"
"beka","devamlılık, kalıcı olma, sonsuzluğa gitmek"
"Mazarrat","zararlar"
"menfaat","fayda, yarar"
"celp","kendine çekme"
"Musibet","belâ, dert, felâket"
"matlub","istek, arzu"
"nâil","erişmek, ulaşmak"
"Maâsi","günahlar"
"mâruz","uğramak, tesirinde kalmak"
"nimet","iyilik, lütuf, ihsan"
"mazhar","erişmek"
"Zulmet","karanlık"
"nur","aydınlık"
"tenevvür","aydınlanmak"
"hâkezâ","bunun gibi"
"makam","konum, yer, derece"
"letâif","insanın mânevi yapısındaki ince duygular, duyular"
"takyid","sınırlandırma"
"tefsir","açıklamak, yorumlamak"
"Zeylü'z-Zeyl","ekin eki"
"İ'lem eyyühe'l-aziz","Bil ey aziz, saygıdeğer kardeşim! mânâsında muhatabı uyarmak ve dikkatini çekmek için kullanılan bir söz"
"kemiyeten","sayısal olarak"
"keyfiyeten","zararlı nitelik ve özellik bakımından"
"teşekkül","oluşmak, meydana gelmek"
"Mûcid","icad edici, var edici, yaratıcı"
"müessir","tesir edici, tesir sahibi"
"esbab","sebepler"
"Tabiat","evrende bulunan her şey, tabiat kanunları; (tabiat fikri) materyalist düşünce"
"iktiza","gerektirmek"
"kelimat","kelimeler, sözler"
"muhâlât","olması imkânsız olan şeyler"
"zarf","bir şeyi içine almak, kapsamak"
"beyanat","açıklamalar, izahlar"
"mevcut","var olan"
"mevcut","var olan"
"nazaran","bakarak, –göre"
"sâni","san'atkâr, san'atla yapan"
"masnû","san'at eseri olan varlık"
"esbab","sebepler"
"vücuda","meydana gelmek, var olmak"
"nazaran","bakarak, –göre"
"mevhum","gerçekte olmadığı halde var sayılan"
"tabiat","evrende bulunan her şey, tabiat kanunları; (tabiat fikri) materyalist düşünce"
"cihet","taraf, yön"
"hak ve hakikat","doğru ve gerçek"
"istilzam","gerekli kılmak, gerektirmek"
"masnû","san'at eseri olan varlık"
"gayr-ı mahsur","hadde hesaba gelmeyen; sınırsız, sonsuz"
"muhâlât","olması imkânsız olan şeyler"
"iktiza","gerektirmek"
"teşkil","meydana getirme, oluşturma"
"zerre","en küçük madde parçası, hücre, atom"
"kâinat","evren, bütün yaratılmışlar"
"sair","başka"
"sıfât-ı lâzime","gerekli olan özellikler"
"zerrat","zerreler; hücreler, atomlar"
"teşekkül","oluşmak, meydana gelmek"
"mütehâlif","farklı, birbirine uymayan"
"mürekkebat","birleşikler"
"hurufat","harfler"
"tertip","düzenlemek; dizmek, sıralamak"
"kalıp","ölçek"
"kalıp","ölçek"
"Kârgir","birbirine girintili olan sağlam yapı, taş ve harçla yapılmış olan"
"zerre","atom, hücre; en küçük madde parçası"
"hâkim","hükmeden, idaresi altında tutan"
"mahkûm","birinin hükmü, idaresi altında olma"
"lâzım","gerekli olmak"
"keza","bunun gibi"
"misil","eş, denk"
"mutlak","sınırsız"
"mukayyed","kayıtlı, sınırlı"
"muhâlât","olması imkânsız olan şeyler"
"me'haz","kaynak"
"teşkil","meydana getirmek, oluşturmak"
"ecza","parçalar, bölümler"
"mütebâyin","birbirine uymayan, ayrı, farklı"
"nisbetinde","oranında"
"kemâl-i intizam","tam ve mükemmel bir düzen, sistem"
"muvazene","denge"
"hayatî","hayatla bağlantılı"
"mâcun","yoğrulmuş hamur, karışım"
"vaziyet","durum, hâl"
"sâni","san'atkâr"
"esbab","sebepler"
"mevadd-ı câmide","cansız maddeler"
"sudur","ortaya çıkma, meydana gelme"
"kemâl-i intizam","tam ve mükemmel bir düzen, sistem"
"gayr-ı mahdut","sınırsız"
"câmid","cansız"
"şuur","bilinç"
"esbab","sebepler"
"sudur","ortaya çıkma, meydana gelme"
"muhaliyet","imkânsızlık"
"nisbetinde","oranında"
"sâni","san'atkâr"
"muhal","olması imkânsız şey"
"Maahaza","bununla beraber, bununla birlikte"
"esbab","sebepler"
"zahir","dış görünüm"
"taallûk","ilgili olma, bağlantılı olmak"
"Bâtın","bir şeyin iç yüzü"
"lâtif","ince, hoş, güzel"
"garip","ilginç, tuhaf, şaşırtıcı"
"nakış","işleme, süsleme"
"nüfuz","etki, tesir"
"iktizâ","bir şeyin gereği"
"kemâl-i ittifak ve intizam","tam ve mükemmel birlik ve düzen"
"ihtiyâcat","ihtiyaçlar"
"nisbetinde","oranında"
"gayr-ı mahsur","sınırsız, sonsuz"
"esbab","sebepler"
"cüz","parça, bölüm"
"hüceyre","hücre, hücrecik"
"içtima","toplanma"
"lâzım","gerekli olmak"
"içtimâ","toplanma"
"âlem","dünya, evren"
"eczâ","parçalar, bölümler"
"erkân","rükünler; bir şeyi oluşturan ana unsurlar, temel esaslar"
"azamet","büyüklük, haşmet, heybet"
"içtimâ etme","toplamak"
"esbab","sebepler"
"âlem","dünya, evren"
"ecza","parçalar, bölümler"
"erkân","rükünler; bir şeyi oluşturan ana unsurlar, temel esaslar"
"alâkadar","alâkalı, ilgili"
"nazaran","bakarak, –göre"
"âmil","amel eden, iş gören, etken"
"lâzım","gerekli olmak"
"hüceyre","hücre, hücrecik"
"âlem","dünya, evren"
"eczâ","parçalar, bölümler"
"içtimâ","toplanma"
"muhal","olması imkânsız şey"
"muhal","olması imkânsız şey"
"mümteni","gerçekleşmesi imkânsız olan"
"muhal","olması imkânsız şey"
"butlan","bir şeyin olması için gerekli şartları taşımadığından boş, faydasız olma, batıl olma"
"tabiat","canlı cansız bütün varlıklar, doğa"
"cihet","taraf, yön"
"zahir","dış görünüm"
"ehl-i gaflet ve dalâlet","âhiretten habersiz, Allah'ın emir ve yasaklarına karşı duyarsız, doğru ve hak yoldan sapmış kimseler"
"hakikat","gerçek"
"bâtın","bir şeyin iç yüzü"
"san'at-ı İlâhiye","Allah'ın san'atı"
"sıbğa-i Rahmâniye","çok merhamet sahibi olan ve şefkatle bütün yaratıkların rızkını veren Allah'ın boyası"
"Tabiat","Evrendeki canlı cansız bütün varlıklar; tabiat kanunları; (tabiat fikri) materyalist düşünce"
"Hâlık-ı Hakîm-i Alîm","her şeyi hakkıyla bilen, ilmi herşeyi kuşatan ve yarattığı herşeyi hikmetle, belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan Allah"
"cilve-i kudret","Allah'ın kudretinin yansıması"
"Ehl-i gaflet","sorumsuz, vurdumduymaz; âhirete, Allah'ın emir ve yasaklarına karşı duyarsız olanlar"
"sâni","san'atkâr, san'atla iş yapan"
"telâkki","kabul etmek, algılamak"
"tabiat","Evrendeki canlı cansız bütün varlıklar; tabiat kanunları; (tabiat fikri) materyalist düşünce"
"cenah","kanat"
"tesadüf","rastlantı"
"ittifak","anlaşma, birlik"
"dalâlet","hak yoldan sapkınlık, inançsızlık, inkâr"
"neş'et","kaynaklanma"
"ıztırar","çaresiz kalma, zorunlu olma"
"ihtirâ","icad etmek, bulmak"
"hezeyan","boş söz, saçmalama"
"müteaddit","bir çok, çeşitli"
"kat'î","kesin, şüphesiz"
"evsaf-ı kemâliye","kusursuz, mükemmel nitelikler, özellikler"
"muttasıf","vasıflanmış, nitelendirilmiş"
"Habîr-i Basîr","Kendisine hiçbir şey gizli kalmayacak şekilde bilen, herşeyden haberdar olan ve her şeyi gören Allah"
"yed-i kudret","Allah'ın kudret eli"
"kesif","katı, yoğun, saydam olmayan"
"câmid","cansız"
"mukayyet","kayıt altında, sınırlı"
"miskin","zavallı, muhtaç"
"mümkin","varlığı ile yokluğu imkân dahilinde olan, varlığı ancak Allah'ın var etmesine bağlı olan"
"kâinat","evren, bütün yaratılmışlar"
"âlem","dünya, evren"
"teşekkül","oluşum"
"nakış","işleme, süsleme"
"baûda","sivrisinek"
"Hâşâ, sümme hâşâ","asla, kesinlikle öyle değil"
"Sâni-i Ezelî","varlığının başlangıcı olmayan ve herşeyi san'atlı ve mükemmel bir şekilde yaratan Allah"
"masnû","san'atla yapılmış eşya, varlık"
"mevcudat","varlıklar"
"şahitler","deliller, tanıklar"
"Kâinat","evren, bütün yaratılmışlar"
"kâinat","evren, bütün yaratılmışlar"
"ihtiva","içermek, kapsamak"
"zerrat","zerreler; atomlar"
"mürekkebat","bir bütünü oluşturan parçalar, bileşimler"
"lisan","dil"
"şehadet","şahitlik yapmak"
"enbiya","nebiler, peygamberler"
"evliya","Allah dostları velî kullar"
"muvahhidîn","Cenâb-ı Hakk'ın varlığına ve birliğine inananlar"
"sahife-i kevn ve vücud","kâinat kitabındaki yaratılmış, varlıklar sayfası"
"icadî","yaradılışa dâir"
"tekvinî","yaratmayla ilgili"
"Hâlık","her şeyi yaratan Allah"
"hallâkıyet","yaratıcılık özelliği, kabiliyeti"
"âdil","adaletli"
"şahitler","deliller, tanıklar"
"Mahlûkat","yaratılmışlar, yaratılmış varlıklar"
"resul","Allah'ın elçisi"
"enbiya","nebiler, peygamberler"
"evliya","Allah dostları velî kullar"
"melâike","melekler"
"sâni","san'atkâr, san'atla iş yapan"
"ilân-ı şehadet","tanıklık etmek, şahitliğini bildirmek"
"İns ve cin","insanlar ve cinler"
"taife","grup, topluluk"
"envâen","çeşit çeşit olarak, türler olarak"
"ihtiyacat-ı fıtriye","fıtrî, yaratılıştan gelen ihtiyaçlar"
"Ulûhiyet","ibadete ve itaat edilmeye lâyık olma, İlâhlık"
"hallâkıyet","yaratıcılık özelliği, kabiliyeti"
"mahsus","has, özel"
"münhasır","sadece birine ait olma"
"şehadet","şahitlik yapmak"
"vücuh-u selâse-i mezkûre","ifade edilen üç yön, taraf"
"mümkin","varlığı ile yokluğu eşit olan, varlığı ancak Allah'ın var etmesine bağlı olan varlık"
"hak","doğru, gerçek"
"istilzam","gerekli kılmak, gerektirmek"
"nazaran","bakarak, –göre"
"Vâcib","varlığı zorunlu olan, var olmak için hiçbir şeye ve sebebe ihtiyacı bulunmayan Allah; zorunlu, şart"
"isnad","dayandırma"
"semeredar","meyveli, verimli"
"semere","meyve, netice"
"vahdet","birlik"
"isnad","dayandırma"
"neşvünemâ","büyüyüp gelişme"
"kanun","bir sistem ve düzeni sağlayan yasa, fiilleri düzen altında tutan kaide, düstur"
"temessül","görünme, yansıma"
