"kelime","anlam"
"mertebe","derece"
"saltanat-ı sermediye","sonsuz saltanat"
"saltanat","egemenlik, hâkimiyet, sultanlık"
"intisap","bağlanma, mensup olma"
"tâat","itaat, emir ve söz dinleme, emre uyma"
"ferman","buyruk, emir"
"mükâfat","ödül"
"izzet","üstünlük, yücelik"
"saltanat","egemenlik, hâkimiyet, sultanlık"
"inkâr","kabul etmemek, reddetmek"
"mücâzât","ceza verme"
"rahmet","İlâhî şefkat, merhamet"
"cemâl","sonsuz güzellik"
"izzet","üstünlük, yücelik"
"celâl","büyüklük, haşmet"
"Rabbü'l-Âlemin","bütün âlemlerin Rabbi olan Allah"
"Sultanü'd-Deyyân","mükâfat ve cezayı hakkıyla veren sultan; Allah"
"zemin","yer"
"umumî","genel, herkese ait"
"rahmet","İlâhî şefkat, merhamet"
"ihatalı","kuşatıcı, kapsamlı"
"şefkat","acıma, merhamet"
"kerem","cömertlik, ikram, yardım"
"rahmet","İlâhî şefkat, merhamet"
"umum","bütün"
"nebat","bitki"
"hûri","Cennet kızı"
"batman","eskiden kullanılan ve 8 kiloluk ağırlığa karşılık gelen bir ölçü birimi"
"taam","gıda, yiyecek"
"ihtiyat","önlem, tedbir"
"zahîre","azık"
"rahmet","İlâhî şefkat, merhamet"
"şefkat","acıma, merhamet"
"nâzeninâne","zarafet ve nezaket göstererek"
"minnettar","memnuniyet duyan"
"perestişkâr","tapan, ibadet eden"
"idam","yok etmek"
"rahmet","İlâhî şefkat, merhamet"
"mazhar","eriştirmek"
"hayat-ı dünyeviye","dünya hayatı"
"terhis","göreve son verme"
"Rahîm","rahmetinin çok özel tecellîleri olan, sonsuz şefkat ve merhamet sahibi Allah"
"Kerîm","sınırsız cömertlik ve ikram sahibi olan Allah"
"El-Cennetü hakkun","Cennet haktır, gerçektir"
"umum","bütün"
"mahlûk","yaratık"
"zemin","yer"
"hikmet","fayda, gaye; bir gaye ve faydaya yönelik olarak, tam yerli yerinde yaratma sıfatı"
"akl-ı beşer","insan aklı"
"fevkinde","üstünde"
"cihazat","cihazlar, âletler"
"hikmet","fayda, gaye; bir gaye ve faydaya yönelik olarak, tam yerli yerinde yaratma sıfatı"
"kuvve-i hafıza","hafıza duygusu, bellek"
"tarihçe-i hayat","hayat hikâyesi, biyografi"
"hadsiz","sayısız, sınırsız"
"hâdisât","olaylar"
"haşir","insanların öldükten sonra âhirette diriltilerek tekrar Allah'ın huzurunda toplanması"
"muhakeme","değerlendirme, yargılama"
"neşir","yayma, yayılma"
"defter-i a'mâl","insanın iyi ve kötü işlerinin kaydedildiği defter"
"dimağ","akıl, bilinç, beyin"
"ezelî","başlangıcı olmayan, sonsuz"
"hikmet","fayda, gaye; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı"
"masnuat","san'at eseri varlıklar"
"gayet","son derece"
"mizan","ölçü"
"âzâ","azalar, organlar"
"simurga","efsanevî zümrüd-ü anka kuşu"
"nebat","bitki"
"tenasüp","uygunluk, uyum"
"muvazene","denge"
"intizam","düzen, tertip"
"cemâl","güzellik"
"masnuat","san'at eseri varlıklar"
"hüsn-ü san'at","san'at güzelliği"
"zîhayat","canlı, hayat sahibi"
"hukuk-u hayat","yaşam hakları"
"kemâl-i mizan","mükemmel ve kusursuz bir ölçü"
"fenalık","kötülük"
"Âdem","bk. Âdem (a.s.)"
"tâği","azgın, zulmeden"
"ihsas","hissettirmek"
"adalet-i sermediye","sonsuz, daimî adalet"
"hikmet-i ezeliye","Allah'ın ezelî hikmeti, herşeyi yerli yerinde ve bir gaye ve faydaya yönelik yapması"
"adalet-i sermediye","sonsuz, daimî adalet"
"âh","inleme"
"mazlum","zulme uğramış"
"dehşetli","korkunç, ürküntü"
"hikmetsiz","anlamsızlık, gayesizlik, faydasızlık"
"vech","şekil, yön"
"Hakîm","hikmet sahibi; herşeyi hikmetle, belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan Allah"
"Hakem","her şeyi gayelerine adaletle sevk eden Allah"
"Adl","her hak sahibine hakkını veren, sonsuz adalet sahibi olan Allah"
"Âdil","sonsuz adalet sahibi, herşeye hakkını veren Allah"
"kat'î","kesin bir şekilde"
"zîhayat","canlı, hayat sahibi"
"mahlûk","yaratık"
"iktidar","güç, kudret"
"hâcât","ihtiyaçlar"
"fıtrî","doğal, yaratılıştan gelen"
"matlap","istek"
"nevi","tür"
"istidad-ı fıtrî","doğal yetenek, kabiliyet"
"ihtiyac-ı zarurî","yaratılıştan gelen zorunlu ihtiyaç"
"gayet","son derece"
"rahîm","özel şefkat ve merhamet sahibi"
"dest-i gaybî","görünmeyen el"
"ihtiyarî","isteğe ve tercihe bağlı, iradeyle yapılan"
"daavât-ı insaniye","insanların duaları"
"hususan","bilhassa, özellikle"
"havas","seçkinler sınıfı, bilginler"
"nebî","peygamber"
"hilâf-ı âdet","kuraldışı olarak"
"makbul","kabul gören, geçerli"
"kat'î","kesin bir şekilde"
"âh","inleme"
"Semî'","herşeyi duyan ve işiten Allah"
"Mücîb","bütün dualara, isteklere cevap veren Allah"
"zîhayat","canlı, hayat sahibi"
"ehemmiyetli","önemli"
"nev-i insan","insan türü, insanlık"
"ehemmiyetli","önemli"
"umumî","genel, herkese ait"
"umum","bütün"
"kâinat","evren, yaratılan herşey"
"umum","bütün"
"esmâ","Allah'ın isimleri"
"sıfât-ı İlâhiye","Allah'ın sıfatları, vasıfları, nitelikleri"
"alâkadar","alakalı, ilgili"
"beka-i uhreviye","âhiretteki devamlılık, kalıcılık"
"nev-i insan","insan türü, insanlık"
"âmin","Allah'ım kabul eyle"
"âmin","Allah'ım kabul eyle"
"ferd-i mütedeyyin","dindar şahıs"
"salâvat","Peygamberimize (a.s.m.) rahmet ve esenlik dilemeler"
"âmin","Allah'ım kabul eyle"
"âmin","Allah'ım kabul eyle"
"mahlûkat","yaratılmışlar"
"iştirak","katılmak"
"saadet-i ebediye","sonsuz mutluluk"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"haşr","insanların öldükten sonra tekrar diriltilip Allah'ın huzurunda toplanması"
"hadsiz","sınırsız"
"esbâb-ı mûcibe","gerektirici sebepler"
"vücud","varlık"
"icad","var etme, vücuda getirme"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"icad","var etme, vücuda getirme"
"Mücîb","bütün dualara, isteklere cevap veren Allah"
"Semî","herşeyi duyan ve işiten Allah"
"Rahîm","rahmetinin çok özel tecellîleri olan, sonsuz şefkat ve merhamet sahibi Allah"
"bedahet","açıklık, aşikâr olma"
"zemin","yer"
"tebeddül","değişme"
"küllî","bütün fertleri içine alan; tür, cins; kapsamlı varlık"
"Mutasarrıf","sonsuz tasarruf hakkı olan, mülkünde dilediği gibi tasarruf eden, her işi kendi istek ve kurallarına göre idare eden Allah"
"gayet","son derece"
"intizam","disiplin, düzen"
"küre-i arz","yerküre, dünya"
"intizam","disiplin, düzen"
"azamet","büyüklük"
"suhulet","kolaylık"
"mîzan","ölçü, ahenk"
"ziynet","süs"
"zemin","yer"
"haşir ve neşr","öldükten sonra âhirette tekrar diriltilerek muhakeme için Allah'ın huzurunda toplanma ve tekrar dağılıp yayılma"
"nümune","örnek, misal"
"misal","benzer, örnek"
"nebatat","bitkiler"
"hayvanat","hayvanlar"
"taife","grup, topluluk"
"iltibassız","karıştırmadan"
"sehivsiz","yanılmaksızın"
"muntazam","düzenli, intizamlı"
"mânidar","anlamlı"
"kalem-i kudret","Allah'ın kudret kalemi"
"azamet","büyüklük"
"hadsiz","sınırsız"
"rahmet","İlâhî şefkat, merhamet"
"nihayetsiz","sonsuz"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yapma sıfatı"
"hane","ev"
"misillü","gibi, benzeri"
"musahhar","emrine vermek, boyun eğdirmek"
"müzeyyen","süslenmiş, süslü"
"tefriş","döşemek"
"halife-i zemin","yeryüzünün halifesi"
"tahammül","yüklenme"
"emanet-i kübrâ","benlik duygusu; büyük emanet; başka varlıkların yüklenmekten çekindiği ve insanın yüklendiği İlâhî görevler, yükümlülükler"
"sair","diğer, başka"
"zîhayat","canlı, hayat sahibi"
"zabit","gözetici, subay"
"mükerrem","ikram edilen, saygı gösterilen"
"hitâbât-ı Sübhâniye","her türlü kusur ve noksanlıktan uzak olan Allah'ın kendine has hitap ve konuşmaları"
"müşerref","şereflendirmek"
"fevkalâde","olağanüstü"
"semâvî","İlâhî, Allah tarafından gönderilen"
"ferman","buyruk, emir"
"saadet-i ebediye","sonsuz mutluluk"
"beka-i uhreviye","âhiretteki devamlılık, kalıcılık"
"vaad ve ahd","kesin söz vermek"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"dâr-ı saadet","mutluluk yurdu, âhiret"
"mükerrem","ikram edilen, saygı gösterilen"
"müşerref","şereflendirmek"
"haşir","insanın öldükten sonra âhirette diriltilerek tekrar Allah'ın huzurunda toplanması"
"Muhyî","bütün canlılara hayat veren Allah"
"Mümît","ölümü yaratan, can verdiği varlıkları vakti gelince öldüren Allah"
"Hayy","gerçek hayat sahibi olan Allah"
"Kayyûm","herşeyi Kendi varlığıyla ayakta tutan ve varlıklarını devam ettiren Allah"
"Kadîr","herşeye gücü yeten, herşeyi yapabilen, sonsuz güç ve kudret sahibi Allah"
"Alîm","her şeyi hakkıyla bilen, sonsuz ilim sahibi Allah"
"Hâlık","her şeyi yaratan Allah"
"ihya","hayat verme, diriltme"
"nebatî","bitkisel"
"nevi","tür"
"haşrin ve neşr","öldükten sonra âhirette tekrar diriltilerek muhakeme için Allah'ın huzurunda toplanma ve tekrar dağılıp yayılma"
"icad","var etmek, yaratmak"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"haşrin ve neşr","öldükten sonra âhirette tekrar diriltilerek muhakeme için Allah'ın huzurunda toplanma ve tekrar dağılıp yayılma"
"misal","benzer, örnek"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"haşr-i cismânî","âhirette insanların bedenleriyle birlikte diriltilmesi"
"nev-i beşer","insanlar"
"ittifak","birleşme, birlik"
"saadet-i ebediye","sonsuz mutluluk"
"Cenâb-ı Hak","Hakkın ta kendisi olan, şeref ve azamet sahibi yüce Allah"
"vaad ve ahd","kesin söz vermek"
"istinaden","dayanarak"
"mu'cize","peygamberler tarafından ortaya konulup bir benzerini yapmakta başkalarını aciz ve hayrette bırakan olağanüstü hâl ve iş"
"hadsiz","sayısız, sınırsız"
"ehl-i velâyet","veliler, Allah dostları"
"keşf","açığa çıkarma; mânevî âlemlere ait bazı hakikatleri kalb gözüyle görme"
"zâhir","görünmek, ortaya çıkmak"
"divâne","deli, akılsız"
"mütehassıs","ihtisas sahibi, uzman"
"ihtisas","uzmanlık"
"ehl-i ihtisas","sahasında uzman olan kimseler"
"muhalif","aykırı, karşıt"
"iskat","düşürmek, ehemmiyetsiz kılmak"
"hilâl","ay; yay şeklinde görülen ay"
"yevm-i şek","Şaban ayının otuzuncu günü; ramazan olması zannedilip ancak görülmedikçe oruç tutulması münasip olmayan gün"
"ceviz-i hindî","Hindistan cevizi"
"rû-yi zemin","yeryüzü"
"dâvâ","iddia"
"dâvâ","iddia"
"ceviz-i hindî","Hindistan cevizi"
"dâvâ","iddia"
"nefiy","inkâr, kabul etmeme"
"rû-yi zemin","yeryüzü"
"dâvâ","iddia"
"dâr-ı saadet","mutluluk yurdu, âhiret"
"ihbar","haber verme"
"keşfen","keşf ederek"
"tereşşuh","sızıntı"
"dâvâ","iddia"
"nefiy","inkâr, kabul etmeme"
"kâinat","evren, yaratılan herşey"
"ezel","başlangıcı olmayan, sonsuzluk"
"ebed","sonu olmayan, sonsuzluk"
"dâvâ","iddia"
"ehemmiyetli","önemli"
"hakikat","doğru, gerçek"
"umum","bütün"
"kâinat","evren, yaratılan herşey"
"nefiy","inkâr, kabul etmeme"
"muhâl","imkânsız olmak"
"ehl-i tahkik","gerçeği araştıran ve delilleriyle bilen âlimler"
"ittifak","birleşmek"
"düstur-u esasî","temel prensip, kaide"
"hakikat","doğru, gerçek"
"binaen","-dayanarak"
"feylesof","filozof, felsefeci"
"muhalif","aykırı, karşıt"
"muhbir-i sâdık","doğru sözlü haber verici, peygamber"
"vesvese","kuruntu, şüphe"
"ehl-i ihtisas","sahasında uzman olan kimseler"
"muhbir-i sâdık","doğru sözlü haber verici, peygamber"
"hadsiz","sayısız, sınırsız"
"nihayetsiz","sınırsız, sonsuz"
"müsbit","ispat edici"
"mütehassıs","ihtisas sahibi, uzman"
"ehl-i hakikat","hakikat ehli, doğru ve hak yolda olanlar"
"ashab-ı tahkik","gerçeği delilleriyle araştıran kimseler"
"ittifak","birleşmek"
"erkân-ı imaniye","imanın rükünleri, şartları"
"mâneviyat","mânevî âleme ait olan şeyler"
"feylesof","filozof, felsefeci"
"divanelik","delilik, akılsızlık"
"nefs","kişinin kendisi"
"rahmet-i âmme","her şeyi kaplayan rahmet"
"hikmet-i şâmile","kapsamlı, kuşatıcı hikmet"
"inayet-i daime","devam edip giden huzur verici düzen"
"müşahede","görmek, gözlemlemek"
"dehşetli","korkunç"
"saltanat-ı rububiyet","rablık saltanatı; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"adalet-i âliye","yüksek adalet"
"icraat-ı celâliye","Allah'ın görkemli işleri, faaliyetleri"
"âsâr","eserler, varlıklar"
"cilve","görüntü, yansıma"
"hikmet","fayda, gaye; Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı"
"hikmet","fayda, gaye; Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı"
"cihazat","cihazlar, âletler"
"hissiyât","hisler, duygular"
"ihsan","bağış, ikram"
"in'âm","nimetlendirme"
"rahmet","İlâhî şefkat, merhamet"
"Kavm-i Nuh","bk. Nuh (a.s.)"
"Hûd","bk. Hûd (a.s.)"
"Salih","bk. Salih (a.s.)"
"aleyhimüsselâm","Allah'ın selâmı onların üzerine olsun"
"Kavm-i Âd","bk. Âd Kavmi"
"Semûd","bk. Salih (a.s.)"
"Fir'avun","bk. Fir'avun"
"âsi","isyan eden, zalim"
"zîhayat","canlı, hayat sahibi"
"muhafaza","korumak"
"izzet","kötülüğü redden üstünlük, yücelik"
"inayet","bütün yararların ve hikmetlerin kaynağı olan nizam, düzen"
"azamet","büyüklük"
"îcâz","az sözle çok mânâ ifade etme"
"mutî","emre uyan, itaatkâr"
"semâvât","gökler"
"küre-i arz","yer küre, dünya"
"Sultan-ı Ezelî","hüküm ve saltanatının başlangıcı olmayan Allah"
"mutî","emre uyan, itaatkâr"
"Hazret-i İsrafil","bk. İsrafil (a.s.)"
"aleyhisselâm","Allah'ın selâmı onun üzerine olsun"
"libas","elbise"
"arz","dünya"
"melek-i ra'd","gök gürültüsü ile vazifeli melek"
"nihayetsiz","sınırsız, sonsuz"
"azamet","büyüklük"
"saltanat-ı rububiyet","rablık saltanatı; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"binaen","-dayanarak"
"rahmet","İlâhî şefkat, merhamet"
"hikmet","fayda, gaye; Allah'ın herşeyi belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı"
"inayet","bütün yararların ve hikmetlerin kaynağı olan nizam, düzen"
"saltanat-ı sermediye","sonsuz ve kesintisiz egemenlik"
"gayet","son derece"
"kat'î","kesin bir şekilde"
"dâr-ı âhiret","âhiret yurdu"
"daire-i haşir ve neşr","yeniden dirilip toplanma ve tekrar dağılıp yayılma sahası"
"nihayetsiz","sınırsız, sonsuz"
"cemâl-i rahmet","rahmetin güzelliği"
"nihayetsiz","sınırsız, sonsuz"
"inkılâp","büyük değişim, dönüşüm"
"hadsiz","sayısız, sınırsız"
"kemâl-i hikmet","mükemmel bir hikmet"
"hadsiz","sayısız, sınırsız"
"abesiyet","faydasız ve gayesiz oluş"
"israfat","israflar, savurganlıklar"
"gayet","son derece"
"inayet","bütün yararların ve hikmetlerin kaynağı olan nizam, düzen"
"gayet","son derece"
"gayet","son derece"
"mizanlı","ölçülü, dengeli"
"hakkaniyet","doğruluk, gerçekçilik"
"gayet","son derece"
"kalb","dönüşmek"
"haşmet","ihtişam, görkem"
"saltanat-ı sermediye","sonsuz ve kesintisiz egemenlik"
"sukut","düşmek, alçalmak"
"haşr","insanların öldükten sonra tekrar diriltilip muhakeme için Allah'ın huzurunda toplanması"
"haşmet","ihtişam, görkem"
"kemâlât-ı rububiyet","rablığın, ilâhî terbiyenin mükemmellikleri ve kusursuzluğu"
"acz","acizlik, güçsüzlük"
"lekedar","lekeli"
"cihet-i imkân","mümkün olma yönü"
"muhal","imkânsız, akıl dışı"
"dâire-i imkân","varlığı da yokluğu da eşit olan alan, kâinat"
"bâtıl","doğru olmayan, yalan, yanlış"
"mümteni","imkânsız"
"nâzenin","ince, narin, duyarlı"
"nazdar","nazlı, cilveli"
"cihazat","cihazlar, organlar"
"saadet-i ebediye","sonsuz mutluluk"
"âhiret","öteki dünya, öldükten sonraki sonsuz hayat"
"beka-i daimîye","devamlı olarak kalma, kalıcı olma"
"iştiyak","arzu, istek"
"ebedî","sonu olmayan, sonsuz"
"idam","yok etmek"
"gadirli","zulümlü"
"dimağ","akıl, bilinç, beyin"
"hikmet","fayda, gaye; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"cihazat","cihazlar, organlar"
"istidadât","kabiliyetler, yetenekler"
"âkıbetsiz","sonuçsuz, neticesiz"
"hikmet","fayda, gaye; herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"hilâf-ı hikmet","hikmete zıt"
"vaid","korkutma, tehdit etme"
"ahid","verilen söz, andlaşma"
"hâşâ","asla, kesinlikle öyle değil"
"acz","acizlik, güçsüzlük"
"cehl","cahillik, bilgisizlik"
"haşmet-i saltanat","sultanlığın haşmeti, ihtişamı"
"zîşuur","şuur sahibi, bilinçli"
"inayet","bütün yararların ve hikmetlerin kaynağı olan nizam, düzen"
"tatbik","uygulamak"
"Hâlık","her şeyi yaratan Allah"
"âhiret","öteki dünya, öldükten sonraki sonsuz hayat"
"Rahmân","rahmeti sonsuz, yarattıklarını esirgeyip koruyan, şefkat eden ve rızıklandıran Allah"
"Hakîm","herşeyi hikmetle, belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan Allah"
"Adl","sonsuz adalet sahibi, adaletle iş gören, herşeyin hakkını veren Allah"
"Kerîm","ikram sahibi; sonsuz cömertlik ve ikram sahibi olan Allah"
"Hâkim","herşeyi hikmetle, belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratan Allah"
"mezkûr","anılan, sözü geçen"
"hakikat","doğru, gerçek"
"âhiret","öteki dünya, öldükten sonraki sonsuz hayat"
"ihâtalı","kuşatıcı, kapsamlı"
"azametli","büyük"
"hafîziyet","koruyuculuk"
"zîhayat","canlı, hayat sahibi"
"fıtrî","doğal, yaratılıştan gelen"
"esmâ-i İlâhiye","Allah'ın isimleri"
"lisan-ı hal","hal dili"
"tesbihat","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"sahife-i a'mâl","iş ve davranışların yazıldığı sahife"
"misâlî levhalar","içlerinde herşeyin fotoğrafının kaydedildiği levhalar"
"Levh-i Mahfuz","herşeyin bütün ayrıntılarıyla yazıldığı kader levhası, Allah'ın ilminin bir adı"
"dimağ","akıl, bilinç, beyin"
"kuvve-i hafıza","hafıza duygusu, bellek"
"in'ikâs","yansıma"
"hakikat-ı haşriye","haşir gerçeği"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"çiçek-i ekber","en büyük çiçek"
"nev-i insan","insan türü, insanlık"
"zîhayat","canlı, hayat sahibi"
"fena","yokluk, gelip geçicilik"
"adem","hiçlik, yokluk"
"sukut","düşmek, alçalmak"
"nev-i beşer","insanlar"
"zîhayat","canlı, hayat sahibi"
"idam","yok olmak"
"beka","kalıcılık, devamlılık"
"terakki","ilerleme, yükselme"
"tasaffi","saflaşma, temizlenme"
"sermedî","sürekli, devamlı"
"istidad","kabiliyet, ruhsal özellik, yetenek"
"halk","yaratılmak"
"müşahede","görmek, gözlemlemek"
"nebatat","bitkiler"
"haşr","insanların öldükten sonra âhirette diriltilip muhakeme için Allah'ın huzurunda toplanması"
"tefsir","yorumlamak, açıklamak"
"azamet","büyüklük"
"hafîziyet","koruyuculuk"
"şehadet","tanıklık, şahitlik etmek"
"muazzam","azametli, çok büyük"
"hafîziyet","koruyuculuk"
"âzami","çok büyük"
"haşr","insanların öldükten sonra âhirette diriltilip muhakeme için Allah'ın huzurunda toplanması"
"cilve","görüntü, yansıma"
"cüz'î","küçük, ferdî"
"küllî","tür, cins; büyük ve kapsamlı, varlıklar"
"cereyan","meydana gelmek"
"menşe","kaynak, kök"
"mazhariyet","sahip olma, üzerinde gösterme"
"icad","var etme, vücuda getirme"
"cihazat","cihazlar, âletler"
"teşekkül","oluşma"
"şerait","şartlar, belirtiler"
"câmi'","kapsamlı, birçok şeyi içine alan"
"hafîziyet","koruyuculuk"
"azamet","büyüklük"
"mazhar","erişme, nail olma; ayna olma, yansıma ve görünme"
"fıtrî","doğal, yaratılıştan gelen"
"fihriste","içindekiler"
"amel","davranış, iş"
"hayat-ı saniye","ikinci hayat"
"düstur","kâide, kural"
"ihtiva","içine almak"
"âzamî","çok büyük"
"hafîziyet","koruyuculuk"
"şehadet","tanıklık, şahitlik etmek"
"mazhar","erişme, nail olma; ayna olma, yansıma ve görünme"
"suret-i cismâniye","dış görünüş"
"tenasüp","uygunluk, uyum"
"hulle","Cennet elbisesi"
"libas","elbise"
"zîynet","süs"
"tezyin","süslemek"
"hûri","Cennet kızı"
"hafîziyet","koruyuculuk"
"azamet-i kudret","güç ve iktidarın büyüklüğü"
"kemâl-i hikmet","hikmetin mükemmelliği, tam ve yerli yerinde olma"
"cemâl-i rahmet","rahmetin güzelliği"
"muntazam","düzenli, intizamlı"
"mu'cizat","mu'cizeler; benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şeyler"
"destgâh","tezgâh"
"kimyahâne","kimya evi"
"mizanlı","ölçülü"
"kazan-ı erzak","erzak kazanı"
"hafîziyet","koruyuculuk"
"kemâl-i kudret","Allah'ın kudretinin mükemmelliği"
"cemâl-i rahmet","rahmetin güzelliği"
"hikmet","fayda, gaye; Allah'ın herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı"
"küre-i arz","yerküre, dünya"
"senevî","yıllık"
"cihet","taraf, yön"
"İsm-i Evvel","Allah'ın başlangıcı olmadığı gibi, bütün varlıkların başlangıcı da Onun ilim ve kudretine bağlı olduğunu bildiren ismi"
"cilve","görüntü, yansıma"
"hafîziyet","koruyuculuk"
"zemin","yer"
"teşkilat","yapı"
"mecmuacık","kitapçık"
"kader","Allah'ın meydana gelecek hadiseleri olmadan önce bilmesi, takdir etmesi, plânlaması"
"düstur","kâide, kural"
"sahife-i amel","iş ve davranışların yazıldığı sahifeler"
"defter-i hidemat","hizmetler defteri"
"bilbedahe","ap açık bir şekilde"
"Hafîz-i Zülcelâl-i ve'l-İkram","sonsuz haşmet, yücelik ve ikram sahibi olan, herşeyi koruyup gözeten ve muhafaza eden Allah"
"hadsiz","sayısız, sınırsız"
"kudret","Allah'ın bütün varlığı kuşatan güç ve iktidarı"
"hikmet","fayda, gaye; Allah'ın herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde yaratma sıfatı"
"senevî","yıllık"
"zemin","yer"
"âhir","son"
"esmâ-i İlâhiye","Allah'ın isimleri"
"fıtrî","doğal, yaratılıştan gelen"
"tesbihat","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"haşr","insanların öldükten sonra âhirette diriltilip muhakeme için Allah'ın huzurunda toplanması"
"neşr","yayılmak"
"sahâif-i amal","amellerin yazıldığı sahifeler"
"zerre","atom"
"Hafîz-i Zülcelâl","sonsuz haşmet ve yücelik sahibi, büyük küçük herşeyi kaydedip koruyan Allah"
"dest-i hikmet","hikmet eli"
"Hüve'l-Âhir","O Âhirdir; her şeyin sonunu ezelî ilmiyle belirleyen ve sonu gelen varlıkların neslini tohum ve çekirdeklerle tanzim eden ve her şeyden sonra yalnız Kendisi bâkî kalan Allah'tır"
"hadsiz","sayısız, sınırsız"
"zâhir","açık, görünen"
"haşr","insanların öldükten sonra âhirette diriltilip muhakeme için Allah'ın huzurunda toplanması"
"emare","belirti, işaret"
"küllî","tür, cins; büyük ve kapsamlı varlıklar"
"hadsiz","sayısız, sınırsız"
"rahmâniyet","şefkat, merhamet edicilik"
"rezzâkiyet","rızık vericilik"
"rahîmiyet","merhamet edicilik"
"kerîmiyet","cömertlik"
"zîhayat","canlı, hayat sahibi"
"Hüve'z-Zâhir","O Zâhirdir; her şeyin dış yüzlerini çeşitli cihaz ve ürünlerle donatıp ve ince nakışlarla süsleyerek mükemmel ve güzel yaratan ve her şeyde varlık ve birliğinin işaretleri açıkça görünen, Allah'tır"
"taam","gıda, yiyecek"
"lisan","dil"
"medh ü senâ","övme ve yüceltme"
"haşmetli","görkemli, heybetli"
"bâtın","iç, görünmeyen iç yüzü"
"hadsiz","sayısız, sınırsız"
"muntazam","düzenli, intizamlı"
"mizan","ölçü"
"kemâl-i dikkat ve intizam","tam bir dikkat ve düzen"
"destgâh","tezgâh"
"dirhem","eskiden kullanılan ve 3 gramlık ağırlığa karşılık gelen bir ölçü birimi"
"batman","eskiden kullanılan ve 8 kiloluk ağırlığa karşılık gelen bir ölçü birimi"
"taam","gıda, yiyecek"
"mizan","ölçü"
"zerre","atom"
"Hüve'l-Bâtın","O Bâtıntır; bütün varlıkların içyüzlerini mükemmel bir fabrikanın harika makineleri gibi yaratıp işleten ve herşeyin iç âlemine hükmeden Allah'tır"
"zemin","yer"
"tesbih","Allah'ı her türlü noksan ve kusurdan yüce tutarak şanına lâyık ifadelerle anmak"
"melâike","melekler"
"arz","dünya"
"senevî","yıllık"
"haysiyetiyle","özelliğiyle"
"hafîziyet","koruyuculuk"
"dehrî","zaman yönünden, çağları içine alan"
"cihet","yön, taraf"
"âhiret","öteki dünya, öldükten sonraki sonsuz hayat"
"muntazam","düzenli, intizamlı"
"mazhar","ayna, yansıma ve görünme yeri"
"âhiret","öteki dünya, öldükten sonraki sonsuz hayat"
"ihata","içine alma, kapsama"
"sair","diğer, başka"
"tasdik","doğrulamak, onaylamak"
"semâvât","gökler"
"arz","dünya"
"Hâlık-ı Zülcelâl","sonsuz haşmet ve yücelik sahibi, herşeyi yaratan Allah"
"saat-i ekber","en büyük saat"
"kat'iyet","kesinlik"
"fâni","geçici, ölümlü"
"bâki","kalıcı, devamlı"
"sermedî","devamlı, sürekli"
"hadsiz","sayısız, sınırsız"
"emâre","belirti, iz"
"Hafîz","esirgeyen, koruyan, yarattıklarını koruyup gözeten Allah"
"Hâlık","her şeyi yaratan Allah"
"mezkûr","anılan, sözü geçen"
"hakikat","doğru, gerçek"
"kâinat","evren, yaratılan herşey"
"cemiyetli","kapsamlı"
"hakikat-ı Muhammediye","Hz. Muhammed'in (a.s.m.) hakikati, mânevî şahsiyeti"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"cihet","yön, taraf"
"çekirdek-i aslî","asıl çekirdek, tohum"
