"kelime","anlam"
"tasavvur","düşünülür, akla gelir"
"câiz","mümkün, sakıncasız"
"Mukaddemat","giriş bölümleri, önsözler"
"Mukaddeme","giriş bölümleri, önsözler"
"suğrâ","küçük önerme; mantıkta kıyası oluşturan önermelerden birisidir. Kıyasın sonuç önermesinin öznesi olan küçük terim bu küçük önermede bulunur (kübrâ kelimesindeki örneğe bakınız)"
"Mukaddeme","giriş bölümleri, önsözler"
"kübrâ","büyük önerme; kıyası oluşturan önermelerden birisidir. Kıyasın sonuç önermesinin yüklemi olan büyük terim, bu büyük önermede bulunur. (ör Bütün çiçekler güzeldir. Küçük önerme Papatya bir çiçektir. Sonuç O halde, papatya da güzeldir.)"
"Ehl-i zahir","âyet ve hadislerin sadece lâfızlarına, şeklî mânâlarına göre tefsir yapıp hüküm verenler"
"teşviş","karıştırma, karmakarışık etme"
"felsefe-i Yunaniye","Yunan felsefesi"
"incizap","cezbedilme, kapılma"
"fehm-i âyet","âyetin anlaşılması, idrak edilmesi"
"esas-ı müselleme","doğruluğu şeksiz, şüphesiz kabul edilen temel esas"
"nazarıyla","gözüyle, bakışıyla"
"misal","örnek"
"kelâm","ifade, söz, konuşma"
"fülûs-u felsefe","felsefenin bakır paraları, kuruşları; felsefenin kıymetsiz malları"
"cevher-i hakikat","hakikatin cevheri, özü"
"temyiz","ayırt etmek"
"âlî","yüce, yüksek"
"zât-ı nakkad","ehl-i tahkik; kiritik uzmanı, eleştirmen; bir şeyin iyisini kötüsünden ayıran"
"hükema","filozoflar, felsefeciler"
"Melâike-i kiram","aziz, şeref ve kerem sahibi melekler"
"mücerred","soyut, soyutlanmış"
"tasrih","açıkça ifade etmek"
"Melâike-i kiram","aziz, şeref ve kerem sahibi melekler"
"anâsır","unsurlar; hava, su, toprak, ateş"
"mahlûk","yaratık, yaratılmış"
"ecsam-ı nurâniye","nurlu cisimler"
"fehm","anlamak"
"anasır","unsurlar; hava, su, toprak, ateş"
"unsuriyet","element; hava, su, toprak, ateş olma"
"besatet","basitlik, sadelik"
"hükema","filozoflar, felsefeciler"
"ıstılahat","terimler; herhangi bir ilim dalına ait kelimeler, tabirler"
"müzahref","süprüntü, çer-çöple dolu"
"ulûm-u tabiiye","tabiî bilimler, fen ilimleri"
"usul-ü İslâmiye","İslâm'ın esasları, temelleri"
"taallûk","münasebet, bağlılık, ilgi; ait olma"
"zahir","dış görünüşe göre"
"müşahedet","gözlem"
"hükmolunan","karar verilen"
"kaziye","hüküm, önerme"
"imtizaç","birbiriyle karışıp kaynaşma"
"anâsır","unsurlar; hava, su, toprak, ateş"
"unsur-u İslâmiyet","İslâmiyetin esası"
"hâsiyet","özellik, hususiyet"
"Kitap","Kur'ân-ı Kerim"
"sünnet","Peygamberimizin (a.s.m.) söz, emir ve hareketlerine dayanan yüce prensipler"
"icmâ","dinî bir mesele hakkında fıkıh bilginlerinin görüş birliğine varması"
"kıyas","aralarında bulunan ortak illet sebebiyle hakkında nas bulunan şer'î hükmü, hakkında nas bulunmayan bir hükme uygulama"
"anasır-ı erbaa-i İslâmiye","İslâmî dört temel unsur (kitap, sünnet, icma, kıyas)"
"terkip","oluşturma, meydana getirme"
"tevlit","doğurma"
"Elhasıl","kısaca, özetle"
"Unsuriyet","element; hava, su, toprak, ateş olma"
"besatet","basitlik, sadelik"
"erbaiyet","dörtlük, dörtlü oluş"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi; İslâmiyet"
"maden-i safî","arınmış, duru kaynak"
"selef","önceki, yerine geçilen"
"lisan","dil, literatür"
"mahmil-i sahih","bir şeye yüklenilen doğru ve sağlam mânâ, hüküm"
"selef","önceki, yerine geçilen"
"murat","kasıt, amaç"
"zahiren","dış görünüş itibarıyla"
"hakikaten","gerçekten"
"ecsam-ı uzviye","organlara ait cisimler"
"teşkil","oluşturmak"
"müvellidülmâ'","hidrojen"
"müvellidülhumuza","oksijen"
"şerr","kötülük"
"ezhan","zihinler"
"esaret","esirlik, kölelik"
"sefalet","perişanlık, yoksulluk"
"hürriyetperver","hürriyetçi, özgürlükçü"
"hikmet-i cedide","yeni fenler; pozitif ilimler"
"himmet","ciddî gayret"
"müstebid","baskıcı, despot"
"hikmet-i Yunaniye","Yunan felsefesi"
"zîr-ü zeber","darmadağınık, alt üst"
"muhakkak","gerçekliği ortaya çıkmak"
"âyât","âyetler"
"delâil-i i'câz","mu'cizeliğin delilleri (Abdülkahir Cürcânî'nin Delâil-i İ'câz adlı kitabına işaret var.)"
"miftah","anahtar (Sekkâkî'nin Miftahu'l-Ulum adlı kitabına işaret var.)"
"esrar-ı belâğat","belâğatin sırları, incelikleri (Abdülkahir Cürcânî'nin Esrar-ı Belâğat adlı kitabın işaret var.)"
"keşşaf","keşfeden; sır perdesini aralayan, açıp bulan (Zemahşerî'nin Keşşaf adlı tefsirine işaret var.)"
"belâğat-ı Arabiye","Arapça'nın belâğati"
"felsefe-i Yunaniye","Yunan felsefesi"
"destgâh","tezgâh"
"birader","kardeş"
"Vaktâ ki","ne vakit ki, ne zaman ki"
"keşf-i esrar","sırları keşfetme, incelikleri meydana çıkarma"
"tâciz","rahatsız etmek"
"Unsuru'l-Belâğat","belâğat maddesi; belâğatin esaslarını ele alan bölüm"
"i'câz","mu'cize oluş, bir benzerini yapmakta başkalarını aciz bırakma"
"miftah","anahtar (Sekkâkî'nin Miftahu'l-Ulum adlı kitabına işaret var.)"
"iğlâk-ı uslûb","üslubun kapalılığı; ifade tarzının kapalı oluşu, anlaşılmasının zorluğu"
"cilveger","tecelli eden, görünen"
"mesail","meseleler"
"perişaniyet","perişanlık, sefillik"
"temaşa","bakma, bakıp seyretme"
"müteneffir","nefret ettirmek"
"iğlâk","kapatmak; sözü karışık ve anlaşılmaz bir şekilde söylemek"
"ziynet-i zahiriye","dış görünüşün süslenmesi, ziynetlenmesi"
"müstağnî","muhtaç bırakmamak, ihtiyaç hissettirmemek"
"cemâl-i zâti","zâtî güzellik; kendinde ve özünde bulunan güzellik"
"istiğna","ihtiyaç duymamak, kaçınmak"
"nazenin","ince, duyarlı, nazlı"
"mehir","nikâh bedeli. Burada, mecaz olarak kullanılmış bir ifadeyi anlamak için gösterilmesi gereken gayrete işaret ediyor."
"menzil","durak, mekân"
"süveyda","kalbin siyah noktası; kalpteki basiret ve idrak merkezi, İlâhî aşkın tecelli ettiği yer"
"muhalif","aykırı, zıt"
"Şarkî Anadolu","Doğu Anadolu"
"mekteb","okul, eğitim görülen yer"
"alaturka","eski Türk gelenek, görenek, töre ve hayatına uygun"
"üslûb-u beyan","açıklama tarzı"
"timsal-i şahsiyet","şahsiyetin heykeli; kişiliğin yansıması, görüntüsü"
"hal","halletme, çözme"
"müşkil","zor, güç"
"muammâ","anlaşılması ve çözülmesi güç şey"
"Belâğat","sözün; düzgün, kusursuz, hâlin ve makamın icabına göre söylenmesi"
"taallûk","alâkalı olan, ilgilendiren"
"lisan-ı teessüf","hayıflanma, üzülme dili"
"Saltanat-ı Arab","Arapların saltanatı, idaresi, hâkimiyeti"
"A'cam","acemler; Arap milletinden olmayanlar"
"muhtelit","karışık, karışmış, karma"
"Kelâm-ı Mudârî","Arap kabîlelerinden Mudar kabilesinin konuştuğu Arapça, Kur'ân-ı Kerîm bu lehçe üzerine nâzil olmuştur, en fasîh Arapça'dır"
"meleke","kabiliyet, beceri"
"belâğat-ı Kur'âniye","Kur'ân'ın kendine has belâğati, edebî özelliği"
"müşevveş","karıştırmak"
"Acem","Arap milletinden olmayan başka milletler"
"acemî","bir işte yeni olan, tecrübesiz"
"belâğat-ı Arabiye","Arab belâğati, edebiyatı"
"mecrâ-yı tabiî","tabiî mecra, normal akış"
"nazm-ı maânî","mânâdaki ahenkli diziliş, tertip ve düzen"
"zevk-i belâğat","belâğat zevki; edebî zevk"
"nazm-ı lâfz","lâfızdaki ahenkli diziliş, tertip ve düzen"
"Efkâr","fikirler, düşünceler"
"hissiyat","duygular, hisler"
"mecrâ-yı tabiî","tabiî mecra, normal akış"
"nazm-ı maânî","mânâdaki ahenkli diziliş, tertip ve düzen"
"Nazm-ı maânî","mânâdaki ahenkli diziliş, tertip ve düzen"
"mantıkla müşeyyed","sağlam bir mantık üzerine kurulmuş, mantık kuralları üzerine oturmuş"
"üslûb","ifade, anlatım tarzı"
"müteselsil olan hakâike müteveccih","birbirini takip eden hakikatlere yönelmek; birbiri ardınca gelen hakikatleri takip etmek"
"Hakâik","gerçekler, hakikatler"
"dekâik-ı mâhiyat","bir şeyin iç yüzüne ait incelikler"
"nâfiz","nüfûz eden, etkilli, tesirli"
"nizam-ı ekmel","en mükemmel ve eksiksiz düzen"
"mümidd","yardım eden"
"müstemmid","bir şeyden yardım alan, beslenen"
"hüsn","güzellik, cemâl"
"menba","kaynak"
"hüsn-ü mücerred","soyut güzellik; bizzat güzel olan, güzelliği başka şeye bağlı olmayan güzellik (hayat, vücut, iman gibi)"
"mündemiç","yerleşmiş, yerleşen"
"Hüsn-ü mücerred","soyut güzellik; bizzat güzel olan, güzelliği başka şeye bağlı olmayan güzellik (hayat, vücut, iman gibi)"
"mezâyâ","meziyetler, üstün özellikler"
"letâif","hoş ve şirin incelikler"
"belâğat","sözün; düzgün, kusursuz, hâlin ve makamın icabına göre söylenmesi"
"bostan","ağacı, çiçeği, yeşilliği bol olan yer; bahçe"
"bostan","bahçe"
"cinan-ı hilkat","yaratılış bahçeleri"
"cilveger","görünen"
"ezhar","çiçekler"
"perestiş","aşırı sevmek, düşkün olmak"
"nağamât","nağmeler, ezgiler"
"nağamât","nağmeler, ezgiler"
"âheng-i rûhanî","rûhanî âhenk, rûhun hoşuna giden âhenk"
"nazm-ı maânî","mânâdaki ahenkli diziliş, tertip ve düzen"
"dahîl","içerdeki yabancı; bir şeye sonradan gelip giren, dışarıdan giren"
"tufeylî","bir meclise davetsiz olarak giden, aslî olmayan unsur"
"acemî","Arapların içine karışmış yabancı milletlere mensup olan"
"belâğat-ı Arabiye","Arab belâğati, edebiyatı"
"üdeba","edipler; edebiyatçılar"
"hissiyat","duygular, hisler"
"menşe","bir şeyin çıktığı yer, kaynak, esas, kök"
"lisan-ı millî","millî dil, ulusal dil"
"hissiyat","duygular, hisler"
"mâkes","yansıma yeri, ayna"
"emzice","mizaçlar, tabiatlar, huylar"
"muhtelif","çeşitli, farklı"
"lisan","dil"
"istidad-ı belâğat","belâğat kabiliyeti"
"mütefavit","birbirinden farklı, çeşitli"
"lasiyyemâ","hususan, özellikle"
"Arabî lisan","Arap dili; Arapça"
"nahvî bir lisan","kâidelere bağlı olan, çok tertipli, kurallı dil"
"binaen","dayanarak"
"cereyan-ı efkâr","fikirlerin, düşüncelerin akışı"
"mecrâ","yol, akış yeri"
"belâğat","sözün düzgün, kusursuz, yerinde, hâlin ve makamın icabına göre söylenmesi"
"çimengâh","çim ve çiçek ekip dikilen, yetiştirilen yer"
"nâkıs","eksik"
"kır'av","çorak tarla"
"nazm-ı lâfız","lâfızdaki ahenkli diziliş, tertip ve düzen"
"mecrâ-yı tabiî","tabiî mecrâ, doğal akış yeri"
"belâğat","sözün düzgün, kusursuz, yerinde, hâlin ve makamın icabına göre söylenmesi"
"müşevveş","karıştırmak, düzensiz kılmak"
"acemî","bir işte yeni olan, tecrübesiz"
"su-i ihtiyar","iradenin kötüye kullanımı, kötü seçim"
"sevk-i ihtiyaç","ihtiyacın sevketmesi, ihtiyacın yönlendirmesi"
"lâfz","söz, kelime"
"tertip","düzenleme"
"tahsin","güzelleştirme"
"maâni-i lüğaviye","lügat mânâları, kelimelerin sözlük anlamları"
"tahsil","elde etme, kazanma"
"elfâz","lâfızlar, kelimeler, sözler"
"mecrâ","yol, akış yeri"
"âsân","kolay"
"zahir","görünen, açık, belli, meydanda"
"nazar-ı sathî","yüzeysel bakış"
"mûnis","sevimli, alışılmış"
"hevâm","böcekler, haşereler"
"avam","halk tabakası, sıradan insanlar"
"nazar","bakış, düşünce"
"cazibedar","cazibeli, çekici"
"avamperestâne","avamca; sıradan halka, bilgisiz kimselere yakışır şekilde"
"nümayiş","gösteriş, göz boyama"
"müstaid","istidatlı, kabiliyetli"
"elfâz","lâfızlar, kelimeler, sözler"
"sarf-ı himmet","ciddî gayret gösterme"
"muşa'şa'","şaşaalı, gösterişli, parlak"
"sahra","ova, geniş düzlük alan"
"tertib-i maâni","mânâların tertip, diziliş ve düzeni"
"tegalgul","bir işin içine girme, ilmî bir meseleye dalma, onda derinleşme"
"elfâz","lâfızlar, kelimeler, sözler"
"Maânî","mânâlar, anlamlar"
"tasavvur","tasarlama, düşünme"
"elfâz","lâfızlar, kelimeler, sözler"
"elfâz","lâfızlar, kelimeler, sözler"
"galebe","üstün gelmek"
"istihdam","hizmet ettirmek, çalıştırmak"
"lafız","söz, kelime"
"kaziye-i tabiiye","normal hüküm, doğal hüküm"
"tabiat-ı belâğat","belâğat ilminin kendine mahsus şekil karakteri ve mizacı"
"lâfızperest","kelimenin mânâsından çok, sözlerine önem veren ve kelimenin dış şekliyle çok meşgul olan kimse"
"mutasallıf","dalkavuk, şarlatan; seviyesinin üstünde fazilet ve zerafet iddiasında bulunan"
"tasannu","yapmacıklık, zoraki kendini güzel göstermeye çalışma"
"Harîrî","bk. Makâmât-ı Harîrî"
"Makâmât","bk. Makâmât-ı Harîrî"
"dâhiye-i edep","edebiyat dâhisi"
"hubb-u lâfz","lâfız sevgisi; kelimenin söyleyiş şekline meftun olmak"
"mağlûp","yenilmek"
"lâfızperest","kelimenin mânâsından çok, sözlerine önem veren ve kelimenin dış şekliyle çok meşgul olan kimse"
"kıymettar","değerli"
"lekedar","lekelemek, kirletmek"
"lâfızperest","kelimenin mânâsından çok, sözlerine önem veren ve kelimenin dış şekliyle çok meşgul olan kimse"
"bast-ı özür","özürlerine gerekçe olmak; affedilmelerine yol açmak"
"nümune-i imtisal","örnek alınacak model"
"Abdülkâhir","bk. Abdülkâhir-i Cürcânî"
"Delâil-i İ'câz","Abdülkâhir-i Cürcânî'nin, Kur'ân-ı Kerim'in edebî yönünü anlattığı bir eseri; bk. Delâilü'l-İ'câz"
"Esrarü'l-Belâğat","Abdülkâhir-i Cürcânî'nin, belâğat hakkında bir eseri; bk. Esrârü'l-Belâğa"
"sülüs","üçte bir"
"lâfızperest","kelimenin mânâsından çok, sözlerine önem veren ve kelimenin dış şekliyle çok meşgul olan kimse"
"Lâfızperest","kelimenin mânâsından çok, sözlerine önem veren ve kelimenin dış şekliyle çok meşgul olan kimse"
"sûret-perestlik","bir şeyin dış görünüşüne ve tertibine önem verip, rûhuna va mânâsına kıymet vermemek"
"üslûb-perestlik","sözün mânâ ve maksada uygunluğuna değil de ifade tarzının güzelliğine önem verme"
"teşbih-perestlik","sözde lüzumundan fazla teşbihe, benzetme san'atlarına yer verme"
"hayal-perestlik","sözde, hakikati rencide edecek şekilde lüzumsuz hayallere yer vermek"
"kafiye-perestlik","kafiye için mânâyı feda edecek derecede kafiyeye önem vermek, birinci derecede kafiyeyi düşünüp, mânâyı arka plâna atmak"
"filcümle","kısmen"
"ifrat","aşırılık, gereğinden daha fazla olma durumu"
"maraz","hastalık, illet"
"nükte-i zarafet","zariflik, incelik nüktesi"
"kafiye","manzum yazılarda mısra sonlarındaki–aynen tekrar edilen kelime ve eklerde olmamak şartı ile–ses benzerliği, mısra sonlarında tekrarlanan, anlamları ayrı, sesleri birbirine benzer kelimelerden her biri, uyak (nesirde olursa secî denir)"
"edip","edebiyatçı"
"edep","edebiyat"
"edep","edebiyat"
"lâfz","söz, kelime"
"ziynet","süs, edebî san'at"
"tabiat-ı mânâ","mânânın tabiatı"
"sûret-i mânâ","mânâ şekli, ifade biçimi"
"haşmet","heybet, büyüklük, görkem"
"meâl","anlam; öz mânâ, netice"
"üslûb","ifade, anlatım tarzı; san'atkârın görüş, his ve idrak ediş tarzı, ifadesindeki kendine has özelliği"
"maksûd","kastedilen şey, gaye"
"müsait","uygun"
"teşbih","benzetme; belirli bir maksadı ifade için, bir edat ile aralarında ortak nitelikten dolayı bir şeyi başka bir şeye benzetme san'atı"
"revnak","parlaklık, güzellik, tazelik, letafet, süs"
"matlûb","talep edilen, istenilen, arzulanılan"
"münasebet","ilgi, alâka"
"cevelân","gezme, dolaşma, seyahat"
"şa'şaa","gösteriş, göz alıcılık, parlaklık"
"misal","örnek olmak; hakikati, onun benzeri olacak şekilde göstermek"
"istimdat","yardım istemek"
"Kelâm","ifade, söz"
"neşvünema","büyüyüp gelişme"
"tecessüm","cisimleşme; mânâların adeta görünür hâle gelecek şekilde bir cesed giymesi"
"cemâdât","cansız olan şeyler"
"nefh-i ruh","ruh üflemek, hayat vermek"
"mükâleme","karşılıklı konuşma"
"mubâhase","konuşma, sohbet etme"
"Deveran","iktiran; birinin diğerine illet ve sebep zannedilerek iki şeyin devamlı bir surette beraber var veya yok olmasını sanma"
"vücut","varlık"
"adem","hiçlik, yokluk"
"mukarenet","beraberlik, bir arada bulunma"
"illet","esas sebep"
"me'haz","kaynak; bir şeyin alındığı yer"
"menşe","bir şeyin çıkış yeri, kaynak, esas, kök"
"itikad-ı örfî","geleneksel inanç"
"müesses","kurulmuş, tesis edilmiş"
"mağlâta-i vehmiye","vehmin, insana var olmayanı var göstererek yanıltması, yanılgıya düşürmesi"
"mebnî","bina edilmiş, kurulu"
"kuvve-i hayal","hayal gücü"
"neş'et","doğmak, meydana gelmek"
"sihr-i beyan","açıklama ve anlatımın sihri, etki ve tesir gücü"
"sehhar","sihirbaz, büyücü"
"cemâdât","cansız olan şeyler"
"adavet","düşmanlık"
"muhabbet","sevgi"
"tecessüm","cisimleşme; mânâların adeta görünür hâle gelecek şekilde bir cesed giymesi"
"hararet-i gariziye","hayat veren, canlandıran sıcaklık"
"derc","içine yerleştirmek"
"menzil","durak, yer, mekân"
"ıtlak","isimlendirme, tabir etme"
"şâyeste","yaraşır, uygun, lâyık"
"Mumâtala-i hak","hak, borç vs. yerine getirmeme ve ödemeyi erteleme, tecil etme"
"hulfü'l-va'd","sözünden dönme"
"sîne","göğüs, kalb"
"yeis","ümitsizlik"
"mütezelzil","deprenen, sarsılan"
"sadr","göğüs, sîne"
"şâir-i sâhir","büyüleyici söz söyleyen şair"
"emel","ümit"
"ye's","ümitsizlik"
"tecsim","cisimlendirme, vücud verme"
"nemmâm","ara bozan, söz taşıyan, bozguncu"
"ihlâf","sözden dönme, yalan söyleme"
"fitne","bozgunculuk, ara bozma"
"muharebe","savaşma, harp etme"
"muhasama","iki taraf arasındaki düşmanlık"
"temsil","canlandırmak, sahnelemek"
"sinematoğraf","sinema, sinema makinesi"
"beyit","iki mısradan oluşan şiir"
"sihr-i beyanî","açıklama ve anlatımın sihri, etki ve tesir gücü"
"nevi","çeşit"
"tenvim","uyutma, uyuşturma"
"muâşaka","birbirine âşık olma"
"şekva","şikayet"
"teşekkî","şikâyet etmek"
"Mahbub","sevgili, sevilen"
"Mecnûn","bk. Leylâ ve Mecnûn"
"sehab","bulut"
"Leylâ","bk. Leylâ ve Mecnûn"
"hâlet","durum, hâl"
"tahyil","hayale getirtmek, hayal ettirmek"
"müşabehet","benzeme, benzerlik"
"savt","ses"
"şiddet-i ihtiyac","ihtiyacın şiddetli olması"
"intikal","zihnin başka bir şeye kayması, gördüğü bir şeyle başka bir şeyi hatırlaması"
"deveran","iktiran; birinin diğerine illet ve sebep zannedilerek iki şeyin devamlı bir surette beraber var veya yok olması"
"tevehhüm","olmayan bir şeyi var sayma, var zannetme"
"tasarrufat","dilediği gibi kullanma ve idare etme"
"muâşaka","birbirine âşık olma"
"mükâleme","karşılıklı konuşma"
"ifrağ","bir şeyi kalıba dökme, boşaltma"
"çiznök","tane, tohum"
"dane-i hakikat","hakikat çekirdeği, tanesi"
"Kelâm","ifade, söz"
"elbise-i fahire","göz alıcı lüks elbise"
"cemâl","güzellik"
"üslûp","ifade, anlatım tarzı"
"kalıb-ı kelâm","söz kalıbı; söz ve ifadelerin içine döküldüğü kalıp"
"dikkat-i nazar","inceden inceye düşünme ve bakma, bakış inceliği"
"tevaggul","bir işe girme, bir şeyde derinleşme"
"mübaşeret","temas etme, doğrudan meşgul olma"
"telâkkuh","aşılama, dölleme"
"tevellüd","doğmak, meydana çıkmak"
"temayülât","meyiller, eğilimler"
"hususiyat","özellikler"
"teşekkül","oluşmak, şekillenmek"
"terekküp","birleşmek, bir araya gelmek"
"istiare-i temsiliye","temsilî istiare; istiarenin, teşbih unsurlarından benzetilen ögesi ile yapılan, benzeyenin teferruatlı olarak tasvir edildiği istiare çeşididir. Temsilî istiarede anlatılan kavram bütün manzumeye veya yazıya işlenmiştir"
"telâhuk","birbirine katılma, eklenme"
"tenevvür","nurlanma, aydınlanma"
"teşerrüb","bir şeyin diğer şeye sirayet etmesi, emme, içine çekme"
"teşekkül","oluşmak, şekillenmek"
"üslûp","ifade, anlatım tarzı"
"kelâm","ifade, söz"
"cemâl","güzellik"
"hulel-i fâhire","göz alıcı lüks elbiseler; Cennet elbiseleri"
"destgâh","tezgâh"
"şâyân","lâyık, yaraşır"
"mahall-i suver","sûret ve fotoğrafların çekilip depolandığı yer"
"hazinetü'l-hayal","hayal hazinesi"
"En ekall","en azından"
"yazma","kadınların başına örttüğü ince eşarp"
"Lâakal","hiç değilse, en az"
"kelâm","ifade, söz"
"kelâm","ifade, söz"
"im'ân-ı nazar","etraflıca, derinlemesine incelemek"
"mütekellim","konuşan"
"âyine-misal","ayna gibi, aynaya benzer"
"nefs","kendisi"
"mahiyet","asıl, esas yapı, bir şeyin iç yüzü"
"nefs","kendisi"
"tevehhüm","sanma, zannetme"
"mizaç","huy, tabiat, yaratılış"
"kelâm","ifade, söz"
"mümteziç","birleşik, karışık, birbirine geçmiş, mezc olmuş"
"tahayyül","hayal etmek"
"Hayâliyyun mezhebi","Hayalcilerin mezhebi; romantizim"
"muâteb","azarlanmama, kınanmama"
"Kaside-i Bürde","bk. Hakîm-i Busayrî"
"bîmarhane","hastahane"
"Hakîm-i Busayrî","bk. Hakîm-i Busayrî"
"istifrağ","içindekini dökme, boşaltma"
"nedamet","pişmanlık"
"üslûp","ifade, anlatım tarzı"
"zülâl-i mânâ","mânânın saf, berrak suyu"
"muvafık","lâyık, uygun"
"imtizaç","birbiriyle karışıp kaynaşmak"
"zülâl","saf, berrak su"
"kelâm-ı belîğ","belâğatli söz; açık ve kusursuz ifade"
"Kelâm-ı beliğ","belâğatli söz; açık ve kusursuz ifade"
"hikmet","fayda, gaye, maksat; bilim"
"fehim","anlayış, kavrayış"
"âb-ı hayat","hayat suyu"
"zürefa","zarif kimseler, zarifler"
"sâki","içecek servisi yapan, sunan kişi"
"efkâr","fikirler"
"esrar","sırlar, gizemler"
"temeşşî","gezinmek, yürümek"
"hissiyat","duygular, hisler"
"ihtizaza","harekete geçirmek, titretmek"
"kelâm","ifade, söz"
"hüdhüd-ü Süleyman","bk. Hüdhüd-ü Süleymânî"
"Sebe","bk. Sebe Kavmi"
"nebe'","haber"
"inzal-i Kur'ân","Kur'ân'ı indiren"
"ibdâ-ı semavat ve arz","gökleri ve yeri eşsiz, benzersiz ve mükemmel yaratan"
"Zülcelâl","sonsuz haşmet ve yücelik sahibi Allah"
"tavsif","vasıflandırmak, nitelendirmek"
"Hüdhüd","bk. Hüdhüd-ü Süleymânî"
"kavm","topluluk"
"âsuman","gökyüzü, gökkubbe"
"mahfiyat","gizlilikler, saklı olan şeyler"
"evsaf-ı kemâliye","her türlü kusur ve noksandan arınmış mükemmel sıfatlar"
"hüdhüd","bk. Hüdhüd-ü Süleymânî"
"hendese","geometri; mühendislik"
"telvih","ince işaret"
"vasf-ı mezbur","söylenen vasıf, daha önce yazılan sıfat"
"ihtiyar","seçmek, tercih etmek"
"Üslûp","ifade, anlatım tarzı"
"murad","istenen, dilenen"
"kelâm","ifade, söz"
"belâğat","düzgün, kusursuz şekilde, hâlin ve makamın icabına göre söz söyleme"
"kıssât","kıssalar, hikâyeler"
"tefârık","parçalar, kısımlar, bölümler"
"iltiham","lehimleme, birbirine yapıştırma"
"kaide","düstur, prensip"
"sabit","bir şeyin varlığı, gerçekliği kesin olarak belli olmak"
"levazım","gerekli şeyler; bir bütünden ayrılmayan, bir işte beraber bulunması gereken şeyler"
"cüz'","kısım, parça"
"tahrik","harekete geçirmek"
"kıssât","kıssalar, hikâyeler"
"küll","bütün, genel, bir şeyin tamamı"
"ihtizaza","sarsmak, titretmek, harekete geçirmek"
"mütekellim","konuşan, söz söyleyen"
"üslûb","ifade, anlatım tarzı"
"muhatab","dinleyen, kendisine hitap edilen"
"velev","eğer, gerçi"
"mübâreze","vuruşma için meydana çıkma, düello yapma"
"lâfz","söz, kelime"
"meydan-ı harb","harp meydanı, savaş alanı"
"sinematograf","sinema makinesi"
"câiz","sakıncasız, doğru, yerinde"
"merâtib","mertebeler, dereceler"
"mütefâvit","birbirinden farklı, çeşitli"
"lâtif","ince, şirin, hoş"
"rakik","ince, nazik"
"nesîm-i seher","seher rüzgârı, tan yeli, tatlı sabah rüzgârı"
"âheste","yavaş, ağır"
"desâis-i harbiye","harp hileleri"
"mestur","gizli"
"kuvve-i şâmme","koku alma duyusu (sezme kabiliyeti)"
"istişmam","koklama, hissetme; ince meseleleri sezme, anlama"
"Ezcümle","meselâ, örneğin"
"şive-i ifade","ifade, anlatım tarzı, üslûbu"
"Zemahşerî","bk. Zemahşerî"
"üslûb","ifade, anlatım tarzı"
"istişmam","koklama, hissetme; ince meseleleri sezme, anlama"
"Hâlık","herşeyi yaratan Allah"
"mübâreze","vuruşma için meydana çıkma, düello yapma"
"kudret","güç"
"kuyûdât","kayıtlar; bir sözün bütününü meydana getiren harf, kelime gibi parçalarıyla bunların sarf ve nahiv (dilbilgisi) yönünden özellikleri; meselâ, erkeklik-dişilik, belirlilik-belirsizlik, isim-sıfat gibi"
"keyfiyat","nitelikler, durumlar, özellikler"
"muavenet","yardım etmek"
"umumen","bütünüyle"
"garaz","gaye, maksat, hedef"
"düstur","kâide, kural"
"timsal","görüntü, nümune, örnek"
"kuyûdât","kayıtlar; bir sözün bütününü meydana getiren harf, kelime gibi parçalarıyla bunların sarf ve nahiv (dilbilgisi) yönünden özellikleri; meselâ, belirlilik-belirsizlik, isim-sıfat, erkeklik-dişilik gibi"
"zenav","havuz, suların biriktiği yer"
"istimdad","yardım dileme, isteme"
"Elhasıl","kısaca, özetle"
"şebeke","ağ"
"tersim olunan","resimlenen"
"nazar-ı akıl","akıl gözü; aklın görüşü, kavraması"
"suret-i garaz","gaye ve maksadın resmi, görüntüsü"
"müşevveş","dağınık, karışık, düzensiz"
"tecavüb","birbirinin ihtiyacına cevap verme"
"teavün","yardımlaşma, dayanışma"
"istimdad","yardım dileme, isteme"
"intizam","düzenlilik"
"neş'et","doğmak, meydana gelmek"
"tenasüp","uygunluk, ahenk"
"tevellüd","doğmak, meydana gelmek"
"hüsün","güzellik (batına, içe ait güzellik)"
"cemâl","güzellik (zahire, dış yüze bakan güzellik)"
"Rabb-i İzzet","izzet, şeref ve yücelik sahibi olan Allah"
"kelâm","ifade, söz (âyet-i kerimeler)"
"teemmül","düşünmek, inceden inceye araştırmak"
"Ezcümle","meselâ, örneğin"
"tahvif","korkutmak, sakındırmak"
"kalâk","endişe, sıkıntı, huzursuzluk"
"in'ikâs","yansımak, aksettirmek"
"kaide-i beyâniye","belâğat ilminin bir dalı olan ve teşbih, istiâre, mecaz, kinâye gibi konuları ele alan beyân ilminin bir kuralı"
"binaen","bu sebepten, buna dayanarak"
"tehvil","dehşetli göstermek, korkutmak"
"tahvif","korkutmak, sakındırmak"
"derece-i tesir","etki derecesi"
"kıllet","azlık"
"esas-ı maksad","asıl gaye"
"kelâm","ifade, söz (âyet-i kerimeler)"
"lâfz","söz, kelime"
