"nam","ad"
"lisan-ı hikmet","hikmet dili"
"müddeî","iddia sahibi, iddiada bulunan"
"karn","asır"
"intizam","düzen"
"kemâl-i intizam","mükemmel düzen ve"
"kader","Allah'ın meydana gelecek hadiseleri olmadan önce takdir etmesi, planlaması"
"tayin olunan","belirlenen"
"intizam","düzen"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"haliçe","ipek halı"
"icad","var etme, yaratma"
"kudret","güç, iktidar"
"hilkat-i arz","yeryüzünün yaratılışı"
"harab-ı arz","yeryüzünün yıkılışı"
"ezel","başlangıcı olmayan, sonsuzluk"
"ebed","sonu olmayan, sonsuzluk"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"kudret","güç, iktidar"
"icad","var etme, yaratma"
"kemâl-i intizam","mükemmel düzen ve"
"tecdid","yenileme"
"iktidar","güç, kudret"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"küre-i arz","yerküre, dünya"
"mucid","icad eden, yoktan var eden"
"rububiyet","herbir varlığa muhtaç olduğu şeyleri verme, onları terbiye edip idaresi ve egemenliği altında bulundurma"
"dâvâ","iddia"
"sikke-i vahdet","birlik damgası"
"turra-i ehadiyet","Allah'ın birliğini herbir şeyde ayrı ayrı gösteren mühür"
"kâinat","evren, yaratılmış herşey"
"kabza-i tasarruf","emri altında bulundurma"
"eşya","varlıklar"
"şuûnât","özellikler, haller, işler"
"nihayetsiz","sınırsız, sonsuz"
"hazır ve nazır","bizzat bulunan ve gören"
"mekândan münezzeh","yerle ve mekânla sınırlı olmayan"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"kudret","güç, iktidar"
"mâlik","sahip"
"müdahale","karışma"
"müddeî","iddia sahibi"
"küre-i arz","yerküre, dünya"
"küre-i arz","yerküre, dünya"
"esbab","sebepler"
"nam","ad"
"tabiat","doğa, canlı ve cansız bütün varlıklar"
"lisan","dil"
"küre-i arz","yerküre, dünya"
"hak","doğru, gerçek"
"nam","ad"
"hakikat","gerçek, doğru"
"sadâ","ses"
"intizamsız","düzensiz"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"hareket-i seneviye","senelik hareket"
"takriben","yaklaşık olarak"
"kemâl-i mizan","mükemmel ölçü ve denge"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"vazife-i hizmet","hizmet görevi"
"daire-i azîme","büyük daire"
"hakikî","gerçek"
"mâlik","sahip"
"seyyare","gezegen"
"cazibe-i rahmet","rahmet çekimi"
"icad","var etme, yaratma"
"seyyârât","gezegenler"
"kemâl-i intizam ve hikmet","mükemmel bir düzen ve hikmet"
"istihdam","çalıştırma"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"kudret","güç, iktidar"
"rububiyet","herbir varlığa muhtaç olduğu şeyleri verme, onları terbiye edip idaresi ve egemenliği altında bulundurma"
"haşmet","heybet, görkem"
"intizamat","düzenler, dengeler"
"harekât","hareketler"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"teshirat","emir altına almalar"
"mevcudat","varlıklar"
"zerre","atom"
"emirber nefer","emre hazır asker"
"mutî","itaatkâr, emre uyan"
"musahhar","boyun eğen, emre uyan"
"tanzim","düzenleme"
"tezyin","süsleme"
"seyyârât","gezegenler"
"tanzim","düzenleme"
"Hakîm-i Zülcelâl","sonsuz haşmet ve yücelik sahibi ve herşeyi hikmetle yapan Allah"
"Hâkim-i Mutlak","sınırsız egemenlik sahibi olan Allah"
"müddeî","iddia sahibi"
"musahhar","boyun eğen, emre uyan"
"şirk","Allah'a ortak koşma"
"nam","ad"
"lisan","dil"
"mecusî","ateşe tapan"
"mâlik","sahip"
"tasarruf","dilediği gibi kullanma ve yönetme"
"hak","doğru, gerçek"
"nam","ad"
"hakikat","gerçeklik"
"lisan","dil"
"hikmet-i İlâhiye","Allah'ın gözettiği fayda ve gaye"
"hâşâ ve kellâ","asla ve asla, kesinlikle öyle değil"
"musahhar","boyun eğen, emre uyan"
"Seyyid","efendi"
"mumdar","ışık verici"
"hakikî","gerçek"
"mâlik","sahip"
"cevher","öz, maden"
"daire-i iktidar","gücün etkili olduğu alan"
"haricinde","dışında"
"müddeî","iddia sahibi"
"tekdir","azarlama"
"müddeî","iddia sahibi"
"firavunlaşmış","Firavun gibi kendisini ilah seviyesine çıkaracak derecede büyük görme"
"lisan","dil"
"mâlik","sahip"
"hizmetkâr","hizmetçi"
"Esbab","sebepler"
"nam","ad"
"hak","doğru, gerçek"
"hakikat","gerçeklik"
"nam","ad"
"ubûdiyet","kulluk"
"lisan","dil"
"emsal","benzerler"
"ulvî","yüce"
"icad","var etme, yaratma"
"semâvât","gökler"
"kemâl-i hikmet","mükemmel bir hikmet"
"kemâl-i haşmet","mükemmel bir heybet"
"kemâl-i ziynet","kusursuz ve mükemmel süsler"
"müddeî","iddia sahibi"
"müvekkil","vekâlet veren"
"nam","ad"
"esbab","sebepler"
"nam","ad"
"şerik","Allah'a ortak koşulan şey"
"tuğyan","azgınlık, taşkınlık, zulüm ve küfürde çok ileri gitme"
"lisan","dil"
"nücumperest","yıldızlara tapan"
"sâbiiyyun","yıldızlara tapan kimseler"
"hâk","doğru, gerçek"
"taht-ı hükmünde","hükmü altında"
"sikke-i vahdet","birlik damgası"
"turra-i ehadiyet","Allah'ın birliğini herbir şeyde ayrı ayrı gösteren mühür"
"nizamat-ı âliye","yüce nizamlar, düzenler"
"kavânin-i ubûdiyet","kulluk kanunları"
"intizamsız","düzensiz"
"semâvât","gökler"
"şecere","ağaç"
"kâinat","evren, yaratılmış herşey"
"mesiregâh","gezinti yeri"
"feza-yı âlem","uzay"
"kabza-i tasarruf","emri altında bulundurma"
"Vâhid-i Ehad","bir olan ve birliği her bir şeyde görülen Allah"
"kemâl-i rububiyet","Allah'ın herşeyi kuşatan kusursuz rablığı"
"nuranî","parlak, nur saçan"
"saltanat-ı rububiyet","Allah'ın herşeyi kuşatan egemenliği"
"burhan","kuvvetli delil"
"taife","topluluk"
"daire-i saltanat","saltanat dairesi"
"ulvî","yüce"
"süflî","aşağı"
"berzahî","kabir âlemine ait"
"uhrevî","âhirete ait"
"menzil","durak, yer"
"haşmet-i saltanat","saltanatın haşmeti, görkemi"
"ziya","ışık"
"nuranî","parlak, nur saçan"
"kudret-i Vâhid-i Ehad","bir olan ve birliği her bir şeyde görülen Allah'ın güç ve iktidarı"
"mu'cize","yaratma noktasında bütün sebepleri âciz bırakan olağanüstü şey"
"şecere-i hilkat","yaratılış ağacı"
"muntazam","düzenli"
"vahdâniyet","Allah'ın birliği"
"münevver","nurlu, aydınlık"
"burhan","kuvvetli delil"
"melâike","melekler"
"menzil","durak, yer"
"tayyare","uçak"
"avâlim-i ulviye","yüce âlemler"
"saltanat-ı rububiyet","Allah'ın herşeyi kuşatan egemenliği"
"feza-yı âlem","uzay"
"ziynet","süs"
"kasr","saray"
"semâ","gök"
"nuranî","parlak, nur saçan"
"heyet-i mecmua","genel yapı, bütün"
"sükûnet","sakinlik"
"sükût","suskunluk"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"haşmet","heybet, görkem"
"ziynet","süs"
"intizam","düzen"
"hüsn-ü hilkat","yaratılış güzelliği"
"mevzuniyet","ölçülü olma"
"kemâl-i san'at","san'at mükemmelliği"
"Sâni-i Zülcelâl","sonsuz yücelik ve haşmet sahibi ve herşeyi san'atla yaratan Allah"
"nihayetsiz","sonsuz, sınırsız"
"vahdet","Allah'ın birliği"
"samediyet","herşey Allah'a muhtaç olduğu halde, Onun hiçbir şeye muhtaç olmayışı"
"kâinat","evren, yaratılmış herşey"
"sâfi","arınmış, temiz"
"mutî","emre uyan"
"musahhar","boyun eğen"
"müstehak","layık"
"müddeî","iddia sahibi"
"recm-i şeytan","şeytan taşlama"
"tabiat","doğa, canlı ve cansız bütün varlıklar, maddî âlem"
"tesadüf","rastlantı"
"şerik","Allah'a ortak koşulan şey"
"muhaliyet","ihtimal dışı olma, imkansızlık"
"zulümat","karanlıklar"
"semâvât","gökler"
"şerik","Allah'a ortak koşulan şey"
"Mevkıf","kısım, bölüm"
"zeyl","ilâve, ek"
"Festemi'","dinle!"
"ilâ âhir-i âyet","âyetin sonuna kadar"
"ilâ âhir-i âyet","âyetin sonuna kadar"
"nevi","çeşit, tür"
"âyet-i kerime","şerefli âyet, Kur'ân'ın herbir cümlesi"
"nazar-ı dikkat","dikkatli bakış"
"semâ","gök"
"ziynetli","süslü"
"semâ","gök"
"fevkalâde","olağanüstü"
"sükûnet","durgunluk, sakinlik"
"sükût","sessizlik"
"Kadîr-i Mutlak","herşeye gücü yeten, sınırsız güç ve kudret sahibi Allah"
"teshir","emir altında tutma"
"dehşetli","korkunç"
"hadsiz","sayısız"
"ecram","gök cisimleri, yıldızlar"
"velvele","gürültü"
"kâinat","evren, yaratılmış herşey"
"zelzele-i hercümerc","karma karışıklığın sarsıntısı"
"kâinat","evren, yaratılmış herşey"
"camus","manda"
"velvele","gürültü"
"hercümerc","karma karışıklık"
"malûm","bilinen"
"küre-i arz","yerküre, dünya"
"kozmoğrafya","astronomi, gök bilimi"
"sükûnet","durgunluk, sakinlik"
"sükût-u ecram","gök cisimlerinin sessiz hali"
"Sâni-i Zülcelâl","herşeyi san'atlı bir şekilde yapan, sonsuz haşmet ve yücelik sahibi Allah"
"Kadîr-i Zülkemâl","kudreti herşeyi kuşatan, mükemmellik ve kusursuzluk sahibi Allah"
"derece-i kudret ve teshir","güç ve emri altında bulundurma derecesi"
"nücum","yıldızlar"
"derece-i inkıyad ve itaat","boyun eğme ve itaat derecesi"
"semâ","gök"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"gayet","çok"
"acip","hayret verici, şaşırtıcı"
"azîm","büyük"
"harekât","hareketler"
"gayet","çok"
"dakik","ince"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"azamet","büyüklük"
"intizam","düzenlilik"
"derece-i san'at ve maharet","san'at ve maharet derecesi"
"seyyârât","gezegenler"
"azîm","büyük"
"misillü","gibi"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan ve sonsuz haşmet ve yücelik sahibi olan Allah"
"derece-i kudret ve hikmet","kudret ve hikmet derecesi"
"nisbet","oran, ölçü"
"nazar","bakış"
"tezahür","belirme, görünme"
"semâvât","gökler"
"haşmet","heybet, görkem"
"ziynet","süs"
"Sâni-i Zülcelâl","herşeyi san'atlı bir şekilde yapan, sonsuz haşmet ve yücelik sahibi Allah"
"muazzam","büyük"
"kesretli","pek çok"
"derece-i haşmet","heybet ve görkemin derecesi"
"terakkiyât-ı medeniye","teknolojik ilerlemeler"
"derece-i kemâl","mükemmellik derecesi"
"semâvât","gökler"
"haşmet","heybet, görkem"
"ziynet","süs"
"Sâni-i Zülcelâl","herşeyi san'atlı bir şekilde yapan, sonsuz haşmet ve yücelik sahibi Allah"
"kemâl-i saltanat","saltanatın mükemmelliği, kusursuzluğu"
"cemâl-i san'at","san'atın güzelliği"
"nazar-ı dikkat","dikkatli bakışlar"
"Semâ","gök"
"mahlûkat","yaratıklar"
"intizam","düzenlilik"
"dakik","ince"
"mizan","ölçü"
"masnuat","san'atla yaratılmış varlıklar"
"mevzuniyet","ölçülü olma"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"Kadîr","sonsuz güç ve kudret sahibi Allah"
"Hakîm","herşeyi hikmetle yapan Allah"
"muhtelif","çeşitli"
"cirim","cisim"
"mizan-ı mahsus","özel ölçü"
"muayyen","belirlenmiş"
"derece-i iktidar ve hikmet","iktidar ve hikmetin derecesi"
"cirm","cisim"
"derece-i itaat ve musahhariyet","itaat ve boyun eğmişlik derecesi"
"semâvât","gökler"
"azamet","büyüklük"
"hadsiz","sayısız"
"gayet","çok"
"zerre","atom, en küçük madde parçası"
"hudut","sınır"
"âşire-i dakika","saatin dakika ve saniye gibi on birim küçüğü olan zaman dilimi"
"Sâni-i Zülcelâl","herşeyi san'atlı bir şekilde yapan, sonsuz haşmet ve yücelik sahibi Allah"
"dakik","ince"
"mizan-ı mahsus","özel ölçü"
"rububiyet","Rablık; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"icra","yerine getirme"
"nazar-ı dikkat","dikkatli bakış"
"âyet","Kur'ân'ın herbir cümlesi"
"sâir","diğer"
"âyet","Kur'ân'ın herbir cümlesi"
"beyan olunan","açıklanan"
"teshir-i şems ve kamer ve nücum","güneşi, ayı ve yıldızları emrine boyun eğdirme"
"kamer","ay"
"sema","gök"
"müzeyyen","süslü"
"hat","çizgi, yazı"
"mektubât-ı Samedâniye","Allah tarafından gönderilmiş birer mektup gibi, şuur sahiplerine İlâhî sanatı anlatan eserler"
"misillü","gibi"
"kubbe-i semâ","gökkubbe"
"kamer","ay"
"saat-i kübrâ","büyük saat"
"mütefavit","çeşitli"
"hilâl","ay; yay şeklinde görülen ay"
"suret","şekil, görüntü"
"güya","sanki"
"hilâl","ay; yay şeklinde görülen ay"
"menzil","konaklama yeri, durak"
"kemâl-i mizan","tam ve kusursuz ölçü"
"dakik","ince"
"kubbe-i semâ","gökkubbe"
"nihayetsiz","sonsuz"
"saltanat-ı rububiyet","Allah'ın herşeyi kuşatan egemenliği"
"şeâir","işaretler, semboller"
"Zîşuur","şuurlu, bilinçli"
"iş'âr","bildirmek"
"muhteşem","ihtişamlı, görkemli"
"Ulûhiyet","İlâhlık"
"işârât","işaretler"
"ehl-i fikr","düşünenler"
"tevhid","birleme; herşeyin bir olan Allah'a ait olduğunu bilme ve inanma"
"kitab-ı kâinat","kâinat kitabı; bir kitap gibi yazılmış bütün âlem"
"safha-i rengin","süslü, parlak, rengârenk sahife"
"Hâme-i zerrîn-i kudret","kudretin altın kalemi"
"tasvir","resimleme; anlatma, ifade etme"
"nokta-i muzlim","karanlık nokta"
"çeşm-i dil erbâbı","gönül gözü açık olanlar"
"âyât","âyetler, deliller"
"Hüdâ","Allah"
"tahrir","yazmak"
"mu'ciz-i hikmet","Allah'ın hikmetinin mu'cizesi"
"iz'an-rübâ-yı kâinat","kâinatın herkesi ikna eden yüzü"
"âli","yüce"
"temâşâ","seyir"
"feza-yı kâinat","uzay"
"hutbe-i şirin","güzel, tatlı hutbe"
"Nâme-i nurîn-i hikmet","hikmetin nurlu mektubu"
"takrir","bildirmek"
"nutka","konuşmak, dile gelmek"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan ve haşmet ve yücelik sahibi olan Allah"
"haşmet-i sultan","sultanın haşmeti, görkemi"
"burhan-ı nurefşân","nur saçan delil"
"vücub-u Sâni","herşeyi san'atlı bir şekilde yaratan Allah'ın varlığının gerekliliği"
"vahdet","birlik"
"kudret","güç, iktidar"
"zemin","yer"
"nazenin","ince, lâtif"
"mu'cizât","mu'cizeler"
"çün","için"
"seyran","seyretme, gezme"
"semâ","gök"
"arz","yer, dünya"
"müdakkik","inceden inceye araştıran"
"Tûbâ-yı hilkat","yaratılış ağacı"
"semâvât","gökler"
"şık","bütünün parçası"
"kehkeşan","samanyolu"
"ağsân","dallar"
"Cemîl-i Zülcelâl","heybeti ve yüceliği sınırsız, güzelliği sonsuz olan Allah"
"dest-i hikmet","hikmet eli"
"semâvât ehli","yüce âlemlerde yaşayan varlıklar"
"mescid-i seyyar","gezici mescid"
"hane-i devvar","devamlı dönen ev"
"ulvî","yüksek"
"âşiyâne","yuva"
"misbah-ı nevvar","nurlu, parlak lâmba"
"gemi-i Cebbar","büyük, haşmetli gemi"
"tayyare","uçak"
"Kadîr-i Zülkemâl","kudreti herşeyi kuşatan, mükemmellik sahibi Allah"
"Hakîm-i Zülcelâl","yücelik ve heybet sahibi olan ve herşeyi hikmetle yapan Allah"
"mu'cize-i kudret","Allah'ın kudret mu'cizesi"
"harika-i san'at-ı Hâlıkane","Yaratıcının san'at harikası"
"nadire-i hikmet","Allah'ın hikmetinin ender bir eseri"
"dâhiye-i hilkat","yaratılış harikası"
"âlem","dünya"
"burhan","kuvvetli delil"
"âyet","delil"
"Sikke","mühür, işaret"
"turra","mühür, nişan"
"Rab","herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"musahhar","boyun eğen"
"müsebbih","tesbih eden"
"abîdâne","ibadet edercesine"
"Zikr","Allah'ı anmak"
"kehkeşan","samanyolu"
"halka-i kübrâ","büyük halka"
"mensup","bağlı"
"meczup","cezbeye tutulmuş"
"Lem'a","parıltı"
"Tabiat","doğa, maddî âlem; materyalist düşünce"
"Risale","Risale-i Nur'u oluşturan bölümlerden her birisi"
"Tabiat","doğa, maddî âlem; materyalist düşünce"
"fikr-i küfrî","Allah'ın varlığını inkâr etme düşüncesi"
"suret","biçim, şekil"
"küfr","Allah'ın varlığını inkâr etme"
"zîrüzeber","yerle bir etmek, yıkmak"
"İHTAR","hatırlatma, uyarı"
"Nota","bildiri"
"tabiiyyun","tabiatçılar, herşeyin tabiatın tesiriyle meydana geldiğini iddia edenler"
"münkir","Allah'ın varlığını inkâr eden, kabul etmeyen"
"hurafe","delile dayanmayan saçma inanış"
"lâakal","en az"
"muhal","imkansızlık"
"tazammun","içine almak"
"Muhal","imkansızlık"
"beyan","açıklamak"
"Sair","başka"
"risale","Risale-i Nur'u oluşturan bölümlerden her birisi"
"muhal","imkansızlık"
"izah","açıklamak"
"muhtasar","özet"
"haysiyetiyle","özelliğiyle"
"tayy","atlanmak"
"zâhir","açık, görünen"
"hurafe","delile dayanmayan saçma inanış"
"feylesof","filozof, felsefeci"
"hakikat-i meslek","takip edilen bir yöntemin gerçek yönü"
"mukteza","bir şeyin gereği"
"muhal","imkansızlık"
"beyan","açıklamak"
"müstekreh","çirkin"
"gayr-ı mâkul","akla uymayan"
"hülâsa-i mezhep","takip edilen metodun özeti"
"zarurî","zorunlu"
"mukteza","bir şeyin gereği"
"kat'î","kesin"
"burhan","kuvvetli delil"
"tafsilen","ayrıntılı olarak"
"beyan","açıklamak"
"âyet-i kerime","şerefli âyet, Kur'ân'ın herbir cümlesi"
"istifham-ı inkârî","bir şeyin öyle olmayacağını soru sorma şekliyle ifade etme; Hiç böyle olur mu?"
"Cenâb-ı Hak","Hakkın tâ kendisi olan şeref ve yücelik sahibi Allah"
"şek","şüphe"
"vücud ve vahdâniyet-i İlâhiye","varlık"
"bedâhet","apaçık bir şekilde"
"izah","açıklama"
"ihtar","hatırlatma"
"Ankara","bk. Ankara"
"Yunan","bk. Yunan (Yunanistan)"
"galebe","galip gelme"
"neş'e","sevinmek"
"ehl-i iman","Allah'a inananlar, mü'minler"
"efkâr","fikirler, düşünceler"
"zındıka","dinsizlik, inançsızlık"
"dessâsâne","hileli ve aldatıcı bir şekilde"
"erkân","rükünler, esaslar"
"âyet-i kerime","şerefli âyet, Kur'ân'ın herbir cümlesi"
"bedâhet","apaçık bir şekilde"
"vücud","varlık"
"vahdâniyet","Allah'ın bir ve benzersiz oluşu; ortağının olmayışı"
"ifham","anlatmak, bildirmek"
"cihet","yön"
"istimdad","yardım istemek"
"zındıka","dinsizlik, inançsızlık"
"Kur'ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur'ân"
"burhan","kuvvetli delil"
"Arabî","Arapça"
"risale","Risale-i Nur'u oluşturan bölümlerden her birisi"
"Ankara","bk. Ankara"
"tab","basmak"
"maatteessüf","ne yazık ki"
"Arabî","Arapça"
"muhtasar","kısa, özet"
"mücmel","özet halinde"
"suret","biçim, şekil"
"burhan","kuvvetli delil"
"Maatteessüf","ne yazık ki"
"inkişaf","meydana çıkmak"
"Bilmecburiye","mecburen, zorunlu olarak"
"burhan","kuvvetli delil"
"beyan","açıklamak"
"burhan","kuvvetli delil"
"risale","Risale-i Nur'u oluşturan bölümlerden her birisi"
"izah","açıklama"
"icmâlen","kısaca, özet olarak"
"Sair","başka, diğer"
"risale","Risale-i Nur'u oluşturan bölümlerden her birisi"
"inkısam","bölünmek, kısımlara ayrılmak"
"müteaddit","bir çok, çeşitli"
"burhan","kuvvetli delil"
"burhan","kuvvetli delil"
"ittihad","birleşmek"
"cüz'","parça"
"Mukaddime","başlangıç, giriş"
"işmam","hissettirmek"
"ehl-i iman","Allah'a inananlar, mü'minler"
"istimal","kullanmak"
"beyan","açıklamak"
"esbab","sebepler"
"Esbab","sebepler"
"icad","yaratmak"
"teşekkül","meydana gelmek, oluşmak"
"tabiat","doğa, maddî âlem"
"Tabiî","tabiat gereği"
"tabiat","doğa, maddî âlem"
"iktiza","gerektirmek"
"icad","yaratmak"
"mevcudat","varlıklar"
"hikmetli","belli bir amaç ve hedefe yönelik olma"
"vücuda","meydana gelmek, var olmak"
"kadîm","eski"
"mülhid","dinsiz"
"mevcud","var olan"
"esbab-ı âlem","bu âlemdeki sebepler"
"icad","yaratmak"
"esbab","sebepler"
"içtima","toplanma, bir araya gelme"
"teşekkül","meydana gelmek, oluşmak"
"tabiat","doğa, maddî âlem"
"mukteza","bir şeyin gereği"
"tabiat","doğa, maddî âlem"
"tesir","etki"
"vücuda","meydana gelmek, var olmak"
"Kadîr-i Zülcelâl","sonsuz haşmet ve yücelik sahibi ve herşeye gücü yeten Allah"
"kudret","güç, kuvvet"
"icad","yaratmak"
"aklen","akıl bakımından"
"muhal","imkânsız"
"battal","bâtıl, boş, hükümsüz"
"mümteni","imkânsız"
"gayr-ı kabil","imkânsız"
"kat'î","kesin"
"bizzarure","zorunlu olarak"
"bilbedâhe","açık bir şekilde"
"tarik-i vahdâniyet","bütün varlıkların sadece Allah tarafından yaratıldığını kabul etme yolu"
"şeksiz","şüphesiz"
"sabit","kesinleşmiş olmak"
"esbab-ı âlem","bu âlemdeki sebepler"
"içtima","toplanma, bir araya gelme"
"teşkil-i eşya","varlıkların oluşması, meydana gelmesi"
"vücud-u mahlûkat","varlıkların yaratılması"
"muhâlât","olması imkânsız şeyler"
"zikr","anlatmak"
"ecza","parçalar"
"muhtelif","değişik, çeşitli"
"edviye","devâlar, ilâçlar"
"zîhayat","hayat sahibi, canlı"
"macun","karışım halinde ilaç"
"hayattar","canlı"
"tiryak","kuvvetli ilâç"
"icap","gerekmek"
"ecza","parçalar"
"zîhayat","hayat sahibi, canlı"
"macun","karışım halinde ilaç"
"hayattar","canlı"
"tiryak","kuvvetli ilâç"
"efrad","fertler, bireyler"
"macun","karışım halinde ilaç"
"tetkik","incelemek"
"mizan-ı mahsus","özel terazi"
"dirhem","eskiden kullanılan ve 3 gramlık ağırlığa karşılık gelen bir ölçü birimi"
"dirhem","eskiden kullanılan ve 3 gramlık ağırlığa karşılık gelen bir ölçü birimi"
"dirhem","eskiden kullanılan ve 3 gramlık ağırlığa karşılık gelen bir ölçü birimi"
"hâkezâ","bunun gibi"
"muhtelif","değişik, çeşitli"
"ecza","parçalar"
"dirhem","eskiden kullanılan ve 3 gramlık ağırlığa karşılık gelen bir ölçü birimi"
"macun","karışım halinde ilaç"
"zîhayat","hayat sahibi, canlı"
"hâsiyet","özellik"
"hayattar","canlı"
"tiryak","kuvvetli ilâç"
"tetkik","incelemek"
"mizan-ı mahsus","özel terazi"
"ziyade","çok"
"tiryak","kuvvetli ilâç"
"hassa","özellik"
"ziyade","çok"
"mizan","ölçü, tartı"
"ecza","kısımlar, parçalar"
"cihet","yön"
"muhtelif","değişik, çeşitli"
"macun","karışım halinde ilaç"
"teşkil","meydana getirmek, oluşturmak"
"hurafe","delile dayanmayan saçma inanış"
"muhal","imkânsız"
"bâtıl","hak olmayan, boş"
"muzaaf","kat kat, katmerli"
"zîhayat","canlı; hayat sahibi"
"zîhayat","canlı; hayat sahibi"
"macun","karışım halinde ilaç"
"nebat","bitki"
"hayattar","canlı"
"tiryak","güçlü ilâç"
"müteaddit","türlü türlü, çeşitli"
"ecza","kısımlar, parçalar"
"muhtelif","değişik, çeşitli"
"terkip","birleştirmek, sentez yapmak"
"esbab","sebepler"
"anâsır","unsurlar, elementler"
"isnad","dayandırma"
"Esbab","sebepler"
"icad","var etmek, yaratmak"
"ecza","kısımlar, parçalar"
"macun","karışım halinde ilaç"
"vücut","meydana gelmek; var olmak"
"muhal","imkânsız"
"bâtıl","hak olmayan, boş"
"Elhasıl","kısaca, özetle"
"eczahane-i kübrâ-yı âlem","büyük bir eczane olan âlem, kâinat"
"Hakîm-i Ezelî","her işini hikmetle yapan ve varlığının başlangıcı olmayıp zamanla sınırlı olmayan Allah"
"mizan-ı kazâ ve kader","kazâ ve kader terazisi"
"mevâdd-ı hayatiye","hayat için gerekli maddeler"
"hadsiz","sınırsız, sayısız"
"hikmet","her şeyin yerli yerinde ve anlamlı olması ve bir hedefe yönelik olarak yaratılması"
"nihayetsiz","sınırsız"
"şâmil","kapsamlı"
"irade","dileme, tercih etme"
"vücut","meydana gelmek; var olmak"
"hudutsuz","sınırsız"
"küllî","geniş, kapsamlı"
"anasır","unsurlar, elementler"
"tabâyi","tabiatlar"
"esbab","sebepler"
"bedbaht","talihsiz, kötü"
"tiryak-ı acip","hayret verici ilâç"
"divane","akılsız, deli"
"hezeyancı","boş söz söyleyen, saçmalayan"
"ziyade","çok"
"küfür","Allah'ın varlığını inkâr etme"
"ahmakane","aptalca"
"sarhoşâne","sarhoşça"
"divanece","akılsızca, delice"
"hezeyan","boş söz, saçmalama"
"MUHAL","imkânsız"
"Vâhid-i Ehad","bir olan ve birliği her bir şeyde tecellî eden Allah"
"Kadîr-i Zülcelâl","sonsuz haşmet ve yücelik sahibi ve herşeye gücü yeten, kudret sahibi Allah"
"esbab","sebepler"
"isnad","dayandırma"
"âlem","dünya, evren"
"anâsır","unsurlar, elementler"
"esbab","sebepler"
"zîhayat","canlı; hayat sahibi"
"mahlûk","varlık"
"vücud","varlık"
"kemâl-i intizam","mükemmel ve eksiksiz düzen"
"mizan","terazi, ölçü"
"ittifak","birleşme"
"muhtelif","değişik, çeşitli"
"mübâyin","farklı, birbirinin zıddı"
"esbab","sebepler"
"içtima","toplanma, bir araya gelme"
"zâhir","açıkça görünen"
"muhal","imkânsız"
"şuur","anlayış, idrâk, bilme, farkına varma"
"muhal","imkânsız"
"kâinat","evren"
"ekser","pek çok"
"anâsır","unsurlar, elementler"
"esbab","sebepler"
"alâkadar","ilgili, bağlantılı"
"hülâsa","esas, öz"
"Kadîr-i Ezelî","herşeye gücü yeten, varlığının başlangıcı olmayıp zamanla sınırlı olmayan Allah"
"esbab-ı maddiye","maddî sebepler"
"vücud","varlık"
"nümune","örnek"
"icap","gerekli olmak"
"müsebbeb","sebebin neticesi"
"erkân-ı âlem","maddî âlemin temel unsurları"
"anâsır","unsurlar, elementler"
"tabâyi","tabiatlar"
"Sofestâî","kâinatın yaratıcısını kabul etmemek için herşeyi, hattâ kendilerini dahi inkâr edenler"
"ebleh","ahmak; geri zekâlı"
"meslek","gidilen yol, metod"
"MUHAL","imkânsız"
"kaide-i mukarrere","kesinleşmiş kural"
"mevcud","varlık"
"vahdet","birlik"
"vâhid","bir olan ve birliği herşeyi kaplayan"
"sudur","ortaya çıkmak"
"Hususan","bilhassa, özellikle"
"intizam","tertip, düzen"
"mizan","terazi, ölçü"
"câmi","kapsamlı, geniş"
