"kelime","anlam"
"semâvî","vahiyle gelen, İlâhî"
"sadâ-yı Kur'ân","Kur'ân'ın sesi"
"suret","şekil"
"sahib-i hakikî","gerçek sahip"
"Fânî","geçici, ölümlü"
"beka","kalıcı ve sürekli hâle gelmek"
"Kayyûm-u Bâkî","sürekli hayat sahibi olan ve herşeyi her an ayakta tutan Allah"
"Zât-ı Zülcelâl","sonsuz haşmet ve yücelik sahibi Zât, Allah"
"sarf","harcanmak"
"ömr-ü zâil","geçici ömür"
"bâkî","kalıcı, sürekli"
"inkılâb","dönüşmek"
"bâkî","kalıcı, sürekli"
"zahiren","görünüşte"
"fena","yok olmak"
"âlem-i beka","sonsuz ve kalıcı olan âhiret âlemi"
"saadet","mutluluk"
"âlem-i berzah","dünya ile âhiret arasındaki kabir âlemi"
"ziyâdâr","ışıklı"
"mûnis","dost, canayakın"
"âzâ","organ"
"hasse","duyu"
"Cenâb-ı Hak","Hakkın ta kendisi olan şeref ve yücelik sahibi Allah"
"nefis","insanı daima kötülüğe, maddî zevk ve isteklere sevk eden güç"
"meş'um","kötü, uğursuz"
"müz'iç","sıkıntı veren"
"muacciz","sıkıcı, rahatsız edici"
"âlâm-ı hazinane","hüzün veren elemler, acılar"
"ehvâl-i muhavvifane","dehşetli korkular"
"biçare","çaresiz"
"yümün","uğur, bereket"
"muzır","zararlı"
"dereke","aşağı derece"
"fâsık","günahkâr"
"iz'aç","sıkıntı, rahatsızlık"
"taciz","rahatsız etme"
"galiben","çoğunlukla"
"Mâlik-i Hakikî","herşeyin gerçek sahibi olan Allah"
"tılsım","sır, gizem"
"kâinat","evren, yaratılmış herşey"
"nihayetsiz","sonsuz"
"rahmet","şefkat, merhamet"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"define","hazine, gizli servet"
"saadet-i ebediye","sonsuz mutluluk"
"müheyya","hazırlayan"
"mürşid-i Rabbânî","Allah'a yönelten yol gösterici"
"hasse","duyu"
"âlem","dünya"
"Cenâb-ı Hak","Hakkın ta kendisi olan şeref ve yücelik sahibi Allah"
"nefis","insanı daima kötülüğe, maddî zevk ve isteklere sevk eden güç"
"heves-i nefsaniye","nefsin yasak arzu ve istekleri"
"kavvad","kötü ve çirkin işler için yol gösterici"
"dereke","aşağı derece"
"Sâni-i Basîr","herşeyi gören ve sanatla yaratan Allah"
"kitab-ı kebir-i kâinat","büyük kâinat kitabı"
"mütalâacı","etraflıca inceleyip dü-şünen"
"âlem","kâinat, evren"
"mucizât-ı san'at-ı Rabbaniye","Allah'ın san'at mu'cizeleri"
"küre-i arz","yerküre, dünya"
"mübarek","bereketli, uğurlu"
"kuvve-i zâika","tad alma duygusu"
"Fâtır-ı Hakîm","herşeyi hikmetle ve harika üstün sanatıyla yaratan Allah"
"nam","ad"
"tavla","ahır"
"dereke","aşağı derece"
"sukut","düşmek"
"Rezzâk-ı Kerîm","bütün yaratılmışların rızıklarını veren ve pek büyük ikram sahibi olan Allah"
"zâika","tad alma duygusu"
"rahmet-i İlâhiye","Allah'ın rahmeti, şefkat ve merhameti"
"nâzır-ı mâhir","becerikli gözlemci"
"kudret-i Samedâniye matbahları","rızıkların İlâhî kudretle olgunlaştırıldığı mutfaklar"
"müfettiş-i şâkir","şükreden denetleyici"
"Meş'um","kötü"
"kâinat","evren, yaratılmış herşey"
"kavvad","kötü ve çirkin işler için yol gösterici"
"kütüphane-i İlâhî","İlâhi kütüphane, kâinat"
"mütefennin","bilgili, fen ilimlerine sahip"
"nâzır","gözlemci"
"tavla","ahır"
"hazine-i hassa-i rahmet","İlahi rahmetin çok özel hazinelerinin gözlemcisi"
"nâzır","gözlemci"
"âzâ","organlar"
"hakikaten","gerçekten"
"mü'min","imanlı, Allah'a inanan"
"kâfir","inanmayan, inkâr eden"
"muvafık","layık, uygun"
"mahiyet","özellik, nitelik"
"kesb","kazanmak"
"mü'min","imanlı, Allah'a inanan"
"Hâlık","herşeyi yoktan yaratan Allah"
"nam","ad"
"istimal","kullanmak"
"kâfir","inanmayan, inkâr eden"
"hıyanet","ihanet, hainlik"
"nefs-i emmâre","insanı daima kötülüğe, yasak zevk ve isteklere teşvik eden duygu"
"ziyade","çok"
"Âciz","güçsüz"
"Kadîr-i Zülcelâl","sonsuz haşmet ve yücelik sahibi ve herşeye gücü yeten Allah"
"tevekkül","Allah'a dayanmak ve güvenmek"
"itimad","güvenmek"
"aza","organlar"
"Semere","meyve, sonuç"
"meşakkat","güçlük, zorluk"
"elem","acı, üzüntü"
"teessüf","üzüntü, hayıflanma"
"âzâ","organlar"
"tesbihât","Allah'ı noksan sıfatlardan yüce tutan sözler"
"suret","şekil, biçim"
"ehl-i zevk ve keşif","iman hakikatleri kendilerine açılan ve bu hakikatlerin zevkine erişen kimseler"
"ehl-i ihtisas ve müşahede","görünmeyen âlemlere ait hakikatleri bizzat gözleyen ve bu konuda uzmanlaşan kimseler"
"ittifak","birleşme, fikir birliği"
"mahrumiyet","yoksun kalma"
"hasâret","zarar, ziyan"
"hasâret","zarar, ziyan"
"hasâret","zarar, ziyan"
"perestiş","taparcasına sevmek"
"nefis","kişinin kendisi; insanı maddî zevk ve isteklere sevk eden kuvvet"
"hevâ","nefsin hoşuna giden gelip geçici arzu ve lezzetler"
"meftun","düşkün, tutkun, aşık"
"zayi","kaybolup gitmek"
"elem","acı, üzüntü"
"hasâret","zarar, ziyan"
"hıyanet","ihanet, hainlik"
"sarf","harcamak"
"hasâret","zarar, ziyan"
"cihazât-ı insaniye","insanın cihazları, duyu ve organları"
"dereke","aşağı derece"
"hikmet-i İlâhiye","Allah'ın hikmeti"
"hasâret","zarar, ziyan"
"Acz","âcizlik, güçsüzlük"
"fakr","fakirlik, ihtiyaç hali"
"zevâl","gelip geçicilik"
"firak","ayrılık"
"sille","tokat, şamar"
"vâveylâ","feryat"
"hasâret","zarar, ziyan"
"Hayat-ı ebediye","sonu olmayan, sonsuz hayat"
"esasat","esaslar, temeller"
"saadet-i uhreviye","âhiret hayatındaki mutluluk"
"levazımat","gerekli şeyler"
"tedarik","elde etmek"
"hediye-i Rahmâniye","sonsuz rahmet sahibi Allah'ın hediyesi"
"suret","şekil, biçim"
"kat'a","kesinlikle, asla"
"helâl","dinen yapılmasına ve yenmesine izin verilen şey"
"kâfi","yeterli"
"Haram","dinen yasaklanmış şey"
"Ferâiz-i İlâhiye","Allah'ın zorunlu kıldığı görevler, farzlar"
"abd","kul"
"nam","ad"
"sükûnet","sakinlik, rahatlık"
"istiğfar","Allah'tan bağışlanma dileme"
"Rab","herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri veren, onları terbiye edip idaresi ve egemenliği altında bulunduran Allah"
"kabzetmek","almak"
"emin","güvenilir"
"Âmin","Allahım kabul eyle"
"KÂİNAT","evren, yaratılmış herşey"
"tılsım-ı muğlâk","çözülmesi zor sır"
"ruh-u beşer","insan ruhu"
"saadet","mutluluk"
"fetheden","açan"
"kıymettar","kıymetli, değerli"
"tılsım-ı müşkülküşâ","açılması ve anlaşılması zor şeyleri çözüme kavuşturan sır"
"Hâlık","herşeyi yaratan Allah"
"tevekkül","Allah'a dayanma ve güvenme"
"iltica","sığınma"
"Rezzâk","bütün canlıların rızıklarını veren Allah"
"sual","isteme"
"dua","yalvarma, yakarma"
"nâfi","faydalı"
"tiryak","hemen şifa bulmaya vesile olan ilaç, panzehir"
"inkıyad","boyun eğmek"
"kebâir","büyük günahlar"
"ebedü'l-âbâd","sonsuzların sonsuzu, âhiret"
"revnaktar","göz alıcı güzellikte"
"zâd-ı âhiret","âhiret azığı"
"nur-u kabir","kabri mânevî olarak aydınlatan ışık"
"meydan-ı harp ve imtihan","savaş ve imtihan meydanı"
"deveran","ortam"
"cesîm","çok büyük"
"darağacı","idam sehpası"
"mahv","yok etmek"
"nefy","sürgün, gönderilme"
"biçare","çaresiz"
"meyusane","ümitsizce"
"cihet","yön, taraf"
"Hızır","farklı bir hayat mertebesinde yaşayan, Allah'ın izniyle, çok sıkıntıda kalanların imdadına yetişen ve Kur'ân'da Hz. Mûsâ ile olan kıssası zikredilen büyük zat; bk. Hızır (a.s.)"
"hayırhah","başkasının iyiliğini isteyen"
"nuranî","nurlu"
"peyda","belirmek, meydana çıkmak"
"Meyus","ümitsiz"
"tılsım","sır, gizem"
"istimal","kullanmak"
"musahhar","boyun eğen"
"darağacı","idam sehpası"
"tenezzüh","gezinti, seyir"
"istimal","kullanmak"
"müteaffin","kokuşmuş, çürümüş"
"gül-ü Muhammedî","Muhammed gülü denilen kırmızı renkli bir gül çeşidi"
"latîf","güzel, hoş"
"inkılâb","dönüşmek"
"tecrübe","denemek"
"Hakikaten","gerçekten"
"tecrübe","denemek"
"tasdik","kabul etmek, onaylamak"
"biçare","çaresiz"
"tasdik","kabul etmek, onaylamak"
"tecrübe","denemek"
"cihet","yön, taraf"
"dessas","hilebaz, aldatıcı"
"ayyaş","sarhoş"
"ziynet","süs"
"suret","resim, görüntü"
"fantaziye","aşırı süs ve lüks"
"müskir","sarhoş edici içki"
"işret","içkili eğlence, sefahet"
"suret","resim, görüntü"
"tılsım","sır, gizem"
"nişan","mühür"
"tayınat senedi","görevlendirme belgesi"
"desise","hile, aldatma"
"biçare","çaresiz"
"meyl","yönelmek"
"dessas","hilebaz, aldatıcı"
"cihet","yön, taraf"
"ra'd","gök gürültüsü"
"dessas","hilebaz, aldatıcı"
"darağacı","idam sehpası"
"def","gidermek, uzaklaştırmak"
"Hızır","farklı bir hayat mertebesinde yaşayan, Allah'ın izniyle, çok sıkıntıda kalanların imdadına yetişen ve Kur'ân'da Hz. Mûsâ ile olan kıssası zikredilen büyük zat; bk. Hızır (a.s.)"
"zât-ı semâvî","gökten gelen zat"
"nefs","kişinin kendisi"
"bîçâre","çaresiz"
"ecel","ölüm vakti"
"darağacı","idam sehpası"
"zevâl","geçip gitme, kaybolma"
"firak","ayrılık"
"müz'iç","rahatsız eden"
"hadsiz","sınırsız"
"acz-i beşerî","insanın güçsüzlüğü"
"elîm","üzücü, acı verici"
"nihayetsiz","sonsuz"
"fakr-ı insanî","insanın fakirliği"
"nefy","gönderilme, sürgün"
"âlem-i ervah","ruhlar âlemi"
"rahm-ı mâder","anne karnı"
"sabâvet","çocukluk"
"berzah","kabir âlemi"
"haşir","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplanma"
"sırat","Cennete gidebilmek için herkesin üzerinden geçmesi gereken, Cehennem üzerinde kurulmuş köprü"
"sefer-i imtihan","imtihan yolculuğu"
"tılsım","sır, gizem"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"âhiret","öteki dünya"
"kudsî","kutsal, mukaddes"
"tılsım","sır, gizem"
"insan-ı mü'min","Allah'a inanan insan"
"zindan-ı dünya","dünya hapsi"
"bostan-ı cinân","Cennet bahçesi"
"huzur-u Rahmân","Allah'ın huzuru"
"musahhar","boyun eğmiş"
"burâk","Cennete mahsus bir binek"
"hakikat","gerçek mahiyet, esas, içyüz"
"kâmil","olgun, kemâl ve fazilet sahibi"
"zevâl","geçip gitme, kaybolma"
"firak","ayrılık"
"memat","ölümler"
"darağacı","idam sehpası"
"mürur-u zaman","zamanın geçmesi"
"tılsım","sır, gizem"
"Sâni-i Zülcelâl","sonsuz haşmet ve yücelik sahibi sanatkâr, Allah"
"mucizât-ı nakş","sanatla işlenmiş nakış mu'cizeleri"
"havârık-ı kudret","kudret harikaları"
"tecelliyât-ı rahmet","rahmet yansımaları"
"kemâl-i lezzet","tam lezzet alarak"
"temâşâ","hoşlanarak bakma"
"nur","ışık"
"âyine","ayna"
"tebeddül","değişmek"
"teşkil","meydana getirmek"
"tevekkül","Allah'a dayanma ve güvenme"
"Hâlık","herşeyi yoktan yaratan Allah"
"kudret","güç, iktidar"
"istinad","dayanma"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"itimad","güvenme"
"mâlik","sahip"
"Sultan-ı Cihan","dünyanın sultanı Allah"
"acz","âcizlik, güçsüzlük"
"tezkere","belge"
"istinad","dayanma"
"perva","korku"
"itminân-ı kalb","kalben tam kanaatle inanma"
"Rabb-i Rahîm","sonsuz merhamet ve şefkat sahibi ve herşeyi terbiye ve idare eden Allah"
"itimad","güvenme"
"ârif-i billâh","Allah'ı tanıyan"
"acz","âcizlik, güçsüzlük"
"mehâfetullah","Allah'tan korkma"
"telezzüz","lezzet alma, lezzetlenme"
"havf","korku"
"leziz","lezzetli"
"halet","hal, durum"
"Acz","âcizlik, güçsüzlük"
"zaaf","zayıflık"
"valide","anne"
"valide","anne"
"sine","göğüs"
"halet","hal, durum"
"valide","anne"
"lem'a-i tecellî-i rahmet","Allah'ın şefkat ve merhametinin parıltısı"
"kâmil","olgun, kemâl ve fazilet sahibi"
"acz","âcizlik, güçsüzlük"
"havfullah","Allah korkusu"
"havl","güç"
"teberrî","uzaklaşmak"
"acz","âcizlik, güçsüzlük"
"acz","âcizlik, güçsüzlük"
"havf","korku"
"şefaatçi","af ve ikram vesilesi kılma"
"şükür","Allah'a karşı minnet duyma, teşekkür etme"
"kanaat","Allah'ın nasip ettiği rızka razı olma, yetinme"
"talep","isteme"
"dua","Allah'a yalvarma, yakarma"
"Rezzâk-ı Rahîm","herşeyin rızkını veren, sonsuz şefkat ve merhamet sahibi Allah"
"rahmet","şefkat, merhamet"
"itimad","güvenme"
"sofra-i nimet","nimet sofrası"
"Cevâd-ı Kerîm","çok cömert, ihsanı ve ikramı bol olan Allah"
"fakr","fakirlik, ihtiyaç hali"
"elîm","üzücü, acı verici"
"fakr","fakirlik, ihtiyaç hali"
"iştiha","iştah, fazla istek ve arzu"
"suret","şekil"
"iştiha","iştah, fazla istek ve arzu"
"fakr","fakirlik, ihtiyaç hali"
"tezyid","artırma, çoğaltma"
"kâmil","olgun, kemâl ve fazilet sahibi"
"fakr","fakirlik, ihtiyaç hali"
"fahr","övünmek"
"fakr","fakirlik, ihtiyaç hali"
"fakr","fakirlik, ihtiyaç hali"
"edâ-i ferâiz","farzları yapmak"
"terk-i kebâir","büyük günahları terketmek"
"ehl-i ihtisas ve müşahede","görünmeyen âlemlere ait hakikatleri bizzat gözleyen ve bu konuda uzmanlaşan kimseler"
"ehl-i zevk ve keşf","iman hakikatleri kendilerine açılan ve bu hakikatlerin zevkine erişen kimseler"
"ittifak","birleşme, söz birliği"
"ebedü'l-âbâd","sonsuzların sonsuzu, âhiret"
"zad ve zahîre","azık, yolda yenilecek ve içilecek şeyler"
"burâk","Cennete mahsus bir binek"
"evâmir","emirler"
"imtisal","uyma"
"nevâhî","yasaklar"
"içtinab","kaçınma"
"hikmet","sadece dünyayı ilgilendiren bilgi, felsefe"
"nefs","kişinin kendisi"
"kebâir","büyük günahlar"
"fısk","günah"
"sefahet","yasak zevk ve eğlenceye düşkünlük; beyinsizlik, budalalık"
"zevâl","geçip gitme, kaybolma"
"izale","ortadan kaldırmak, gidermek"
"acz","âcizlik, güçsüzlük"
"fakr","fakirlik, ihtiyaç hali"
"beşer","insan"
"Kâinat","evren, yaratılmış herşey"
"mescid-i kebir","büyük mescit"
"kâinat","evren, yaratılmış herşey"
"Hidayet","doğru ve hak yol, İslâmiyet"
"amel","davranmak"
"vird-i zeban","sürekli tekrarlanan zikir"
"Hak","doğru, gerçek, hakikat; Allah"
"Hak","doğru, gerçek, hakikat; Allah"
"hak","doğru, gerçek, hakikat; Allah"
"hakikat","gerçek, doğru"
"nuranî","nurlu, aydınlık"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"neşreden","yayan"
"ruh-u insanî","insan ruhu"
"mahiyet","esas, nitelik"
"din-i hak","hak din, İslâm"
"bedbaht","talihsiz, kötü talihli"
"mahlûk","yaratık"
"âlem","dünya"
"tılsım","sır, gizem"
"ruh-u beşerî","insan ruhu"
"zulümât","karanlıklar"
"Lâ ilâhe illâllah","Allah'tan başka ilah yoktur"
"temsîlî","kıyaslamalı benzetme şeklinde, analojik"
"nizam","düzen"
"tebaiyet","uyma, tabi olma"
"külfet","zorluk"
"emniyet","güven"
"saadet","mutluluk"
"şekavet","sıkıntı, mutsuzluk"
"intihap","seçme"
"ihtiyar","irade, tercih"
"Tevekkeltü alâllah","Allah'a dayandım ve güvendim"
"nizam","düzen"
"intizam","disiplin, düzen"
"tebaiyet","uyma, tabi olma"
"Zahiren","görünüşte"
"mânen","mânevî olarak"
"hâli","boş"
"sahrâ","ova, meydan"
"sada","ses"
"meşelik","orman"
"arşın","yaklaşık 68 cm'lik bir ölçü birimi"
"göğermiş","yeşermiş"
"musallat","saldırmak"
"arşın","yaklaşık 68 cm'lik bir ölçü birimi"
"takarrüp","yaklaşmak"
"muzır","zararlı"
"haşarat","zehirli böcekler"
"muhtelif","çeşitli"
"sû-i fehm","kötü anlayış"
"adi","normal, basit, sıradan"
"tesadüfî","rastgele"
"acip","şaşırtıcı, hayret verici"
"esrar","sırlar"
"intikal","anlamak, kavramak"
"elîm","üzücü, acı verici"
"vaziyet","durum"
"feryad ü figan","bağırıp çağırma, ağlayıp sızlama"
"nefs-i emmâre","insanı daima kötülüğe, yasak zevk ve isteklere teşvik eden duygu"
"tecâhül","bilmezlikten gelmek"
"muzır","zararlı"
"hadis-i kudsî","mânâsı Allah tarafından Peygamberimize ilham edilen, kelimeleri peygamberimize ait olan hadîs"
"Cenâb-ı Hak","Hakkın ta kendisi olan şeref ve yücelik sahibi Allah"
"muamele","davranmak"
"bedbaht","talihsiz"
"sûizan","kötü düşünce"
"adi","normal, basit, sıradan"
"ayn-ı hakikat","gerçeğin ta kendisi"
"telâkki","zannetmek"
"muamele","davranmak"
"azap","acı, sıkıntı"
"meş'um","kötü, uğursuz"
"azap","acı, sıkıntı"
"mübarek","hayırlı"
"birader","kardeş"
"hülya","hayal"
"ünsiyet","dostluk, alışkanlık"
"birader","kardeş"
"meşakkat","sıkıntı"
"nizam","düzen, kanun"
"tebaiyet","uymak"
"teshilât","kolaylıklar"
"Asayiş","kanuna uygunluk, korkusuzluk"
"emniyet","güven"
"murdar","pis"
"murdar","pis"
"kaide","prensip, kural"
"amel","davranmak"
"murdar","pis"
"istifade","faydalanma"
"evvelki","önceki"
"birader","kardeş"
"sahrâ-i azîme","büyük ova, meydan"
"birader","kardeş"
"hüsn-ü zan","güzel düşünce"
"sahrâ","ova, meydan"
"hâkim","hükmedici, yönetici"
"hâkim","hükmedici, yönetici"
"taht-ı emrinde","emri altında"
"hizmetkâr","hizmetçi"
"arşın","yaklaşık 68 cm'lik bir ölçü birimi"
"Birader","kardeş"
"muallâk","asılı"
"acip","tuhaf, şaşırtıcı"
"vaziyet","davranış sergilemek"
"tedehhüş","dehşete kapılmak, korkmak"
"dehşet","korku, ürküntü"
"cihet","yön, taraf"
"acip","tuhaf, şaşırtıcı"
"alâkadar","alâkalı, ilgili"
"tılsım","sır, gizem"
"hâkim","hükmedici, yönetici"
"hâkim","hükmedici, yönetici"
"tecrübe","denemek"
"maksat","gaye, amaç"
"sevk","göndermek, yönlendirme"
"neş'et","doğmak, meydana gelmek"
"tecrübe","denemek"
"acip","tuhaf, şaşırtıcı"
"sevk","göndermek, yönlendirme"
"tılsım","sır, gizem"
"muhabbet","sevgi"
"neş'et","doğmak, meydana gelmek"
"muhabbet","sevgi"
"tılsım","sır, gizem"
"neş'et","doğmak, meydana gelmek"
"tılsım","sır, gizem"
"vaziyet","davranış sergilemek"
"irade","istek, arzu"
"neş'et","doğmak, meydana gelmek"
"kat'î","kesin"
"fihriste","içindekiler listesi, program"
"mahfî","gizli"
"hâkim","hükmedici, yönetici"
"bostan","bahçe"
"nümune","örnek"
"tılsım","sır, gizem"
"mucize","benzerini yapma noktasında başkalarını âciz bırakan olağanüstü şey"
"ihzar","hazırlamak"
"et'ime","yiyecekler"
"suret","şekil"
"tezyin","süslemek"
"niyaz","dua, yakarış"
"tılsım","sır, gizem"
"ilham","kalbe gelme, gönüle doğma"
"hâkim","hükmedici, idareci"
"baht","talih, kader"
"dehalet","sığınma"
"hizmetkâr","hizmetçi"
"rıza","memnuniyet"
"niyaz","dua, yakarış"
"nezih","temiz, hoş"
"inkılâb","dönüşme"
"hizmetkâr","hizmetçi"
"musahhar","boyun eğmiş"
"nefs","kişinin kendisi"
"vaziyet","durum"
"muvazene","karşılaştırma"
"fenalık","kötülük"
"fenalık","kötülük"
"bedbaht","talihsiz"
"muntazır","hazır"
"bahtiyar","talihli"
"meyvedar","meyveli"
"revnaktar","göz alıcı güzellikte"
"bedbaht","talihsiz"
"elîm","üzücü, acı"
"azîm","büyük"
"bahtiyar","talihli"
"leziz","lezzetli"
"ibret","uyanıklığa sebep olan ders"
"havf","korku"
"mahbub","sevimli"
"marifet","tanıma, bilme"
"temâşâ","hoşlanarak bakma, seyretme"
"bedbaht","talihsiz"
"meyusiyet","ümitsizlik"
"azap","acı, sıkıntı"
"bahtiyar","talihli"
"ünsiyet","dostluk, alışkanlık"
"iştiyak","şiddetli arzu ve istek"
"telezzüz","lezzetlenmek"
"bedbaht","talihsiz"
"maruz","karşısında ve tesiri altında kalmış"
"mahpus","hapsedilmiş"
"bahtiyar","talihli"
"aziz","izzetli, şerefli, değerli"
"mihmandar-ı kerîm","ikramı seven, çok cömert ev sahibi"
"acip","tuhaf, şaşırtıcı"
"hizmetkâr","hizmetçi"
"ünsiyet","dostluk kurmak"
"bedbaht","talihsiz"
"zahiren","görünüşte"
"leziz","lezzetli"
"mânen","mânevî olarak"
"tâcil","çabuklaştırma"
"nümune","örnek"
"talip","istemek"
"bahtiyar","talihli"
"tehir","ertelemek, sonraya bırakmak"
"intizar","bekleme"
"telezzüz","lezzetlenmek"
"bedbaht","talihsiz"
"hakikat","gerçek, esas"
"vaziyet","durum"
"basiretsiz","ferasetsizlik, ileriyi görememek"
"muzlim","karanlıklı"
"zulümat","karanlıklar"
"evham","vehimler, kuruntular"
"şefkat","merhamet, acıma"
"müstehak","lâyık"
"şekvâ","şikâyet"
"ahbap","dostlar, sevgililer"
"kanaat","yetinme, razı olma"
"müskir","sarhoşluk veren içki"
"tahayyül","hayal etme"
"tahkir","hakaret etme"
"bedbaht","talihsiz"
"bahtiyar","talihli"
"hakikat","gerçek"
"Hakikat","gerçek"
"Hakikat","gerçek"
"hüsn","güzellik"
"derk","algılama, kavrama"
"hakikat","gerçek"
"kemâl","mükemmellik, kusursuzluk"
"hürmet","saygı gösterme"
"rahmet","şefkat, merhamet"
"müstehak","layık, hak etmiş"
"Fena","kötü"
"hükm-ü Kur'ânî","Kur'an'ın hükmü"
"sır","gizli gerçek, gizem"
"zâhir","görünme, ortaya çıkma"
"sair","diğer"
"muvazene","karşılaştırma"
"evvelkisi","öncekisi"
"nefs-i emmâre","insanı daima kötülüğe, yasak zevk ve isteklere teşvik eden duygu"
"ihzar","hazırlama"
"hüsn-ü niyet","güzel niyet"
"hüsn-ü zan","güzel düşünce"
"hüsn-ü haslet","güzel özellik, huy"
"hüsn-ü fikr","güzel düşünce"
"ihsan","iyilik, bağış, ikram"
"saadet","mutluluk"
"fazilet","güzel ahlâk, üstünlük, erdem"
"feyz","bereket, nimet"
"mazhar","kavuşturmak"
"nefs","kişinin kendisi"
"nefs","kişinin kendisi"
"bedbaht","talihsiz"
"bahtiyar","talihli"
"mutî","itaat etme, emre uyma"
"ahkâm","hükümler"
"amel","iş görmek, davranmak"
"hikâye-i temsiliye","kıyaslamalı benzetme şeklinde, analojik hikâye"
"hakikat","gerçek"
"fehm","anlamak"
"hakikat-i din ve dünya ve insan ve iman","dinin, dünyanın, insanın ve imanın gerçeği"
"tatbik","uygulama"
"istihrac","çıkarma"
"ruh-u mü'min","imanlı insanın ruhu"
"kalb-i salih","dinin emir ve yasaklarına uygun hareket eden insanın kalbi"
"ruh-u kâfir","inkâr eden, inanmayan insanın ruhu"
"kalb-i fâsık","günahkâr insanın kalbi"
"tarik","yol"
"tarik-i Kur'ân ve iman","Kur'ân ve iman yolu"
"tarik-i isyan ve küfran","isyan ve küfür yolu"
"cemiyet-i beşeriye","insan toplumu"
"medeniyet-i insaniye","insanlık medeniyeti"
"muvakkat","geçici"
"hayat-ı içtimaiye","toplum hayatı"
"hayır","iyilik"
"şer","kötülük"
"fena","kötü"
"Âkıl","akıllı"
"Huz mâ safâ, da' mâ keder","duru ve saf olanı al, karışık ve bulanık olanı bırak (bu kuralın dayandığı âyet için bk. A'raf Sûresi, 7"
"kaide","prensip, kural"
"amel","iş görmek, davranmak"
"selâmet-i kalb","kalp huzuru, rahatlığı"
"sahrâ","meydan, ova"
"arz","yer, dünya"
"ecel","ölüm vakti"
"beden-i insan","insan bedeni"
"zaman-ı hayat","ömür süresi"
"arşın","yaklaşık 68 cm'lik ölçü birimi"
"ömr-ü vasatî","ortalama ömür süresi"
"ömr-ü galibî","çoğunlukla yaşanılan ömür süresi"
"müddet-i ömür","ömür süresi"
"madde-i hayat","hayat için lüzumlu olan madde"
"tarik-i berzahiye","kabir yolu"
"revâk-ı uhreviye","âhirete bakan revak, kemer"
"mü'min","inanan"
"haşerat-ı muzırra","zararlı böcekler"
"musibât-ı dünyeviye","dünyadaki musibetler"
"mü'min","inanan"
"gaflet","umursamazlık, iman hakikatlerine karşı duyarsızlık"
"ikazât-ı İlâhiye","Allah'ın uyarıları"
"iltifatât-ı Rahmâniye","sonsuz merhamet sahibi Allah'ın iltifatları"
"yemiş","yiyecek"
"dünyevî","dünyaya ait"
"Cenâb-ı Kerîm-i Mutlak","sınırsız ikram ve cömertlik sahibi yüce Allah"
"âhiret","öteki dünya, öldükten sonraki hayat"
"ihtar edici","hatırlatıcı, ikaz edici"
"müşabih","benzer"
"nümune","örnek"
"suret","şekil"
"kudret-i Samedâniye","herşey Kendisine muhtaç olduğu halde Kendisi hiçbir şeye muhtaç olmayan Allah'ın kudreti"
"sikke","mühür, işaret"
"rubûbiyet-i İlâhiye","Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"hâtem","mühür, damga"
"saltanat-ı Ulûhiyet","hiçbir ortak kabul etmeyen Allah'ın saltanatı, egemenliği"
"turra","mühür, nişan"
"nebatat","bitkiler"
"hayvanât","hayvanlar"
"halk","yaratmak"
"cihazât-ı hayvaniye","hayvanın organları"
"icad","var etme, yaratma"
"zîhayat","canlı"
"muhtelifü'l-cins","çeşit çeşit, değişik türler"
"taam","gıda, yiyecek"
"zîhayat","canlı"
"lâhm-ı mahsus","özel et"
"cild-i basit","basit cilt, deri"
"Zât-ı Ehad-i Samed","herşey Ona muhtaç olduğu halde Kendisi hiçbir şeye muhtaç olmayan ve tek olan Allah"
"Sultan-ı Ezel ve Ebed","varlığının başlangıcı ve sonu olmayan kudret ve hâkimiyet sahibi Allah"
"sikke-i hassa","özel mühür"
"hâtem-i mahsus","özel damga"
"turra","mühür, nişan"
"Hâlık","herşeyi yaratan Allah"
"has","özel"
"Kadîr-i Külli Şey","herşeye gücü yeten, sonsuz kudret sahibi Allah"
"nişan","mühür, işaret"
"âyet","delil"
"tılsım","sır, gizem"
"sırr-ı iman","iman sırrı"
"sırr-ı hikmet-i hilkat","yaratılış gayesinin sırrı"
"miftah","anahtar"
"inkılâb","dönüşme"
"ehl-i dalâlet ve tuğyan","hak yoldan sapmış ve isyan içinde olan kimseler"
"vahşet","ürküntü, yalnızlık"
"nisyan","unutulmuşluk"
"batn","karın, mide"
"ehl-i Kur'ân ve iman","Kur'ân ve iman ehli"
"zindan-ı dünya","dünya hapsi"
"bostan-ı beka","devamlı, sürekli bahçe"
"meydan-ı imtihan","imtihan meydanı"
