"kelime","anlam"
"mehâsin","güzellikler, iyilikler"
"kemâlât","mükemmellikler, üstün özellikler"
"rücu","dönme"
"maâsî","günahlar"
"mesâib","musibetler, sıkıntılar, felaketler"
"nekais","eksiklikler, kusurlar"
"adem","yokluk"
"adem","yokluk"
"şerr-i mahz","kötülüğün ta kendisi"
"Adem","yokluk"
"müncer","sonuçlanmak"
"adem","yokluk"
"işmam","hissettirmek"
"hâlât","haller, durumlar"
"şer","kötülük"
"tazammun","içine almak"
"ahvâl-i muhtelife","çeşitli haller"
"Mütebâyin","ayrı ayrı"
"vaziyet","durum, hal"
"tasaffi","temizlenme, safileşme"
"müteaddit","birçok, çeşitli"
"keyfiyat","durumlar, özellikler"
"matlup","istenilen"
"semerat","meyveler, neticeler"
"müteaddit","birçok, çeşitli"
"Vâhib-i Hayat","hayatı veren Allah"
"nukuş-u esmâ","isimlerin nakışları"
"hakikat","gerçek ve doğru"
"zîhayat","canlı"
"âlâm","elemler, acılar"
"mesâib","musibetler, sıkıntılar, felaketler"
"meşakkat","zahmet, sıkıntı"
"beliyyat","belâlar, sıkıntılar"
"suret","şekil, biçim"
"hâlât","haller, durumlar"
"ârız","ortaya çıkma"
"hâlât","haller, durumlar"
"envâr-ı vücut","varlık nurları"
"teceddüt","yenilenmek"
"zulümât-ı adem","yokluk karanlıkları"
"tebâud","uzaklaşmak"
"tasaffi","temizlenme, safileşme"
"tevakkuf","durma"
"sükûnet","durgunluk, sakinlik"
"sükût","sessizlik"
"atâlet","hareketsizlik"
"istirahat","dinlenme, rahatlama"
"yeknesaklık","tekdüzelik, monotonluk"
"keyfiyat","özellikler, nitelikler"
"ahval","haller, durumlar"
"adem","yokluk"
"yeknesaklık","tekdüzelik, monotonluk"
"Elhasıl","özetle, sonuç olarak"
"Esmâ-i Hüsnâ","Allah'ın güzel isimleri"
"nukuş","nakışlar, işlemeler"
"hasen","güzel"
"nihayet","son"
"mahir","maharetli, becerikli"
"âsâr-ı san'at","san'at eserleri"
"kıymettar","kıymetli, değerli"
"miskin","fakir"
"mukabil","karşılık"
"murassâ","cevherlerle süslü"
"musannâ","san'atla yapılmış"
"tebdil","değiştirmek"
"nevi","tür, çeşit"
"miskin","fakir"
"Sâni-i Zülcelâl","haşmet ve yücelik sahibi, herşeyi sanatlı bir şekilde yapan Allah"
"Fâtır-ı Bîmisal","benzersiz şeyleri hârika ve üstün sanatıyla yaratan Allah"
"zîhayat","canlı"
"havâs","hisler, duyular"
"letâif","lâtifeler, duyular"
"murassâ","cevherlerle süslü"
"Esmâ-i Hüsnâ","Allah'ın güzel isimleri"
"hâlât","haller, durumlar"
"Elem","acı, sıkıntı"
"musibet","belâ, felaket"
"keyfiyat","özellikler, nitelikler"
"esmâ","isimler"
"ahkâm","hükümler"
"lemeât-ı hikmet","hikmet parıltıları"
"şuâât-ı rahmet","rahmet ışınları"
"şuâât-ı rahmet","rahmet ışınları"
"lâtif","güzel, hoş"
"Hâtime","sonuç, son bölüm"
"Eski Said","bk. Bediüzzaman Said Nursî"
"serkeş","başkaldıran, isyan eden"
"müftehir","kendisiyle övünen"
"mağrur","gururlu"
"ucüb","kendini beğenme, kibir"
"riyakâr","gösterişi seven"
"nefs","kişinin kendisi; insanı daima kötülüğe, yasak zevk ve isteklere teşvik eden duygu"
"Fıkra","bölüm"
"FIKRA","bölüm"
"eşya","varlıklar"
"kat'î","kesin bir şekilde"
"eşya","varlıklar"
"müşkül","zor"
"eşya","varlıklar"
"âsân","kolay"
"zemin","yeryüzü"
"âsumân","gökyüzü"
"hikmetli","herşeyi bir gayeye yönelik olarak, anlamlı ve tam yerli yerine koyma"
"zemin","yeryüzü"
"âsumân","gökyüzü"
"zîhayat","canlı"
"hikmetli","herşeyi bir gayeye yönelik olarak, anlamlı ve tam yerli yerine koyma"
"abes","anlamsız, faydasız"
"FIKRA","bölüm"
"mağrur","gururlu"
"nefs","kişinin kendisi; insanı daima kötülüğe, yasak zevk ve isteklere teşvik eden duygu"
"Fahir","övünmek, gururlanmak"
"FIKRA","bölüm"
"riyakâr","gösterişi seven"
"nefs","kişinin kendisi; insanı daima kötülüğe, yasak zevk ve isteklere teşvik eden duygu"
"müzekkâ","temiz olmuş, temizlenmiş"
"recül-ü fâcir","günahkâr adam"
"ubûdiyet","kulluk, ibadet"
"vazife-i fıtrat","yaratılış vazifesi"
"farize-i hilkat","yaratılış görevi"
"netice-i san'at","san'atın neticesi"
"ucüb","kendini beğenme, kibir"
"riya","gösteriş"
"FIKRA","bölüm"
"Hakikat","birşeyin aslı esası, gerçek mahiyeti"
"hakikî","gerçek ve doğru"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"Cenâb-ı Hak","Hakkın ta kendisi olan şeref ve yücelik sahibi Allah"
"marifet","Allah'ı tanıma, bilme"
"hakaik-i mevcudat","varlıkların gerçek mahiyeti"
"ism-i Hak","Allah'ın varlığının hak olup her hakkın sahibi olduğunu bildiren ismi"
"şuâât","ışınlar, parıltılar"
"esmâ","isimler"
"tezâhürât","görünmeler, belirmeler"
"tecelliyât","tecelliler, yansımalar"
"cevherî","asıl, temel, öz"
"arazî","sonradan ortaya çıkan, ilinti"
"hakikat","birşeyin aslı esası, gerçek mahiyeti"
"hakikat","birşeyin aslı esası, gerçek mahiyeti"
"istinad","dayanma"
"hakikat","birşeyin aslı esası, gerçek mahiyeti"
"suret","şekil, görüntü"
"âhir","son"
"nebze","az miktar"
"bahs","konu"
"nefis","kişinin kendisi"
"müştak","aşık, çok düşkün"
"mevt","ölüm"
"kat'iyen","kesinlikle"
"hâlât","haller, durumlar"
"eşya-yı dünyeviye","dünyaya ait şeyler"
"meyyit","ölü"
"mazruf","içinde olanlar"
"adem","yokluk"
"hayat-ı maddiye","maddî hayat"
"ehl-i tetkik","dikkatle ve titizlikle araştıran kimseler"
"âşire","saatin dakika ve saniye gibi on birim küçüğü olan zaman dilimi"
"ân-ı seyyâle","bir anda akıp giden zaman dilimi"
"ehl-i velâyet","veliler, Allah dostları"
"cihet","yön, taraf"
"adem","yokluk"
"Hayat-ı maddiye-i nefsiye","hayatın madde ve nefse bakan yönü"
"derece-i hayat","hayat derecesi"
"daire-i hayat","hayat alanı"
"meyyit","ölü"
"mazi","geçmiş zaman"
"müstakbel","gelecek zaman"
"hayy","diri"
"hayattar","canlı"
"mevcut","var olan"
"nefs","kişinin kendisi"
"Fâni","geçici, ölümlü"
"fâni","geçici, ölümlü"
"Âciz","güçsüz"
"âciz","güçsüz"
"Rahmân","rahmeti sonsuz, yarattıklarını esirgeyip koruyan, şefkat eden ve rızıklandıran Allah"
"gayr","başkası"
"yâr-ı bâki","daimi ve sürekli dost"
"Zerre","en küçük madde parçası"
"Şems-i Sermed","devamlı olarak herşeyi nurlandıran ve aydınlatan Allah"
"Hiç ender hiç","hiç içinde hiç"
"mevcudat","varlıklar"
"Tılsım-ı kâinat","evrenin gizemi, sırrı"
"keşf","gizli birşeyi açığa çıkarmak"
"Kur'ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur'ân"
"mühim","önemli"
"tılsım","sır, gizli gerçek"
"Maksat","kastedilen şey, gaye"
"cevher","asıl, temel, öz"
"zemin","yer"
"tahammül","yüklenme"
"emanet","başka varlıkların yüklenmekten korkup da insanın yüklendiği İlâhî görevler"
"müteaddit","birçok, çeşitli"
"vücuh","yönler"
"vech","yön"
"ene","benlik"
"ene","benlik"
"zaman-ı Âdem","Âdem peygamberin zamanı"
"âlem-i insaniyet","insanlık âlemi"
"nuranî","nurlu, aydınlık"
"şecere-i tûbâ","Cennetteki tûba ağacı"
"şecere-i zakkum","Cehennemdeki zakkum ağacı"
"azîm","büyük"
"hakikat","gerçek, doğru"
"hakikat","gerçek, doğru"
"fehm","anlama ve kavrama"
"teshil","kolaylaştırma"
"mukaddime","başlangıç, giriş"
"beyan","açıklama"
"Ene","benlik"
"künûz-u mahfiye","gizli hazineler"
"esmâ-i İlâhiye","Allah'ın isimleri"
"kâinat","evren, yaratılmış herşey"
"tılsım-ı muğlâk","anlaşılması zor sır, gizem"
"muammâ-yı müşkilküşâ","anlaşılması zor mesele"
"tılsım-ı hayretfezâ","hayret verici sır"
"ene","ben"
"mahiyet","öz nitelik, özellik, esas"
"muammâ","anlaşılması ve çözülmesi güç şey"
"acip","hayret verici, şaşırtıcı"
"tılsım","sır, gizli gerçek"
"ene","ben"
"kâinat","evren, yaratılmış herşey"
"tılsım","sır, gizli gerçek"
"âlem-i vücub","Allah'ın zât, sıfat ve isimlerini ifade eden âlem"
"künûz","hazineler"
"Şemme","Mesnevî-i Nûriye'de yer almaktadır"
"risale-i Arabiye","Arapça kitap"
"Âlem","evren, kâinat"
"miftah","anahtar"
"nefs","insanın kendisi"
"Kâinat","evren, yaratılmış herşey"
"zâhiren","görünürde"
"hakikaten","gerçekte"
"emanet","başka varlıkların yüklenmekten korkup da insanın yüklendiği İlâhî görev"
"cihet","yön"
"ene","ben"
"nam","ad"
"miftah","anahtar"
"âlem","evren, kâinat"
"tılsımlı","sırlı, gizemli"
"enaniyet","ben, benlik"
"Hallâk-ı Kâinat","kâinatı ve içindeki herşeyi yaratan Allah"
"künûz-u mahfiye","gizli hazineler"
"keşf","gizli birşeyi ortaya çıkarmak"
"ene","ben"
"muğlâk","anlaşılması zor şey"
"muammâ","anlaşılması ve çözülmesi güç şey"
"müşkül","zor"
"tılsım","sır, gizli gerçek"
"hakikî","gerçek ve doğru"
"mahiyet","öz nitelik, özellik, esas"
"sırr-ı hilkat","yaratılış sırrı"
"kâinat","evren, yaratılmış herşey"
"Sâni-i Hakîm","herşeyi hikmetle ve san'atla yaratan Allah"
"emanet","başka varlıkların yüklenmekten korkup da insanın yüklendiği İlâhî görev"
"rububiyet","Rablık; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"sıfât","vasıflar, özellikler"
"şuûnât","Cenâb-ı Hakkın yüce sıfatlarının mahiyetlerinde bulunan ve onları tecelliye sevk eden Zâtına ait kutsal özellikler"
"hakikat","gerçek mahiyet, içyüz, esas"
"işârat","işaretler"
"nümune","örnek"
"câmi'","içine alan"
"ene","ben"
"ene","ben"
"vahid-i kıyasî","ölçü birimi"
"evsâf-ı Rububiyet","rububiyetin vasıfları, nitelikleri"
"şuûnât-ı Ulûhiyet","ilâhlığın şe'nleri, kutsal özellikleri"
"vahid-i kıyasî","ölçü birimi"
"mevcud-u hakikî","gerçek varlık"
"hendese","geometri"
"farazî","hayalî, var sayılmış"
"farz","varsayım"
"tevehhüm","zannetme, varsayma"
"vahid-i kıyasî","ölçü birimi"
"teşkil","meydana getirilmek"
"tahakkuk","gerçekleşme"
"hakikî","gerçek ve doğru"
"vücud","varlık"
"sıfât","vasıflar, özellikler"
"esmâ","isimler"
"marifet","bilme ve tanıma"
"enaniyet","ben, benlik"
"mutlak","kayıtsız, sınırsız"
"muhit","kapsamlı, her tarafı kuşatan"
"hudud","sınır"
"nihayet","son"
"suret","şekil, biçim"
"taayyün","belirlenme"
"mahiyet","öz nitelik, özellik, esas"
"zulmet","karanlık"
"daimî","sürekli, devamlı"
"ziya","ışık"
"hakikî","gerçek ve doğru"
"vehmî","varsayılan, olmadığı halde var kabul edilen"
"kudret","güç, iktidar"
"Hakîm","herşeyi hikmetle yapan Allah"
"Rahîm","rahmeti herşeyi kuşatan, sonsuz şefkat ve merhamet sahibi Allah"
"sıfât","vasıflar, özellikler"
"esmâ","isimler"
"muhit","kapsayıcı, herşeyi kuşatan"
"hudutsuz","sınırsız"
"şerik","ortak"
"had","sınır"
"farazî","var sayılmış"
"vehmî","varsayılan, olmadığı halde var kabul edilen"
"had","sınır"
"enaniyet","benlik"
"rububiyet-i mevhume","gerçekte olmadığı halde varmış gibi kabul edilen rububiyet"
"mâlikiyet","sahiplik"
"kudret","güç, iktidar"
"tasavvur","düşünme, hayal etme"
"had","sınır"
"muhit","kapsayıcı, herşeyi kuşatan"
"sıfat","vasıflar, özellikler"
"hadd-i mevhum","gerçekte olmadığı halde var sayılan bir sınır"
"vaz","koymak, yerleştirmek"
"taksimat","kısımlara ayırma"
"mahiyet","özellik, öz nitelik, esas"
"daire-i mülk","sahip olunan şeylerin dairesi"
"mevhum","gerçekte olmadığı halde var sayılan"
"rububiyet","Rablık; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"daire-i mümkinat","kâinat dairesi; varlığı ile yokluğu imkân dahilinde olup Allah'ın var etmesine bağlı olan daire"
"Hâlık","herşeyi yaratan Allah"
"rububiyet","Rablık; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"zâhir","görünürdeki"
"mâlikiyet","sahiplik"
"Hâlık","herşeyi yaratan Allah"
"mâlikiyet","sahiplik"
"fehm","anlamak"
"mâlik","sahip"
"Hâlık","herşeyi yaratan Allah"
"kâinat","evren, yaratılmış herşey"
"mâlik","sahip"
"cüz'î","az, sınırlı"
"fehm","anlamak"
"kisbî","çalışarak elde edilen"
"Sâni-i Zülcelâl","herşeyi san'atlı bir şekilde yapan, sonsuz haşmet sahibi Allah"
"ibdâ-i san'at","benzersiz güzellikte sanat eseri meydana getirme"
"tanzim","düzenleme"
"tanzim","düzenleme"
"hâkezâ","böylece, bunun gibi"
"sıfât","vasıflar, özellikler"
"şuûnât-ı İlâhiye","Cenâb-ı Hakkın yüce sıfatlarının mahiyetlerinde bulunan ve onları tecelliye sevk eden Zâtına ait kutsal özellikler"
"esrarlı","sırlı, gizemli"
"ahval","haller, durumlar"
"sıfât","vasıflar, özellikler"
"hissiyat","hisler, duygular"
"ene","ben"
"münderiç","yerleştirilmiş, içine konulmuş"
"ene","ben"
"âyine-misal","ayna gibi"
"vahid-i kıyasî","ölçü birimi"
"âlet-i inkişaf","eşyanın derece ve miktarının ortaya çıkmasına yarayan âlet"
"mânâ-yı harfî","bir şeyin kendisini değil de sanatkârını, ustasını, sahibini bilip tanıtan mâna"
"vücud-u insaniyet","insanın vücudu, beden"
"şuur","bilinç, idrak"
"mahiyet-i beşeriye","insanın mahiyeti, niteliği"
"hulle","güzel elbise"
"şahsiyet-i Âdemiyet","insanoğlunun şahsiyeti, kişiliği"
"hayr","iyilik"
"vücud","varlık"
"feyz","ihsan, bağış, kerem"
"kabil","kabiliyetli"
"icad","var etme, yaratma"
"fâil","işi yapan"
"icad","var etme, yaratma"
"şer","kötülük"
"adem","yokluk"
"fâil","işi yapan"
"mahiyet","özellik, nitelik, esas"
"harfiye","tek başına bir mânâsı olmayıp başkasının mânâsını gösteren"
"Rububiyet","idare edicilik, sahibiyet ve tasarruf hakkı"
"Vücud","beden"
"tahammül","katlanma, yüklenme"
"eşya","varlıklar"
"derecat","dereceler"
"mizanülhararet","ısı ölçen âlet, termometre"
"mizanülhava","havanın durumunu ölçen âlet, barometre"
"mizan","ölçü"
"nev'","tür"
"mizan","ölçü"
"Vâcibü'l-Vücud","varlığı zorunlu olan, var olmak için hiçbir sebebe ihtiyacı bulunmayan Allah"
"mutlak","kayıtsız, sınırsız"
"muhit","kapsamlı, her tarafı kuşatan"
"hudutsuz","sınırsız"
"sıfât","vasıflar, özellikler"
"mizan","ölçü"
"mahiyet","özellik, nitelik, esas"
"iz'ân","kesin şekilde inanma"
"Emanet","başka varlıkların yüklenmekten korkup da insanın yüklendiği İlâhî görev"
"bihakkın","hakkıyla, gerçek anlamıyla"
"eda","yerine getirmek"
"ene","ben"
"kâinat","evren, yaratılmış herşey"
"âfâkî","dış dünyaya ait"
"malûmat","bilgiler"
"nefs","kişinin kendisi"
"ene","ben"
"musaddık","tasdik edici, doğrulayıcı"
"ulûm","ilimler"
"nur","ışık"
"hikmet","herşeyin belirli gayelere yönelik olarak, anlamlı, faydalı ve tam yerli yerinde olması"
"zulmet","karanlık"
"abesiyet","faydasız ve gayesiz oluş"
"inkılâb","dönüşmek"
"Vakta ki","ne vakit ki, ne zaman ki"
"ene","ben"
"suret","şekil, biçim"
"ifa","yerine getirmek"
"vahid-i kıyasî","ölçü birimi"
"mevhum","gerçekte olmadığı halde var sayılan"
"rububiyet","idare edicilik, sahibiyet ve tasarruf hakkı"
"farazî","var sayılmış"
"mâlikiyet","sahiplik"
"hakikî","gerçek, doğru"
"ubûdiyet","kulluk"
"makam-ı ahsen-i takvim","yaratılışın en güzel kıvamında olma derecesi"
"ene","ben"
"hikmet-i hilkat","yaratılış gayesi"
"vazife-i fıtriye","yaratılıştan gelen görev"
"mânâ-yı ismi","bir şeyin bizzat kendisine bakan ve kendisini tanıtan mânâsı"
"mâlik","sahip"
"itikad","inanmak"
"emanet","başka varlıkların yüklenmekten korkup da insanın yüklendiği İlâhî görev"
"hıyanet","hainlik"
"şirk","Allah'a ortak koşma"
"şer","kötülük"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"tevlid","doğurmak"
"enaniyet","benlik"
"cihet","yön"
"semâvât","gökler"
"arz","yer"
"cibal","dağlar"
"tedehhüş","dehşete düşme, korkma"
"farazî","var sayılmış"
"şirk","Allah'a ortak koşma"
"ene","ben, benlik"
"farazî","var sayılmış"
"mahiyet","özellik, nitelik, esas"
"tesettür","örtünme, gizlenme"
"neşvünemâ","büyüyüp gelişme"
"vücud-u insan","insan vücudu, beden"
"ejderha","büyük yılan"
"vücud-u insan","insan vücudu, beden"
"bel'","yutma, ortadan kaldırma"
"letâif","lâtifeler, insanın mânevî yapısındaki ince duygular"
"ene","ben, benlik"
"nev'","tür"
"enaniyet","benlik"
"asabiyet-i nev'iye ve milliye","kavim ve tür milliyetçiliği"
"cihet","yön"
"enaniyet","benlik"
"ene","ben, benlik"
"istinad","dayanma"
"Sâni-i Zülcelâl","herşeyi san'atlı bir şekilde yaratan, sonsuz haşmet ve yücelik sahibi Allah"
"evâmir","emirler"
"mübareze","karşı koyma, çarpışma"
"kıyas-ı binnefis","kendini kıyaslama"
"suret","şekil, görüntü"
"Cenâb-ı Hak","Hakkın ta kendisi olan, şeref ve azamet sahibi yüce Allah"
"mülk","sahip olunan ve hükmedilen şeyler"
"esbab","sebepler"
"taksim","bölüştürmek, paylaştırmak"
"azîm","büyük"
"şirk","Allah'a ortak koşma"
"meâl","açıklama, anlam"
"mîrî","devlete ait"
"dirhem","yaklaşık üç grama denk olan bir ağırlık ölçüsü"
"mâlik","sahip"
"mâlik","sahip"
"itikad","inanmak"
"ene","ben, benlik"
"hâinâne","hâince"
"cehl-i mutlak","tam bilgisizlik"
"fünun","fenler, bilimler"
"cehl-i mürekkep","bilmediğinden habersiz kimsenin cehaleti"
"eçhel","çok cahil"
"efkâr","fikirler, düşünceler"
"kâinat","evren, yaratılmış herşey"
"envâr-ı marifet","bilme ve tanıma nurları"
"nefs","kişinin kendisi"
"tasdik","doğrulamak, onaylamak"
"idame","devam ettirmek"
"nefs","kişinin kendisi"
"Mahz-ı hikmet","hikmetin ta kendisi"
"nefs","kişinin kendisi"
"abesiyet-i mutlaka","her yönüyle gayesizlik ve saçmalık"
"suret","şekil, görüntü"
"ene","ben, benlik"
"şirk","Allah'a ortak koşma"
"ta'til","Allah'ı inkâr etmek"
"inkâr","kabul etmeme, inanmama"
"kâinat","evren, yaratılmış herşey"
"ene","ben, benlik"
"nazar","bakış"
"mahiyet-i insaniye","insanın mahiyeti, aslı ve donanımı"
"mahiyet-i insaniye","insanın mahiyeti, aslı ve donanımı"
"enaniyet","benlik"
"mânâ-yı harfî","bir şeyin kendisini değil de sanatkârını, ustasını, sahibini bilip tanıtan mâna"
"cihet","yön"
"mizan","ölçü"
"mikyas","ölçek"
"muhit","kapsamlı"
"fihriste","indeks, içindekiler"
"câmi'","kapsamlı, içine alan"
"âyine","ayna"
"kâinat","evren, yaratılmış herşey"
"takvim","program"
"ruznâme","günlük"
"kat'î","kesin"
"suret","şekil, biçim"
"tafsil","ayrıntılı olarak açıklama"
"müracaat","başvurma"
"tafsilât","ayrıntılar"
"iktifâen","yeterli görerek"
"mukaddime","başlangıç, giriş"
"nihayet","son"
"mukaddime","başlangıç, giriş"
"hakikat","gerçek"
"Âlem-i insaniyet","insanlık âlemi"
"zaman-ı Âdem","Hz. Âdem'in yaşadığı dönem"
"cereyan-ı azîm","büyük fikir ve düşünce akımı"
"silsile-i efkâr","fikirler zinciri"
"tabaka-i insaniye","insanlık tabakası, grubu"
"şecere-i azîme","büyük ağaç"
"silsile-i nübüvvet ve diyanet","din ve peygamberlik zinciri"
"silsile-i felsefe ve hikmet","hikmet ve felsefe zinciri"
"silsile","zincir"
"imtizaç","birleşme, karışma"
"ittihad","birleşme"
"silsile-i felsefe","felsefe zinciri"
"silsile-i diyanet","din zinciri"
"dehalet","sığınmak"
"itaat","emre uyma"
"âlem-i insaniyet","insanlık âlemi"
"suret","şekil, biçim"
"saadet","mutluluk"
"hayat-ı içtimaiye","toplumsal hayat"
"hayır","iyilik"
"nur","aydınlık, ışık"
"silsile-i nübüvvet ve diyanet","din ve peygamberlik zinciri"
"şer","kötülük"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"silsile","zincir"
"cem","toplanmak"
"silsile","zincir"
"menşe","kaynak, kök"
"diyanet","din"
"silsile","zincir"
"itaat","emre uymak"
"silsile-i felsefe","felsefe zinciri"
"şecere-i zakkum","Cehennemdeki zakkum ağacı"
"suret","şekil, biçim"
"şirk","Allah'a ortak koşma"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"zulümat","karanlıklar"
"kuvve-i akliye","akıl duygusu"
"dehriyyun","dünyanın sonsuz olduğuna inanıp, âhireti inkâr edenler"
"maddiyyun","materyalistler, herşeyi maddeye bağlayanlar"
"tabiiyyun","tabiatçılar, yaratıcı olarak tabiatı kabul edenler"
"beşer","insan"
"kuvve-i gadabiye","öfke duygusu"
"Nemrut","bk. Nemrut"
"Firavun","bk. Firavun"
"Şeddad","bk. Şeddad"
"beşer","insan"
"kuvve-i şeheviye-i behîmiye","hayvanî şehvet duygusu"
"âlihe","batıl ilâhlar, tanrılar"
"sanem","put"
"ulûhiyet","ilâhlık, tanrılık"
"dâvâ","iddia"
"semere","meyve, netice"
"şecere-i zakkum","Cehennemdeki zakkum ağacı"
"menşe","kaynak, kök"
"silsile-i nübüvvet","peygamberlik zinciri"
"şecere-i tûbâ-i ubûdiyet","kulluğun nurlu tûbâ ağacı"
"hükm","kesin bir karara varmak"
"silsile","zincir"
"küre-i zemin","yerküre, yeryüzü"
"mübarek","bereketli, uğurlu"
"kuvve-i akliye","akıl duygusu"
"enbiya","nebîler, peygamberler"
"mürselîn","resuller, peygamberler"
"evliya","veliler, Allah dostları"
"sıddıkîn","daima doğruluk üzere ve Allah'a ve peygambere sadakatte en ileride olanlar"
"kuvve-i dâfia","zararlı şeyleri defeden duygu"
"âdil","adaletli"
"hâkim","hükmeden"
"melik","hükümdar"
"kuvve-i câzibe","faydalı şeyleri çeken duygu"
"hüsn-ü sîret","iç ve ahlâk güzelliği"
"ismetli","günahsız, masum"
"cemâl-i suret","görünüş güzelliği"
"sehâvet","cömertlik"
"keremnamdar","ikramıyla nam salan"
"beşer","insan"
"kâinat","evren, yaratılmış herşey"
"şecere","ağaç"
"menşe","kaynak, kök"
"ene","ben, benlik"
"cihet","yön"
"şecere","ağaç"
"menşe","kaynak, kök"
"medar","kaynak"
"ene","ben, benlik"
"vech","yön, yüz"
"beyan","açıklama"
"Ene","ben, benlik"
"vech","yön, yüz"
"nübüvvet","peygamberlik"
"vech","yön, yüz"
"Nübüvvet","peygamberlik"
"vech","yön, yüz"
"Ubûdiyet-i mahzâ","tam ve mükemmel kulluk"
"menşe","kaynak, kök"
"ene","ben, benlik"
"abd","kul"
"Mahiyet","özellik, nitelik, esas"
"harfiye","tek başına bir mânâsı olmayıp başkasının mânâsını gösteren"
"fehm","anlamak"
"Vücud","varlık"
"tebeî","başka birşeye tabi olan"
"vücud","varlık"
"kaim","var olma, ayakta durma"
"icad","yaratma, var etme"
"itikad","inanmak"
"Mâlikiyet","sahiplik"
"vehmiye","varsayılan, olmadığı halde var kabul edilen"
"mâlik","sahip"
"surî","görünüşte"
"muvakkat","geçici"
"mâlikiyet","sahiplik"
"Hakikat","gerçek mahiyet, içyüz, esas"
"zılliye","gölgelik, halifelik"
"hak","doğru, gerçek"
"vacip","zorunlu, gerekli"
"hakikat","gerçek mahiyet, içyüz, esas"
"cilve","yansıma, görüntü"
"mümkün","varlığı ile yokluğu imkân dahilinde olup, Allah'ın var etmesine bağlı olan"
"miskin","zayıf"
"zıll","gölge"
"Hâlık","herşeyi yaratan Allah"
"sıfât","vasıflar, özellikler"
"şuûnât","Cenâb-ı Hakkın yüce sıfatlarının mahiyetlerinde bulunan ve onları tecelliye sevk eden Zâtına ait kutsal özellikler"
"mikyas","ölçek"
"mizan","ölçü"
"şuurkârâne","bilinçli bir şekilde"
"enbiya","nebîler, peygamberler"
"enbiya","nebîler, peygamberler"
"silsile","zincir"
"asfiya","Hz. Peygambere vâris olup onun yolundan giden ilim ve velâyet sahibi insanlar"
"evliya","veliler, Allah dostları"
"ene","ben, benlik"
"hakikat","gerçek mahiyet, içyüz, esas"
"mülk","sahip olunan ve hükmedilen şey"
"Malikü'l-Mülk","bütün mülkün gerçek sahibi olan Allah"
"hükm","kesin bir karara varmak"
"Mâlik-i Zülcelâl","sonsuz haşmet ve yücelik sahibi olan, herşeyin sahibi Allah"
"mülk","sahip olunan ve hükmedilen şey"
"rububiyetinde","Rablık; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"ulûhiyet","İlâhlık"
"şerik","ortak"
"nazir","benzer, eş"
"muin","yardımcı"
"vezir","yardımcı"
"Kàdir-i Mutlak","herşeye gücü yeten, sınırsız güç ve kudret sahibi Allah"
"esbab","sebepler"
"perde-i zâhiriye","görünen perde"
"tabiat","kâinat ve içindekiler, canlı cansız varlıklar, maddî âlem"
"şeriat-i fıtriye","Allah'ın yaratılışa koyduğu, bütün varlıkların tabi olduğu kanun"
"mecmua","topluluk, kitap"
"kudret","güç, kuvvet, iktidar"
"mistar","şablon"
"nuranî","nurlu, parlak"
"hayattar","canlı"
"mânidar","anlamlı"
"Hâlık-ı Zülcelâl","sonsuz büyüklük ve azamet sahibi, herşeyi yoktan yaratan Allah"
"şecere-i tûbâ-i ubûdiyet","kulluğun nurlu tûbâ ağacı"
"halk","yaratmak"
"mübarek","bereketli, uğurlu"
"âlem-i beşeriyet","insanlık âlemi"
"nuranî","nurlu, parlak"
"tezyin","süsleme"
"zaman-ı mazi","geçmiş zaman"
"zulümat","karanlıklar"
"zaman-ı mazi","geçmiş zaman"
"mezar-ı ekber","çok büyük mezar"
"ademistan","yokluk ülkesi"
"istikbal","gelecek zaman"
"saadet-i ebediye","sonsuz mutluluk"
"ervâh-ı âfilîn","göçüp giden ruhlar"
"medar-ı envar","nurlanma kaynağı"
"muhtelif","çeşitli"
"mirac-ı münevver","nurlu yükseliş"
"nuranî","nurlu, parlak"
"nuristan","nur ülkesi"
"bostan","bahçe"
"vecih","yön"
"ene","ben, benlik"
"mânâ-yı ismi","bir şeyin bizzat kendisine bakan ve kendisini tanıtan mânâsı"
"delâlet","delil olma, işaret etme"
"Vücud","varlık"
"aslî","asıl, esas"
"zâtî","kendine ait, kendiliğinden"
"telâkki","kabul etmek"
"zâtı","kendine ait, kendiliğinden"
"vücud","varlık"
"hakk-ı hayat","yaşama hakkı"
"daire-i tasarruf","faaliyet dairesi"
