"kelime","anlam"
"nazar","bakış"
"mebde' ve meâd","gelinen ve gidilecek olan yer; insanın dünyaya gelişi ve âhirete dönüşü"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"haşr","öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplânma"
"muvakkat","geçici"
"muhrik","yakıcı"
"şeş","altı"
"cihet","yön, taraf"
"hâlet","hal, vaziyet"
"hâlet","hal, vaziyet"
"havf","korku"
"acz","âcizlik, güçsüzlük"
"ra'şet","titreyiş, ürperme"
"kalâk","endişe, sıkıntı, huzursuzluk"
"vahşet","ürküntü, korku"
"yütm","yetimlik, kimsesizlik"
"yeis","ümitsizlik"
"mürekkep","oluşmuş, birleşik"
"vicdan-sûz","vicdanen sıkıntı ve ızdırap veren, vicdanı yakan"
"cihet","yön, taraf"
"mukabil","karşılık"
"def'","uzaklaştırma"
"kudret","İlâhî güç, iktidar"
"Vâesefâ","esefler olsun"
"âcize","güçsüz, kuvvetsiz"
"zaife","zayıf"
"Saniyen","ikinci olarak"
"nefis","insanı maddî zevk ve isteklere sevk eden kuvvet"
"hâcât","ihtiyaçlar"
"teveccüh","ilgi, yönelme"
"Vâesefâ","esefler olsun"
"Sâlisen","üçüncü olarak"
"istimdatkârâne","yardım dilercesine"
"halâskâr","kurtarıcı"
"hakikî","gerçek"
"Râbian","dördüncü olarak"
"ecrâm-ı ulviye","gökcisimleri, gökteki büyük cisimler"
"nazar","bakış, dikkat"
"havf","korku"
"müz'ic","rahatsızlık, sıkıntı veren"
"tevahhuş","korku, ürküntü"
"akıl-sûz","akla ters, aklı rahatsız eden, aklı yakan"
"evham-sâz","vehim veren, kuruntuya kaptıran"
"birader","kardeş"
"dalâlet","hak yoldan sapkınlık"
"mahiyet","nitelik, esas"
"zulmet","karanlık"
"adem","yokluk"
"tarik","yol"
"sırat-ı müstakim","dosdoğru yol"
"inâyet","Allah'tan gelen özel yardım, ihsan, iyilik"
"şehbâz-ı edvar-pervaz","her devirde uçarcasına hâkimiyetini kuran"
"Sultan-ı Ezeli","hüküm ve saltanatının başlangıcı olmayan Allah"
"rahmet","şefkat, merhamet"
"inâyet","Allah'tan gelen özel yardım, ihsan, iyilik"
"vaktâ","ne zaman, ne vakit"
"kudret","İlâhî güç, iktidar"
"kanun-u meşiet","irade, dileme kanunu"
"etvâr","haller, tavırlar"
"perdâz","tesir eden, yönlendirici"
"hil'at-ı vücud","vücud, beden elbisesi"
"tevcih","yöneltme"
"edvar","devirler, dönemler"
"etvâr","haller, tavırlar"
"menzil-i naz","naz makamı"
"teshilât","kolaylıklar"
"kader","Allah'ın meydana gelecek hadiseleri olmadan önce takdir etmesi, plânlaması"
"emirnâme","emir yazısı"
"taife","grup, topluluk"
"uhuvvetkârâne","kardeşçesine"
"istikbal","karşılama"
"muhabbet","sevgi"
"teşyi","uğurlama"
"âvâz","yüksek ses, çığlık"
"zemin","yer"
"şehadet âlemi","görünen âlem"
"Şehrâyin-i Rahmân","Cenâb-ı Hakkın sonsuz rahmetiyle bir şenlik haline getirdiği yeryüzü"
"gürültühane-i insan","insanın gürültü yeri"
"Meşiet-i Rahmân","Allah'ın iradesi, dilemesi"
"Vekil-i delil","rehber olarak görünen, ispat delili"
"nâzenin","ince, narin, duyarlı"
"hâmi","koruyucu"
"nur-u iman","iman nuru"
"rükn-ü metin","sağlam esas"
"İstinadî nokta","dayanak noktası"
"himayetkâr","koruyucu"
"def'","uzaklaştırma"
"iman-ı billâh","Allah'a iman"
"ziya-yı ruh","ruhun ışığı"
"nur-u hayat","hayat nuru"
"ruh-u ruh","ruhun ruhu"
"vaktâ","ne zaman, ne vakit"
"feryad ü fîzar","inleyip feryad etme"
"âvâz","yüksek ses, çığlık"
"âmâl","emeller, arzular"
"istidat","kabiliyet, yetenek"
"hissiyat","hisler, duygular"
"ebedi","sonu olmayan, sonsuz"
"fîzar","ağlayıp inleme"
"niyaz","dua, yalvarıp yakarma"
"elhamdü lillâh","Allah'a hamd olsun"
"nokta-i istimdad","yardım isteme noktası"
"âmâl","emeller, arzular"
"ebedü'l-âbâd","sonsuzların sonsuzu, âhiret hayatı"
"pervaz","uçmak, kanat açmak"
"istidat","kabiliyet, yetenek"
"istimdad","yardım isteme"
"âb-ı hayat","hayat suyu"
"kemâl","mükemmellik, olgunluk"
"nokta-i istimdad","yardım isteme noktası"
"şevk-engiz","şevke getiren"
"remz ü naz","işaret ve zarâfet"
"kutb-u iman","imanın kutbu"
"tasdik-i haşir","haşri, öldükten sonra âhirette tekrar diriltilip Allah'ın huzurunda toplânmayı kabul etme"
"Saadet-i ebedî","sonu olmayan, sonsuz mutluluk"
"sadef","inci kabuğu"
"cevher","değerli taş, inci; öz"
"burhan","güçlü delil"
"insanî","insana ait"
"râz","sır, gizem"
"kâinat","evren, yaratılmış herşey"
"mütebessim","tebessüm eden"
"nâzeninâne","nazlı bir şekilde"
"niyaz","dua, yalvarıp yakarma"
"âvâz","yüksek ses, çığlık"
"arı-misal","arı gibi"
"Kâinat","evren, yaratılmış herşey"
"bostan","bahçe"
"âb-ı leziz","lezzetli su"
"ünsiyet","dostluk, canayakınlık"
"tahabbüb","kendini sevdirme"
"şehd-i şehadet","şehadet balı; İlâhî hakikatleri bilmenin ve idrak etmenin dünyadaki lezzeti"
"esrarengiz","sırlı, gizemli"
"şehbaz","yiğit, yüksek uçan"
"Harekât-ı ecrâm","gökcisimlerinin hareketleri"
"nücum","yıldızlar"
"şümus","güneşler"
"nazar","bakış, dikkat"
"Hâlık","herşeyi yaratan Allah"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"mâye-i ibret","ibret aynası, ibret levhası"
"cilve-i rahmet","rahmetin cilvesi, görüntüsü"
"pervaz","uçmak, kanat açmak"
"Güya","sanki"
"Tevahhuş","korkma, ürküntü"
"Ehlen sehlen","hoş safa geldiniz"
"teşrif","şeref verme"
"Menzil","ev, mekan"
"mumdar-ı şehnaz","ışık saçan güzel"
"sâfi","saf, arınmış, temiz"
"mutî","itaat eden"
"hizmetkâr","hizmetçi"
"Zât-ı Ehad-i Samed","herşey Kendisine muhtaç olduğu halde Kendisi hiçbir şeye muhtaç olmayan ve birliği herbir şeyde görünen Allah"
"mahz-ı rahmet","tam anlamıyla rahmet"
"musahhar-ı pürnur","nurlu, nur saçan hizmetkâr"
"hararet","ısı, sıcaklık"
"ziya","ışık"
"niyaz","dua, yalvarış, yakarış"
"kamer","ay"
"mahsus","has, özel"
"lisan","dil"
"Ehlen sehlen","hoş safa geldiniz"
"Sırr-ı teâvün","yardımlaşma sırrı"
"remz-i nizam","düzenin işareti, göstergesi"
"hizmetkâr","hizmetçi"
"rahmet-i Zülcelâl","sonsuz haşmet ve yücelik sahibi olan Allah'ın her şeyi kuşatan rahmeti"
"âyinedar","ayna tutan"
"Zelzele","deprem, sarsıntı"
"na're","haykırış"
"hâdisât","hadiseler, olaylar"
"sayha","sesleniş"
"vesvese","şüphe, kuruntu"
"zemzeme-i ezkâr","Allah'ı anmanın hoş, güzel nağmeleri"
"demdeme-i tesbih","Allah'ı tesbih etmenin coşkulu sesleri"
"velvele-i nâz ü niyaz","Allah'a yalvarıp yakarmanın heyecanlı, coşkun sesi"
"Zât-ı Zülcelâl","sonsuz haşmet ve yücelik sahibi Zât, Allah"
"âyet-i rahmet","rahmet âyeti, delili"
"âvâz","yüksek ses"
"mü'min-i kalb-hüşyar","kalbi uyanık mü'min"
"mübarek","bereketli, hayırlı"
"leziz","lezzetli"
"matem-i umumî","herkesin yas tutması, genel hüzün"
"vâveylâ-yı mevt","ölüm çığlıkları"
"nevaz ü namaz","tatlı, ahenkli ses ve namaz"
"âvâz ü niyaz","yüksek ses"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına layık ifadelerle anma"
"âğâz","başlama, başlangıç"
"demdeme","gürültü, yüksek ses"
"zemzeme","ezgili, nağmeli ses"
"gamgama","bağırtı, haykırış"
"ra'd","gök gürültüsü"
"rakraka","parlama"
"mânidar","mânâlı, anlamlı"
"nevaz","tatlı ve ahenkli ses"
"Terennümât-ı hava","havanın çıkardığı güzel ve tatlı sesler"
"naarât-ı ra'diye","gök gürültüsünün naraları"
"nağamât-ı emvac","dalgaların nağmeleri, hoş sesleri"
"zikr-i azamet","büyüklüğün zikri"
"hezecât","ahenkli nağmeler, sesler"
"seceât","belli bir ritim ve tempo ile çıkan sesler"
"tesbih-i rahmet","rahmet tesbihi, zikri"
"hakikat","gerçek"
"mecaz","kendi mânâsı dışında başka bir mânâyı gösteren kelime"
"asvat","sesler"
"savt-ı vücut","varlığın sesi"
"kâinat-ı sâkit","sükut eden, susan kâinat"
"câmid","cansız"
"insan-ı boşboğaz","boşboğaz insan"
"Tuyur","kuşlar"
"lezzet-i nimet","nimetin lezzeti"
"nüzul-ü rahmet","rahmetin inişi"
"âğaz","ağız"
"rahmet","şefkat, merhamet"
"pervaz","uçmak, kanat açmak"
"Remzen","işaretle"
"kâinat","evren, yaratılmış herşey"
"perverde","beslenmiş, yetiştirilmiş"
"dimdik","gaga"
"feza","uzay"
"âvâz-ı pür-naz","çok nazlı sesler"
"Güya","sanki"
"kâinat","evren, yaratılmış herşey"
"ulvî","yüce"
"ezkâr","zikirler, Allah'ı anmalar"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına layık ifadelerle anma"
"hikmet","herşeyin belirli gayelere yönelik olarak, mânâlı, faydalı ve tam yerli yerinde olması"
"vücud","varlık"
"nizam","düzen"
"tard","kovmak"
"ittifak-ı evham-saz","evham ve şüphe veren birlik"
"âlem-i misal","görüntüler âlemi"
"vehim","kuruntu, zan"
"mizan","ölçü, tartı"
"ber-endaz","karşılaştırmak"
"elîm","elemli, acı verici"
"mağdub","Allah'ın hiddet ve gazabına uğramış"
"dâllîn","hak yoldan sapmış kimseler"
"hiss-i elîm","acı veren duygu"
"şedid","şiddetli"
"elem","acı, keder, sıkıntı"
"Şuur","bilinç, idrak"
"Şuur","bilinç, idrak"
"muztar","mecbur, çaresiz"
"teskin","sakinleştirme, rahatlatma"
"ihsas","hissettirme, hatırlatma"
"feryad ü fîzar","inleyip feryad etme"
"Hüdâ","doğru yol olan hak din, İslâmiyet"
"hevâ","kabiliyet ve duyguları nefsin yasak arzu ve isteklerinin emrine verme"
"iptal-i his","hisleri uyuşturma, duyguları vazifelerini yapamaz hale getirme"
"tegafül","gaflet etme, duyarsızlıklık, mânevî sorumluluklarından habersiz davranma"
"meşgale","meşguliyet"
"Hevesât-ı sihirbaz","yalancı ve aldatıcı istek ve arzular"
"tenvim","uyutma"
"elem","acı, keder, üzüntü"
"elem-i elîm","çok acı veren sıkıntı, dert"
"ihrak","yakma"
"fîzâr","ağlayıp inleme"
"elem-i ye's","ümitsizlik acısı"
"sırat-ı müstakim","dosdoğru yol"
"nisbet","oran, ölçü"
"hâlet","durum, hal"
"elem","acı, keder, üzüntü"
"heves","nefsin hoşuna giden gelip geçici istek ve arzular"
"hevâ","kabiliyet ve duyguları nefsin yasak arzu ve isteklerinin emrine verme"
"sefahet","yasak zevk ve eğlencelere düşkünlük, beyinsizlik, budalalık"
"memzuç","karışmış, karışık, birleşik"
"şâşaa-i medenî","medeniyetin şâşaası, gösterişi"
"dalâlet","hak yoldan sapkınlık"
"zehirbaz","zehir veren, zehir yapan"
"aziz","çok değerli, izzetli"
"nuranî","nurlu, parlak"
"tarik","yol"
"hâlet","durum, hal"
"hâlet","durum, hal"
"maden-i lezzet","lezzetin kaynağı"
"âlâm","elemler, acılar"
"lezâiz","lezzetler"
"mütefavit","çeşitli, farklı farklı"
"kuvvet-i iman","imanın kuvveti"
"nisbet","oran, ölçü"
"hâlet","durum, hal"
"mültez","lezzet alan, lezzetlenmiş"
"saadet-i âcile","peşin mutluluk"
"münderiç","içine konulmuş, yerleştirilmiş"
"firdevs-i mânevî","mânevî cennet, cennet nimeti gibi"
"mündemiç","yerleşmiş"
"şuur","bilinç, idrak"
"şiar-ı râz","gizli işaret"
"ikaz","uyarma"
"tahrik","harekete geçirme"
"ihsas","hissettirme, hatırlatma"
"ziyade","çok, fazla"
"şitâ","kış"
"firdevs","cennetin en yüksek yeri"
"pervâz ü perdâz","kanat çırparak uçan"
"şehbâz ü şehnâz","güzelce ve yüksekçe uçan"
"yelpez","yelpaze"
"niyaz","dua, yakarış"
"aziz","çok değerli, izzetli"
"Îcaz","az sözle çok mânâlar anlatma"
"beyan-ı i'câz-ı Kur'ân","Kur'ân'ın mu'cize oluşunu açıklama"
"Ağrı Dağı","bk. Ağrı Dağı"
"Füc'eten","ansızın, birdenbire"
"peydâ","meydana gelme"
"Îcaz","az sözle çok mânâlar anlatma"
"icmal","özetleme, kısaca ifade etme"
"îcaz","az sözle çok mânâlar anlatma"
"envâ-ı i'câz-ı Kur'ân","Kur'ân'ın çeşitli mu'cizelik özellikleri"
"tabir","açıklama, yorumlama"
"infilâk","şiddetli patlama"
"inkılâb","değişim, dönüşüm"
"hüdâ-yı Furkanî","hakkı batıldan ayıran Kur'ân'ın insanlara doğru yolu göstermesi"
"hâkim","hükmeden, herşeyi hükmü altında tutan"
"İ'câz","mu'cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülük"
"beyan","açıklama, anlatım"
"sâil","soru soran"
"İ'câz-ı Kur'ânî","Kur'ân'ın mu'cize oluşu; Kur'ân'ın bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülüğü"
"menâbi-i külliye","büyük kaynaklar"
"tecellî","yansıma"
"anâsır","unsurlar"
"terekküp","birleşme, bir araya gelme"
"menba","kaynak"
"Lâfz","ifade, kelime"
"fesâhat","dilin doğru, düzgün, açık ve akıcı şekilde kullanılması"
"selâset-i lisan","dildeki açık, anlaşılır ve akıcı ifade şekli"
"Nazm","diziliş, tertip ve vezin"
"cezalet","güzel ve güçlü ifade"
"belâğat","düzgün, kusursuz, yerinde ve halin ve makamın icabına göre söz söyleme"
"mefhum","bir sözden çıkarılan mânâ"
"bedâat","benzersizlik, eşsiz güzellik, orijinallik"
"mazmun","mânâ, kavram"
"beraat","üstünlük, güzel giriş yapma"
"üslûp","ifade ve söyleşi tarzı"
"garabet","gariplik, hayret vericilik"
"tevellüt","doğma, meydana gelme"
"bârika-i beyan","parlak ifâde, açık anlatım"
"mümteziç","birleşik, karışık"
"mizac-ı i'câz","mu'cizelik yapısı"
"nakş-ı beyan","açıklama ve anlatım nakşı"
"san'at-ı lisanî","konuşma ve dile ait san'at"
"umur-u kevniye","kâinatla, oluşla ilgili İlâhî işler"
"gaybî","bilinmeyen, gayb âlemine ait"
"esasat","esaslar, prensipler"
"hakaik","gerçekler"
"gaybî","bilinmeyen, gayb âlemine ait"
"esrar","sırlar"
"gaybî-yi âsümânî","gaybî ve semâvî bilgileri veren"
"Mazi","geçmiş"
"gaybî","bilinmeyen, gayb âlemine ait"
"umur","işler"
"müstakbel","gelecek"
"müstetir","gizli, örtülü"
"ahval","haller, durumlar"
"tazammun","içine alma"
"ilmü'l-guyub","bilinmeyen ve görünmeyen âlemlere dair ilim"
"hızan","hazine"
"Âlemü'l-guyub","bilinmeyen ve görünmeyen âlem"
"lisan","dil"
"şehadet âlemi","görünen âlem"
"erkân","esaslar, temel unsurlar"
"rumuz","işaretler"
"beyan","açıklama, anlatım"
"nev-i insanî","insan türü, insanlık"
"i'câz","mu'cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülük"
"lem'a-i nuranî","nurlu parıltı"
"menba","kaynak"
"cihet","yön, taraf"
"câmiiyet","genişlik, kapsayıcılık"
"Lâfz","ifade, kelime"
"ahkâm","hükümler"
"makàsıd","maksatlar, gayeler"
"mizan","ölçü, denge"
"Lâfz","ifade, kelime"
"tazammun","içine alma"
"vâsi","geniş"
"ihtimâlât","ihtimaller"
"vücuh-u kesire","pekçok vecihler, yönler"
"nazar-ı belâğat","belağat ilmine göre"
"müstahsen","güzel, beğenilen"
"sahih","doğru, kusursuz"
"sırr-ı teşri","şer'î kanunların sırrı"
"meşârib-i evliya","velilerin meşrepleri, hizmet tarzları"
"ezvâk-ı ârifîn","ârif kişilerin zevkleri"
"mezâhib-i sâlikîn","hak yolda yürüyenlerin mezhepleri, yolları"
"turuk-u mütekellimîn","kelâm âlimlerinin takip ettikleri yol"
"menâhic-i hükema","bilgin ve filozofların metodları"
"i'câz-ı beyan","açıklama ve anlatımın mu'cize oluşu"
"ihata","kuşatma, kapsama"
"tazammun","içine alma"
"delâlet","delil olma, işaret etme"
"vüs'at","genişlik"
"Ahkâm","hükümler"
"istiab","içine alma, kaplama"
"şeriat","Allah tarafından bildirilen hükümlerin hepsi"
"istinbat","bir söz veya bir işten gizli bir mânâ ve hüküm çıkarma, içtihad etme"
"Saadet-i dâreyn","dünya ve âhiret mutluluğu"
"desâtir","düsturlar, prensipler"
"esbab-ı emn","emniyet ve güven sebepleri"
"İçtimaî","toplumsal"
"revâbıt","bağlar"
"vesâil-i terbiye","terbiye vesileleri, araçları"
"hakaik-i ahvâl","hallerin gerçek mahiyetleri, içyüzleri"
"tazammun","içine alma"
"tarz-ı beyan","açıklama ve anlatım şekli"
"istiğrak","derinlik, derine dalma"
"ulûm-u kevniye","kâinatla ilgili ilimler"
"ulûm-u İlâhî","İlâhî ilimler"
"merâtib-i delâlât","delillerin, işaretlerin mertebeleri"
"rumuz","remizler, işaretler"
"işârat","işaretler"
"cem'","toplama, bir araya getirme"
"cinân","cennetler"
"Makàsıd","maksatlar"
"gayat","gayeler"
"muvazenet","denge, denklik"
"ıttırad","düzenli olma, intizamlı"
"fıtrat","yaratılış"
"desâtir","düsturlar, prensipler"
"mutabakat","uygunluk"
"ittihad","birleşme, birlik"
"müraat","gözetme, uyma"
"hıfz","saklamak, korumak"
"mizan","ölçü, denge"
"lâfz","ifade, kelime"
"ihata","kuşatma, kapsama"
"vüs'at","genişlik"
"istiâb","içine alma, kaplama"
"istiğrak","derinlik, derine dalma"
"muvazene-i gayat","gayelerin ölçüsü, dengesi"
"câmiiyet-i pürşân","çok ünlü, şanlı kapsayıcılık ve kapsamlılık"
"derece-i fehm","anlayış derecesi"
"tabakat","tabakalar, dereceler"
"derece-i istidat","yetenek, kabiliyet derecesi"
"rütbe-i kabiliyet","kabiliyet rütbesi, derecesi"
"ifaza-i nuranî","nurlu, parlak feyizlendirme"
"küşâde","açık"
"dem","an, vakit"
"nâzil","inme"
"kelâm-ı Rahmânî","sonsuz rahmet sahibi Allah'ın kelâmı"
"Rumuz","remizler, işaretler"
"tavazzuh","aydınlanma, açıklığa kavuşma"
"esbab","sebepler"
"hitab-ı Yezdânî","Allah'ın hitabı"
"Nur-u tevhid","herşeyin bir olan Allah'a ait olduğunu gösteren nur"
"dem","an, vakit"
"Şehadet perdesi","görünen âlemin perdesi"
"gayb","bilinmeyen ve görünmeyen âlem"
"Ulviyet-i hitab","hitabın yüceliği"
"nazar-ı insan","insanın dikkati, bakışı"
"lisan-ı gayb","bilinmeyen ve görünmeyen âlemin dili"
"şehadet âlemi","görünen âlem, dünya"
"âlem","dünya"
"ihata-i ummânî","deniz gibi geniş bir şekilde kuşatma"
"Te'nis-i ezhan","zihinleri okşama, alıştırma"
"akl-ı beşer","insan aklı"
"tenezzülât","eğilmeler, seviyeye inmeler"
"Tenzil","indirme"
"tenevvü","çeşitlilik"
"mûnis","canayakın, dost"
"mahbub-u ins ü cân","cinlerin ve insanların sevgilisi"
"menba","kaynak"
"nakil","aktarma, anlatma"
"hikâyât","hikâyeler, olaylar"
"ihbar-ı sadıka","doğru haber verme"
"esasî","esasla ilgili"
"müşahit","gören, şahit olan"
"üslûb-u bedî-i pür-maânî","çok mânâları bulunan güzel ifade tarzı"
"beşer","insanlık"
"Menkulât","nakledilen, aktarılan şeyler"
"İhbar-ı evvelîn","geçmişte yaşamış topluluklar hakkında haber verme"
"ahvâl-i âhirîn","gelecekte yaşayacak olanların halleri"
"esrar-ı Cehennem ve Cinân","Cehennem ve Cennetin sırları"
"Hakaik-i gaybiye","bilinmeyen ve görünmeyen âlemlere ait gerçekler"
"esrar-ı şehadet","görünen âlemin sırları"
"serâir-i İlâhî","İlâhî sırlar"
"revâbıt-ı kevnîye","kâinattaki irtibatlar, bağlar"
"hikâyât","hikâyeler, olaylar"
"hikâyet-i ayânî","görürcesine hikâye etme, anlatma"
"vâki","olmuş, meydana gelmiş"
"tekzip","yalanlama"
"Semâvî","İlâhî, vahiyle gelen"
"matmah-ı cihanî","dünyanın beklediği ve çok arzuladığı şey"
"İttifakî","üzerinde görüş birliğine varılan noktalar"
"musaddıkane","doğruluğunu onaylar bir şekilde"
"İhtilâfî yerler","üzerinde görüş birliğine varılmayan yerler"
"musahhihâne","tashih eder, yanlışları düzeltir bir şekilde"
"naklî","nakille ilgili"
"umur","emirler, işler"
"ümmî","okuma yazma bilmeyen, tahsil görmemiş"
"sudur","çıkma"
"harika-i zamanî","zamanın harikası, eşsiz olanı"
"Mutazammın","içine alan, kapsayan"
"müessis","tesis edici, kurucu"
"din-i İslâm","İslâm dini"
"misl","benzer"
"mazi","geçmiş zaman"
"muktedir","güç ve iktidar sahibi"
"müstakbel","gelecek zaman"
"muktedir","güç ve iktidar sahibi"
"senevî","yıllık"
"yevmî","günlük"
"hayt-ı semâvî","gökten inen bağ"
"Küre","dünya"
"menba","kaynak"
"menba","kaynak"
"envâr-ı sitte","altı nur"
"imtizaç","kaynaşma, uyuşma"
"hüsün","güzellik"
"hads","güçlü sezgi, seziş"
"vasıta-i nuranî","nurlu, parlak vasıta"
"Zevk-i i'caz","mu'cizelik zevki"
"lisan","dil"
"kàsır","kısa"
"nücum-u âsümânî","göklerdeki yıldızlar"
"meylü't-tehaddî","karşı koyma meyli, eğilimi"
"a'dâ","düşmanlar"
"Şevk-i taklit","taklit arzusu"
"ahbab","dostlar, sevilenler"
"i'câz","mu'cize oluş; bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstülük"
"burhan","güçlü delil"
"meyl-i şedid","şiddetli meyil, arzu"
"kütüb-ü Arabiye","Arapça kitaplar"
"kütüphane-i vücud","varlık kütüphanesi"
"tenzil","indirme"
"mizan","ölçü, denge"
"Muvazene","karşılaştırma"
"dânâ-i bîmüdânî","eşsiz âlim, ilmi yüksek kişi"
"âmi","cahil, sıradan"
"âsümânî","göklere ait, vahiyle gelen"
"umum","genel, bütün"
"bilbedâhe","ap açık bir şekilde"
"malûm","bilinen"
"butlan","bâtıl oluş"
"umum","genel, bütün"
"fevkinde","üstünde"
"Mazmun","mânâ, kavram"
"beşer","insanlık"
"vakf","bağışlamak"
"ervâh","ruhlar"
"ezhân","zihinler"
"Beşer","insanlık"
"tasarruf","kullanma"
"mazmun","mânâ, kavram"
"zaman-ı imtihan","imtihan zamanı"
"Sair","diğer, başka"
"makîs","benzer, denk"
"zarfında","içinde"
"müneccemen","bölüm bölüm, parça parça"
"hâcet","ihtiyaç"
"nisbeten","oranla, bağla"
"nüzul","inme"
"müteferrik","kısım kısım"
"mütekatı'","kesik kesik"
"hikmet-i Rabbânî","Allah'ın hikmeti, gözettiği sebep ve gaye"
"Esbab-ı nüzul","inme sebepleri"
"muhtelif","çeşitli"
"mütebayin","ayrı ayrı"
"es'ile","sorular"
"mütekerrir","tekrar eden"
"mütefavit","çeşitli, farklı farklı"
"Hâdisât-ı ahkâm","hükümlere zemin oluşturan hadiseler"
"müteaddit","birçok, çeşitli"
"mütegayir","değişen"
"Muhtelif","çeşitli"
"mütefarık","ayrı ayrı"
"nüzul","inme"
"ezmân","zamanlar"
"Hâlât-ı telâkki","anlama durumları"
"mütenevvi","çeşit çeşit"
"mütehalif","birbirine uymayan"
"Aksâm-ı muhatab","muhatapların kısımları"
"müteaddit","birçok, çeşitli"
"mütebâid","birbirinden uzak"
"Gayât-ı irşad","doğru yolu gösterme amaçları"
"mütederriç","derece derece, yavaş yavaş"
"mütefavit","çeşitli, farklı farklı"
"müstenid","dayanan"
"binaî","yapı olarak"
"beyanî","açıklama olarak"
"Cevabî","cevap olarak"
"selâset","sözün akıcı olma hali; ifadedeki âhenk, açıklık, kolaylık ve akıcılık"
"selâmet","güven, esenlik"
"tenasüp","uygunluk"
"tesanüd","dayanışma"
"kemâl","kusursuzluk, mükemmellik"
"Fenn-i beyan ve maânî","belâgatin iki bölümü olan beyan ve mânâ ilimleri"
"hassa","nitelik, özellik"
"kelâm","ifade, söz"
"kelâm","ifade, söz"
"sahib-i kelâm","sözün sahibi"
"Üslûp","ifade tarzı"
"âyine-i insanî","insan aynası"
"sâil-i misalî","rüyada soru soran kişi"
"îcaz","az sözle çok mânâlar anlatma, özlü söz"
"tafsil","ayrıntı"
"hadd","yetki"
"haric","dış"
"âsümân","gökyüzü"
"envâ-ı i'câz","mu'cizelik türleri, çeşitleri"
"cezalet-i nazm","dizilişindeki güzellik ve güçlülük"
"İşârâtü'l-İ'câz","Risale-i Nur'da Kur'ân'ın mu'cizeliğini kesin delillerle ispat eden bir eser"
"tibyân","açıklama, anlatma"
"tefsir","Kur'ân'ın mânâ bakımından izahı, yorumu"
"ruhanî","ruh âlemine ait"
"ilham","kalbe gelen mânâlar"
"ziyade","çok, fazla"
"tafsil","ayrıntı"
"beyan","açıklama"
"Kâmilîn","kemâl ve fazilet sahibi, mânevî yönden olgunluğa erişmiş kimseler"
"zevk-i maâlî","yüce, gerçekleri zevketme"
"hâlet","durum, hal"
"sefih","yasak zevk ve eğlencelere aşırı düşkün, beyinsiz, budala"
"tabiat","yaratılış, karakter, mizaç"
"hikmet","sır, gaye"
"binaen","–dayanarak"
"zevk-i süflî","alçak, aşağılık zevk"
"sefih","yasak zevk ve eğlencelere aşırı düşkün, beyinsiz, budala"
"nefsî","nefisle ilgili"
"şehvânî","şehvetle ilgili"
"zevk-i ruhî","ruha ait zevk"
"tereşşuh","sızmak"
"romanvâri","roman gibi"
"nazar","bakış"
"letâif-i ulviyet","yüksek duygular"
"mezâyâ-yı haşmet","haşmetli meziyetler, özellikler"
"miheng","ölçü"
"meydan-ı cevelân","hareket alanı"
"haric","dış"
"hüsün","güzellik"
"hamâset","cesurluk, kahramanlık"
"şehâmet","akıl ve zekâ ile olan cesaretlilik"
"tasvir-i hakikat","hakikatın tasviri, gerçeğin resmedilmesi"
"yabanî edep","yabancı edebiyat"
"hamâset","cesurluk, kahramanlık"
"hakperest","hakkı üstün tutan, hak taraftarı"
"nev-i beşer","insanlık"
"kuvvetperest","kuvvete önem verme"
"telkin","zihinde yer ettirme, aşılama"
"Hüsün","güzellik"
"aşk-ı hakikî","gerçek aşk"
"Şehvet-engiz","şehvet uyandıran"
"nefis","insanı maddî zevk ve isteklere sevk eden kuvvet"
"zerk","aşılamak"
"Tasvir-i hakikat","hakikatın tasviri, gerçeğin resmedilmesi"
"san'at-ı İlâhî","Allah'ın san'atı"
"sıbga-i Rahmânî","Rahmânî boya, san'at"
"suret","şekil, biçim"
"tabiat","doğa, canlı cansız bütün varlıklar, maddî âlem"
"tasvir","anlatma, resmetme"
"telkin","zihinde yer ettirme, aşılama"
"aşk-ı tabiat","tabiat aşkı"
"Maddeperestlik","maddeye tapma"
"his","duygu"
"dalâlet","hak yoldan sapkınlık"
"neş'et","doğma, ortaya çıkma"
"ıztırâbât","ızdıraplar, sıkıntılar"
"edeb","edebiyat"
"müsekkin","teskin edici, sakinleştirici"
"münevvim","uyutucu, uyuşturucu"
"hakikî","gerçek, doğru"
"hayy-ı meyyit","canlı cenaze"
"müteharrik","hareketli"
"emvat","ölüler"
"Meyyit","ölü"
"tenasuhvâri","reenkarnasyonu anımsatır bir şekilde"
"mazi","geçmiş"
"nevi","tür"
"Beşer","insanlık"
"fâsık","yoldan çıkmış, günahkâr"
