"kelime","anlam"
"razı","hoşnut olmak"
"Âmin","Allah'ım kabul eyle"
"kaide","düstur, prensip"
"firdevsî","Cennet gibi"
"Zülfikar","Üstad Bediüzzaman'ın Kur'ân'a ve Peygamberimize (a.s.m.) dair bir eseri; bk. Zülfikar"
"Salâhaddin","bk. Selahaddin Çelebi"
"Küçük İbrahim","bk. İbrahim Fakazlı"
"ekseriyet-i mutlaka","büyük çoğunluk"
"suret","biçim, şekil"
"Nazif","bk. Ahmed Nazif Çelebi"
"sadakat","bağlılık, doğruluk"
"Mustafa Osman","bk. Mustafa Osman"
"umum","bütün"
"Safranbolu","bk. Safranbolu"
"mecmua","kitap; belli bir konuda yazılan yazıların bir araya toplanmasından oluşan kitap"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"Zülfikar","Üstad Bediüzzaman'ın Kur'ân'a ve Peygamberimize (a.s.m.) dair bir eseri; bk. Zülfikar"
"mecmua","kitap; belli bir konuda yazılan yazıların bir araya toplanmasından oluşan kitap"
"İbrahim","bk. İbrahim Fakazlı"
"refik","arkadaş"
"defter-i a'mâl","amel defteri"
"hasenat","sevaplar, iyilikler"
"mukabil","karşılık"
"Âmin","Allah'ım kabul eyle"
"Hakikaten","gerçekten"
"Mustafa Osman","bk. Mustafa Osman"
"cenah","kanat (yardımcı)"
"Nazif","(1891-1964) Risale-i Nur'un İnebolu kahramanı; bk. Ahmed Nazif Çelebi"
"Salâhaddin","bk. Selahaddin Çelebi"
"İbrahim","bk. İbrahim Fakazlı"
"Ahmed Fuad","bk. Ahmed Fuad"
"darü'l-fünun","üniversite"
"Mustafa Oruç","bk. Mustafa Ramazanoğlu"
"cenah","kanat (yardımcı)"
"inşaallah","Allah dilerse, izin verirse"
"Nur hizmeti","Risale-i Nur hizmeti"
"Mustafa Oruç","bk. Mustafa Ramazanoğlu"
"Ahmed Fuad","bk. Ahmed Fuad"
"suret","biçim, şekil"
"hizmet-i Nuriye","Risale-i Nur hizmeti"
"Denizli","bk. Denizli"
"Hasan Feyzi","bk. Hasan Feyzi (Yüreğil)"
"vefat","ölüm"
"izale","gidermek, ortadan kaldırmak"
"Küçük İbrahim","bk. İbrahim Fakazlı"
"İbrahim","bk. İbrahim Fakazlı"
"Nazif","(1891-1964) Risale-i Nur'un İnebolu kahramanı; bk. Ahmed Nazif Çelebi"
"Salâhaddin","bk. Selahaddin Çelebi"
"refika","eş, hanım"
"Osman","bk. Mustafa Osman"
"Zühtü","bk. Zühtü"
"sair","diğer"
"sebatkârâne","sebat ederek"
"Nur hizmeti","Risale-i Nur hizmeti"
"terakki","yükselmek, ilerlemek"
"mesrur","mutlu etmek"
"minnettar","minnet duyan, yapılan bir iyiliğe karşı kendini borçlu hisseden"
"Mâşaallah","Allah dilemiş ve ne güzel yapmış mânâsına gelen ve beğeniyi ifade etmek için kullanılan bir söz"
"İnebolu","bk. İnebolu"
"Isparta","bk. Isparta"
"medrese-i Nuriye","Risale-i Nur'un okunduğu yer"
"Saniyen","ikinci olarak"
"Nurs Köyü","bk. Nurs Köyü"
"Nursî","Nurslu; bk. Bediüzzaman Said Nursî"
"münasebetdar","bağlantılı, alâkalı"
"Abdurrahman","(1904-1930) Bediüzzaman'ın ağabeyi Molla Abdullah'ın oğlu; bk. Abdurrahman (Nursî)"
"Salâhaddin","bk. Selahaddin Çelebi"
"Mustafa Oruç","bk. Mustafa Ramazanoğlu"
"eski harf","Osmanlıca yazı"
"mecmua","kitap; belli bir konuda yazılan yazıların bir araya toplanmasından oluşan kitap"
"müştak","arzulu, çok istekli"
"himaye","koruma"
"muattal","kullanılmaz olmak, boşta olmak"
"şakirt","talebe, öğrenci"
"hususan","bilhassa, özellikle"
"İstanbul","bk. İstanbul"
"İstanbul","bk. İstanbul"
"neşir","yayma, yayılma"
"himaye","koruma"
"Salisen","üçüncü olarak"
"Denizli","bk. Denizli"
"merhum","rahmete kavuşmuş, vefat etmiş"
"Hasan Feyzi","bk. Hasan Feyzi (Yüreğil)"
"Isparta","bk. Isparta"
"merhum","rahmete kavuşmuş, vefat etmiş"
"Hafız Ali","bk. Hafız Ali (Ergün)"
"müteessir","üzmek, etkilemek"
"has","özel, yakın; Üstadın çok değer verdiği ilk sıradaki talebeleri"
"hâlis","içten, katıksız, samimi"
"şakird","talebe, öğrenci"
"terhis","göreve son verilmek"
"Hafız Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"şefaat","Cenâb-ı Hak katındaki mânevî dereceleriyle yardım etme"
"Meyve","Meyve Risalesi; On Birinci Şua"
"ilm-i nahiv","Arapça'da cümle yapısını ele alan ilim dalı"
"Hafız Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"hakikat","gerçek"
"müzakere","karşılıklı fikir söyleme, görüşme"
"vefat","ölen"
"merhamet-i İlâhiye","Allah'ın merhameti, rahmeti"
"İnşaallah","Allah dilerse, izin verirse"
"Nur dairesi","Risale-i Nur dairesi"
"Hasan Feyzi","bk. Hasan Feyzi (Yüreğil)"
"sehiv","yanılma, hatâ"
"ıztırap","ıstırap, sıkıntı, aşırı elem"
"has","özel, yakın; Üstadın çok değer verdiği ilk sıradaki talebeleri"
"merhum","rahmete kavuşmuş, vefat etmiş"
"muvafakat","uygunluk"
"muvaffak","başarılı"
"fıkra","belli bir düşünceyi anlatmak üzere kaleme alınan yazı; makale"
"istirahat âlemi","dinlenme âlemi; berzâh âlemi kasdedilmiştir"
"tâziye","baş sağlığı dilemek"
"merhum","rahmete kavuşmuş, vefat etmiş"
"hasenat","sevaplar, iyilikler"
"hissedar","pay sahibi"
"hasenat","sevaplar, iyilikler"
"hasene","iyilik, sevap"
"umum","genel, bütün"
"Rabian","dördüncü olarak"
"Sava","bk. Sava"
"şakirt","talebe, öğrenci"
"Hüdhüd-misal","Hz. Süleyman'ın haberleşme vasıtası olarak kullandığı kuş gibi"
"Hüdhüd-ü Süleymani","Hz. Süleyman'ın Hüdhüd isimli kuşu; bk. Hüdhüd-ü Süleymânî"
"nev","çeşit, tür"
"acip","acayip, tuhaf"
"emsâl","benzerler"
"alâkadar","alâkalı, ilgili"
"tahakkuk","gerçekleşmek"
"ittihad","birleşme, birlik"
"mahpus","hapsedilmiş"
"tevafuk","uygunluk, denk gelme"
"Hilmi","bk. Hilmi Erkal"
"kahramanane","kahramanca"
"mutabık","uygun"
"Sadık Bey","bk. Sadık Bey"
"valide","anne"
"mukabil","karşılık"
"bârekâllah","Allah hayırlı ve bereketli kılsın"
"mâşaallah","Allah dilemiş ve ne güzel yaratmış"
"Nur dairesi","Risale-i Nur dairesi"
"hadis-i şerif","Peygamber Efendimizin (a.s.m.) mübarek sözü"
"ilham","kalbe gelen, gönüle doğan mânâlar"
"dünyevî","dünyayla ilgili"
"uhrevî","âhirete dair, âhirete yönelik"
"beyan","açıklamak, izah etmek"
"şakirt","talebe, öğrenci"
"tasdik edilen","doğrulanan, onaylanan"
"beyan","açıklamak, izah etmek"
"mücahede","mücadele etme, din uğrunda çaba harcama"
"ehl-i dalâlet","doğru ve hak yoldan sapan kimseler"
"mücahede","mücadele etme, din uğrunda çaba harcama"
"neşr-i hakikat","iman hakikatlerinin yayılması"
"tefekkürî","varlıklar üzerinde Allah'ı tanımayı sonuç verecek şekilde düşünmekle ilgili"
"sürur","mutluluk, sevinç"
"Maişet","geçim, yaşayış"
"suhûlet","kolaylık"
"muvaffakiyet","başarı"
"fazilet","mânevî değer ve üstünlük"
"has","özel"
"hissedar","pay sahibi"
"Sadakat","bağlılık, doğruluk"
"Âyât-ı Kur'âniye","Kur'ân âyetleri"
"şakirt","talebe, öğrenci"
"şirket-i mâneviye","mânevî şirket, ortaklık"
"umum","bütün; genel, herkes"
"hasenat","sevaplar, iyilikler"
"hissedar","pay sahibi"
"melâike","melekler"
"mazhar","erişmek, kavuşmak"
"talebe-i ulûm-u diniye","yüksek dinî ilimleri okuyan talebe"
"âlem-i berzah","öldükten sonra ruhların kıyamete kadar kalacakları mânevî âlem, kabir âlemi"
"tâli","talih, baht, kısmet"
"muvaffak","başarmak"
"Hafız Ali","bk. Hafız Ali (Ergün)"
"Meyve","Meyve Risalesi; On Birinci Şua"
"bahs","Bediüzzaman ve 126 Nur talebesinin 1943 senesinde yargılandığı ve hapsedildiği mahkeme; bk. Denizli"
"şühedâ","şehitler, Allah yolunda ölenler"
"mazhar","erişmek, kavuşmak"
"mecmua","kitap; belli bir konuda yazılan yazıların ir araya toplanmasından oluşan kitap"
"fıkra","belli bir düşünceyi anlatmak üzere kaleme alınan yazı; makâle"
"ecza","parçalar, bölümler"
"Ankara","bk. Ankara"
"Denizli","Bediüzzaman ve 126 Nur talebesinin 1943 senesinde yargılandığı ve hapsedildiği mahkeme; bk. Denizli"
"ehl-i vukuf","bilirkişi"
"tetkik","inceleme, araştırma"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"umum","bütün; genel, herkes"
"ecza","parçalar, bölümler"
"müttefikan","birleşerek, fikir birliğiyle"
"binaen","dayanarak, dolayı"
"neşir","yayma, yayılma"
"mecmua","kitap; belli bir konuda yazılan yazıların ir araya toplanmasından oluşan kitap"
"ecza","parçalar, bölümler"
"icraat","faaliyet, iş"
"Zülfikar","Üstad Bediüzzaman'ın Kur'ân'a ve Peygamberimize (a.s.m.) dair bir eseri; bk. Zülfikar"
"fütuhat","fetihler, zaferler, başarılar"
"İnşaallah","Allah dilerse, izin verirse"
"inşaallah","Allah dilerse, izin verirse"
"şeâir-i İslâmiye","İslâma sembol olmuş eser, iş ve ibâdetler"
"hüsn-ü misal","güzel örnek"
"nümune-i imtisal","örnek alınacak model"
"Aziz","çok değerli, izzetli"
"sıddık","çok doğru ve sadık"
"Evvelâ","birincisi"
"mufarakat","ayrılık"
"alâkadar","alâkalı, ilgili"
"iftirak","ayrılma"
"elem","acı, sıkıntı, üzüntü"
"Sıddık Süleyman","çok doğru ve sadık"
"Nur Santralı Sabri","(1893-1954) asıl görevi imamlık olan Sabri Arseven yeni yazılan Nurları dağıtma görevini üzerine aldığı için, Bediüzzaman kendisine Santral Sabri ismini vermiştir; bk. Sabri Arseven"
"umum","bütün; genel, herkes"
"havali","çevre, yöre"
"nesebî","soy ile ilgili"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"şükr","Allah'a karşı minnet duymak, teşekkür etmek"
"panzehir","zehire karşı ilâç"
"muhalif","aykırı, zıt"
"hususan","bilhassa, özellikle"
"Barla","bk. Barla"
"Barla","bk. Barla"
"mesrurane","sevinçli bir şekilde"
"seyahat-ı mâneviye-i hayâlî","hayâlen ve mânen yapılan seyâhat"
"inşirah","ferahlanma, sevinme"
"elîm","acı ve sıkıntı veren"
"zâil","kaybolmak, geçip gitmek"
"fena","kötü"
"evhamlı","kuşkulu, kuruntulu"
"vaziyet","durum, hâl"
"umum","bütün; genel, herkes"
"bedel","karşılık"
"umum","bütün; genel, herkes"
"Saniyen","ikinci olarak"
"alâka peyda","ilgi duymak"
"darü'l-fünun","üniversite"
"hakikî","gerçek"
"Salâhaddin","bk. Selahaddin Çelebi"
"Abdurrahman","(1904-1930) Bediüzzaman'ın ağabeyi Molla Abdullah'ın oğlu; bk. Abdurrahman (Nursî)"
"nevi","çeşit, tür"
"darü'l-fünun","üniversite"
"tenvir","aydınlatma, ışıklandırma"
"Abdurrahman","(1904-1930) Bediüzzaman'ın ağabeyi Molla Abdullah'ın oğlu; bk. Abdurrahman (Nursî)"
"Sabri","bk. Konyalı Sabri"
"mahdum","oğul, evlat"
"Aziz","çok değerli, izzetli"
"Sabri","(1893-1954) asıl görevi imamlıktır. Yeni yazılan Nurları dağıtma görevini üzerine aldığı için, Bediüzzaman kendisine Santral Sabri ismini vermiştir; bk. Sabri Arseven"
"merhum","rahmete kavuşmuş"
"biraderzade","kardeş oğlu, yeğen"
"Abdurrahman","(1904-1930) Bediüzzaman'ın ağabeyi Molla Abdullah'ın oğlu; bk. Abdurrahman (Nursî)"
"vazife-i Nuriye","Risale-i Nur yoluyla Kur'ân hizmetinde bulunma"
"Salisen","üçüncü olarak"
"Zülfikar","Üstad Bediüzzaman'ın Kur'ân'a ve Peygamberimize (a.s.m.) dair bir eseri; bk. Zülfikar"
"hitam","son"
"saadet","mutluluk"
"saadet","mutluluk"
"farz-ı muhal","olmayacak bir şeyi varmış gibi düşünme, varsayım"
"inşaallah","Allah dilerse, izin verirse"
"Âyetü'l-Kübrâ","en büyük delil, Risale-i Nur'da 7. Şua adlı eser"
"tecavüz","haddi aşma, saldırma"
"nüsha","kopya"
"tecavüz","haddi aşma, saldırma"
"tecavüz","haddi aşma, saldırma"
"müsalâha","barışma"
"zındık","dinsiz"
"istikbal","gelecek"
"lânet","beddua"
"hıfz","koruma"
"inayet-i İlâhiye","Allah'ın inâyeti, özel yardımı"
"ihtiyat","tedbirli hareket etmek"
"İnşaallah","Allah dilerse, izin verirse"
"Zülfikar","Üstad Bediüzzaman'ın Kur'ân'a ve Peygamberimize (a.s.m.) dair bir eseri; bk. Zülfikar"
"tecavüz","haddi aşma, saldırma"
"muhafaza","koruma"
"mütecaviz","saldırgan, haddi aşan"
"Aziz","çok değerli, izzetli"
"sıddık","çok doğru ve sadık"
"fâni","geçici, ölümlü"
"hamiyetli","din gibi mukaddes değerleri ve kendi aile ve yakınlarını koruma duygusu ve gayreti olan"
"Evvelâ","birincisi"
"zâtınız","şahsınız"
"Erzurum","bk. Erzurum"
"mazlumiyet","zulme uğramışlık"
"hâlet","durum, hâl"
"şefkatkârane","şefkatli bir şekilde"
"alâkadar","alâkalı, ilgili"
"imdad","yardım"
"fikren","düşünce olarak"
"minnetdar","şükran duyan, iyilik karşısında kendini borçlu hisseden"
"âhir ömr","hayatın son dönemleri"
"mâşaallah","Allah dilemiş ve ne güzel yapmış anlamında beğeniyi ifade etmek için kullanılan bir söz"
"bârekâllah","Allah hayırlı ve mübarek kılsın anlamında, beğeniyi ifade etme için kullanılan bir söz"
"Saniyen","ikinci olarak"
"muhalif","aykırı, zıt"
"fâni","geçici, ölümlü"
"düstur-u hayat","hayat prensibi"
"münâfi","aykırı, zıt"
"vaziyet","durum, hâl"
"zâlim","zulmeden, acımasız"
"Darü'l-Hikmet","Şeyhülislamlık dairesine bağlı olarak 1918'de kurulmuştur. Amacı devlet içinde veya İslâm âleminde ortaya çıkan dini meselelere çözüm bulmak ve halkı aydınlatmak olan kurum bugün Yüksek İslâm Şûrası olarak nitelendirilebilir; bk. Dârü'l-Hikmeti'l-İslâmiye"
"âzâ","üye"
"Darü'l-Hikmet","Şeyhülislamlık dairesine bağlı olarak 1918'de kurulmuştur. Amacı devlet içinde veya İslâm âleminde ortaya çıkan dini meselelere çözüm bulmak ve halkı aydınlatmak olan kurum bugün Yüksek İslâm Şûrası olarak nitelendirilebilir; bk. Dârü'l-Hikmeti'l-İslâmiye"
"âzâ","üye"
"Kat'î","kesin olarak"
"ecnebî","yabancı"
"zındıka komitesi","dinsizlik, inançsızlık cemiyeti, komitesi"
"zındıka","dinsizlik"
"vücud","varlık"
"Tevekkeltû alâllah","Allah'a dayandım ve güvendim"
"ecel","ölüm zamanı"
"tagayyür","değişmek"
"komite","kötü bir amaç için kurulmuş cemiyet, komisyon"
"tevessü","genişlemek, yayılmak"
"desise","hile, aldatma"
"istimal","kullanmak"
"imha","yok etme"
"sabık","önceki, geçmiş"
"Dahiliye Vekili","İçişleri bakanı; bk. Hilmi Uran"
"Afyon","bk. Afyon"
"sâbık","önceki, geçmiş"
"Emirdağ","bk. Emirdağ"
"sabık","önceki, geçmiş"
"sevk","yönlendirmek"
"nüfuz","etki"
"istimal","kullanmak"
"merdumgiriz","insanlardan sıkılan, kalabalıktan hoşlanmayıp yalnızlık isteyen"
"biçâre","çaresiz, zavallı"
"inayet ve hıfz-ı İlâhî","Allah'ın yardımı ve koruması"
"tahammül","dayanma, katlanma"
"Emsalsiz","benzersiz"
"tazyik","baskı"
"dehalet","sığınma"
"mecbur","zorlamak"
"tahattur","hatırlamak"
"Ankara","bk. Ankara"
"divan-ı riyaset","divan başkanlığı, başkanlık makamı"
"münakaşa","tartışma"
"merdut","reddolunmuş"
"mukabele","karşılık vermek"
"ihanet","hakaret etme, aşağılama"
"zabit","subay"
"ihanet","hakaret etme, aşağılama"
"hiddet","öfke"
"hıfz ve inayet-i İlâhiye","Allah'ın koruması ve yardımı"
"tetkik edilen","incelenen, araştırılan"
"ecza","parçalar, bölümler"
"beraat","temize çıkma, suçsuz olduğunun anlaşılması"
"zındıka komitesi","dinsizlik, inançsızlık cemiyeti, dinsizlerin komitesi"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"merkez-i hükûmet","yönetim merkezi"
"hilâf-ı kanun","kanuna zıt, kanun dışı"
"tecrit","yalnız başına bırakma, soyutlama"
"nefyetmek","sürgün etmek"
"haps-i münferid","tek başına hapis; hücre hapsi"
"tecrid-i mutlak","tam bir yalnızlık, yalnız başına bırakma"
"Emirdağ","bk. Emirdağ"
"tahakkuk","gerçekleşmek"
"suret","şekil"
"hiddet","öfke"
"mahv","yok olma, ortadan kaldırma"
"mahv","yok olma, ortadan kaldırma"
"şakirt","talebe, örenci"
"tiryak","güçlü ilâç"
"panzehir","zehire karşı ilâç"
"mütemadiyen","sürekli"
"tarassut","gözetleme"
"hiddet","öfke"
"ihtar","hatırlatma, ikaz"
"hiddet","öfke"
"muvakkaten","geçici olarak"
"mâruz","bir şeyle yüz yüze gelmek"
"idam-ı ebedî","bütün sevdiklerinden sonsuza dek ayrılış, dirilmemek üzere sonsuz yok oluş"
"hiddet","öfke"
"ıslah","düzeltmek, iyileştirmek"
"azap","sıkıntı, acı"
"şakirt","talebe, öğrenci"
"bedel","karşılık"
"tâzip","azap etmek"
"selâmet","esenlik, güven"
"Cenâb-ı Hak","Hakkın ta kendisi olan sonsuz şeref ve yücelik sahibi Allah"
"şükr","Allah'a karşı minnet duymak, teşekkür etmek"
"iktidar","güç, kudret"
"Şam","bk. Şam"
"Hicaz","bk. Hicaz"
"hükûmet-i hazıra","şimdiki hükûmet"
"Evvelâ","birincisi"
"Mekke","bk. Mekke"
"müptelâ","bağımlı, düşkün olmak"
"saadet","mutluluk"
"Saniyen","ikinci olarak"
"hürmet","saygı"
"beyan","açıklamak, izah etmek"
"Mısır","bk. Mısır"
"Amerika","bk. Amerika"
"hürmet","saygı"
"yâd","anılmak, hatırlanmak"
"Aziz","çok değerli, izzetli"
"hürmet","saygı"
"ihtiram","saygı gösterme"
"hüsn-ü zan","güzel düşünce"
"tahsin","beğenme, birşeyin güzelliğini ilân etme"
"Hususan","bilhassa, özellikle"
"acip","hayret verici, şaşırtıcı"
"riyakârlık","gösteriş"
"şöhretperestlik","şöhret düşkünü"
"câzibedar","çekici"
"hodfuruşluk","kendini beğenip başkasına da beğendirmeye çalışma"
"şâşaalı","gösterişli, göz alıcı bir şekilde"
"ihlâs","ibadet ve davranışlarda sadece Allah'ın rızasını gözetme; samimiyet"
"münafi","aykırı"
"bilâkis","aksine, tersine"
"feyz","bolluk, bereket, lütuf"
"i'câz-ı mânevî","mânevî hârikalık, mânevî mu'cizelik"
"lemeat","parıltılar"
"hakikat","birşeyin aslı esası, gerçek mahiyeti"
"tefsir","Kur'ân-ı Kerimi mânâ bakımından açıklayan, yorumlayan kitap"
"tılsım","sır, gizli gerçek"
"revac","kıymet, değer"
"takdir","bir şeye gerekli değeri göstermek"
"zahir","açık, görünen"
"kerâmât","kerametler, Allah'ın bir ikramı olarak görünen olağanüstü hâller"
"zındıka","dinsizlik, inançsızlık"
"mağlûp","yenmek"
"rahmet-i İlâhiye","Allah'ın herşeyi kuşatan sonsuz rahmeti"
"cüz'î","küçük, az, ferdî"
"haşiye","dipnot, açıklayıcı not"
"beyan","açıklamak, izah etmek"
"Recep Bey","bk. Recep Peker"
"Kara Kâzım","bk. Kâzım Karabekir"
"zan","sanma"
"eski Said","Bediüzzaman'ın kendisi için kullandığı tabirdir. Risale-i Nur'un yazılmaya başlandığı zamana kadarki dönemi ifade eder; bk. Bediüzzaman Said Nursî"
"selef","önceki, yerine geçilen"
"tazyik","baskı"
"imtizaç","birbiriyle karışmak, kaynaşmak"
"İkametgâh","oturulan yer"
"tetkikat","araştırmalar, incelemeler"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen"
"akîm","neticesiz, sonuçsuz"
"kat'iyen","kesinlikle, şüphesiz"
"tebeyyün","görünmek, açığa çıkmak"
"tevehhüm","sanmak, zannetmek, kuruntuya kapılmak"
"tebdil-i hava","hava değişimi"
"mutedil","ılıman, dengeli"
"müsaadekâr","müsaade edici, izin verici"
"iş'ar","yazılı bilgi, tebliğ"
"merhum","rahmete kavuşmuş, vefat etmiş"
"Hasan Feyzi","bk. Hasan Feyzi"
"alâkadar","alâkalı, ilgili"
"Mustafa Osman","bk. Mustafa Osman"
"makbuliyet","kabul edilmişlik, geçerlilik"
"Hasan Feyzi","bk. Hasan Feyzi"
"sadakat","bağlılık"
"muallim","öğretmen, yetiştiren"
"Ahmed Fuad","bk. Ahmed Fuad"
"Mustafa Sungur","bk. Mustafa Sungur"
"Mustafa Oruç","bk. Mustafa Ramazanoğlu"
"Rahmi","Rahmi Çetinkaya"
"havali","çevre, yöre"
"saadet","mutluluk"
"tadilât","değişiklik"
"Lâhika","ek, ilâve; Bediüzzaman ve talebeleri tarafından yazılan mektuplardan oluşan kitapYirmi Yedinci Mektup; Barla, Kastamonu ve Emirdağ Lâhikaları"
"Mustafa Osman","bk. Mustafa Osman"
"muallim","öğretmen, yetiştiren"
"Mustafa Sungur","bk. Mustafa Sungur"
"müşterek","ortak"
"acip","hayret verici, şaşırtıcı"
"merhum","rahmete kavuşmuş, vefat etmiş"
"Hasan Feyzi","bk. Hasan Feyzi (Yüreğil)"
"nev'","çeşit, tür"
"inkişaf","açığa çıkma, gelişme"
"inşaalah","Allah dilerse, izin verirse"
"biçare","çaresiz, zavallı"
"Hususan","bilhassa, özellikle"
"mahiyet","esas, nitelik"
"Isparta","bk. Isparta"
"mâsum","günahsız, temiz; çocuk"
"Rahmi","Rahmi Çetinkaya"
"fedakârâne","fedakârca"
"gaye-i hayat","hayatın gayesi"
"havali","çevre, yöre"
"fa'l-i hayır","hayırlı iş, faaliyet"
"Zülfikar","Üstad Bediüzzaman'ın Kur'ân'a ve Peygamberimize (a.s.m.) dair bir eseri; bk. Zülfikar"
"sair","diğer, başka"
"mecmua","kitap; belli bir konuda yazılan yazıların bir araya toplanmasından oluşan kitapçık"
"intişar","yayılma"
"merhum","rahmete kavuşmuş, vefat etmiş"
"şehid","Allah yolunda canını feda eden Müslüman"
"Hafız Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"sadık","bağlı"
"vâris","mirasçı"
"Hafız Mustafa","bk. Hafız Mustafa"
"ecza","kısımlar, bölümler"
"temin","sağlayan"
"Ahmed Fuad","bk. Ahmed Fuad"
"Hafız Mustafa","bk. Hafız Mustafa"
"Safranbolu","bk. Safranbolu"
"ruh u can","ruh ve can; bütün içtenlik"
"Zülfikar","Üstad Bediüzzaman'ın Kur'ân'a ve Peygamberimize (a.s.m.) dair bir eseri; bk. Zülfikar"
"banknot","kâğıt para"
"mukabil","karşı"
"medar","dayanak, eksen"
"muallim","öğretmen"
"Mustafa Sungur","bk. Mustafa Sungur"
"Selâhaddin","bk. Selahaddin Çelebi"
"Rahmi","Rahmi Çetinkaya"
"Mustafa Osman","bk. Mustafa Osman"
"Hıfzı","bk. Hıfzı"
"Muhterem","hürmete lâyık, saygıdeğer"
"muazzez","aziz, değerli"
"faziletli","güzel ahlâklı, erdemli"
"Evvelâ","birincisi"
"şehid","Allah yolunda canını feda eden Müslüman"
"merhum","rahmete kavuşmuş, vefat etmiş"
"Hafız Ali","(1898-1944) Bediüzzaman'ın, Risale-i Nur'u elle çoğaltmak için çok büyük gayretler gösteren talebesi; bk. Hafız Ali (Ergün)"
"refakat-i mâneviye","mânevî arkadaşlık, beraberlik"
"vâsıl","ulaşan"
"Hasan Feyzi","bk. Hasan Feyzi (Yüreğil)"
"irtihal","âhiret yolculuğuna çıkmak, ölmek"
"müteessir","üzmek"
"mensup","bağlı"
"efrad-ı aile","aile fertleri"
"medrese-i Nuriye","Risale-i Nur'un okunduğu yer"
"tâziyet","baş sağlığı dileme"
"teessür","üzüntü"
"iştirak","katılmak"
"nâçiz","değersiz, önemsiz"
"dergâh-ı İlâhiye","Allah'ın yüce katı, makamı"
"takdim","sunmak"
"garîk-ı rahmet","rahmete gark olan"
"ihsan","bağış, ikram"
"niyaz","dua etmek, yalvarıp yakarmak"
"fehva","kavram, kastedilen mânâ"
"âlem","dünya"
"âlem-i ervah","ruhlar âlemi, ruhânî varlıkların bulunduğu âlem"
"âyet-i Sübhânî","her türlü eksiklikten yüce olan Allah'ın âyeti"
"ecr-i naîm","bolluğun, bereketin karşılığı, ücreti"
"eltaf-ı İlâhiye","Allah'ın lütufları, ikramları"
"tazarru","dua, yakarış"
"niyaz","dua etmek, yalvarıp yakarmak"
"Mesmuat","işitilenler"
"nazaran","bakarak, göre"
"evliya","Allah'ın veli kulları"
"Kürdistan","bk. Kürdistan"
"evliya","Allah'ın veli kulları"
"beşaret","müjdeleme"
"zât-ı devlet","bir saygı ve hürmet ifadesi olarak Üstad Bediüzzaman'ın yüceliğini belirtmek için kullanılan bir tâbir"
"Bâdehu","ondan sonra"
"teşrif","şeref verme"
"şâd","neşeli, memnun"
"îzaz","hürmet etme, ağırlama"
"telâkki","zannetmek"
"müteveffa","ölmüş, vefât etmiş"
"birinci Hasan Feyzi","evliyadan Hasan Feyzi"
"imtisalen","uyarak"
"istikbal","karşılamak"
"taaşşuk","âşık olmak"
"idhal-i envar","Risale-i Nur hizmetine katılmak"
"kanaat","görüş, fikir"
"Birinci Hasan Feyzi","evliyadan Hasan Feyzi"
"vefat","ölüm"
"Said","bk. Said"
"ikinci Hasan Feyzi","bk. Hasan Feyzi (Yüreğil)"
"gark","boğulmak, batmak"
"Cenâb-ı Erhamürrâhimîn","merhametlilerin en merhametlisi olan şeref ve azamet sahibi yüce Allah"
"tazarru","dua, yakarış"
"niyaz","dua etmek, yalvarıp yakarmak"
"ihsan","bağışlama, ikram etme"
"bahtiyar","talihli, mutlu"
"muammer","uzun ömürlü"
"derya-i rahmet","rahmet denizi"
"fazl","ilâhî lütif, ihsan"
"inayet","ilâhî yardım"
"ihsan","ilâhî bağış, ikram"
"in'âm","nimet verme"
"eltâf","lütûf ve ihsanlar"
"tazarru","dua, yakarış"
"niyaz","dua etmek, yalvarıp yakarmak"
"âciz","güçsüz, zavallı"
"Halil İbrahim","bk. Halil İbrahim"
"Rahmetullahi aleyhi ve alâ Hasan Feyzi","Allah'ın rahmeti onun (Halil İbrahim'in) ve Hasan Feyzi'nin üzerine olsun"
"nefs","bir kimsenin kendisi; insanı daima kötülüğe, maddî zevk ve isteklere sevk eden dugu"
"tâciz","rahatsız etmek"
"fıkra","bölüm; kısa yazı"
"şükr","Allah'a karşı minnet duyurma, teşekkür ettirme"
"leffen","ekli, bitişik"
"takdim edilen","sunulan"
"fıkra","bölüm; kısa yazı"
"nefs","bir kimsenin kendisi; insanı daima kötülüğe, maddî zevk ve isteklere sevk eden dugu"
"fâni","gelip geçici"
"beka","devamlılık ve kalıcılık, sonsuzluk"
"zeval","geçip gitme, sona erme"
"hissiyat","duygular, hisler"
"bedel","karşılık"
