"kelime","anlam"
"lisan-ı istidat","kabiliyet, yetenek dili"
"Fâtır-ı Hakîm","herşeyi hikmetle ve benzersiz üstün san'atıyla yaratan Allah"
"dua","Allah'a yalvarma, yakarma"
"nukuş-u esmâ","Allah'ın güzel isimlerinin varlıklardaki nakışları"
"mufassal","ayrıntılı"
"neşvünemâ","gelişme"
"hakikat","bir şeyin gerçek yönü"
"hakikat","bir şeyin gerçek yönü"
"istidat","kabiliyet, yetenek"
"lisan","dil"
"dua","Allah'a yalvarma, yakarma"
"Esbab","sebepler"
"içtima","toplanma, bir araya gelme"
"müsebbeb","sebep olunan şey, sebebin sonucu"
"icad","yaratma, var etme"
"dua","Allah'a yalvarma, yakarma"
"esbab","sebepler"
"lisan-ı hal","hal dili"
"müsebbeb","sebep olunan şey, sebebin sonucu"
"Kadîr-i Zülcelâl","kudreti herşeyi kuşatan ve haşmet ve yücelik sahibi olan Allah"
"dua","Allah'a yalvarma, yakarma"
"hararet","sıcaklık"
"ziya","ışık"
"lisan-ı dua","dua dili"
"Hâlık","herşeyi yoktan var eden yaratıcı, Allah"
"mu'cize-i harika-i kudret","İlahî kudretin harika mu'cizesi"
"şuur","bilinç"
"câmid","cansız"
"havale","vermek, göndermek"
"muhal","imkânsız"
"içtima-ı esbab","sebeplerin bir araya gelmesi"
"nevi","tür, çeşit"
"dua","Allah'a yalvarma, yakarma"
"nevi","tür, çeşit"
"dua","Allah'a yalvarma, yakarma"
"İhtiyac-ı fıtrî","yaratılıştan gelen ihtiyaç"
"lisan","dil"
"zîhayat","canlı"
"iktidar","güç, kudret"
"ihtiyar","irade, tercih etme özelliği"
"hâcet","ihtiyaç"
"matlap","istek, istenen şey"
"Hâlık-ı Rahîm","herbir varlıkta merhamet ve şefkati tecelli eden ve herşeyi yoktan yaratan Allah"
"iktidar","güç, kudret"
"ihtiyar","irade, tercih etme özelliği"
"vakt-i münasip","uygun zaman"
"Hakîm-i Rahîm","herbir varlıkta şefkat ve merhamet sahibi olan ve herşeyi hikmetle yapan Allah"
"ihsan","bağış, lütuf"
"Elhasıl","özetle"
"kâinat","evren"
"dergâh-ı İlâhiye","İlâhî makam"
"Esbab","sebepler"
"müsebbebât","sebeplerle meydana gelenler, sebeplerin sonuçları"
"zîşuur","şuur sahibi"
"ıztırar","çaresizlik, zorda kalma"
"münasebettar","ilgili"
"sâfi","temiz"
"hâlis","saf"
"ekseriyet-i mutlaka","büyük çoğunluk"
"makbul","kabul gören"
"Terakkiyât-ı beşeriye","insanlığın kalkınma ve ilerlemeleri"
"kısm-ı âzam","büyük kısım"
"keşfiyat","keşifler"
"Havârık-ı medeniyet","teknoloji harikaları"
"keşfiyat","keşifler"
"medar-ı iftihar ","övünç kaynağı"
"emir","iş, durum"
"Hâlis","saf"
"lisan-ı istidat","yetenek dili"
"Lisan-ı istidat","yetenek dili"
"lisan-ı ihtiyac-ı fıtrî","doğal ihtiyaçların dili"
"mâni","engel"
"şerâit","şartlar, koşullar"
"makbul","kabul gören"
"fiilî","işlerle yapılan dua"
"fiilî","işlerle yapılan dua"
"hazine-i rahmet","rahmet hazinesi"
"tafsilât","ayrıntılar"
"tayyedip","atlamak"
"kavlî dua","sözle yapılan dua"
"nükte","ince, mânâlı söz"
"NÜKTE","ince, mânâlı söz"
"azîm","büyük"
"Hususan","özellikle"
"külliyet","kapsamlılık, genişlik"
"kesb","kazanmak"
"sebeb-i hilkat-i âlem","âlemin yaratılış nedeni"
"kâinat","evren"
"hilkat","yaratılış"
"nev-i beşer","insanlık"
"âlem-i İslâm","İslâm dünyası"
"Muhammed-i Arabî","Arapların içinden çıkan Peygamberimiz Hz. Muhammed"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"muazzam","çok büyük"
"sebeb-i hilkat-i âlem","âlemin yaratılış nedeni"
"Hâlık-ı Âlem","âlemin yaratıcısı Allah"
"istikbal","gelecek zaman"
"nev-i beşer","insanlık"
"nam","ad"
"mevcudat","varlıklar"
"saadet-i ebediye","sonsuz mutluluk"
"mazhariyet-i esmâ-i İlâhiye","İlâhî isimlerin tecellîlerine ayna olma"
"halk","yaratmak"
"azîm","büyük"
"ehemmiyet","değer, önem"
"vüs'at","genişlik"
"nev-i beşer","insanlık türü"
"ins","insan"
"ruhaniyat","ruhanî varlıklar"
"mübarek","hayırlı, uğurlu"
"bil'ittifak","oy birliğiyle"
"zât-ı Muhammedî","Peygamberimiz Hz. Muhammed'in zâtı, şahsiyeti"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"rahmet-i uzmâ-yı İlâhiye","Allah'ın pek büyük rahmeti"
"saadet-i ebediye","sonsuz mutluluk"
"husul-ü maksud","istenen şeyin gerçekleşmesi"
"külliyet","kapsamlı, geniş olma"
"vüs'at","genişlik"
"kesb","kazanmak"
"lisan-ı istidat","kabiliyet dili"
"ihtiyac-ı fıtrî","doğal ihtiyaç"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"mertebe","derece, konum"
"ukul","akıllar"
"hakikat","gerçek mahiyet, esas"
"ihata","kuşatma"
"rûz-i mahşer","insanların diriltilip toplanacağı gün"
"şefî","şefaatçi"
"şefî","şefaatçi"
"şefaat","günahlarının bağışlanması için Allah katında makbul kişilerin af vesilesi olması"
"celb","çekmek"
"sünnet","Peygamberimizin söz, fiil ve hareketleri"
"ittibâ","uyma, tâbi olma"
"Habîbullah","Allah'ın en sevdiği kul olan Hz. Muhammed (a.s.m.)"
"salâvat","Peygamberimize edilen rahmet ve esenlik duası"
"ümmet","Hz. Peygambere inanıp onun yolundan giden mü'minler"
"saadet","mutluluk"
"alâkadar","ilgili"
"efrad-ı ümmet","ümmetin bireyleri"
"saadet","mutluluk"
"hissedar","pay sahibi"
"musibet","belâ, sıkıntı, felâket"
"endişedar","endişeli"
"merâtib-i saadet ve kemâlât","mutluluk ve mükemmellik dereceleri"
"efrad-ı ümmet","ümmetin bireyleri"
"envâ-ı saadet","mutluluk çeşitleri"
"hararetle","şiddetle"
"envâ-ı şekavet","türlü türlü sıkıntı ve meşakkatler, zorluklar"
"müteessir","etkilenmiş"
"salâvat","Peygamberimize edilen rahmet ve esenlik duası"
"rahmet","merhamet ve şefkat"
"husuf","ay tutulması"
"küsuf","güneş tutulması"
"Abd","kul"
"acz","güçsüzlük"
"fakr","fakirlik"
"Zâhirî","görünürde olan"
"ibadet-i duaiye","dua ibadeti"
"Dünyevî","dünyaya ait"
"mütemadiyen","sürekli olarak"
"kemâl-i hulûs","tam bir içtenlik"
"iştiyak","şiddetli arzu"
"saadet-i ebediye","sonsuz mutluluk"
"şehadet","şahitlik, tanıklık"
"hadsiz","sınırsız"
"Kerîm-i Mutlak","lütuf ve cömertliği sınırsız olan Allah"
"Rahîm-i Mutlak","sınırsız şefkat ve merhamet sahibi olan Allah"
"saadet-i ebediye","sonsuz mutluluk"
"vücut","olmak, meydana gelmek"
"Dua-yı kavlî-i ihtiyarî","bilinçli olarak yapılan sözlü dua"
"makbuliyet","kabul edilmiş olma"
"cihet","yön, taraf"
"ayn-ı matlub","istenen şeyin kendisi, aynısı"
"evlâ","daha iyi"
"evlâ","daha iyi"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve azamet sahibi yüce Allah"
"Meryem","bk. Meryem"
"evlâ","daha iyi"
"evlâ","daha iyi"
"enfâ","daha yararlı"
"hâkezâ","bunun gibi"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve azamet sahibi yüce Allah"
"Hakîm","herşeyi hikmetle yaratan Allah"
"hikmet","gaye ve maksada uygunluk"
"hikmet","gaye ve maksada uygunluk"
"ittiham","suçlamak"
"tabib-i hâzık","işinin ehli olan doktor"
"sulfato","kinin; sıtma ilâcı"
"âh ü fizâr","feryad"
"maksud","istenen şey"
"lâtîf","ince, hoş"
"kudret","güç, iktidar"
"Kerîm","sınırsız ikram, ihsan ve cömertlik sahibi Allah"
"ünsiyet","yakınlık, alışma"
"hadsiz","sınırsız"
"ihtiyâcât","ihtiyaçlar"
"hadsiz","sınırsız"
"tasavvur","zihinde canlandırmak, düşünmek"
"ferah","sevinç"
"inşirah","rahatlık, gönül açıklığı"
"NÜKTE","ince mânâlı söz"
"ubûdiyet","kulluk"
"ruh","hayat kaynağı, cevher, can"
"hâlis","samimî, içten"
"kâinat","evren"
"ıttıla","bilgi sahibi olma, öğrenme"
"maksat","gaye, istenen şey"
"mevcudat","varlıklar"
"hâlis","samimî, içten"
"tevhid","birleme; herşeyin bir olan Allah'a ait olduğunu bilme ve inanma"
"nur-u iman","iman nuru"
"halâvet","tatlılık"
"sâfi","temiz, duru"
"ferman","emir, buyruk"
"Zeyl","ek, ilâve"
"Mirac-ı Nebevî","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükselişi ve bütün kâinat âlemlerini gezdiği yolculuk"
"Mirac","yükseliş, Allah'ın huzuruna çıkmak"
"Nükte","ince mânâlı söz"
"beyan","açıklamak"
"NÜKTE","ince mânâlı söz"
"Burak","Cennete mahsus bir binek"
"Mevlit ","Peygamberimizin (a.s.m.) doğumunu anlatan manzum eser"
"Süleyman Efendi","bk. Süleyman Çelebi"
"hazin","hüzünlü"
"beyan","açıklamak"
"ehl-i velâyet","veli kullar, Allah dostları"
"rivayet","aktarma, nakletme"
"hakikat","doğru, gerçek"
"suret","biçim, şekil"
"Hakikat","doğru, gerçek"
"Âlem-i bekà","kalıcı, sonsuzluk âlemî"
"mahlûk","varlık"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"nur","aydınlık, ışık"
"alâkadar","ilgili"
"nur","aydınlık, ışık"
"dâr-ı âhiret","âhiret âlemi"
"ins","insan"
"saadet-i ebediye","sonsuz mutluluk"
"nevi","tür"
"mahlûkat","varlıklar"
"istifade","yararlanma"
"müstaid","yetenekli"
"ins","insan"
"cihet","yön, taraf"
"virane","harap olmuş"
"beyan","açıklamak"
"dâsitâne-i aşk","aşk destanı"
"taife-i hayvânât","hayvanlar âlemi"
"taife-i nebâtât","bitkiler âlemi"
"derece-i aşk","aşk derecesi"
"bâliğ","erişen, ulaşan"
"ihtiyâcât-ı şedîde-i aşknümâ","aşk derecesindeki şiddetli ihtiyaçlar"
"rahmet","merhamet ve şefkat"
"hayvânât","hayvanlar"
"erzak","rızıklar"
"kàfile-i nebâtât","bitkiler topluluğu"
"hatib-i Rabbânî","Rabbânî hatip"
"bülbül-ü gül","gülün âşığı bülbül"
"nevi","tür"
"nevi","tür"
"intihap","seçme"
"nağamât","nağmeler, hoş sesler"
"nebâtât","bitkiler"
"hoşâmedî","hoş geldin deme"
"tesbihkârâne","tesbih edercesine"
"hüsn-ü istikbal","güzel bir şekilde karşılama"
"sebeb-i hilkat-i eflâk","âlemlerin yaratılmasına sebep olan"
"vesile-i saadet-i dâreyn","iki dünya mutluluğunun vesilesi"
"Habîb-i Rabbü'l-Âlem","Âlemlerin Rabbi olan Allah'ın sevgilisi, Hz. Muhammed (a.s.m.)"
"zât-ı Muhammed-i Arabî","Arapların arasında gelen Hz. Muhammed'in (a.s.m.) zâtı"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"melâike","melekler"
"Hazret-i Cebrail","dört büyük melekten biridir. Asıl vazifesi Cenâb-ı Hakkın emir ve yasaklarını peygamberlere bildirmek, vahiy getirmektir; bk Cebrail (a.s.)"
"kemâl-i muhabbet","mükemmel bir sevgi"
"melâike","melekler"
"Hazret-i Âdem","Cenâb-ı Hakkın yarattığı ilk insan ve insanlara gönderdiği ilk peygamber; bk. Âdem (a.s.)"
"inkıyad","boyun eğme, itaat etme"
"sırr-ı sücud","secdeye varma sırrı"
"ehl-i Cennet","Cennet ehli"
"hayvânat","hayvanlar"
"Burak","Cennete mahsus bir binek"
"hissiyât-ı âşıkane","aşıkça, âşka benzer duygular"
"NÜKTE","ince mânâlı söz"
"Mirac-ı Nebevi","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükseldiği ve bütün kâinat âlemlerini gezdiği yolculuk"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"muhabbet-i münezzehe","her türlü eksiklikten uzak olan sevgi"
"tabirat","tabirler, ifadeler"
"Vâcibü'l-Vücud","varlığı gerekli olan, var olmak için hiçbir sebebe ihtiyacı bulunmayan Allah"
"kudsiyet","kusur ve noksandan uzak oluş"
"istiğnâ-yı zâtî","kendi zâtında hiçbir şeye muhtaç olmama"
"mânâ-yı örfî","bilinen, alışılan mânâ"
"münasip","uygun"
"Süleyman Efendi","bk. Süleyman Çelebi"
"Mevlid","Hz. Muhammed'in (a.s.m.) doğumuyla ilgili konuların anlatıldığı şiir"
"rağbet-i âmme","genel kabul görme"
"mazhariyet","erişme, kavuşma"
"delâlet","delil olma, gösterme"
"ehl-i velâyet","veli kullar, Allah dostları"
"ehl-i hakikat","doğru ve hak yolda olan kimseler"
"irâe","göstermek"
"Zât-ı Vâcibü'l-Vücud","varlığı zorunlu olan, var olmak için hiçbir sebebe ihtiyacı bulunmayan Zât, Allah"
"hadsiz","sınırsız"
"cemâl","güzellik"
"kemâl","kusursuzluk"
"kâinat","evren"
"aksâm","bölümler"
"inkısam","bölünme, kısımlara ayrılma"
"cemâl","güzellik"
"kemâl","kusursuzluk"
"envâ","türler"
"cemâl","güzellik"
"kemâl","kusursuzluk"
"emâre","belirti, işaret"
"âyet","delil"
"cemâl","güzellik"
"kemâl","kusursuzluk"
"bilbedâhe","açıkça"
"cemâl","güzellik"
"kemâl","kusursuzluk"
"Zât-ı Zülcelâl","sonsuz büyüklük ve haşmet sahibi olan Zât, Allah"
"cemâl","güzellik"
"muhabbet","sevgi"
"cemâl","güzellik"
"şuâât","parıltılar, ışıklar"
"esmâ","isimler"
"esmâ","isimler"
"esmâ","isimler"
"cemâl","güzellik"
"cemâl","güzellik"
"kemâl","kusursuzluk"
"âyine","ayna"
"masnuat","san'at eserleri"
"cemâl","güzellik"
"kemâl","kusursuzluk"
"cemâl","güzellik"
"kemâl-i esmâ","isimlerin mükemmelliği"
"mahlûkat","varlıklar"
"mehâsin","güzellikler"
"nevi","tür"
"muhabbet","sevgi"
"Kur'ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur'ân"
"âyât","âyetler, deliller"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"masnuat","san'at eserleri"
"mahlûkat","varlıklar"
"mümtaz","seçkin"
"san'at-ı İlâhiye","Allah'ın san'atı"
"velvele-i zikir","zikir sesleri"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"teşhir","ilân etme, duyurma"
"istihsan","beğenme, güzel bulma"
"esmâ-i İlâhiye","Allah'ın isimleri"
"cemâl","güzellik"
"kemâl","kusursuzluk"
"lisan-ı Kur'ân","Kur'ân'ın dili"
"âyât-ı tekviniye","yaratılışa ait âyetler, deliller"
"Sâni","herşeyi mükemmel ve san'atlı bir şekilde yaratan Allah"
"kemâl","kusursuzluk"
"delâlet","delil olma"
"kat'î","kesin olarak"
"suret","biçim, şekil"
"lisan-ı Kur'ân","Kur'ân'ın dili"
"beyan","açıklama"
"küllî","geniş kapsamlı"
"ubûdiyet","kulluk"
"rububiyet-i İlâhiye","ilâhî Rablık; Allah'ın herbir varlığa yaratılış gayelerine ulaşmaları için muhtaç olduğu şeyleri vermesi, onları terbiye edip idaresi ve egemenliği altında bulundurması"
"âyinedar","ayna olan, yansıtan"
"mahiyet","nitelik, özellik"
"câmiiyet","genişlik, kapsamlılık"
"esmâ-i İlâhiye","Allah'ın isimleri"
"mazhar-ı etemm","tam ve eksiksiz bir ayna, görünme yeri"
"Cemîl-i Zülcelâl","sınırsız yücelik ve haşmetiyle beraber, sonsuz güzellik sahibi olan Allah"
"cemâl","güzellik"
"cemâl","güzellik"
"âyine-i zîşuur","şuur sahibi, bilinçli ayna"
"Muhammed-i Arabî","Arapların arasında gelen Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"esmâ","isimler"
"esmâ","isimler"
"âyine","ayna"
"Muhammed-i Arabî","Arapların arasında gelen Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Muhammed-i Arabî","Arapların arasında gelen Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"sadâ","ses"
"neşr","yayma"
"semâvât","gökler"
"ber","kara, yer"
"bahr","deniz"
"cezbe","kendinden geçme hali"
"velvele-i zikir","zikir sesleri"
"tesbih","Allah'ı her türlü kusurdan yüce tutarak şanına lâyık ifadelerle anma"
"Muhammed-i Arabî","Arapların arasında gelen Peygamberimiz Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"ittibâ","uyma, tabi olma"
"masnuat","san'at eserleri"
"masnuat","san'at eserleri"
"zîhayat","canlı"
"zîhayat","canlı"
"zîşuur","şuur sahibi"
"zîşuur","şuur sahibi"
"efdal","en üstün, en faziletli"
"bil'ittifak","ittifakla, birleşerek"
"Muhammed-i Arabî","Arapların arasında gelen Peygamberimiz Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"ziyade","çok, fazla"
"mahlûkat","varlıklar"
"mehâsin-i ahlâkiye","ahlâkî güzellikler"
"mehâsin-i ahlâkiye","ahlâkî güzellikler"
"bil'ittifak","ittifakla, birleşerek"
"Muhammed-i Arabî","Arapların arasında gelen Peygamberimiz Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"derecât","dereceler"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"rahmet","merhamet ve şefkat"
"muhabbet","sevgi"
"ihata","kapsama, kuşatma"
"hadsiz","sınırsız"
"mahbup","sevgili"
"mezkûr","adı geçen"
"vech","şekil, yön"
"vech","şekil, yön"
"Muhammed-i Arabî","Arapların arasında gelen Peygamberimiz Hz. Muhammed (a.s.m.)"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"mahsus","özel, has"
"Habîbullah","Allah'ın en sevdiği kul olan Peygamber Efendimiz Hz. Muhammed (a.s.m.)"
"makam-ı mahbubiyet","Allah'ın sevgisini kazanma makamı, derecesi"
"Süleyman Efendi","bk. Süleyman Çelebi"
"tabir","açıklama, ifade"
"beyan","açıklama"
"tabir","açıklama, ifade"
"mirsad-ı tefekkür","tefekküre sebep olan gözlem"
"hakikat","doğru, gerçek"
"tabir","açıklama, ifade"
"şe'n-i rububiyet","Cenâb-ı Allah'ın rububiyetinin gereği"
"münasip","uygun"
"tabir","açıklama, ifade"
"NÜKTE","ince mânâlı söz"
"Miraciye","Hz. Muhammed'in (a.s.m.) mi'rac-ı şeriflerinden bahseden eser"
"malûm","bilinen"
"kudsî","her türlü kusur ve noksandan uzak"
"nezih","temiz, hoş"
"hakikat","doğru, gerçek"
"muhavere","karşılıklı konuşma"
"ünvan-ı mülâhaza","bir şeyin hakikatini bir derece düşünebilmek için konulan isim veya ünvan"
"mirsad-ı tefekkür","tefekküre sebep olan gözlem"
"ulvî","yüce"
"hakaik","gerçek mahiyetler, hakikatler"
"hakaik","gerçek mahiyetler, hakikatler"
"ihtar","hatırlatma"
"kabil-i tabir","yoruma açık, ifade edilebilir"
"kinaye","maksadı, kapalı bir şekilde ve dolaylı olarak anlatan söz"
"malûm","bilinen"
"muhavere","karşılıklı konuşma"
"hakikat","doğru, gerçek"
"zevk-i imanî","imandaki zevk"
"nuranî","nurdan varlık"
"neş'e-i ruhanî","ruhen duyulan sevinç ve neşe"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"nazir","benzer eş"
"şebih","benzer"
"misli","benzeri"
"şuûnât-ı rububiyet","idare ve terbiye edici Rabbimizin zâtına mahsus idare terbiye edicilik fiil ve özellikleri"
"misli","benzeri"
"mahlûkat","varlıklar"
"muhabbet","sevgi"
"tabirat","tabirler, ifadeler"
"müteşabihat","birbirine benzeyen, mânâsı açık olmayan metinler"
"vücub-u vücud","varlığının zorunlu oluşu"
"kudsiyet","kusur ve noksandan uzak oluş, kutsallık"
"münasip","uygun"
"istiğnâ-yı zâtî","kendi zâtında hiçbir şeye muhtaç olmama"
"kemâl-i mutlak","sınırsız mükemmellik"
"muvafık","uygun"
"suret","biçim, şekil"
"muhabbet","sevgi"
"şuûnât","Cenâb-ı Hakkın yüce sıfatlarının mahiyetlerinde bulunan ve onları tecelliye sevk eden Zâtına ait kutsal özellikler"
"miraciye","Hz. Muhammed'in (a.s.m.) mirac-ı şeriflerinden bahseden eser"
"ihtar","hatırlatma"
"Mirac-ı Nebeviye","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükselişi ve bütün kâinat âlemlerini gezdiği yolculuk"
"hakaik-i miraciye","Mîrac'ın içinde gizli olan gerçekler"
"usul-ü imaniye","imanın esasları"
"izah","açıklama"
"iktifâen","yetinerek"
"ihtisar","kısaltma, özetleme"
"NÜKTE","ince mânâlı söz"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"tabir","açıklama, ifade"
"bu'diyet-i mekân","mekân uzaklığı"
"Vâcibü'l-Vücud","varlığı gerekli olan, var olmak için hiçbir sebebe ihtiyacı bulunmayan Allah"
"mekân","yer"
"münezzeh","arınmış, yüce"
"mufassalan","ayrıntılı olarak"
"burhan","delil"
"hakikat","doğru, gerçek"
"beyan","açıklama"
"Cenâb-ı Hak","Hakkın tâ kendisi olan, şeref ve yücelik sahibi Allah"
"gayet","son derece"
"karîb","yakın"
"gayet","son derece"
"âyine","ayna"
"vasıta","araç"
"gayet","son derece"
"şeffaf","saydam"
"nevi","tür, çeşit"
"arş","taht"
"menzil","yer, mekân"
"şuur","bilinç, idrak, anlayış"
"âyine","ayna"
"vasıta","araç"
"muhabere","haberleşme"
"Bilâ teşbih velâ temsil","benzetme ve temsil olmaksızın; Allah'ın zâtını hiçbir şeye benzetmemekle beraber"
"Şems-i Ezelî","Ezelî güneş; ezelden beri var olan, zamanla kayıtlı olmayan ve bütün tecellilerin kaynağı olan Allah"
"Vâcibü'l-Vücud","varlığı gerekli olan, var olmak için hiçbir sebebe ihtiyacı bulunmayan Allah"
"mekân","yer"
"münezzeh","arınmış, yüce"
"nihayet derece","sonsuz derece"
"Mirac","Peygamberimizin (a.s.m.) Allah'ın huzuruna yükselişi ve bütün kâinat âlemlerini gezdiği yolculuk"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"tayyederek","aşma, katetme"
"ân-ı vâhid","bir an, bir vakit"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"mirac","Peygamberimizin Allah'ın huzuruna yükseldiği ve bütün mânevî âlemleri gezdiği yolculuk"
"seyr ü sülûk","mânevî ve ruhî yolculuk"
"ünvan-ı velâyet","velîlik ünvanı"
"Ehl-i velâyet","veli kullar, Allah dostu olanlar"
"seyr ü sülûk-i ruhanî","mânevî âlemlerde ruh ile bazı mertebelere yükselme ve yolculuk etme"
"terakki","ilerleme, yükselme"
"derecât-ı imaniye","îmanın dereceleri"
"hakkalyakîn","bizzat yaşayarak kesin bilgi edinme"
"evliya","Allah dostları, veliler"
"Resul-i Ekrem","Allah'ın en şerefli ve değerli elçisi olan Hz. Muhammed (a.s.m.)"
"havas","duyular, hisler"
"letâif","lâtifeler; insanın mânevî yapısındaki ince duygular"
"mukàbil","karşılık"
"velâyet","velîlik"
"keramet-i kübrâ","en büyük keramet"
"Mirac","Peygamberimizin Allah'ın huzuruna yükseldiği ve bütün mânevî âlemleri gezdiği yolculuk"
"cadde-i kübrâ","en büyük cadde"
"hakaik-i imaniye","iman hakikatleri"
"mertebe","derece, makam"
"Mirac","Peygamberimizin Allah'ın huzuruna yükseldiği ve bütün mânevî âlemleri gezdiği yolculuk"
"Arş","en yüksek gök tabakası; Allah'ın büyüklük ve yüceliğinin tecelli ettiği yer"
"Kàb-ı Kavseyn","Cenâb-ı Hakka en yakın olan makam; Peygamberimiz Miraçta bu makamda bizzat Allah'la görüşmüştür"
"hakaik-i imaniye","iman hakikatleri"
"iman-ı billâh","Allah'a inanmak"
"iman-ı bil'âhiret","ahirete inanmak"
"aynelyakîn","gözle görerek kesin bilgi edinme"
"müşahede","gözlem yapma"
"saadet-i ebediye","sonsuz mutluluk"
"Mirac","Peygamberimizin Allah'ın huzuruna yükseldiği ve bütün mânevî âlemleri gezdiği yolculuk"
"cadde-i kübrâ","en büyük cadde"
"evliya-yı ümmet","Peygamberimizin (a.s.m.) ümmetinden evliya olanlar"
"seyr ü sülûk","mânevî ve ruhî yolculuk"
"ruhanî","maddî yapısı olmayan mânevî varlık"
"Mirac","Peygamberimizin Allah'ın huzuruna yükseldiği ve bütün mânevî âlemleri gezdiği yolculuk"
"NÜKTE","ince mânâlı söz"
"Mevlid-i Nebevî","Peygamberimizin (a.s.m.) doğumunu anlatan manzum eser"
"Miraciye","Hz. Muhammed'in (a.s.m.) mirac-ı şeriflerinden bahseden eser"
"nâfi","faydalı, yararlı"
"müstahsen","güzel karşılanan, beğenilen"
"âdet-i İslâmiye","İslâmın âdeti, geleneği"
"hayat-ı içtimaiye-i İslâmiye","İslâmın sosyal hayatı"
"lâtîf","ince, hoş, güzel"
"medar-ı sohbet","sohbet sebebi, vesilesi"
"hakaik-i imaniye","iman hakikatleri"
"ihtar","hatırlatma"
"envâr","nurlar, ışıklar"
"muhabbetullah","Allah sevgisi"
"aşk-ı Nebevî","peygamber aşkı"
"tahrik","harekete geçirme"
"müheyyiç","heyecan verici"
"müessir","etkili"
"Cenâb-ı Hak","Hakkın tâ kendisi olan şeref ve yücelik sahibi Allah"
"ebed","sonsuzluk"
"Süleyman Efendi","bk. Süleyman Çelebi"
"Mevlid","Hz. Muhammed'in (a.s.m.) doğumu, hayatı ile ilgili eser"
"Cenâb-ı Hak","Hakkın tâ kendisi olan şeref ve yücelik sahibi Allah"
"rahmet","merhamet ve şefkat"
"Cennetü'l-Firdevs","Firdevs Cenneti; Cennetin en yüksek derecesi"
"Hâtime","sonuç, son bölüm"
"kâinat","evren"
"Hâlık","herşeyi var eden yaratıcı, Allah"
"nevi","tür, çeşit"
"ferd-i mümtaz","seçkin insan"
"câmi","kapsamlı"
"halk","yaratma"
"nev'i","tür, çeşit"
"medar-ı fahr","övünç kaynağı"
"kemâl","kusursuzluk, mükemmellik"
"esmâ","isimler"
"tecellî","yansıma, görünme"
"kâinat","evren"
"nisbeten","kıyasla, oranla"
"mümtaz","seçkin"
"halk","yaratma"
"Esmâ","isimler"
"İsm-i Âzam","Cenâb-ı Hakkın binbir isminden en büyük ve mânâca diğer isimleri kuşatmış olanı"
"masnuat","san'at eserleri"
"ferd-i ekmel","en mükemmel fert"
"kâinat","evren"
"münteşir","yayılmış, yaygın"
"kemâlât","mükemmel özellikler"
"cem edip","toplama, bir araya getirme"
